"[ 지인에게 선물받아서 사용하게 됐어요큰 박스 패키지를 열어보니], 긍정 텍스트 확률 : 61.39%"
"[줄세우기를 엄청 좋아함ㅋㅋㅋ ], 긍정 텍스트 확률 : 57.22%"
"[ 선물받은 옷들도 한가득이다.버얼써 끝난 줄 알았던 아기옷세탁은설연휴에도 계속 되었다.남편 친구분이 옷을 한상자나 선물로 주심 우리 광복이 옷부자다 ], 긍정 텍스트 확률 : 67.61%"
"[ 아기세제나 로션 같은 것들도 산모교실], 긍정 텍스트 확률 : 56.54%"
"[ 케이맘], 긍정 텍스트 확률 : 73.88%"
"[년 월 일 목요일코스트코 의정부점에 다녀왔어요코스트코 의정부점은 층이 매장 층과 층이 주차장으로 돼있어요층은 실내 주차장이고 층은 이렇게 야외 주차장이에요층 주차장은 혼잡해서 저는 주로 층 주차장을 이용해요평일 오후 시 분쯤 도착했을 때 한산한 주차장의 모습이에요매장 입구에서 멀어질수록 차가 없어요 ], 긍정 텍스트 확률 : 59.10%"
"[ 각 층에는 화장실이 곳씩 있어요 코스트코 의정부점 층 화장실의 모습이에요 ], 긍정 텍스트 확률 : 95.06%"
"[ 왼쪽이 남자 오른쪽이 여자 화장실이에요 ], 긍정 텍스트 확률 : 60.01%"
"[ 세면대에는 손 세정제와 핸드 드라이어가 있어요 ], 긍정 텍스트 확률 : 61.03%"
"[ 남자 화장실에서도 아기 기저귀를 갈 수 있네요 ], 긍정 텍스트 확률 : 77.45%"
"[ 화장실에서 나오면 정면에 엘리베이터가 있어요 ], 긍정 텍스트 확률 : 53.23%"
"[ 엘리베이터를 기다리면서 뒤돌아본 모습이에요 화장실 왼쪽으로 포장대와 빈 박스들이 있네요 ], 긍정 텍스트 확률 : 98.21%"
"[ 공병을 가져가면 현금을 받을 수 있어요 코스트코 의정부점은 층 매장 출구 안쪽에 보면 회원 데스크가 있는데 그중에서 환불 코너로 가면 돼요공병 보증금을 받으려면 회원카드를 보여줘야 해요저는 소주병 개를 주고 원을 받았어요용량별로 보증금 금액이 다르네요 ], 긍정 텍스트 확률 : 57.90%"
"[ 층 매장 출구 쪽의 모습이에요 코스트코 의정부점은 왼쪽이 계산대이고 가운데가 푸드코트], 긍정 텍스트 확률 : 71.23%"
"[오른쪽에 안 보이지만 타이어 센터가 있어요 ], 긍정 텍스트 확률 : 56.44%"
"[ 코스트코 의정부점 타이어센터의 모습이에요안쪽으로 들어가면 더 많은 타이어들이 있어요 ], 긍정 텍스트 확률 : 82.92%"
"[ 코스트코 벨킨 라이트닝 핀 커넥터벨킨 차량용 통풍구 거치대 ], 긍정 텍스트 확률 : 51.49%"
"[ 코스트코 쇼핑을 마치고 오후 시 분쯤 층 주차장의 모습이에요 ], 긍정 텍스트 확률 : 90.49%"
"[월일 코스트코 세일 할인쿠폰 및 월 휴무일 치즈버거 후기 입니다. 월일 사람 많더군요 월일부터 시작하는 세일품목이 많았는데...와이프랑 가서 하나도 못찍고 왔습니다. ㅋㅋ ], 긍정 텍스트 확률 : 76.14%"
"[ 기저귀 세일 하네요우리아들 애기때는 자주 했던걸로 기억하는데 요즘은 잘 안하네요특히 커클랜드 휴지는 세일을 안하네요 ㅠㅜ쵀애품중에 하나인데... ], 긍정 텍스트 확률 : 74.68%"
"[ 이제 코스트코에서도 이런 행사를 하는군요현대카드 개월간 사용한지 없는 사람 대상이군요만원까지 구매하시면 만원 할인이네요], 긍정 텍스트 확률 : 62.68%"
"[ 그동안 사먹어 보고 싶었던 치즈버거입니다. 패티가 빵의 크기를 한참 넘네요사람들이 치킨버거 일때보다 많이 사먹네요먹어보니 양도 많고 좋습니다. 기본에 충실한 맛입니다.], 긍정 텍스트 확률 : 99.27%"
"[ 코스트코 월휴무일은월 일과 월 일 입니다 ], 긍정 텍스트 확률 : 74.27%"
"[ 단계요건 장당 원꼴이네요], 긍정 텍스트 확률 : 83.42%"
"[ 하기스 네이처메이드 팬티형 단계개모든 유한킴벌리 하기스제품은 대전공장에서 생산이 된다고 하는군요사람마다 취향이나 선호도가 다르겠지만제 개인적으로 기저귀중에 제일 부드럽고재질이 좋다고 생각했던하지만 가격이 사악한 하기스네이처메이드입니다여유로웠더라면 네이처메이드로 쭉 입히고 싶었지만마이비싸 ], 긍정 텍스트 확률 : 85.12%"
"[ 슈퍼롱 오버나이트 슬림날개개짜리묶음이 무려 개나개네요엄청나게 길어서 잘때 샐염려도 적고특히 오래 앚아있는 사무직이나많이 신경쓰이실때 사용하시면 편리한 사이즈예요 ], 긍정 텍스트 확률 : 51.28%"
"[ 이거 이거 라네이처 오가닉순면커버유명한 제품이죠흡수체까지 천연이라 한참 생리대파동 일어났을때없어서 못구했던 천연생리대에 구세주처럼 나타났던 아이화학물질로인해 평소에 악취라던가 밑빠짐을 격거나불편함을 느끼시는분들은 예민하셔서 면생리대를 사용하시는데 이게 세탁이라던가 아무래도 영 불편하시잖아요그래서 일회용 생리대를 사용하긴하는데 화학물질이 많이 사용된 제품은 확 몸에 반응이 오고..천연제품을 사용해야하는데 실제 천연제품 으로 나온 상품들이 적어서... 보통 아이허브에서 나트라케어나 리버티 등 많이 사용하시는데 유한킴벌리에서도 딱나온거죠써보신분들은재구매 의사 있다는 후기들도 많이보고해서 익히 알고있었어요지금 할인중입니다좀더 건강을 위하신다면 요런 오가닉 제품도좋을것같아요 ], 긍정 텍스트 확률 : 98.59%"
"[ 단계가 있는데두께레벨 으로겹수는 겹에 면행주느낌 그대로입니다 ], 긍정 텍스트 확률 : 55.44%"
"[ 비타민도 함유되어있다고 하네요 ], 긍정 텍스트 확률 : 61.75%"
"[ 코스트코 애플에어팟세대유선충전], 긍정 텍스트 확률 : 87.16%"
"[ 무선충전 입니다작고 간단해서 휴대하기도 좋고 사용도 편리한음질도 좋다고 하죠무선충전이라 편리하고 한쪽만 사용해도 음악듣기나 통화가 가능합니다 ], 긍정 텍스트 확률 : 79.93%"
"[ 유선충전이라 가격이 만원 더 싸네요 ㅎㅎ이놈의 콩나물이 뭐라고...잃어버리기도 잘 잃어버리는 에어팟...코스트코 애플에어팟세대는 인당 개만 구매할수 있어요원래 코스트코에도 소량입고되어 ], 긍정 텍스트 확률 : 90.46%"
"[ 스프라이트 탄산소다캔개당 원꼴 입니다여름에 단체로 모임이나 행사할때놀러가실때 장만하면 좋을것같아요그래서 음료할인을 많이하나요?유독 음료쪽 할인이 눈에 띄더라구요여름에 단체로 놀러도 많이가고 가족끼리여행도 많이 가니까 이렇게 구입하셔도 금방 드실것 같아요 ], 긍정 텍스트 확률 : 89.09%"
"[ 복숭아맛 탄산음료가 골고루 믹스되어있어요맛도 여러가지고 가격도 저렴해서 탄산음료 준비하실땐 요것도 좋은것 같아요 ], 긍정 텍스트 확률 : 79.11%"
"[ 알폰소 망고넥타.로 대용량이예요엄청 진항 망고주스인데얼음에 이거 타서 먹으면카페부럽지 않아요카페보다 훨씬더 진하고 맛있는 망고주스를 즐길수 있어서자몽주스랑 요거랑 제가 자주 즐겨사는 주스중에 한가지입니다맛이 진해서 얼음과 같이 드시길 권해드려요실제 카페 업소에서 사용하기도 합니다카페에서 한잔 사먹을 돈으로 몇십잔을 즐기실수있어요코스트코 추천제품입니다할인안할때도 즐겨찾는 제품이예요 ], 긍정 텍스트 확률 : 97.45%"
"[ 코스트코 노니주스원액통증완화에 좋다고해서 얼마전 신랑이 통풍에 걸려서지금 노니주스 한병다 먹구 그 다음으로는홍삼이랑노니 엑기스 섞여있는 제품을 먹고있어요 노니가 통증에 좋다고 하더라구요우리나라에서 건강식품으로 홍삼을 알아주듯이 필리핀쪽에서는 예전부터 노니가 건강식품으로 인기있고 알아준다고 들었어요노니 원액이 있고 첨가물이 섞여 있는게 있는데 이왕이면 원액이 좋다고 하니 잘 살펴보고 드세요 ], 긍정 텍스트 확률 : 67.96%"
"[ 크리넥스 소프트터치 미용티슈매팩겹유한킴벌리제품이구요코스트코는 유한킴벌리를 사랑하는것 같습니다천연펄프에 무형광무색무향입니다겹이라 더 도톰하고 먼지날림도 적어 미용티슈로 사랑받고 있지요 ], 긍정 텍스트 확률 : 84.69%"
"[ 가지 고를수 있다고 하네요 대박.....전방에 라이트도 장착 되어 있고 야간주행시 별도의 라이트없이 주행이 가능하다고 합니다 발판아래 전체적으로불빛이 들어오니 멀리서도 킥보드가 보여서 좀더 안전할것같아요접었다 폈다 할수 있어서 차트렁크에도 보관하기 좋고 앞], 긍정 텍스트 확률 : 96.24%"
"[ 팔손이플라스틱화분공기정화식물이름이 팔손이 이군요공기정화능력이 탁월해서 거실에 두면 좋아요음이온발생과 가습조절능력이 뛰어나대요방안에 두어도 좋을것같아요저처럼 죽이지만 않는다면...... ], 긍정 텍스트 확률 : 91.88%"
"[ 너무 이뻤어요키도크구요거실에 두면 진짜 이쁠것 같은데...거실이 넓어야 이쁜게 함정ㅋㅋ ], 긍정 텍스트 확률 : 98.62%"
"[ 카페에 인테리어용으로 꾸며도 너무 이쁜올리브나무예요카페사장님들 얼른 코스트코로 달려오세용여기 이쁜 나무 있어요 ㅎㅎ ], 긍정 텍스트 확률 : 96.77%"
"[ 센트룸 멀티비타민 포우먼 국민비타민이죠 하루에 한알씩 섭취하는 멀티비타민이구요인터넷 최저가보다 저렴합니다 ], 긍정 텍스트 확률 : 57.82%"
"[ 센트룸 포 키즈 멀티비타민 미네랄 츄어블 정코스트코센트룸키즈 제품으로성장발육기를 위한 가지 비타민과 미네랄이 들어있다고 하네요세부터 세까지 섭취가능하고하루에 알씩바나나향 츄어블이라 알약을 못먹는 어린이들도 먹을수 있습니다약국가면 주는 비타민 캔디같은 그런 형태예요성장기에는 뭐든지 골고루 먹이면 좋으니까요런것도 하나 먹여볼까..생각중이예요], 긍정 텍스트 확률 : 70.76%"
"[ 내추럴 퍼펙션 프레쉬선스틱개천원이나 할인해주는휴대용 선스틱으로 물과 땀에도 자외선 차단효과가 오랫동안 유지된다고 하는데요물놀이할때 좋다는 후기하와이해양심층수], 긍정 텍스트 확률 : 51.54%"
"[ 이탈리아탄산수등풍부한 수분감과 창량감을 더해주어 여름에 사용하기 좋은 선스틱입니다 ], 긍정 텍스트 확률 : 94.86%"
"[ 헤어에센스오리지널 하얀색도 있었구요신제품 갈색병도 있네요본품에보너스까지휴대용], 긍정 텍스트 확률 : 75.49%"
"[ 등등예전에는 인스턴트하면 오뚜기가 알아준것같은데요즘에는 비비고가 엄청나게 밀어붙이는것같아요 ], 긍정 텍스트 확률 : 53.01%"
"[ 팽성농협 고시히카리쌀고시히카리는 쌀품종의하나로 일본이 원산이인 품종인데 쌀알이 맑고 투명하여 밥을 지었을때 찰기와 윤기가 유지되는게 특징인 품종입니다원산지는 일본인 품종이지만 국내 수도권에서 주로 생산되어 수확하기도 합니다코스트코 고시히카리쌀은 경기도 평택 팽성이 원산지이며중량은 입니다등급은 특상보통 가지 등급중에상 입니다 ], 긍정 텍스트 확률 : 85.97%"
"[ 흰강낭콩.탄수화물의 흡수를 방해하고 소화되지 않은채로 채내로 방출하게끔 도와주는것이 흰강낭콩의 주요 효능이어서 다이어트에 효과적이라고 합니다그래서 당뇨의 경우 포만감은 느끼면서 당수치를 내리기에 좋아 당뇨환주식에도 좋아요마른상태의 콩이기 때문에 시간에서 시간정도 충분히 불리면 배 커지는데 불어난 콩을 삶거나 볶아서 식사전에 드시던가 같이 먹으면 됩니다생으로 먹으면 독성성분이있어서 반드시 조리를 해서 드셔야 해요그대로 섭취하기 불편하신분들은 한번 삶거나 볶은 흰강낭콩을 말려서 가루로 만들어 분말로 분쇄해서 우유에 타드시거나 음식에 뿌려 드시면 편하기도 합니다], 긍정 텍스트 확률 : 86.87%"
"[ 햄치즈 턴오버개가 들어있구요크로와상터럼 겹겹이 되어있는 빵속에치즈와 얇은 햄이 들어있습니다맛도있고 양도 좋고 다좋은데유통기한이 짧다는점그래서 필히 구입하고나면 소분해서 냉동실로 직행합니다냉동실에 낱개로 랩에 싸서 보관한 후 먹을때마다 자연 해동한 후 전자렌지에 초나 분정도만 돌려 드시면좀 더 오래], 긍정 텍스트 확률 : 61.34%"
"[ 미국산 냉장육부채살 앞다리팩당 원 할인입니다스테이크용이라 두툼하구요 바베큐도 괜찮고 찹스테이크도 괜찮습니다생각보다 맛 괜찮더라구요시식할때마다 맨날 줄 길게 서있는 그곳.. ], 긍정 텍스트 확률 : 99.99%"
"[ 양갈비 구이용 프렌치렉호주산양고기입니다원래 당 원 조금 안되는걸로 알고있는데그래도 한팩당 만원대로 포장이 되어있어서선뜻 집기가 어렵더라구요프렌치렉은 다리쪽이라고 보시면되는데아래쪽에 지방층이 있는편이고 마블링이있어서부드러운맛을 느낄수 있습니다하냥 지방 부분이 칼집을 내어 구워드시면 좋아요팩당 천원할인이 들어가네요양ㄱ기 특유의 냄새때문에 호불호가 갈리기는 하지만또 그만의 매력이 있지요코스트코 시즈닝이나로즈마리], 긍정 텍스트 확률 : 92.12%"
"[ 허브솔트정도로 시즈닝을 한후구워먹으면 사먹는거보다 훨씬 저렴하고 맛있어요아무래도 두께가 있기 때문에 잘 굽는 스킬이 조금필요할것같습니다 ], 긍정 텍스트 확률 : 86.63%"
"[ 코스트코치즈아폴로과일치즈개 살구 아몬드멜론망고달달하니 살찌는줄 모르고 계속 퍼먹게 되는마성의 치즈죠너무 달콤해서 자꾸 먹게 되서 멈출수가 없는 ㅠㅠ가격도 너무 저렴하네요개인적으로 멜론망고보다는 살구아몬드맛을 더 좋아해요 ㅎㅎ ], 긍정 텍스트 확률 : 97.32%"
"[ 호주등의 일부지역에 프리미엄 산지가 있다고합니다하지만 정말 괜찮은피노누아 품질을 접하기엔 가격이ㅎㄷㄷ 해서가격대비 품질도 괜찮고보급적인 칠레산이 많이 유통되요과일향이 풍부해서 여성들이 선호한다고합니다알콜향이 확 올라오는면도 있어서 호불호가 갈릴것 같네요 ], 긍정 텍스트 확률 : 60.23%"
"[ 칭다오 병맥주병코스트코칭다오맥주시원하게 잘 히야시된 칭다오맥주..정말 맛있더라구요중국맥주라고 살짝 얕봤는데중국요리집에서 먹어보고 반한..시원하게 먹어야 제맛보통 식당에서 병당 천원에 판매하는데코스트코에서는 반가격에 구입할수 있는것 ], 긍정 텍스트 확률 : 64.61%"
"[ 연어생선살등으로 혼합 구성된 간식으로개월 이상된 애견에게사료에 조금씩 섞어주거나 간식으로 주면 좋아요큰 본지안에 짜리 소분된 봉지가 개가 들어있습니다 ], 긍정 텍스트 확률 : 75.04%"
"[ 생가득 소고기 버섯비빔밥짜리가 총 봉지 들어있어서급할때..밥하기 싫을때야매로 요리하기 좋아요...캠핑이나 나들이가서 대충때우기도 좋고이래저래 사두면 언젠가는 써먹고 맛도 좋아요일단 소고기가 들어가면합격입니다 ㅋㅋ ], 긍정 텍스트 확률 : 62.35%"
"[ 백설 남해굴소스 병볶음요리할때 감칠맛을 내주는굴소스남해바다 굴과 마늘 양파가 들어가 진한 감칠맛을 낸다고 합니다주 성분은 굴농축액과 간장 뭐], 긍정 텍스트 확률 : 57.62%"
"[발사믹그레이즈코스트코 발사믹그레이즈 가성비 굿샐러드에 뿌려먹으면 맛있어요라코타치즈랑도 잘어울리더라구요살짝 새콤하면서 진하고 걸쭉해욜 ], 긍정 텍스트 확률 : 96.35%"
"[머스타드코스트코프렌치머스타드우리가아는 그 머스타드맛이 아니고 살짝 시큼하면서 오리지널 머스타드소스예요허니 머스타드를 구입하고 싶으시다면정 반대의 맛단맛이 없는 머스타드소스입니다 ], 긍정 텍스트 확률 : 68.86%"
"[스테이크소스병에 천원대크래프트 코스트코 스테이크소스원산지는 미국이구요 우리가 흔히 레스토랑테이블위에서 많이보는 그 스테이크소스입니다토마토퓨레와 각종 향신료를 이용해 만든스테이크 소스예요 ], 긍정 텍스트 확률 : 82.80%"
"[ 베리맛 가지가 들어있고혼합과일 퓨레성분이예요과즙함유에한봉지에 원꼴?미쿡제품입니다종이에 테이프처럼 돌돌말린 얇은 젤리인데사르르 녹아요질기지는 않습니다 ], 긍정 텍스트 확률 : 56.43%"
"[ 부샤드 다스칼리데스 카라멜 씨솔트 초코렛벨기에 초콜릿으로 말그대로 초콜릿에 천일염이 들어있어요약간 캬라멜맛이 나면서 알갱이가 씹힙니다 ], 긍정 텍스트 확률 : 85.06%"
"[ 다스칼리데스 다크초콜릿.벨기에산낱개포장으로 하나하나씩 포장되어있어요 한조각에 칼로리다크가 니 써요커피와 잘어울려요 ], 긍정 텍스트 확률 : 88.97%"
"[ 미니포테이토스틱짜리 두봉지가 들어있는데말레이시아 과자입니다특이하게도 동남아 과자가 입점이 되어있네요감자과자맛에 설탕뿌린맛이고크게 이질감없이 가격대비 맛도 괜찮다고 합니다고소 짭짤 우리가 아는 그 감자과자맛에 바삭한 식감사이즈는 미니인데 갯수가 은근히 많아서 ㅋㅋ월 한달도 즐거운 쇼핑하시고남은 여름 즐겁게 보내세요 ], 긍정 텍스트 확률 : 98.53%"
"[안녕하세요 이번주 주말까지 꽃샘추위가 온것 같습니다 봄을 재촉하는 마지막 추위인것 같은데 다음주 수요일쯤 예년기온을 찾는다고 하네요 오랜만의 조카 기저귀와 여러가지 식자재를 구입하러 코스트코에 왔습니다 ], 긍정 텍스트 확률 : 99.00%"
"[상단의 개의 컵홀더 ], 긍정 텍스트 확률 : 50.90%"
"[ 무게.평소여행가서 모텔에가서 자더라도 겨울에 항상 가지고 다니는 침난인데 저념하게판네요 ], 긍정 텍스트 확률 : 82.64%"
"[ 코스트코 셋째주 월할인상품과 월신상품 캠핑랜턴개입건전지개 포함접고 펼수 있는 디자인으로 캠핑등 야외활동에 적합], 긍정 텍스트 확률 : 59.88%"
"[ 맥 스포츠 접이식 손수레 허용무게 최대 .가능손잡이 높이조절 가능조립이 필요없는 접이식방식 ], 긍정 텍스트 확률 : 70.15%"
"[ 윌슨 야구글러브 내야수 또는 외야수 야 야구글러브 오랜만에 보내요 어렸을때 한 야구 했는데 ], 긍정 텍스트 확률 : 96.10%"
"[ 바디보드보드를 안정적으로 잡기위한 핸들 그린디자인 ], 긍정 텍스트 확률 : 51.37%"
"[ 종류 중 택일], 긍정 텍스트 확률 : 58.53%"
"[가슴둘레약 ], 긍정 텍스트 확률 : 85.78%"
"[ 캐논카메라 유효화소수], 긍정 텍스트 확률 : 68.64%"
"[ 주방가위 할인하고 있네요 탐나네요 ], 긍정 텍스트 확률 : 66.11%"
"[ 블랙겨울이라 콜프를 안나간는데 골프계절이 돌아왔네요 요즘세상 좋아졌네요 캐디가 거리다 일러주고 했는데 로 콜프코스를 자동인식해서 전세계 코스가 내장되어 있다고 하네요일부제외 생활방수도 되거 ], 긍정 텍스트 확률 : 70.46%"
"[ 로 고속충전도 가능하니 충분히 라운팅할수 있겠네요], 긍정 텍스트 확률 : 87.16%"
"[ 여름철에 꼭 필요하는 나이키선글라스 자외선차단율.로 이태리제품이네요 ], 긍정 텍스트 확률 : 94.13%"
"[ 아이고 귀여워 크록스 아동 선글라스네요 세까지 사용하는 선글라스네요 ], 긍정 텍스트 확률 : 71.95%"
"[ 봄에 매실이나 여러가지 청을 담을때 필요한 카라레 세트네요 폴란드산이네요 ], 긍정 텍스트 확률 : 80.97%"
"[ 푸마 남성 트레이닝 바지 아시안사이즈 싸게파네요 ], 긍정 텍스트 확률 : 62.08%"
"[ 퍼플중 컬러 선택가능 찬물 손세탁 및 드라이클리닝 권장 ], 긍정 텍스트 확률 : 65.20%"
"[ 주방용품으로 항상 필요한 스마트지퍼백입니다 ], 긍정 텍스트 확률 : 89.03%"
"[ 매일유업에서 매장시식코너와 월할인행사를하네요 ], 긍정 텍스트 확률 : 52.20%"
"[ 남성 캐주얼 자켓과 여성자켓 월할인행사상품이네요 ], 긍정 텍스트 확률 : 65.23%"
"[ 독일세마메드 독일약산성 화장품을 싸게 행사를하고 있네요 ], 긍정 텍스트 확률 : 92.03%"
"[ 조카 기저귀 박스등 오늘 구입한상품이 많네요 커클랜드수프림기저귀를 처음구입해서 사용해보는데 좋을지는 샤용후기 올려볼께요오랜만에 코스트코 월셋째주 월할인상품과 월신제품 을 구경해보고 구입했습니다 아직 봄으로넘어가는 과도기라 지난번 보다 달라지는건 별로없고 공간품들 월할인상품이 조금있네요 캠핑장비와 단독주택 마당에 인테리어 할 수 있는 제품들과 여름을 대비하여 여름옷과 여름해수욕장에 가지고 가는 놀이제품들과 캠핑제품들로 준비되어 있습니다 이번 주말 구입하실것 있으시면 쇼핑해보세요감사합니다 ], 긍정 텍스트 확률 : 99.64%"
"[ 콜한트렌치 코트가 가을에 가니까 판매 중이더라고요. 콜한 옷이나 신발을 워낙 좋아해서 자주 사는 편인데], 긍정 텍스트 확률 : 51.06%"
"[가격이 정말 괜찮더라고요. 안쪽에 누빔 처리가 되어있어서 두툼한 옷인데 가격이 ], 긍정 텍스트 확률 : 88.40%"
"[카키색 이렇게 세가지라서 다 쟁여놓고 싶은 색이었어요. 셋 다 데일리로 입기 좋은 컬러들이잖아요. 실제로 봤을 때는 카키색이 제일 괜찮아보이기는 했어요. 다른 매장 가면 아마 기본적으로 만원이 훌쩍 넘어갈텐데 만원이라면 정말 가성비 짱인 것 같아요. ], 긍정 텍스트 확률 : 99.18%"
"[ 그리고 초겨울이 되니까 구스다운 자켓도 나왔었어요. 이건 이 점퍼 하나만 입어도 괜찮지만 다른 두꺼운 패딩이나 코트 안에 이너로 입어도 괜찮을 것 같아요. 얇게 나온 경량 패딩이라서요. 가격은 만원이었어요. 입어보니 굉장히 따뜻했는데 가격도 괜찮아 보이네요. ], 긍정 텍스트 확률 : 79.25%"
"[ 이건 여성용으로 나온 동일한 구스다운 자켓이었어요. 남성용보다 만원 저렴한 만원에 판매되고 있더라고요. ], 긍정 텍스트 확률 : 50.51%"
"[ 그 외에도 다양한 패딩점퍼 등이 판매되고 있었어요. 가면 옷을 꼭 하나씩은 사오게 되는 것 같아요. 그냥 집에서 입는 옷이라도 사오는 것 같네요 ㅋㅋㅋ ], 긍정 텍스트 확률 : 94.73%"
"[ 테팔 후라이팬 많이들 쓰시죠? 가면 테팔 후라이팬 제품은 꼭 항상 있는 것들 중 하나인 것 같아요. 가격은 짜리랑 짜리 개 묶음이 만원에 판매되고 있었어요. 개당 만원 정도 한다고 볼 수 있네요. 다른 곳에서 구매하는 것보다 저렴한 편이에요. 그렇지만 저는 이건 사본 적이 없어요.], 긍정 텍스트 확률 : 94.08%"
"[ 왜냐면 그것보다 저렴하면서 가성비 대박인 제품이 있거든요. 트라몬티나라는 브랜드의 후라이팬인데요], 긍정 텍스트 확률 : 80.71%"
"[가격도 정말 저렴하니까 만족도가 엄청나게 높았어요. 그래서 이번에 재구매한 제품이랍니다. 사실 다른 곳에서 후라이팬 하나 사려고 하면 개당 최소 만원 정도는 줘야 사는데], 긍정 텍스트 확률 : 99.43%"
"[ 제일 작은 사이즈는 계란 후라이 한 개 해먹기 딱 좋은 사이즈예요. 크기 참고하세요. 이거 정말 대박 강추드리고 싶은 제품이랍니다 제 주변 사람들한테도 사라고 하는 중이에요 ㅋㅋㅋ ], 긍정 텍스트 확률 : 96.61%"
"[ 이건 한창 폴란드 그릇에 꽂혔을 때 봤던 거예요. 자크라디 머그 세트 짜리가 만원이네요. 한개에 ], 긍정 텍스트 확률 : 68.56%"
"[ 원 정도니 가격도 저렴한 편이에요. 폴란드 그릇 좋아하시는 분들 구입해보세요. ], 긍정 텍스트 확률 : 90.10%"
"[ 그리고 이건 보르미올리 샐러드 그릇이에요. 에 보르미올리 제품 가끔 나오는데], 긍정 텍스트 확률 : 88.74%"
"[ 인용으로 쓰기에 좋겠다 싶더라고요. 가격도 ], 긍정 텍스트 확률 : 66.88%"
"[ 이건 유명한 곤드레나물밥이에요. 냉동식품이라서 개별포장되어있는 걸 하나씩 꺼내서 전자레인지나 후라이팬에 조리해서 드시는 거예요. 저는 생각보다 아주 맛있지는 않았어요. 그냥 먹을 거 없을 때 떼우기는 괜찮을 수도 있는데 굳이 찾아서 먹게 되지는 않더라고요. 한 번 사먹고 그 이후로 먹지는 않았어요. 너무 큰 기대를 했나봐요 ㅠㅠ ], 긍정 텍스트 확률 : 68.94%"
"[ 그리고 저희는 리스테린 쓰는데], 긍정 텍스트 확률 : 50.81%"
"[ 이건 덧신이에요. 이거 완전 강추요 왜냐면 뒷꿈치 쪽에 잘 벗겨지지 않고 굉장히 편해요. 단점은 이런 종류의 덧신이 거의 그렇긴 하지만 엄지발가락이 긴 사람들은 그쪽이 구멍이 잘 나요 ㅋㅋㅋ 그것만 제외하면 아주 만족스러운 제품이에요 ], 긍정 텍스트 확률 : 86.76%"
"[ 이건 차저우 웨이다 세라믹스 메이킹이라는 곳에서 만든 서빙볼 세트예요. 개 세트인데 가격이 정말 저렴했던 기억이 나요. 한 만원 정도였던 것 같네요.], 긍정 텍스트 확률 : 80.23%"
"[식기세척기 모두 가능하고], 긍정 텍스트 확률 : 70.96%"
"[ 원이에요. 개당 천원 정도라고 볼 수 있겠네요. 소재가 대나무라서 건조가 빠르고 항균이나 탈취도 잘 된다고 쓰여있네요. 손잡이가 달려 있어서 손님들 오시면 서빙 쟁반으로 쓰기 좋을 것 같아요. 이것도 하나 있으면 좋을 것 같지만 구입하지는 않았어요. 집에 너무 짐이 많은 걸 별로 좋아하질 않아서 참았는데 아마 조만간 살 수도 있을 듯 하네요 ㅋㅋㅋ ], 긍정 텍스트 확률 : 95.60%"
"[ 원이었으니 천원이 좀 넘는 가격이네요. 굉장히 저렴하죠 ], 긍정 텍스트 확률 : 80.34%"
"[자주 가지 말아야지 다짐하는데 그래도 개월에 한 번은 꼭 가게되는 것 같아요. ], 긍정 텍스트 확률 : 83.74%"
"[ 그리고 여름에 가면 천도 복숭아나 부드러운 복숭아를 꼭 사오는데요. 맛이 진짜 대박이에요. 저는과일을 정말 좋아하는 편이라서 가면 과일 종류는 꼭 한두개 이상은 사오는 것 같아요. 과일은 아주 가끔 잘못 골라서 이상한 게 섞여있는 것도 있었지만], 긍정 텍스트 확률 : 98.61%"
"[거의 대부분 만족스러웠어요. 특히 부드러운 복숭아는 항상만족했기 때문에 항상 사와요. 가격도 다른 제품에 비해서 정말 저렴한데 상품이 진짜 좋거든요.그렇지만 과일은 가격이 그때그때 달라질 수는 있긴 한 것 같아요. ], 긍정 텍스트 확률 : 99.67%"
"[ 그리고 부드러운 복숭아도 보이면 꼭 사와요. 아삭한 것보다 부드러운 걸 더 좋아하는데 여름에 잠깐 나오는 제품이라서 보이면 꼭 사야 하거든요. 정말 강추요 ], 긍정 텍스트 확률 : 99.26%"
"[ 원이었는데 결국 사왔어요. 이것도 마찬가지로 정말 맛있었던 기억이 있네요. 과일은 진짜 상품 좋으니 드셔보세요. ], 긍정 텍스트 확률 : 50.02%"
"[ 이건 대용량 냉동 파인애플이에요. 이건 한번 사다먹어보고], 긍정 텍스트 확률 : 51.49%"
"[꿀 대신 딸기잼을 넣어도 잘 어울려요.], 긍정 텍스트 확률 : 73.00%"
"[아무래도빵은 양은 정말 많은데 유통기한이 짧은 게 흠이죠. 그래서 가정에서는 유통기한 내에 절대 다 못먹어요. 냉동실에 넣어놓고 데워서 먹을 수밖에 없더라고요. 그렇게 먹으면 근데 이 깨핫도그롤은 별로 맛이 좀 떨어지는 느낌이었어요. 냉동실에 한번 들어갔다 나와도 맛있는 빵이 있는데 이건 좀 푸석푸석해지는 느낌이랄까? 그래서 잘 안 사먹게 되더라고요. ], 긍정 텍스트 확률 : 51.11%"
"[ 그리고 또 하나 꼭 사오는 과일 중 하나], 긍정 텍스트 확률 : 88.49%"
