"[촉감이 너무 좋은.?밤부베베밤부베베 손수건], 긍정 텍스트 확률 : 92.09%"
"[주변 지인들로부터.많은 추천을 받았어요....특히], 긍정 텍스트 확률 : 92.97%"
"[ ...제가 구매한 제품 목록은 아래와 같습니다....● 순한 대나무 솜사탕 사각 기저귀 장 ●.● 거즈 손수건 센서티브 장 ●.● 순한 대나무 아기풀꽃 엠보 손수건 장 ●.● 순한 대나무 아기풀꽃 손싸개 개 ●...용도를 구분해서 사용하는 것이 좋다길래.여러 후기들을 보고 나름의 기준을 세워 구매했어요..생활하다보면 구분없이 섞어서 사용하게 되려나요? .ㅎㅎ.. ], 긍정 텍스트 확률 : 70.10%"
"[순한 대나무 솜사탕 사각 기저귀입니다. .총 장이 들어있고요. ...일화용 기저귀 발진 났을 때 사용하거나.엉덩이 씻겨준 후 닦아주는 타올 대용으로.사용하고자 구매했어요. ...전 우선 장 먼저 구매했고], 긍정 텍스트 확률 : 79.07%"
"[ .필요하다면 더 구매할 예정이에요. ... ], 긍정 텍스트 확률 : 79.76%"
"[ ....센서티브와 엠보 크기 비교 ..센서티브는 .엠보는 .... 센서티브는 두께가 얇아서 .뒤에 놓여진 엠보 손수건이 보이네요.. ], 긍정 텍스트 확률 : 59.89%"
"[슈니 태어나기 전에 가재수건 검색하다가 알게된 밤부베베어느덧 슈니가 개월로 접어들고 일년넘게 많이 빨고 쓰고 하다보니 노후가 되어서 신랑면세 찬스로 가재수건과 천기저귀 또 구입했어요 ], 긍정 텍스트 확률 : 96.18%"
"[ 팬더?코알라가 대나무를 들고있는 모습이 귀여운 밤부라는 대나무섬유를 사용하는 밤부베베 생각처럼 대나무섬유는 천연섬유가 아니라 재생섬유라고해요], 긍정 텍스트 확률 : 59.47%"
"[ 천기저귀도 같이 구입했어요 역시나 세탁하고 건조기에 수어번 돌리니 저렇게 크기가 많이 줄어들었네요밤부베베 가재수건과 새로이 구입한 천기저귀사실 제가 가장 많이 쓰는 밤부베베 천기저귀 용도는 어린이집 엉덩이수건이예요 ㅎ너무 많이 헤져서 어린이집 보낼때마다 손이 부끄러웠는데이제 당당히 새삥으로 보낼수있다요 ㅎ ], 긍정 텍스트 확률 : 91.27%"
"[ 아직 세탁전이라 빳빳하고 튼튼해뵈고게다가 크기도 원래의 크기대로 크고 ㅋㅋㅋ], 긍정 텍스트 확률 : 61.51%"
"[ 거실바닥에 펼쳤는데원래 이렇게 컸었나 싶게 크드라구요 ㅋ그동안 얼마나 줄었던건가 싶구 ], 긍정 텍스트 확률 : 52.18%"
"[ 밑에가 새로산 천기저귀위에가 일년넘게 쓰면서 줄어든 천기저귀이렇게 비교하니 크기가 거의정도 줄었네요부피도 그만큼 또 줄었겠죠 ], 긍정 텍스트 확률 : 67.09%"
"[ 우리 슈니 겉싸게도 해주고 이불도 되어주고 목욕타월도 되어주고 외출하면 가리개도 되어주고침도닦아주고 보들보들 너무 만능인 천기저귀출산하실 분들있으면 꼭 사시라고 권해드리고 싶어요그만큼 질이 일반 가재랑은 달라요그냥 새로산 밤부베베 보다가 제가 너무 좋아서 쓴 밤부베베 후기예요 ㅎ ], 긍정 텍스트 확률 : 99.96%"
"[요즘은 하루가 멀다하고 다양한 제품들이 업그레이드되어 출시되는데요.그 중 육아용품 또한 엄청난 발전과 새로운 제품들이 계속해서 나오는 것 같다는 생각이 들어요.그래서 이렇게 매번 베이비페어나], 긍정 텍스트 확률 : 99.88%"
"[육아용품 매장에 들러 최신의 트렌드를 둘러보는것도 하나의 재미중 재미인데요.아무리 제품들이 새롭게 바뀌어도 스테디샐러 처럼 한결같은 육아템들도 있기는하죠.그중에서도 저는 밤부베베 제품이 그런 종류가 아닌가 라고 생각이 드는데요.좋은 원료로 만들어 아이들이 순하고 부드럽게 사용할 수 있는 초기 신생아들의 필수템 이라는 생각이 듭니다. ], 긍정 텍스트 확률 : 74.20%"
"[ 사실 제가 오늘 여기 청주까지와서 베이비플러스 매장에 들른 가장 큰이유는 선물때문인데요.이제 주후면 출산을 하는 초], 긍정 텍스트 확률 : 65.44%"
"[고 동창이 아이를 낳으면 당분간 꼼짝도못하고 놀러도 못가니다들 집에 놀러와 간단히 저녁도 먹고 오랫만에 얼굴도 보자며 초대를 해서 서울에서 청주로 출발을 했습니다.그리고 친구들과 어떤 선물이 좋을지 고민을 하다가 아무래도 출산전 이기 때문에년차 아빠블로거 동동이에게 센스있는 출산선물을 생각해보라는 중대하고 막대한 미션이 주어졌습니다. ], 긍정 텍스트 확률 : 82.79%"
"[ 그래서 여기저기 찾고 어떤게 좋을지 생각을 해보니 제가 육아를 처음 시작하며 블로그를 처음으로 리뷰할 년전이나지금이나 예비 엄마], 긍정 텍스트 확률 : 87.87%"
"[아빠가 좋아하는건 바로 아이들을 위한 선물이 아닐까 라는 생각이 들었는데요.저도 인터넷에서 출산 필수템 ], 긍정 텍스트 확률 : 89.15%"
"[ 리스트를 뽑아 준비를 했던 기억이 새록새록 떠오르더라고요.하지만 막상 구매를 해봐도 잘 안쓰는 제품이 있는반면 생각보다 자주사용하고 부족해서 추가로 구매를 한 제품들도 있었는데요.그 제품 중 하나가 바로 밤부베베 기저귀], 긍정 텍스트 확률 : 75.90%"
"[ 물론 그외에도 정말 필요로하고 자주사용하는 육아용품들이 넘쳐나지만 친구에게 살짝 물어보니대부분은 구매를 했고 오늘은 자주사용하는 물건인 밤부베베 라인업을 추가구매하고아직 조금 이르긴 하지만 보행기는 아직 없을 것 같아 보행기나 바운서 위주로 구매를 하기로 하고 둘러봤습니다.생각보다 매장이 넓고 제품군별로 구역을 잘 구분지어놔서 보는데 재미도 있고 시간도 단축 되는 기분이었어요. ], 긍정 텍스트 확률 : 52.55%"
"[ 같이간 친구들 중 결혼은 했지만 아직 출산을 한 친구들은 없어서 다들 새로운 세상에 온것 같다며 깜짝 놀라더라고요.그러면서 조카들 육아용품을 구매할때나 밤부베베 구매시 인터넷을 활용 해 봤는데이렇게 전문 매장이 따로 있을줄은 몰랐다며 다음에 출산을 하게되면 베이비플러스 매장에 와서 구매를 해야겠다고 하더라고요.그러면서 이날도 어김없이 예비 엄마], 긍정 텍스트 확률 : 61.56%"
"[아빠들을 위해 육아용품에 대한 설명과 잘 고르는 노하우에 대해서도 설명을 해줬습니다. ], 긍정 텍스트 확률 : 91.96%"
"[ 그런 실패를 경험하지 않으려면 조금 불편하고 힘들더라도 발품을 팔아서 보고 또보고따지고 꼼꼼히 또 따져서 구매를 하는게 좋다라는 생각이 들더라고요.하지만 이렇게 꼼꼼하게 따지지 않더라도 꼭 필요한 육아용품 리스트 중 하나인 밤부베베 이것저것 따지지말고정말 자주 사용하고 많은양이 필요하기 때문에 미리미리 넉넉히 준비해두면 좋을 것 같아요.특히 아이들이 막 태어나서부터 일], 긍정 텍스트 확률 : 98.04%"
"[돌까지도 사용할 수 있기에 사용], 긍정 텍스트 확률 : 70.85%"
"[ 이렇게 매장에 나와서 직접 제품들을 둘러보니 정말 많은 제품들이 새롭게 출시 되었고동쥬군이 타던 유모차들도 버젼이 한개 또는 두개 이상 업그레이드되어 더 경량화되고 캐노피도 확장되는 등육아를 하기에 조금 더 편하도록 환경이나 제품들이 참 많이 발전되어다라는 생각이 들더라고요.이렇게 저도 잘 모르는 부분은 청주 베이비플러스 직원분들이 하나하나 꼼꼼히 비교하며 설명을 해 주셔서이해도를 높이는데 좋았고 확실히 장단점들을 들을 수있으니 제품을 보는눈이 넓어지더라고요. ], 긍정 텍스트 확률 : 98.12%"
"[ 그래도 역시 변하지 않는 육아용품의 진리중 하나라고 한다면 밤부베베 손수건과 천기저귀 시리즈는아이들의 피부에 직접 닿는 제품으로 어떤 제품], 긍정 텍스트 확률 : 62.49%"
"[브랜드들과 비교해도 압도적 이라는 사실이었습니다.저도 바로 요 제품으로 동쥬군이 돌 될때까지 너무 잘 사용을 했는데요.지금은 네살인 동쥬군 목욕을 하고 나왔을때 물을 닦기에도 흡수력이 좋아 잘 사용하고 있는데요.자주 빨아서 물론 약간 찢어진 부분도 있지만 활용가능 시기가 년년 이상이라고 한다면이정도 금액은 충부한 투자가치가 있다고 생각합니다.이번주말 아내와 남편손 잡고 청주 베이비플러스에서 다양한 육아용품 쇼핑 하는것도 재미있을 것 같네요. ], 긍정 텍스트 확률 : 99.93%"
"[ 제품 세탁법도 동봉 되어 왔다 ..처음 사용시 세탁망 없이 단독 세탁 하라고적어도 번 돌려야 한다는 이까다로운 아이 .. ], 긍정 텍스트 확률 : 51.26%"
"[ 하루 날을 잡고 ], 긍정 텍스트 확률 : 62.36%"
"[ 건조기가 우리집에 온 후 처음 보는 광경빨래건조대에 빨래라니 ...남편이 이거보더니 진짜 아기 있는 집 같아 보인다며 ...사실 나도 실감이 아직 안나는데 .... ], 긍정 텍스트 확률 : 98.46%"
"[ ....회 표준으로 세탁후 건조대에 널기 시작함.부피가 작아서 그런지 너는데 .꽤나 귀찮음 ㅋㅋㅋㅋㅋㅋㅋ... ], 긍정 텍스트 확률 : 57.05%"
"[ ....밤부베베 대나무 소재가 부드러워서 엄마들이 많이 선호하지만 단점이 워낙 먼지가 많이 나온다고.해서 긴장했는데 천기저귀만 장이라 그런가?.요정도 먼지 바닥에 떨어져 있었다 ....손수건도 밤부베베꺼였음 난리 나긴 했을듯....... ], 긍정 텍스트 확률 : 50.90%"
"[ ....건조기 사용은 금지라고 하니 자연건조 시키고.다음날 다시 찬물로 세탁함.회 하라고 하니 하지만 귀찮긴 하다 ㅜㅜ.하지만 우리 하양이 몸에 입안에 닿을꺼 생각하면.신경 쓰일수 밖에 없는 엄마 맴..........이렇게세탁건조를번 반복하니 일 걸리더군... ], 긍정 텍스트 확률 : 94.18%"
"[ ....왼쪽은 내가 접은거 오른쪽은 오빠가 접은거.근데 지금 생각해보면 그냥 네모접기 하면 되지.나도 왜 돌돌돌 말았는지 모르겠어 ㅋㅋㅋㅋㅋ.건조기 돌린후보다 나중에 더 쭈글해져 있을듯.푸하하하하하하.. ], 긍정 텍스트 확률 : 78.14%"
"[ ....도노도노 블랭킷도 빨아야 하고 ㅎㅎㅎㅎ... ], 긍정 텍스트 확률 : 81.94%"
"[ ....유니클로에서 사온 매쉬 바디슈트도 빨아야 함.월 일 출산 예정일이라 반팔 세트.나시 세트 사이즈로 구매했다....핑크는 온니 엄마 취향 ㅎㅎㅎㅎㅎ.아들이지만 어릴때 많이 입히지 언제 입히냐며... ], 긍정 텍스트 확률 : 89.43%"
"[ 세탁 번에 건조기에 먼지털기기능 꼭 하라고 후기를 많이 봤었는데 저흰 건조기 없거든요 ..밤부베베 세탁 설명서에도 처음 사용시 두세번 세탁 하라 나와서 괜찮겠거니 했는데 아기세탁기에선 먼지 하나도 안 걸러지나봐요..삼성아기사랑세탁기특히 천기저귀 자연건조하고 빨래 거둬내는데...경악이네요 먼지가 먼지가...봄날에 꽃가루 날리는것 보다 더심하게 촤르르..건조기 없이는 무슨 방법 없을까요 세탁을 더 하면 없어질까요?현재 세탁 세번 했어요 ㅠㅠ], 긍정 텍스트 확률 : 89.21%"
"[ 위치선정..후 재구매썩 마음에 드는 위치는 아니지만그래도 어쩔 수 없지 뭐세탁기 설치는 엄청 빠르게 끝났다 ], 긍정 텍스트 확률 : 95.93%"
"[ 뚜껑을 열면 안에 속뚜껑이 또 있다 ], 긍정 텍스트 확률 : 63.74%"
"[ 밤부베베 손수건 외에도 사은품으로 받아온 손수건이 꽤 되는데 같이 빨까 고민하다가 그냥 따로 빨기로했다. ], 긍정 텍스트 확률 : 71.81%"
"[ 겉뚜껑도 닫아준 후에], 긍정 텍스트 확률 : 68.92%"
"[ 손수건이 양이 많지 않아서 물높이는 고 중 저 중에 저로 선택했더니분이면 돌아간다고 함 ], 긍정 텍스트 확률 : 67.90%"
"[ 그리고 밤부베베 천기저귀도 함께 빨았다.밤부베베 천기저귀도 아기손수건과 마찬가지로 세번의 세탁], 긍정 텍스트 확률 : 68.78%"
"[건조 과정을 거치고건조기 송풍모두 분그리고 사은품으로 받았던 손수건들은 그냥 한번만 돌려주고 자연건조 후 송풍모드로 함께처음에 밤부베베 손수건만 건조기에 돌렸는데 양이 적어서 인지 손수건 전부가 건조기 바람에 문쪽으로 몰려와 돌아가지를 않길래밤부베베 손수건 장], 긍정 텍스트 확률 : 50.17%"
"[안녕하세요출산준비로 정신없는 향톨입니다인터넷에서 폭풍검색 후 정말 제일 늦게 산 밤부베베 손수건. 역시 보았던 리뷰처럼 가격대는 꽤 있었고], 긍정 텍스트 확률 : 93.60%"
"[ 원 주고 샀어요가격 정말 후덜덜 그런데 많은 엄마들이 선택하기도 하고 친구들도 추천해줬던 터라 브랜드는 고민없이 골랐고 수량이 고민이 있었던 것 같아요 거즈 손수건 장은 있어야 한다고 했는데 저는 장만 일단 샀고 필요하면 추후에 구입할 생각이에요. ], 긍정 텍스트 확률 : 97.04%"
"[ 천기저귀는 두루두루 사용할 수 있는 다양한 면이 있었어요], 긍정 텍스트 확률 : 63.67%"
"[ 이렇게 두가지 스타일로 왔는데], 긍정 텍스트 확률 : 53.63%"
"[ 대망의 거즈손수건 ], 긍정 텍스트 확률 : 52.07%"
"[아기 얼굴등 예민한 피부결이나 입속을 닦을 때 정말 많이 사용한다는 거즈 손수건많은 브랜드도 많지만], 긍정 텍스트 확률 : 76.38%"
"[ 일단 꼭 알고가는 순한대나무 ], 긍정 텍스트 확률 : 73.23%"
"[ 차 세탁을 한 후 느낀 점정말 정말 정말 먼지가 많구나. 정말.... 저는회 세탁자연건조회세탁자연건조회세탁자연건조로 했어요. 먼지때문에 바로바로 건조기 사용하시는 분들도 많던데], 긍정 텍스트 확률 : 58.07%"
"[ 근데 먼지가 이 만큼 나왔어요. 다른분들 사진보다는 많이 안나왔더라구요. 헤헤 구김은 하나도 없었어요], 긍정 텍스트 확률 : 91.90%"
"[ 전 후를 봐야해서 털어내고 다시 봤는데 회 이불털기 하니까 이정도 먼지가 나오길래], 긍정 텍스트 확률 : 89.08%"
"[ 이렇게 사탕수수 폐밀당을 발효하여 만든 탄소저감 제품 ... 어렵다.하지만 우리아이 세상밖에 나와서 첫 사용하는 모든 제품들 그래도 아기전용으로.. 엄마 마음이라는게 이렇잖아요 벌써? ], 긍정 텍스트 확률 : 98.51%"
"[어느정도 담다 보니까 많이 남더라구요.집에 잘 놓고 쓰면 될거같아요], 긍정 텍스트 확률 : 75.22%"
"[ 대나무로 만든 천기저귀 장과 약간 장사멘트로 속아서? 사게 된 목욕타올 두 장.그래도 쓰겠지], 긍정 텍스트 확률 : 52.14%"
"[..출산준비를 하면서.아기 손수건은 많을수록 좋다.라는 말을 워낙 많이 들었다...우선 장 정도 사고 .필요하면 추가구입 하기러 맘먹음...손수건 브랜드도], 긍정 텍스트 확률 : 72.91%"
"[재질도 너무 많은 것......친구가 밤부베베도노도노를 추천해주면서.밤부베베랑 도노도노 손수건 비교해보라고.한장씩 가져왔었음..도노도노보다 밤부베베가 좋았다는 의견과 함께..나도 만져보니 밤부베베가 더 부드러워서.팔랑귀는 밤부베베로 결정 ], 긍정 텍스트 확률 : 67.08%"
"[ .밤부베베에서는 거즈오리지널엠보센서티브.세 가지 종류의 아기 손수건 라인이 있다... 거즈 손수건대나무섬유], 긍정 텍스트 확률 : 70.34%"
"[면..거즈손수건이랑 엠보손수건 차이점은?. 두개 짜임이 다름.. 거즈손수건보다 엠보손수건이 .배 두꺼움. ], 긍정 텍스트 확률 : 57.32%"
"[ ..요건 혼용율도 다르고 공법도 다르다네여... ], 긍정 텍스트 확률 : 84.24%"
"[ ..밤부베베 센서티브 아기 손수건은 요런 느낌...센서티브라는 이름때문에 제일 부드러울줄 알았음.그런데 딱히 부드러운 질감은 아니에요ㅠㅠ..부드러운 건.엠보오리지널거즈센서티브 순서인듯..센서티브 구매 안하길 잘했다고 생각함ㅋㅋ.엠보오리지널만 섞어도 충분할 것 같아요 ], 긍정 텍스트 확률 : 87.36%"
"[ .. 결론천기저귀 사길 잘했어유 잘 쓰이기를. ], 긍정 텍스트 확률 : 56.88%"
"[.. 밤부베베 엠보 손수건이랑 비슷한 느낌의 . 다이아몬드 짜임.. 에고 손수건보다 살짝 도톰한 듯 ], 긍정 텍스트 확률 : 56.41%"
"[ 후기 아주 잘해먹였어요ㅋ...... ......? 본문 이미지...... ......? 본문 이미지지오필로우는 지난번에 통풍기저귀랑 교환시도했는데.... ㅠ 필요하신분이 없으신거 같았지만 제가 가지고 있는게 별로 없으니 다시한번ㅠ수건올려 사용했는데 주로쓴건 니노필로우였고 거실에 눕혀둘때만 잠깐씩 두달쯤쓰고 상자에 담아 고이 모셔두었습니다...... ......? 본문 이미지흑흑...교환성공하고 싶어요], 긍정 텍스트 확률 : 94.19%"
"[출산준비밤부베베 거즈 손수건사각 천기저귀푸룬주스웃담요구르트 ], 긍정 텍스트 확률 : 58.82%"
"[ 순댕이가 내 뱃속에 들어왔다는걸 안 순간부터준비하기 시작한 출산준비뭣도 모르는 초산에 하나부터 열까지 다 준비해야하지만남들 모두가 그렇게 한다고 생각하며 하다보니까어느덧 출산준비는 마무리 되어가고 있고순댕이만 나오면 되는 상황 ㅋㅋ점점 주위에 임신소식이 늘어나고 출산소식도 늘어나고육아 동지가 많아서 기쁘다.무엇보다 우리 순댕이 친구 많아서 좋겠다 이제 출산준비 포스팅을 하나하나 해볼까 하며 보는데], 긍정 텍스트 확률 : 79.26%"
"[ 사이판으로 태교여행을 다녀오며 면세로 살거 다 사버린 나쁘리마쥬 계열은 다 산듯ㅋㅋㅋ 그건 나중에 포스팅을ㅋㅋㅋ그와중에 스라가 밤부베베 손수건도 사줬다.출산준비 순위라는 밤부베베 손수건스라한테 받은것까지 포함하여나도 밤부베베 거즈손수건은 장 구비해뒀다.사은품 받은것까지 하면 장 ], 긍정 텍스트 확률 : 62.25%"
"[ 크기는 손수건보다 월등히 크다.밤부베베 천기저귀의 용도는속싸개], 긍정 텍스트 확률 : 50.16%"
"[ 그리고 아는동생에게 추천받아 시키게 된 요구르트ㅋㅋㅋㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 61.39%"
"[ 군산에서 만들어서 바로 배송되어지는 웃담요구르트첨가물이 없어서 그런가 유통기한이 짧았다.개 시키고 매일 꼬박꼬박 개씩 먹었다.맛은 있는데 그닥 나에게 효과는 없었던 웃담요구르트..그래도 맛있었으니 됐어..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이 이후에도 변비탈출을 위해 담당선생님에게 변비약 처방받고물 많이 마시려고 노력하고.. 휴지금도 노력중정말 철분제의 무서움을 느끼고 있다ㅠㅠ준비를 해도 끝이 없는것 같은 출산준비 리스트돈만 많으면 다 해주고 싶은게 부모마음이라는데 정말 그런거 같다.아끼고 절약하며 잘 해보아야지 .?밤부베베거즈손수건밤부베베거즈손수건.?밤부베베사각천기저귀밤부베베사각천기저귀 .?웃담요구르트웃담요구르트.?푸룬주스푸룬주스 ], 긍정 텍스트 확률 : 99.50%"
"[ 거즈 장 엠보 장천기저귀 무늬 있는걸로 장 ], 긍정 텍스트 확률 : 68.32%"
"[ 차 세탁한 것들을 햇빛이 아닌 바람 잘 드는 그늘에 자연건조 시키고 프로 정도 말랐을 때 건조기에 송풍코스한시간로 돌렸더니먼지가 여느 후기들처럼 상당히 많이 나왔다. 차에서는 건조기를 돌리지 않고 자연건조 시켰고], 긍정 텍스트 확률 : 53.02%"
"[밤부베베 손수건사진. 글 좌충우돌서은맘ⓒ. 서은맘 . ], 긍정 텍스트 확률 : 62.06%"
"[ 바람이 많이 부는 날씨가 되면서아침에 어린이집 등원할 때도찬 공기에 기침을 하게 되더라고요목을 따뜻하게 해주기 위해서는밤부베베 손수건이 최고라서고민하다가 다양한 종류의 제품들구경 좀 하려고 유아용품 할인매장인영통 베이비플러스에 다녀왔어요 ], 긍정 텍스트 확률 : 91.99%"
"[ 수원 영통 베이비플러스는수원맘스맘이 변경된 곳인데요약 여 가지의 브랜드를 보유하고유모차], 긍정 텍스트 확률 : 62.98%"
"[ 한쪽 코너에 아예 밤부 제품들로정리가 잘 되어 있어서구경 하는데 더 편리하고 좋았어요거즈], 긍정 텍스트 확률 : 51.48%"
"[엠보 등 여러종류의 손수건을직접 만져보고 비교할 수 있었어요그 중에서도 오리지널 솜사탕 거즈가저는 마음에 들더라구요 ㅎㅎ ], 긍정 텍스트 확률 : 91.49%"
"[ 홈페이지에서도 보니까가장 베스트 제품에 손꼽히는 거였어요인기 좋은 상품은 다 이유가 있네요저도 직접 만져보니 제일 좋더라고요 ㅎ원단부터 봉제까지모두 국내생산으로 만들어진다고 하고요 ], 긍정 텍스트 확률 : 99.31%"
"[밤부베베 손수건이그런 고민을 꽉 꽉 만족시켜 준 상품이에요 ], 긍정 텍스트 확률 : 73.42%"
"[ 눈으로 보는 제품이 아니라머리와 가슴으로 보는 제품으로아기에게 어떠한 자극도 피할 수 있도록작은 섬세함 부터 시작 하여만들어졌다고 하더라고요], 긍정 텍스트 확률 : 66.63%"
"[ 대나무 성분이 좋은 이유?대나무에는 향균과정균제가 포함되어 있어대나무 직물에서도 유지되어피부트러블을 유발할 수 있는화학적인 항균처리가 아닌대나무 섬유의 자연적인향균성], 긍정 텍스트 확률 : 74.36%"
"[ 오리지널은 .. 길이의가는 모우가 발생 하는데센서티브는 . 이하의짧은 모우가 발생해요오리지널은 솜털 같은 모우로포근한 느낌의 표면을 느낄 수 있고센서티브는 모우 발생이 적어매끄러운 표면을 느낄 수 있죠 ], 긍정 텍스트 확률 : 76.50%"
"[ 이번에 보여 드리는 것은 엠보인데요이번에 새로 년 월부터신상으로 출시가 되었다고 해요이번에 새로워진 엠보손수건은대나무 섬유 ], 긍정 텍스트 확률 : 72.59%"
"[면랍니다훨씬 주름이 덜 잡히고두배 더 부드러워졌데요 린조 작가는 자연과 동물을 사랑하는패턴 디자이너랍니다자연을 닮은 싱스러운 색감 표현과부드러운 수채화 기법으로 최고예요 ], 긍정 텍스트 확률 : 64.46%"
"[ 아기풀꽃의 이야기를 빌려 마음을 전해보세요아기가 성장하는 모든 순간씩씩하고 건강하길 바라는 엄마 아빠의마음을 아기풀꽃으로 가득 담았답니다. ], 긍정 텍스트 확률 : 99.01%"
"[ 여기에서는 밤부베베 손수건 뿐만 아니라턱받이도 만나볼 수 있었는데요대나무 섬유 와 면 로만들어져서 우리 아기 몸을부드럽게 감싸준답니다스냅을 달아서 앞에서 똑딱아기들에게 착용하고 벗기기 쉬워요바이어스는 오가닉면 로마감처리도 되어 있답니다움직이는 아이들도 안정적으로뒷쪽에 면 끈이 있어서움직이는 아가들한테도편하게 고정이 되요 ], 긍정 텍스트 확률 : 58.94%"
"[ 오늘 살펴본 제품 어떠셨나요??여기 매장이라서 다 살펴볼 수 있었던 것 같아요베이비플러스 영통점은유모차나 카시트 전문가가 항시 대기하고 있답니다유모차 카시트 요론 큰 제품들은박람회 아니면 눈으로 직접 보기 힘들잖아요온라인은 글로만 보고 후기 찾아보고 구매해야 되지만 수원 영통 베이비플러스에서는 그런 고민을 해결할 수 있어서 좋아요 ㅎ브랜드 전품목 빠짐없이 신상 제품들희귀성 높은 제품들까지한눈에 비교하고 느껴 볼 수 있어요], 긍정 텍스트 확률 : 92.87%"
"[ ....로라예요 출산 전에 밤부베베 출산 가방 패키지 구입 후기를 올려두었었는데], 긍정 텍스트 확률 : 50.15%"
"[ 아직 두 달 남짓 길다면 길고 짧다면 짧은 기간 동안 써본 후기를 덧붙여보려 해요 ], 긍정 텍스트 확률 : 98.12%"
"[ 우선 손수건 솜사탕 거즈 손수건 센서티브 대나무면솜사탕 거즈 손수건 대나무면밤비 엠보 손수건 대나무면 저는 종류는 골고루 구입했는데 엠보는 아직은 쓰고 있지는 않아요거즈 손수건은 후기 찾아볼 때는 손수건 장도 모자라다], 긍정 텍스트 확률 : 57.35%"
"[많으면 많을수록 좋다고 들었었는데전 장 정도 산 것 같은데 이것도 충분하더라구요어느 정도만 준비해놓고 아가 태어나면 잘 게우거나 유독 땀이 많거나 해서 더 필요하다면 그때 추가로 구입해도 될 것 같아요 ], 긍정 텍스트 확률 : 99.86%"
"[ 거즈랑 엠보 손수건의 차이는 밤부베베 홈페이지에도 이미 나와있어서아마 구입 전에 센서티브랑 오리지널의 차이점을 가장 많이 궁금해하실 것 같아요일단 제가 사용해 본 느낌으로는 둘 다 부드러워요오리지널이 센서티브보다 면이더 함유되어 있어서인지면 특유의 따뜻한 부드러움이라고 해야 하나? 그런 느낌이 더 있긴 해요다만], 긍정 텍스트 확률 : 87.97%"
"[그래서 같은 횟수를 사용해도 사용감이 더 많이 느껴지고 섬유 먼지가 더 많은 것 같아요목욕하고 머리 닦아주고 할 때 특히나 먼지 많이 남는단 생각이 더 들더라구요ㅠㅠ후기는 대체로 부드러워서 오리지널을 선호하시는 분들이 더 많은 것 같았지만위의 이유로 개인적으로는 센서티브를 월등히 많이 쓰고 있어요], 긍정 텍스트 확률 : 99.62%"
"[가끔 어디 뉘여야 할 때 깔아주거나 잘 때 배가리개 정도로만 사용 중이에요 ], 긍정 텍스트 확률 : 93.68%"
"[밤부베베 사이트에서 요일 수건을 샀는데 이건 저희 부부가 엄청 만족하면서 잘 쓰고 있어요ㅋㅋ위의 목욕타월이랑은 완전 다른 소재인데 호텔 수건처럼 엄청 두툼하고 빵빵한 스타일은 아니고굉장히 부드럽고 약간은 흐물흐물한 보통 두께의 수건인데 너무 잘 닦여요새 수건이라 그런 것도 있지만], 긍정 텍스트 확률 : 54.28%"
"[수건 자체가 호롫롤롷로하게 몸에 착착 감기면서 물기를 싹 닦아줘요닿는 감촉도 건조기로 싹 말려도 뽀송뽀송보다는 약간 촉촉한 부드러움이랄까 암튼 만족스러웠어요 ], 긍정 텍스트 확률 : 56.25%"
"[ 아기 옷은 출산 가방 패키지에 포함된 크림 배냇저고리], 긍정 텍스트 확률 : 55.55%"
"[크림 손싸개 외에 순한 대나무 여름아기세트 종을 추가로 구입했는데요아기가 더위를 많이 타서 솔솔 배냇저고리랑 제가 다른 데서 구입한 여름용 배냇만 입히다가크림 라인은 한 번도 못 입혀보고 배냇저고리 졸업했어요ㅎㅎ그 외에 모자는 그래도 신생아 때는 딸꾹질 멈추라고 몇 번은 씌워봤고], 긍정 텍스트 확률 : 73.96%"
"[ 속싸개는 몇 번 쓰긴 했는데 아기가 너무 싫어해서 일찍 졸업했어요솔솔 손싸개는 짧지만 고무줄이 있어서 잘 썼고], 긍정 텍스트 확률 : 72.11%"
"[크림 손싸개발싸개는 너무 커서 저는 무쓸모였어요ㅜㅜ소근육 발달에 방해가 되니 일 안으로 손싸개 졸업하는 게 좋다고 하던데저는 겁나서 좀 늦게 뗀 편인데도 크림 손싸개는 손싸개 졸업할 때까지도 아기한테 너무 커서잠깐 뒤돌았다 다시 보면 어디로 날려버리고ㅋㅋㅋㅋ 맨손으로 짜잔 하고 있더라구요 퓨ㅠㅠㅠ 발싸개도 커서 맨날 어디로 날아다님ㅠㅠㅠㅠㅠ손싸개는 사용기간이 엄청 짧아서 저는 적게 사서 빨래하느라 바쁘긴 했는데요아기가 손], 긍정 텍스트 확률 : 82.24%"
"[팔을 아직 쓸 줄 몰라서 허우적거리다가 자기 얼굴 비비적거리고 토한 거 묻고 입으로 들어가고 하다 보니 자주 세탁하는데개수가 여유가 있으면 편할 것 같기는 했어요아 솔솔 손싸개는 유용하게 잘 쓰긴 했지만 원단이 얇아서인지 아니면 적은 개수로 자주 빨아서인지 금방 사용감이 느껴졌어요그리고 다른 원단 손싸개도 그런지 모르겠지만 아기 손가락 사이사이에 섬유 먼지가 엄청 끼더라구요 ], 긍정 텍스트 확률 : 57.81%"
