"[ 제목광고밍크뮤], 부정 텍스트 확률 : 63.82%"
"[ 출산 전 미리 구매하지 마시고 샘플 사용 후 맞는 제품으로 주문하세요. ], 부정 텍스트 확률 : 84.43%"
"[ 추천브랜드에티튜드], 부정 텍스트 확률 : 80.59%"
"[에바비바], 부정 텍스트 확률 : 53.29%"
"[아토앤비], 부정 텍스트 확률 : 53.29%"
"[얼쓰마마], 부정 텍스트 확률 : 79.59%"
"[메종드베베], 부정 텍스트 확률 : 53.29%"
"[로고나 ], 부정 텍스트 확률 : 81.24%"
"[섬유세제], 부정 텍스트 확률 : 53.29%"
"[섬유린스 각], 부정 텍스트 확률 : 53.29%"
"[ 추천브랜드에티튜드], 부정 텍스트 확률 : 80.59%"
"[로션류미리구매 비추이것 또한 어떤 제품을 딱 사용하기 보단 아기 피부 상태에 따라 달라질 수 있기 때문에 샘플을 사용해 보고 구매하는 것이 좋아요. 저 같은 경우는 로션 샘플을 받아두었다가 조리원에서 모자동실 할 때 하나씩 써보고 가장 촉촉하고 아기에게 트러블 없는 것으로 조리원에서 주문했어요. 조리원에서 모자동실시 할 일도 없고 아기 로션 발라주고 교감하면 좋은 것 같아요. ], 부정 텍스트 확률 : 96.09%"
"[아토앤비], 부정 텍스트 확률 : 53.29%"
"[얼쓰마마], 부정 텍스트 확률 : 79.59%"
"[메종드베베], 부정 텍스트 확률 : 53.29%"
"[로고나], 부정 텍스트 확률 : 81.24%"
"[사노산 겨울 아기의 경우 조금 라이트하다 느껴질 수 있으니 오일을 섞어 발라주는 것을 추천 똥이의 경우는 집에 있던 코코넛오일을 섞어 발랐는데 너무 좋았어요. 똥이가 건조한 피부라 특별히 병원과 조리원에서도 관리대상이던 아기라 보습에 신경을 많이 썼거든요. 먹기도하는 코코넛오일이라 성분도 안심이고요 ], 부정 텍스트 확률 : 99.02%"
"[연고 및 발진크림 ], 부정 텍스트 확률 : 53.29%"
"[ 얼쓰베이비 바텀밤국민 엉덩이연고. 기저귀 발진예방으로 사용한다. 여기저기 막 바름. 땀띠나 작은 두드러기 등에도 효과가 있음. ], 부정 텍스트 확률 : 69.38%"
"[ 비판텐스테로이드 없는 연고. 기저귀 발진에 사용한다. 유두균열에도 좋다. ], 부정 텍스트 확률 : 90.58%"
"[정말 상처나 발진이 심할 때는 병원에서 처방받으세요. ], 부정 텍스트 확률 : 65.86%"
"[면봉어디선가 공짜로 받은 듯해요. 아마 산부인과 산모교육 시간이었던 것 같은데... 만약 미리 하나를 산다면 신생아용으로 개별 포장되어 있는 점착식 면봉을 추천해요. 아기 코딱지라던지 흘러나온 귀지 등이일부러 파서 빼시면 안됩니다. 점착식 면봉 부분에 붙어서 쉽게 제거되거든요. 초보맘의 경우 잘못해서 면봉을 쓰면 오히려 깊이 넣을 수 있기 때문에 점착식 면봉이 편리합니다. 생각보다 면봉을 그리 많이 쓰진 않아요. ], 부정 텍스트 확률 : 82.37%"
"[코튼볼배꼽 소독용], 부정 텍스트 확률 : 59.86%"
"[ 추천브랜드가격 사악하지만 더블하트 신생아용 정말 강추합니다. ], 부정 텍스트 확률 : 56.66%"
"[위생적이어서 좋더라구요. 그리고 비접촉식을 사용할 때 바꿔주어야 하는 보호캡도 계속 안바꿔줘도 되니 장기적으로는 경제적이기도 하더라구요. ], 부정 텍스트 확률 : 59.05%"
"[온습도계신생아는 온도 습도 체크가 중요합니다.], 부정 텍스트 확률 : 62.72%"
"[ 기저귀 전용 봉투를 구매해서 똥기저귀만 봉투에 싸서 버렸더니 냄새가 나지 않더라구요. 기저귀 봉투는 차량이동시 기저귀를 갈았을 때도 봉투에만 담으면 차량내에 냄새가 나지 않아 좋고 여러모로 유용하네요. 한팩 샀더니 큰 볼일 이후에만 쓰니 꽤 오래 쓰네요.], 부정 텍스트 확률 : 99.33%"
"[항균지퍼백아기 옷 등을 미리 세탁해서 항균 지퍼백 등에 담아 두시는 분들이 있는데], 부정 텍스트 확률 : 54.14%"
"[보통 사이즈 하나 이렇게 샀네요. ], 부정 텍스트 확률 : 62.63%"
"[수유용품 ], 부정 텍스트 확률 : 53.29%"
"[바꿀 때는 조제분유인지 확인하고 바꾸시길 추천드려요.], 부정 텍스트 확률 : 84.84%"
"[젖병직수하면 필요없으니 예비용으로 개정도. 보통 샘플로 많이 받게되요.신생아용은 아주 짧게 쓰고 신생아때는 거의 모유 먹으니 개만.. 보통 조리원 퇴소 시 하나 정도 받아서 나오기 때문에 완모 아기는 그걸로 충분 분유를 먹게 되면 퇴소 후 추가 구매가 필요하겠죠?완분하게 되면 개 정도 필요해요. ], 부정 텍스트 확률 : 53.83%"
"[스와비넥스], 부정 텍스트 확률 : 79.74%"
"[마더케이 ], 부정 텍스트 확률 : 53.29%"
"[노리개젖꼭지신생아때는 유도혼동 온다고 사용하지 말라고 해요. 아기의 성향을 봐서 한달 후 쯤 사용을 고려해 보면 됩니다. ], 부정 텍스트 확률 : 74.67%"
"[젖병세정제젖병세정할 때도 필요하지만 모유만 먹는 아기가 될 경우에는 크게 사용할 일은 없어요. 후에 이유식 용기 세정제로 사용해도 되니 하나 정도 사둬도 무방 합니다. 아기 치발기나 장난감을 씻을 때도 젖병 세정제를 사용하면 좋아요. ], 부정 텍스트 확률 : 88.21%"
"[ 추천브랜드에티튜드], 부정 텍스트 확률 : 80.59%"
"[플래넷블루 ], 부정 텍스트 확률 : 53.29%"
"[젖병소독기저는 유팡을 받게 되어 선택사항 없이 유팡을 사용했어요. 열탕소독이 되지 않는 거의 모든 아기 용품 및 장난감 등을 소독하는 데 써서 아주 유용하게 사용 중이에요. 하지만 주위 이야길 들어보면 유팡 보다 좀 더 큰 크기의 소독기를 사용하면 더 편하다는 이야기도 하더라구요. 그러고 보면 디자인도 보게 되고 말이죠 대부분의 자외선 소독기들이 살균램프는 필립스 제품을 많이 쓰기 때문에 살균 정도는 다 비슷하다고 해요. 디자인과 시간], 부정 텍스트 확률 : 69.72%"
"[크기 등을 고려해서 구매하시면 될 듯합니다. ], 부정 텍스트 확률 : 84.46%"
"[레이퀸 ], 부정 텍스트 확률 : 53.29%"
"[젖병건조대젖병], 부정 텍스트 확률 : 53.29%"
"[이유식기], 부정 텍스트 확률 : 79.59%"
"[치발기 등 씻어서 말리는 용도로 젖병 소독기를 사용하더라도 완전 건조를 해서 사용하는 것이 효과가 좋기 때문에 유용해요. 그냥 엎어서 말리면 완전히 속까지 마르는데 시간이 꽤 걸리 더라 구요. ], 부정 텍스트 확률 : 98.77%"
"[메똔느], 부정 텍스트 확률 : 53.29%"
"[스와비넥스 ], 부정 텍스트 확률 : 79.74%"
"[보온병 ], 부정 텍스트 확률 : 53.29%"
"[완분 아기일 경우 끓여식힌 물 용과 끓인 물 용 두 개의 보온병이 있으면 좋아요. 하지만 완모아기의 경우는 크게 필요하지 않을 듯 합니다.], 부정 텍스트 확률 : 76.69%"
"[미리 알아보는 것도 좋을 것 같아요. 유축기가 중고라고 하면 뭔가 찝찝하지만 깔대기나 호스 부분만 부분적으로 새로 구매하면 새것과 다름 없으니 깨끗한 중고를 구매하셔서 필요할 때 까지 사용하시는 것도 방법 인 것 같아요. 이미 대부분의 엄마들은 조리원에서 이미 중고 유축기를 사용하고 나오는 거나 다름 없다는 것 그래서 꼭 새 제품을 고집할 필요는 없습니다. ], 부정 텍스트 확률 : 99.36%"
"[수유쿠션자 쿠션은 편안하고 안정감이 있어요.형 쿠션은 신속하게 착용가능하고 막 앉는 아기 뒷쿵보호용 쿠션으로 받쳐두기 좋다네요.제가 형을 사용했는데 어차피 잠그지 않고 형 처럼 사용하게 되더라구요. 조리원에서 조리원 비치용으로 사용해 보시고 인터넷 주문하셔도 될 듯 합니다. ], 부정 텍스트 확률 : 98.74%"
"[기타 육아용품 ], 부정 텍스트 확률 : 53.29%"
"[유모차디럭스], 부정 텍스트 확률 : 53.29%"
"[절충형], 부정 텍스트 확률 : 53.29%"
"[페도라 ], 부정 텍스트 확률 : 53.29%"
"[바운서미리구매 비추등센서 있는 아기들은 도움이 되기도 하는데], 부정 텍스트 확률 : 61.84%"
"[스윙은 거부했었어요. 일 이후 스윙을 사랑하기 시작 바운서는 미리 사지말고 필요시 알아보고 구매하시면 될 것 같습니다. 급한 품목은 아니에요. ], 부정 텍스트 확률 : 83.81%"
"[브라이트스타트], 부정 텍스트 확률 : 53.29%"
"[뉴나 ], 부정 텍스트 확률 : 81.24%"
"[기저귀가방일단 그냥 에코백이나 빅백], 부정 텍스트 확률 : 66.47%"
"[아기가 어릴 땐 아빠도 함께 외출할 때가 많아 짐을 나눠 들 수 있기 때문에저는 전용으로 나온 기저귀 가방도 있지만 제 스타일에 맞는 일반 백팩을 지금도 더 많이 사용하고 있어요. ], 부정 텍스트 확률 : 72.88%"
"[아기띠 또는 힙시트미리구매 비추천어차피 어느정도 목을 가누기 전까지는 아기띠 사용이 힘들기 때문에 이것도 천천히 알아보고 사는 것을 추천해요. 베이비페어 등에 가서 직접 착용 후 아기가 편해 하는 것을 구매하는 것도 방법입니다.], 부정 텍스트 확률 : 82.42%"
"[프린세스 ], 부정 텍스트 확률 : 53.29%"
"[산모용품 ], 부정 텍스트 확률 : 53.29%"
"[수유브라출산 직후는 수유나시가 더 편했고], 부정 텍스트 확률 : 82.71%"
"[손목보호대손가락 까지 끼워 손목을 많이 잡아주는 제품과 아대처럼 손목에만 착용하는 제품이 있는데 손가락 까지 끼워주는 제품이 손목 보정에는 효과가 높지만 자주 손을 씻게 되는 엄마의 입장에선 불편할 수 있어요. 손목만 보정해 주는 것이 자주 손씻고우유타기 전에 씻고 기저귀 갈기 전에 씻고], 부정 텍스트 확률 : 68.97%"
"[제대로 사용하질 못했어요 아기를 자주 안고 앉았다 일어서고 모유수유하고 허리를 굽혔다 필 때], 부정 텍스트 확률 : 70.80%"
"[겨울이라 건조할 까 하루에도 수시로 바디샵 바디버터를 발라줬엇어요. 막달에 딱히 할 일도 없고 향기로운 제품 받으면서 그냥 힐링이려니 했었어요. 그런데 그 영향인지 튼살은 없습니다.], 부정 텍스트 확률 : 76.02%"
"[클라란스], 부정 텍스트 확률 : 50.40%"
"[프라젠트라], 부정 텍스트 확률 : 53.84%"
"[에티튜드 ], 부정 텍스트 확률 : 53.29%"
"[수유패드 ], 부정 텍스트 확률 : 53.29%"
"[그래도 젖이 돌면 모유양이 적던 많던 필요한 것 같아요. ], 부정 텍스트 확률 : 54.50%"
"[회 바로 먹일 양의 경우는 모유저장팩이 아니라 그냥 젖병에 넣어 냉장보관하셨다 아기에게 중탕해서 먹이셔도 되기 때문에 천천히 구매하셔도 됩니다. ], 부정 텍스트 확률 : 92.36%"
"[ 어디까지나 참고용인 것 아시죠? ], 부정 텍스트 확률 : 89.71%"
"[ 제가 최소 수량으로 기록했어요 덜 사서 더 사는 건], 부정 텍스트 확률 : 57.03%"
"[ 괜히 많이 사서], 부정 텍스트 확률 : 97.77%"
"[남는 건... 별로 잖아요 ], 부정 텍스트 확률 : 97.81%"
"[ 최소 수량으로 사 두셔도 선물을 받거나 ], 부정 텍스트 확률 : 58.57%"
"[ 얻거나 생각지 못하게 더 생길 수가 있어요 ], 부정 텍스트 확률 : 64.54%"
"[ 아기 옷도 신생아 사이즈가 너무 많이 들어온다면 ], 부정 텍스트 확률 : 75.42%"
"[ 여름 까지 입을 옷 들은 으로 가을], 부정 텍스트 확률 : 84.32%"
"[겨울 입을 옷들은 으로 교환해 두시는 것도 방법입니다. ], 부정 텍스트 확률 : 69.28%"
"[ 똥인 그래서 지금까지도 거의 옷을 새로 사지 않고 ], 부정 텍스트 확률 : 87.79%"
"[ 선물 받은 옷들로 버티고 있답니다. ], 부정 텍스트 확률 : 53.10%"
"[ 저는 이렇게 출산준비물 리스트를 작성해두었다가 ], 부정 텍스트 확률 : 65.52%"
"[ 홀랑 홀랑 하나씩 말하곤 했다죠], 부정 텍스트 확률 : 70.64%"
"[ 저의 출산준비리스트가 도움이 되길 바랍니다.], 부정 텍스트 확률 : 65.31%"
"[ 폴로키즈 공식정품 종 최종 세일전포니 카리티반팔티 등 하루만 특급 외 개 특가 상품년 월 일 ], 부정 텍스트 확률 : 99.78%"
"[ 년 월 일], 부정 텍스트 확률 : 79.57%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[폴로키즈 공식정품 종 최종 세일전포니 카리티반팔티 등 하루만 특급 ], 부정 텍스트 확률 : 99.56%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[타임 르블랑 신상귀걸이팔찌발찌 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[창고대개방 프렌치카페 카페믹스 개박스 ], 부정 텍스트 확률 : 74.10%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[모나리자 각티슈 매 각곽티슈미용티슈 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[동남아 포켓 와이파이베트남말레이시아 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[타임 석수 병 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[타임 바디피트 볼록맞춤 중형 팩 구성 모음전 ], 부정 텍스트 확률 : 75.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[타임 하림 춘천 식 닭갈비 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[공식판매점 블루투스이어폰 년], 부정 텍스트 확률 : 72.69%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[일데이앵콜 전자레인지 찜기 외 주방용품 모음전 ], 부정 텍스트 확률 : 65.05%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[슈퍼마트 막대걸레청소포 모음전 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[무안농협 칠산바다 간척지쌀양곡 모음전 ], 부정 텍스트 확률 : 69.04%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[타임 양모먼지털이개 리빙박스옷걸이휴지통실내화걸이까지 한눈에 ], 부정 텍스트 확률 : 52.54%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[일데이앵콜 풀무원샘물 생수팩 ], 부정 텍스트 확률 : 65.05%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[무료배송 .. 실속있는 장세트암막커튼 장레이스 장 기획전 ], 부정 텍스트 확률 : 77.21%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[삼성전자 흑백컬러 레이저 프린터복합기 종 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[명품아울렛 특가전 버버리토즈프라다보테가베네타 토트백숄더백크로스백 초특가 할인전 ], 부정 텍스트 확률 : 60.23%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[크라운 새콤달콤 신제품 수박레몬외 종세트이상 사은품 증정 ], 부정 텍스트 확률 : 63.58%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[샤오미 공기청정기 프로미에어 돼지코 제공 ], 부정 텍스트 확률 : 89.67%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[비비안비너스외 브라팬티 세트여자속옷브래지어여성팬티 컵 ], 부정 텍스트 확률 : 56.39%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[베이시코 원피스 맛집 여름 신상 대축제 ], 부정 텍스트 확률 : 79.77%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[키링 에어팟키링 자동차키링 스타벅스키링 종 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[비박스 원터치 트라이탄 빨대컵 색상선택 ], 부정 텍스트 확률 : 90.31%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[샤오미 공기청정기 미에어 돼지코 제공 ], 부정 텍스트 확률 : 87.45%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[무료배송 바스프사 독일정품 매직블럭집게매직클리너 ], 부정 텍스트 확률 : 85.39%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[썸머특가 아메리칸브랜드 타미힐피거캘빈클라인챔피온 베스트 로고 반팔티 모음 ], 부정 텍스트 확률 : 92.94%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[오뚜기신송 든든하고 맛있는 한끼 컵밥 종 모음 ], 부정 텍스트 확률 : 52.93%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[ 유아어린이 칫솔 대량 특가 구성 개단계 ], 부정 텍스트 확률 : 89.33%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[블루투스 . 무선이어폰 세대자동 페어링년 신형 ], 부정 텍스트 확률 : 62.92%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[시크릿라벨 여름신상 린넨 블라우스 린넨자켓와이드팬츠청바지티셔츠슬랙스스커트 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[농가돕기 햇남도], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[전자 인치 해외전용 관세], 부정 텍스트 확률 : 53.29%"
"[ 배송 무료 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[압타밀 프로누트라 프로푸트라 프로누트라플러스 압타밀 모음딜 ], 부정 텍스트 확률 : 54.17%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[타임딜카르닉 물놀이 필수 드라이백 다용도 방수가방 ], 부정 텍스트 확률 : 61.06%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[타임딜위니아 이동식에어컨단독제습냉난방겸용 년 신모델 ], 부정 텍스트 확률 : 56.14%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?....?], 부정 텍스트 확률 : 53.29%"
"[√무료배송], 부정 텍스트 확률 : 53.29%"
"[우체국쇼핑 년 대학 찰옥수수 특사이즈내외개세트 구매시 개 더 ], 부정 텍스트 확률 : 69.43%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[ 평일 디너주말 샐러드바 인 ], 부정 텍스트 확률 : 82.95%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[타임 이디야 커피 라떼 아메리카노 모음전 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[√증정], 부정 텍스트 확률 : 53.29%"
"[타임하인즈 파스타소스 사은품 증정 ], 부정 텍스트 확률 : 54.59%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[지오다노 티셔츠래쉬가드셔츠청바지슬랙스 외 종 ], 부정 텍스트 확률 : 63.90%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[지오마 신상 바디스크럽 혜택 쿠폰 ], 부정 텍스트 확률 : 82.95%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[타임 리틀브렌 시원한 여름템 종 래쉬가드 민소매 청반바지 외 종합전 ], 부정 텍스트 확률 : 71.61%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[타임 락앤락 몽땅 종 땡처리한정수량 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[타임 아워홈 지리산수 핑크에디션 개 ], 부정 텍스트 확률 : 76.28%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[타임 스파오 여름 옷모자가방슈즈 인기상품만 종 균일가 ], 부정 텍스트 확률 : 89.89%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[타임 동원 샘물 병 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[타임 데이텀알토 블라우스원피스썸머햇숄더백샌들 외 종 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[일데이앵콜 오프라이스 겹천연펄프 화장지 롤 ], 부정 텍스트 확률 : 80.03%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[타임 스무디킹 그릭요거트 플레인파인애플망고 종 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[타임 호주청정우 스테이크용 부채살소스 외 소고기 종 ], 부정 텍스트 확률 : 89.07%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[티몬균일가 헤이코코 키즈선물세트머리끈 외 종 ], 부정 텍스트 확률 : 89.17%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[ 매일 산양분유], 부정 텍스트 확률 : 53.29%"
"[첫워터 외 할인 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[타임 클루지갑목걸이귀걸이 외 종], 부정 텍스트 확률 : 53.29%"
"[ 원 전품목 균일가전 ], 부정 텍스트 확률 : 84.96%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[호후레트로 멀티충전기포트 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[티몬균일가 녹물제거필터 샤워기헤드녹물제거필터개 ], 부정 텍스트 확률 : 61.60%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
"[삼성김치플러스김치냉장고 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ .?...], 부정 텍스트 확률 : 53.29%"
