"[ 처음 일회용 분유저장팩을 사용했었는데 장거리외출일 경우에는 저장팩이 유용하지만신생아나 근거리에는 소분케이스가 오히려 더 편할 것 같아서 ㅋㅋㅋㅋ ], 부정 텍스트 확률 : 92.40%"
"[ 아가들 옷은 어쩜 이리도앞태보다 뒤태가 귀여운지 ], 부정 텍스트 확률 : 63.85%"
"[ 원이면합리적인 가격인듯세일해서 만원안됨..얼른 씌워보고 싶어서저녁에 오자 마자 빨아서 다음날마르자 마자 씌워보았다 ], 부정 텍스트 확률 : 58.43%"
"[ 사실 집에서 맨날 누워만 있고먹고 자고 싸는게 일인데이런옷이면 어떻고 저런옷이면어떤가 싶어서 매일 같은 패션으로사진을 찍어 올렸는데이웃님들 육아일기 포스팅을 보다보니아가들의 옷들이 하루하루가 다르고어쩜 그리도 예쁘게 입혀서 사진을 찍어주시던지 급 반성모드 우리 튼튼이가 옷이 없는게 아니다엄마가 게으르고], 부정 텍스트 확률 : 99.57%"
"[아빠가 패션에도 관심이 없어서 늘 편한에르고파우치에 꽁꽁 싸놓은 것일뿐 ], 부정 텍스트 확률 : 80.56%"
"[ 그런데 이렇게 모자만 씌워도 세상귀엽엄마가], 부정 텍스트 확률 : 50.99%"
"[미안 ...상하로 구분된 내복은 기저귀 가는데약간의 번거러움이 따르기에패스우주복은 자주자주 입혀줄께사이즈], 부정 텍스트 확률 : 53.09%"
"[사이즈는 이제 안입으면못입을듯 하니깐 말이지..뉴본 사이즈의 우주복은이미 글렀어...... 쩝쩝동기오빠 애낳으면 챙겨줘야할듯 ], 부정 텍스트 확률 : 93.04%"
"[ 출근한 아빠한테 보낼 영상도 찍고사진도 몇 장 찍어보고 ], 부정 텍스트 확률 : 75.17%"
"[ 알았어 엄마가 귀찮게 안할게 ], 부정 텍스트 확률 : 80.74%"
"[ 누가보면 굶긴줄 알겠지만배부르게 먹고 누워서노는중인 튼튼이 ], 부정 텍스트 확률 : 77.37%"
"[ 야무지게.?주먹고기주먹고기 뜯어먹는내아들], 부정 텍스트 확률 : 66.85%"
"[ 저녁엔 씻기고 나서 빨아둔 .?사이즈우주복사이즈우주복.?신생아우주복신생아우주복이제 한두달이면 못입게 될 우주복입고 나갈때가 없으니 집에서라도입어보자꾸나신생아 옷 사이즈에 무지한 시절그냥 무작정 사재낀 옷들의 폐해 .?황금개띠아들황금개띠아들 강아지 그림이 있어서사보았는데 도톰하니 가을], 부정 텍스트 확률 : 83.76%"
"[ 겨울집에서 입기에 딱인데봄되면 더워서 이것도 몇번 못입겠구나사진 좀 찍어 둘려고 했더니 저렇게손으로 얼굴을 가려대는 우리아들 ], 부정 텍스트 확률 : 73.09%"
"[.?신생아우주복신생아우주복.?큐비앤맘우주복큐비앤맘우주복 ], 부정 텍스트 확률 : 53.29%"
"[거실 확장 기념으로 주먹고기 드세요], 부정 텍스트 확률 : 86.84%"
"[ 출산선물 사러 큐비앤맘 다녀왔어요 ], 부정 텍스트 확률 : 53.29%"
"[이웃님들 오랜만이예요이렇게 더운 여름은 처음이죠? 너무 지쳐 암것도 못하다가 다시 이렇게 인사드려요 꾸벅ㅋ오늘은 저의 오랜 절친이 아이를 낳았다는 소식을 듣고 출산선물 고르러 큐비앤맘에 다녀왔어요], 부정 텍스트 확률 : 83.81%"
"[출산준비물세트], 부정 텍스트 확률 : 53.29%"
"[목욕위생용품], 부정 텍스트 확률 : 53.29%"
"[침구류], 부정 텍스트 확률 : 86.93%"
"[ 내의], 부정 텍스트 확률 : 53.29%"
"[신상 카시트랑 다양한 유모차도 구경하구요 ], 부정 텍스트 확률 : 55.54%"
"[ 💚할인제품 💚 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ☞], 부정 텍스트 확률 : 53.29%"
"[ 더보기 ], 부정 텍스트 확률 : 67.24%"
"[ 더보기 ], 부정 텍스트 확률 : 67.24%"
"[ 더보기 ], 부정 텍스트 확률 : 67.24%"
"[ 더보기 ], 부정 텍스트 확률 : 67.24%"
"[ 더보기 ], 부정 텍스트 확률 : 67.24%"
"[ 더보기 ], 부정 텍스트 확률 : 67.24%"
"[💙💙💙💙 범퍼침대에 자주 소변을 봐서요.... . ], 부정 텍스트 확률 : 60.60%"
"[ 더보기 ], 부정 텍스트 확률 : 67.24%"
"[ . ], 부정 텍스트 확률 : 62.92%"
"[ .제품 리얼후기 더보기 ∇ ], 부정 텍스트 확률 : 73.73%"
"[상품정보 ], 부정 텍스트 확률 : 53.29%"
"[ . ], 부정 텍스트 확률 : 62.92%"
"[ .상품정보 더보기 ∇ ], 부정 텍스트 확률 : 73.73%"
"[ .?테이블테이블.?유아동유아동.?기저귀매트기저귀매트 ], 부정 텍스트 확률 : 53.29%"
"[ .?큐비앤맘큐비앤맘.?출산출산 ], 부정 텍스트 확률 : 53.29%"
"[ .?기린기린.?물티슈물티슈 ], 부정 텍스트 확률 : 53.29%"
"[ ▼ ], 부정 텍스트 확률 : 53.29%"
"[ 더보기 ], 부정 텍스트 확률 : 67.24%"
"[★★★★★.... . ], 부정 텍스트 확률 : 70.67%"
"[ 더보기 ], 부정 텍스트 확률 : 67.24%"
"[ 더보기 ], 부정 텍스트 확률 : 67.24%"
"[ . ], 부정 텍스트 확률 : 62.92%"
"[ .제품 리얼후기 더보기 ∇ ], 부정 텍스트 확률 : 73.73%"
"[상품정보 ], 부정 텍스트 확률 : 53.29%"
"[ . ], 부정 텍스트 확률 : 62.92%"
"[ .상세정보 더보기 ∇ ], 부정 텍스트 확률 : 73.73%"
"[ .?보온우주복보온우주복.?바디수트바디수트.?우주복우주복 ], 부정 텍스트 확률 : 53.29%"
"[ .?여아용여아용.?포켓포켓 ], 부정 텍스트 확률 : 74.63%"
"[ .?큐비앤맘큐비앤맘.?밤부밤부 ], 부정 텍스트 확률 : 53.29%"
"[ .?롬퍼롬퍼.?베이비여아베이비여아 ], 부정 텍스트 확률 : 50.26%"
"[ 큐비앤맘 회 베이비샤워파티 후기 ], 부정 텍스트 확률 : 53.29%"
"[전체샷이예요고급순면 라고 하니], 부정 텍스트 확률 : 88.60%"
"[ 큐비앤맘 바디수트밤부 레오캣 싱글 반팔], 부정 텍스트 확률 : 69.83%"
"[큐비앤맘 바디수트 ], 부정 텍스트 확률 : 53.29%"
"[ ..? ], 부정 텍스트 확률 : 53.29%"
"[본 상품은 현재 ], 부정 텍스트 확률 : 55.91%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ ..? 원픽특가 보러가기 ], 부정 텍스트 확률 : 56.69%"
"[엄마가 사달라고 해서 사줬어요 좀 짧은걸 살골 했네용애기보는게 보통일이 아니네요.손목하고 팔이 아작날꺼같아서 슬링주문햇엇는데 아기가 너무 불편해해서 옛날 포대기 구매햇습니다.역시 편하고 좋으네요.아기가 잠투정도 안하고 잘 자요.포대기두르고 집안일할수있어서 좋구요아기가 자꾸 안아달래서 구입했어요. 망사형 포대기를 사려다가 자국날까봐 이거샀는데 좀 무겁긴하네요 ㅎㅎ 접히는 부뷴이 튼튼하게 아기를 받쳐줄것같긴한데 천도 두꺼운데 접혀서 좀 둔하고 답답해지네요 그리구 처음 받고 세탁해서 쓰는데 좀 뻣뻣한 느낌이에요. 여러번 세탁해야 길이들어서 부드러워질것같아요사진이랑 거의 똑같아요. 디자인도 이쁘고 질량도 좋아보여요. 부 샀다가 다시 부로 바꿧는데 키 작은 엄마들은 부로 사는데 적당할거 같았어요. 여름용으로 망사 포대기는 부로 살려구요. 상품 만족합니다.아기띠가 있지만 친정엄마도 그렇고 주변친구들이 포대기 하나는 있어야 된다고 해서 주문했어요 유명브랜드에서는 만원대인데 저렴하고 품질면에서 크게 다르지도 않고 좋네요 ], 부정 텍스트 확률 : 94.63%"
"[ ..? 원픽특가 보러가기 ], 부정 텍스트 확률 : 56.69%"
"[다가오는겨울 ], 부정 텍스트 확률 : 53.29%"
"[ 제회 코엑스 베이비페어큐비앤맘 방문하다 ], 부정 텍스트 확률 : 80.99%"
"[큐비앤맘은], 부정 텍스트 확률 : 52.97%"
"[ 홀부스에 위치해있으니참고하세요 시 정각에 도착했는데], 부정 텍스트 확률 : 64.03%"
"[ 이미 구경하는 사람들로 북적북적했당 ], 부정 텍스트 확률 : 66.07%"
"[큐비앤맘 뿐 아니라], 부정 텍스트 확률 : 87.15%"
"[수유쿠션], 부정 텍스트 확률 : 53.29%"
"[배냇저고리], 부정 텍스트 확률 : 53.29%"
"[속싸개], 부정 텍스트 확률 : 53.29%"
"[겉싸개], 부정 텍스트 확률 : 53.29%"
"[손수건], 부정 텍스트 확률 : 53.29%"
"[욕조 등등구경하는 재미가 쏠쏠하당다양한 제품들이 있다보니예비맘들은 출산용품], 부정 텍스트 확률 : 55.51%"
"[ 큐비앤맘], 부정 텍스트 확률 : 53.29%"
"[수유쿠션], 부정 텍스트 확률 : 53.29%"
"[겉싸개], 부정 텍스트 확률 : 53.29%"
"[바디슈트], 부정 텍스트 확률 : 53.29%"
"[ 손수건], 부정 텍스트 확률 : 53.29%"
"[딸랑이], 부정 텍스트 확률 : 77.46%"
"[욕조등 할인판매도 하고있어저렴하게 겟 할수있다 ㅋㅋㅋㅋ다음으론], 부정 텍스트 확률 : 60.97%"
"[ 밤부아일랜드], 부정 텍스트 확률 : 53.29%"
"[배냇저고리], 부정 텍스트 확률 : 53.29%"
"[우주복], 부정 텍스트 확률 : 53.29%"
"[수면조끼], 부정 텍스트 확률 : 53.29%"
"[ 오가닉아일랜드 ], 부정 텍스트 확률 : 53.29%"
"[ 오가닉 면으로 만든 출산용품들을 세트로턱받이모자내의우주복배냇저고리구매할수 있다북유럽풍이면서 심플], 부정 텍스트 확률 : 83.20%"
"[깔끔한 디자인이고소재가 좋아 아가건강까지 챙길수있지요. ], 부정 텍스트 확률 : 74.69%"
"[오가닉 이불], 부정 텍스트 확률 : 53.29%"
"[ 달퐁 홀 에 위치해있어요 ], 부정 텍스트 확률 : 62.96%"
"[ 역시나 달퐁은 구경하러온 아기엄마들로북적북적 ㅋㅋㅋㅋㅋㅋㅋㅋ달퐁 디자인이 너무나 귀여워서 인기가 많긴하지나도 첨에 보고선 뿅. 했었으니 ㅋㅋㅋㅋ ], 부정 텍스트 확률 : 50.62%"
"[배냇저고리], 부정 텍스트 확률 : 53.29%"
"[우주복], 부정 텍스트 확률 : 53.29%"
"[수면조끼], 부정 텍스트 확률 : 53.29%"
"[ 큐비앤맘 휴대용 다용도 젖병 너무편해], 부정 텍스트 확률 : 80.70%"
"[ 달퐁 아기이불세트목화차렵 이불큐비앤맘 ], 부정 텍스트 확률 : 53.29%"
"[달퐁 ], 부정 텍스트 확률 : 53.29%"
"[깔끔한 이불포장], 부정 텍스트 확률 : 53.29%"
"[ 그래서인지 점점 줄어가는 젖양에 어쩔 수 없이 완분으로 빨리 넘어갔어요아들호때처럼 스틱분유를 구매해서 외출 시 들고다녔는데..스틱분유는 아들호에 맞게 양조절하기도 애매하고ㅠㅠ매주 주말이면 시댁에 가고], 부정 텍스트 확률 : 69.07%"
"[음 개의.?분유통분유통 이 나란히 들어있네요 ], 부정 텍스트 확률 : 50.00%"
"[보관틀에서 빼서는 일자로 쭉 껴서 가지고 다닐 수도 있어요 ], 부정 텍스트 확률 : 65.67%"
"[이렇게 분유를 탈탈탈 털어주면 ], 부정 텍스트 확률 : 82.53%"
"[ 큐비앤맘베이비샤워파티 후기♡ 베이비싸인 ], 부정 텍스트 확률 : 53.29%"
"[큐비앤맘달퐁달콤함에 퐁당....... ], 부정 텍스트 확률 : 53.29%"
"[큐비앤맘 극세사 캐릭터 망토 아기띠워머], 부정 텍스트 확률 : 58.69%"
"[ 원 ▷], 부정 텍스트 확률 : 53.29%"
"[ 세일정보 현재 쿠팡 판매가], 부정 텍스트 확률 : 55.63%"
"[ 더보기 ], 부정 텍스트 확률 : 67.24%"
"[ 더보기 ], 부정 텍스트 확률 : 67.24%"
"[💙💙💙💙.... . ], 부정 텍스트 확률 : 70.67%"
"[ 더보기 ], 부정 텍스트 확률 : 67.24%"
"[💚💚💚💚💚 월부터 사용하기좋아요 참고로 부드러워요.... . ], 부정 텍스트 확률 : 91.95%"
"[ 더보기 ], 부정 텍스트 확률 : 67.24%"
"[💖💖💖💖💖 아직 사용전이지만좋은거 같아요 털이 아주부드러워요 받자마자 빨아밧는데.... . ], 부정 텍스트 확률 : 70.38%"
"[ 더보기 ], 부정 텍스트 확률 : 67.24%"
"[ . ], 부정 텍스트 확률 : 62.92%"
"[ .제품 리얼후기 더보기 ∇ ], 부정 텍스트 확률 : 73.73%"
"[상품정보 ], 부정 텍스트 확률 : 53.29%"
"[ . ], 부정 텍스트 확률 : 62.92%"
"[ .상품정보 더보기 ∇ ], 부정 텍스트 확률 : 73.73%"
"[ .?큐비앤맘큐비앤맘.?아기띠액세서리아기띠액세서리.?유아동유아동 ], 부정 텍스트 확률 : 58.57%"
"[ .?망토망토.?워머워머 .?.?출산출산 .?캐릭터캐릭터.?외출용품외출용품 ], 부정 텍스트 확률 : 63.61%"
"[ .?아기띠워머아기띠워머.?아기띠아기띠 ], 부정 텍스트 확률 : 58.57%"
"[ ↓ ], 부정 텍스트 확률 : 53.29%"
"[↓ 쿠팡 구매자 후기 ], 부정 텍스트 확률 : 76.54%"
"[ ↓ ], 부정 텍스트 확률 : 53.29%"
"[————————————————————— ], 부정 텍스트 확률 : 53.29%"
"[————————————————————— ], 부정 텍스트 확률 : 53.29%"
"[ ..? 상품 상세 정보 확인 하기 ], 부정 텍스트 확률 : 66.90%"
"[ 큐비앤맘 이벤트 참여하고 달퐁 신생아 출산용품세트 받아요 ], 부정 텍스트 확률 : 57.06%"
"[큐비앤맘 신생아 출산용품세트 ], 부정 텍스트 확률 : 53.29%"
"[발싸개], 부정 텍스트 확률 : 53.29%"
"[손싸개], 부정 텍스트 확률 : 64.12%"
"[손수건 장], 부정 텍스트 확률 : 53.29%"
"[속싸개], 부정 텍스트 확률 : 53.29%"
"[배냇저고리], 부정 텍스트 확률 : 53.29%"
"[아기모자], 부정 텍스트 확률 : 53.29%"
"[삼각턱받이우리 아가는 아들이라 그런지 그레이와 블루컬러가 섞인 귀여운 구름프린트의신생아 종 풀세트를 보내주셨네요 ], 부정 텍스트 확률 : 61.14%"
"[손싸개는 몇개 있고 발싸개가 없었는데 이렇게 넘나 귀여운발싸개가 생겼어요 세트로 입혀주면 넘 이쁠것 같아요. ], 부정 텍스트 확률 : 73.64%"
"[요것은 손싸개울 아기는 여름아기라 면재질의 좀 두툼한 손싸개밖에 없었는데계절에 맞게 보내주신건지 손싸개가 얇아서 굿 ], 부정 텍스트 확률 : 77.26%"
"[아기들은 체온조절에 미숙해서 기저귀를 갈아주거나갑작스런 온도변화로딸국질을 자주하는데 그럴때 딸국질 멈추는 방법모자를 씌워서 체온을 맞춰주면 딸국질 안녕모자를 쓴 아기가 너무 귀엽기도 하지만온도변화에 민감한 아기들을 위해 아기모자 한두개쯤은 꼭 준비해야겠죠 ], 부정 텍스트 확률 : 67.49%"
"[마지막으로 삼각턱받이에요턱받이 모양도 여러종류던데 저는 삼각턱받이를 받았어요대부분 묶어주는 끈 형식이던데 요건 양끝부분에 똑딱이가 있어서 무지 간편할 것 같아요.이렇게 신생아에게 필요한 종 선물울아기 입은 모습 상상하면서잘 세탁해서 출산가방에 챙겨놨답니다 ], 부정 텍스트 확률 : 50.87%"
"[월 일드디어 우리아가를 만났어요병원에서 조리원으로 이동하는 날다시말해 울아기가 태어나서 세상밖으로 처음 외출을 하는 날달퐁 배냇저고리와 속싸개로 입혔어요조리원 도착해서 옷갈아입는 중에 버둥버둥아직신생아 쪼꼬미라 그런지 저고리가 많이 커보여요 ], 부정 텍스트 확률 : 63.56%"
"[조리원을 다녀오니 집에 택배가 뙇 ], 부정 텍스트 확률 : 79.56%"
"[출산.유아용품 전문브랜드큐비앤맘 예비맘이벤트에 당첨이 되어 신생아 출산용품 세트가 와있다니 ], 부정 텍스트 확률 : 66.86%"
"[아들이라고하늘색과 그레이톤의 손수건], 부정 텍스트 확률 : 63.16%"
"[배넷저고리], 부정 텍스트 확률 : 53.29%"
"[속싸개], 부정 텍스트 확률 : 53.29%"
"[손싸개], 부정 텍스트 확률 : 64.12%"
"[발싸개가 뙇한여름에몇년만의 기록도 갱신한 올해태어나는 아가를 위해 원단까지 신경을 쓴건가요???시원한 소재의 배넷], 부정 텍스트 확률 : 89.74%"
"[턱받이 너무 깜찍하네요], 부정 텍스트 확률 : 54.46%"
"[스카이그레이톤 모자 ], 부정 텍스트 확률 : 53.29%"
"[배넷저고리도 디자인이 시원 시원하게 크게 뙇 들어가 있고 아래], 부정 텍스트 확률 : 61.81%"
"[크지도 작지도 않은딱 적당한 사이즈 ], 부정 텍스트 확률 : 96.42%"
"[손싸개], 부정 텍스트 확률 : 64.12%"
"[배넷저고리], 부정 텍스트 확률 : 53.29%"
"[발싸개], 부정 텍스트 확률 : 53.29%"
"[배넷 다 크지만 이 더위가 가는 날까지 애용하렵니다. ], 부정 텍스트 확률 : 57.16%"
"[큐비앤맘], 부정 텍스트 확률 : 53.29%"
"[유용한 선물 고맙습니다.], 부정 텍스트 확률 : 62.92%"
"[큐비앤맘 ], 부정 텍스트 확률 : 53.29%"
"[리니 출산용품 준비할때부터], 부정 텍스트 확률 : 75.67%"
"[저희 친정엄마께서도], 부정 텍스트 확률 : 53.29%"
"[큐비앤맘 제품 디자인들이], 부정 텍스트 확률 : 51.37%"
"[큐비앤맘이랑 ], 부정 텍스트 확률 : 73.10%"
"[패턴이나 디자인등이 ], 부정 텍스트 확률 : 84.98%"
"[비슷하게 ], 부정 텍스트 확률 : 75.38%"
"[나오고 조금더 저렴하긴 ], 부정 텍스트 확률 : 50.30%"
"[디자인들이 다양하진], 부정 텍스트 확률 : 51.37%"
"[구매해놓은 제품이라 원단이], 부정 텍스트 확률 : 69.02%"
"[얇은 면 쭈리원단으로], 부정 텍스트 확률 : 77.65%"
"[봄에 잠깐밖에 못입힐듯해], 부정 텍스트 확률 : 82.75%"
"[준비했는데 쫌 크네요], 부정 텍스트 확률 : 60.08%"
"[........... 하하핳 ], 부정 텍스트 확률 : 53.29%"
"[큐비앤맘 제품 사이즈가], 부정 텍스트 확률 : 75.70%"
"[타브랜드 제품들보다], 부정 텍스트 확률 : 54.80%"
"[저는 그것도 모르고], 부정 텍스트 확률 : 63.99%"
"[저번에 삠뽀요 옷 사이즈가], 부정 텍스트 확률 : 58.69%"
"[한달도 못입혔는데 부옷인냥], 부정 텍스트 확률 : 86.30%"
"[작아졌길래 사이즈는 ], 부정 텍스트 확률 : 66.26%"
"[되야지 ], 부정 텍스트 확률 : 73.64%"
"[당당하게 ], 부정 텍스트 확률 : 53.29%"
"[사이즈], 부정 텍스트 확률 : 53.29%"
"[선택했답니다오호홍 ], 부정 텍스트 확률 : 77.59%"
"[예전에 리니 일 선물로], 부정 텍스트 확률 : 80.75%"
"[꼬까옷을 선물해주셨었어요 ], 부정 텍스트 확률 : 57.77%"
"[리니의 폭풍성장으로 ], 부정 텍스트 확률 : 52.94%"
"[옷이 금새 작아져버려서], 부정 텍스트 확률 : 68.95%"
"[아쉬웠었는데 같은 패턴의], 부정 텍스트 확률 : 61.47%"
"[제품을 발견해 너무 기뻐하며], 부정 텍스트 확률 : 86.33%"
"[길이의 미니 원피스 느낌이고], 부정 텍스트 확률 : 72.67%"
"[하의는 보라색 쫄바지랍니다 ], 부정 텍스트 확률 : 55.04%"
"[제가 두달전쯤 리뷰했던], 부정 텍스트 확률 : 77.93%"
"[놓고 비교해봤어용 ], 부정 텍스트 확률 : 83.82%"
"[처음에 바지길이보고 살짝], 부정 텍스트 확률 : 54.66%"
"[현타가 올뻔했다능 ...], 부정 텍스트 확률 : 89.80%"
"[ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ], 부정 텍스트 확률 : 60.17%"
"[그렇지만 교환하기 넘나], 부정 텍스트 확률 : 60.16%"
"[귀차는거 ................ ], 부정 텍스트 확률 : 69.77%"
"[세탁해서 입혀봤는데], 부정 텍스트 확률 : 66.40%"
"[비록 단 롤업을 해야하지만], 부정 텍스트 확률 : 68.33%"
"[완전 이뻐버리지 않나용 ? ], 부정 텍스트 확률 : 83.97%"
"[완전 자연스러웠어 훗 ... ], 부정 텍스트 확률 : 64.39%"
"[이거는 평소에 제가 맨투맨을], 부정 텍스트 확률 : 54.59%"
"[고민없이 바로 선택했네요 .], 부정 텍스트 확률 : 81.05%"
"[내년에 리니랑 트윈룩으로], 부정 텍스트 확률 : 59.04%"
"[마찬가지로 삠뽀요 사이즈], 부정 텍스트 확률 : 52.87%"
"[내의랑 놓고 비교해보았어용 ], 부정 텍스트 확률 : 74.86%"
"[바지 입힌후에 길이를 쫙 피면], 부정 텍스트 확률 : 69.33%"
"[리니 다리길이 두배정도는], 부정 텍스트 확률 : 88.06%"
"[예전에 스치듯 들은말로], 부정 텍스트 확률 : 67.42%"
"[...........................후아], 부정 텍스트 확률 : 62.31%"
"[사이즈는 같아용 . ], 부정 텍스트 확률 : 70.04%"
"[한달반정도가 지난 지금까지도], 부정 텍스트 확률 : 50.90%"
"[하의를 다 두세번정도], 부정 텍스트 확률 : 85.87%"
"[롤업해서 입히고 있답니다 ], 부정 텍스트 확률 : 54.19%"
"[ 개월아기 리니 사이즈], 부정 텍스트 확률 : 53.29%"
"[ 몸무게], 부정 텍스트 확률 : 53.29%"
"[크게 나오는건 아닐수도 있으니], 부정 텍스트 확률 : 65.03%"
"[딱 맞게 입히길 원하시는 분들은], 부정 텍스트 확률 : 77.15%"
"[직접 매장에 가셔서], 부정 텍스트 확률 : 66.24%"
"[문의해보시길 바래용 ], 부정 텍스트 확률 : 92.54%"
"[작아서 쨍기는것보다는], 부정 텍스트 확률 : 74.32%"
"[큐비앤맘 아기옷 사이즈], 부정 텍스트 확률 : 53.29%"
"[비교분석 끄읕], 부정 텍스트 확률 : 83.74%"
"[ 선물받은리얼후기큐비앤맘 코니 옥수수 딸랑이 세트 아기 촉감 청각 시각 발달 ], 부정 텍스트 확률 : 94.74%"
"[ 생분해 되는 소재여서 환경오염을 줄여주는 착한 장난감이다. ], 부정 텍스트 확률 : 76.32%"
"[두근두근한 마음으로 뚜껑을 열어보니오가닉 소재로 만들어진무지 귀여운 곰돌이 인형과착한 성분으로 만들어진 딸랑이 종이 있었다. ], 부정 텍스트 확률 : 67.56%"
"[젖병세제로 깨끗이 닦고 건조한 뒤젖병소독기에 소독했다.열탕소독과 전자레인지 사용은 안된다고 쓰여있다.아마 생분해되는 성분으로 만들어져서녹나보다.치발기의 실리콘은 부드러워서 나중에 유치 나려고 할 때아이가 잘근잘근 씹어도 무리가 가지 않을 것 같다.막대형 딸랑이는 핑글핑글 돌아가면서 소리가 나고나비모양 딸랑이는 가운데 하트가 돌아간다.원기둥딸랑이는 가운데 들어있는 볼과기둥에 있는 장식이 짤랑 소리가 나고 한쪽에 입으로 불면 삐익 소리가 난다 ], 부정 텍스트 확률 : 95.16%"
"[아직은 손에 쥐어주면 잠깐 쥐고있다가 놓치지만의식적으로 사물을 잡고입에 사물을 가져가 쪽쪽 빠는 구강기가 시작되면굉장히 유용하게 사용 할 수 있을 것 같다.아기들은 뭐든 입에 가져가고씹고 뜯고 맛보고 즐기기 때문에항상 성분을 확인 하게 되는데큐비앤맘 코니 옥수수 딸랑이세트는 안전한 성분으로 만들어졌기에마음껏 입에 가져가도록 둬도 안심이다.좋은 선물 필요한 선물마음이 담긴 선물을 해준언니 오빠들이 너무너무 고맙다 .?출산선물출산선물.?딸랑이딸랑이.?큐비앤맘큐비앤맘.?코니옥수수딸랑이코니옥수수딸랑이 .?조리원면회조리원면회.?아기선물아기선물.?육아템육아템 ], 부정 텍스트 확률 : 71.07%"
"[ 큐비앤맘 달퐁 신생아 출산용품 ], 부정 텍스트 확률 : 53.29%"
"[손싸개], 부정 텍스트 확률 : 64.12%"
"[발싸개], 부정 텍스트 확률 : 53.29%"
"[속싸개], 부정 텍스트 확률 : 53.29%"
"[손수건으로 풍성하게 구성되어있네요알록달록 꽃무늬가 곳곳에 그려진 달퐁 신생아 출산 용품세트 여자여자 합니다ㅎㅎ ], 부정 텍스트 확률 : 89.52%"
"[배넷저고리], 부정 텍스트 확률 : 53.29%"
"[속싸개는 같은 무늬로 구성해 주셔서 한세트 같아 더 예뻤어요 ], 부정 텍스트 확률 : 74.86%"
"[또 배냇저고리가 빙둘러 끈으로 묶는 형식이 아니고 안쪽에 한번 끈으로 고정시키고 위아래도 끈으로 고정시켜서 아이가 움직여도 배넷이 풀어헤쳐지지 않아 좋았어요 여자아이 옷이라고 레이스도 달려있어 예뻐요♡목부분에 똑딱이가 있어 배넷저고리를 한번더 고정시켜 주니 이것도 좋더라구요 세세한 부분까지 신경써서 만든 배넷저고리네요아기가 다른 배넷저고리만 입히면 팔부분 폭이 넓어 어느순간 손을 쏙 빼서 손이 목위로 올라오곤 했는데 달퐁 배넷저고리는 팔부분 폭도 적당해서 손이 옷 밖으로 빠져나오는 일은 한번도 없었답니다배넷저고리의 전체적인 사이즈가 신생아인 딸에게 맞춤옷처럼 너무 잘맞았어요 ], 부정 텍스트 확률 : 99.96%"
"[출산유아용품 브랜드.?큐비앤맘큐비앤맘에서 진행하는예비맘 순산기원 이벤트를 공유했었는데요 ], 부정 텍스트 확률 : 78.55%"
"[월 일금에 당첨자 명단을 확인했고], 부정 텍스트 확률 : 60.23%"
"[ 일주일 뒤인 월 일금에 받았어요 ], 부정 텍스트 확률 : 76.37%"
"[제가 받은 제품들인데], 부정 텍스트 확률 : 61.95%"
"[품명과 색상 참고하세요 ], 부정 텍스트 확률 : 92.75%"
"[ 품명은 달퐁젤링엠보손수건여우이예요 ], 부정 텍스트 확률 : 59.08%"
"[ 원 상당의 제품이 선물로 왔네요 ], 부정 텍스트 확률 : 51.75%"
"[우리아기는 이미 폭풍성장해서 배냇은 상의가 되었어요 .?배냇저고리배냇저고리 끝은 저렇게 까뒤집어서? 손싸개로 쓰면 된답니당ㅋㅋ.?턱받이턱받이는 이유식 할 때도 착용하지만자주 토하는 아기에게 유용해요신생아들 침받이로도 사용하거든요ㅎㅎ], 부정 텍스트 확률 : 61.21%"
"[외출시 블랭킷으로도 사용중이예요 ], 부정 텍스트 확률 : 67.07%"
"[손싸개는 아기얼굴을 할퀴지 않도록 해주는데], 부정 텍스트 확률 : 84.66%"
"[.?달퐁손싸개달퐁손싸개는 순면소재로 밴드도 적당하고두께가 얇고 시원해서지금쓰기 딱 좋더라구요발싸개는 아기들의 발을 따뜻하게 보호해주고숙면을 취할 수 있도록 도움을 준데요], 부정 텍스트 확률 : 70.78%"
"[황금인 머리에 뭐만 씌웠다하면 난리가 나요하지만 딸꾹질 할 때 모자를씌우면 금방 멈추기때문에.?신생아모자신생아모자 는 필수품이라는거타이니모빌 거치대에 걸어놓고 바로 씌워주고 있어요ㅋ ], 부정 텍스트 확률 : 54.99%"
"[ .?달퐁손수건달퐁손수건 역시 순면인데 거즈손수건 보다 도톰하면서 힘있는 원단이예요그래서 세탁기에 돌려도 모양변형이 없어요일반 거즈손수건은 세탁하면 형태가... ], 부정 텍스트 확률 : 93.58%"
"[ 월 예비맘분들은 저처럼 예비맘이벤트에 도전해보시고], 부정 텍스트 확률 : 52.12%"
"[ 더 많은 달퐁제품이 궁금하신 분들은 아래 링크로 들어가보세요], 부정 텍스트 확률 : 68.02%"
"[ 큐비앤맘 앙쥬 망사 안장형 포대기 할인 ], 부정 텍스트 확률 : 53.29%"
"[ 큐비앤맘 앙쥬 망사 안장형 포대기 ], 부정 텍스트 확률 : 53.29%"
"[ 원 ], 부정 텍스트 확률 : 53.29%"
"[ ↓ ], 부정 텍스트 확률 : 53.29%"
