"[.체험단 신청했으나 떨어지고 친정 엄마돈으로 직접 사서 사용한 후기입니다. 태클 사양합니다.. ], 부정 텍스트 확률 : 92.15%"
"[ 푹신푹신한 쿠션은 쉽게 탈부착이 되어서세탁하기에도 간편 ], 부정 텍스트 확률 : 54.25%"
"[ 대만족스러운 산책을 마치고 돌아오는 구름이. ], 부정 텍스트 확률 : 67.49%"
"[ 참고로 레인커버도 따로 있어서 비오는 날에 산책도 문제없음 ㅎㅎ강아지이동장 대신 개모차로 산책라이프 즐기는건 어떨지. ], 부정 텍스트 확률 : 64.98%"
"[ 리뷰는 킨즈 펫츠 스트롤러에 선정되어 무료로 작성한 체험단 후기 입니다 ], 부정 텍스트 확률 : 69.80%"
"[그리고 오르막길이나 커브진곳은 핸들이 마음대로 움직이지 않아서 마트나], 부정 텍스트 확률 : 86.92%"
"[평평할 길에서만 태울 수 있거든요 아무튼 위의 영상 보시면 울퉁불퉁한 길도 비교적 잘 밀리고 안정감 있게 움직이는 모습을 볼 수 있으실거에요], 부정 텍스트 확률 : 65.89%"
"[ 일단구성품 을 보여드릴게요 휴대용유모차 답게 간단하죠? 몸체에 발통과 핸들], 부정 텍스트 확률 : 97.80%"
"[ 자그러면 조립하는 방법 보여드릴게요 일단 본체를 펴야하는데요 오른쪽에 보이는 검정색 고리 있죠? 저기를 위로 올리고 프레임을 잡아 당기면 전체적으로 모양이 잡힌답니다.], 부정 텍스트 확률 : 94.83%"
"[ 그다음 바퀴를 꽂아주면 되는데요 앞바퀴와 뒷바퀴 모양이 달라서 설명서를 보고 올바로 장착시켜주시면 돼요 그냥 딸깍 소리가 날때까지 힘주어 올리면 끝], 부정 텍스트 확률 : 93.22%"
"[ 그다음은 등받이를 손잡이 기둥에 고정시키면 되는데요 동그란 홈으로 고리를 넣어서 아래로 당기면 단단하게 고정이 된답니다.], 부정 텍스트 확률 : 84.33%"
"[ 그다음은 저기 보이는 밸트를 조절해서 한번더 고정해주면 되는데요 탈착할때도 순서대로 빼주면돼요 그러면 등반이를 분리하고 휴대용유모차 대신 트라이크로 사용할 수 있는거죠 그렇게 사용할때는 엉덩이 받침으로 바꿔주면 좀더 편하게 아이들이 앉아 있을수 있겠죠], 부정 텍스트 확률 : 76.81%"
"[ 바로 위에 보이는 뒷바퀴는요 브레이크를 위해서 긴 막대를 꽂아야하는데요 모르고 바퀴를 먼저 다 꽂았더니 다시 빼야했답니다. 킨즈에어카 조립하실때 뒷바퀴하나를 먼저 꽂고 막대를 꽂은 후에 나머지 바퀴를 마저 고정시키면 돼요], 부정 텍스트 확률 : 67.10%"
"[ 발판도 따로 떼어낼 필요도 없구요], 부정 텍스트 확률 : 81.04%"
"[차에 접어서 넣을때 편하더라구요 예전에 쓰던건 완전 폴딩을 하려면 발판도 떼어내고 핸들이랑 손잡이 다 분리해야되서 너무 번거로웠거든요], 부정 텍스트 확률 : 98.62%"
"[이건 완전 폴딩을 할때는 자양막과 아이가 사용하는 손잡이만 빼면 된답니다.], 부정 텍스트 확률 : 98.94%"
"[ 다 접어서 넣을 수 있는 전용가방도 있어요], 부정 텍스트 확률 : 71.73%"
"[딱 네모진 모양은 아니지만 접어서 넣으면 가리개와 손잡이까지 다 들어간답니다. 이 조금 넘는 무게다보니 아빠가 들기에는 딱이에요 차에 보관할때도 깔끔하게 넣어둘 수 있구요], 부정 텍스트 확률 : 69.82%"
"[ 어린이집에 데리러가기전에 한번 찍어보았는데요], 부정 텍스트 확률 : 63.08%"
"[트라이크보다 안정감 있으면서 휴대용유모차 로서 초경량에 깔끔한 디자인이라 참 괜찮아 보이지 않나요? ], 부정 텍스트 확률 : 51.54%"
"[ 저희 아이가 개월], 부정 텍스트 확률 : 58.43%"
"[정도 되는 아이거든요], 부정 텍스트 확률 : 65.46%"
"[저렇게 태우니까 자리도 넉넉하고 좀 더 어린 아이들은 튼튼한 안전 벨트까지 있어서 좀 더 안전하게 사용할 수 있을거같아요 발판 높이도 딱 맞는거 있죠], 부정 텍스트 확률 : 90.02%"
"[ ..육아용품 구입하고 후기 쓰는 건 .처음이네요ㅋㅋ.솔직히 내돈 주고 사는 건.후기 쓰기가 귀찮네요..ㅜㅜ.오늘은 큰맘 먹고 써보아용ㅋㅋ ..매번 체험단 제품만 후기 썼었는데], 부정 텍스트 확률 : 97.45%"
"[ .오늘은 내 돈 주고 산 제품], 부정 텍스트 확률 : 91.74%"
"[.킨즈 휴대용 유모차 를 .소개할까 합니다.. ], 부정 텍스트 확률 : 92.43%"
"[ ..어쩌다보니 집에 디럭스만 두개가 있어요ㅜㅜ.디럭스는 휴대하기엔 굉장히 무겁고], 부정 텍스트 확률 : 83.71%"
"[ .두개로 분리하다보니 번거롭고], 부정 텍스트 확률 : 85.54%"
"[.바구니 얹어 고정시키고...아주 그냥 정신이 안드로메다로..ㅜㅜ..아들도 울고], 부정 텍스트 확률 : 97.80%"
"[왜 때문에 사진이 없을까용?ㅜㅜ.사진을 못 찍었네요.담에 나가면 추가 해볼께용..신랑님이 킨즈를 선택하는데 있어.제일 크게 작용한 부분이 있어요..바로 바가 있어서 접었을때 요 바가 .손잡이 역할을 하기때문에. ], 부정 텍스트 확률 : 81.39%"
"[ ..이렇게 봐선 잘 모르시겠다구요?. ], 부정 텍스트 확률 : 80.69%"
"[바로 옆 지퍼를 활짝 열면 ], 부정 텍스트 확률 : 61.57%"
"[포스팅을 마칩니당.. ], 부정 텍스트 확률 : 56.74%"
"[.킨즈 에어카.육아용품 추천 초경량 휴대용유모차 ], 부정 텍스트 확률 : 88.88%"
"[ .지난 포스팅에 초경량유모차 .킨즈 트라이크유모차 포스팅했었는데요.육아용품은 정말 끝도 없는거 같아요..이번에는 아기유모차로.킨즈 에어카 사용후기를 가지고 왔답니다. ], 부정 텍스트 확률 : 68.78%"
"[ .날씨가 점점 추워지다보니 맨날 집에서 방콕만 하는게.지겹기도 하고], 부정 텍스트 확률 : 98.91%"
"[집에 먹을게 똑 떨어져서.마트에서 장을 보고], 부정 텍스트 확률 : 87.13%"
"[ 장 보고난 후에.가볍게 커피한잔 마시기 위해서 .킨즈에어카를 트렁크에 실고 외출에 나섰어요 ], 부정 텍스트 확률 : 79.65%"
"[ .짐칸에 실은게 많지 않아서 그냥 접어서 트렁크 칸에 실었어요.여행을 가거나 했다면], 부정 텍스트 확률 : 72.27%"
"[전용 휴대용가방에 넣어서 옮겨 가면 되지만.평소에는 접어서 트렁크 칸에 실어주기만 하면 끝..킨즈 에어카는초경량유모차라 . 밖에 나가지 않기때문에.기내반입유모차로비행기탈때 휴대용가방에 넣어서.가지고 가면 보관과 관리가 편하겠죠?..하지만 우리는 평소에 사용을 할거기때문에.휴대용 가방에 넣지 않고 접어서 넣었어요 ], 부정 텍스트 확률 : 99.10%"
"[ .마트에 도착해서.에어카를 펼친후 아이를 앉혔어요.펼치는 모습은 동영상으로 확인.굉장히 쉽죠??..걸쇠부분을 잡아서 뺀다음에.쭈욱 당겨주기만 하면 가볍게 펴져요..그렇기때문에 한손으로는 에어카를 풀어주고.다른 한손으로는 쭈욱 당겨주면 에어카는 쉽게 펴진답니다. ], 부정 텍스트 확률 : 81.79%"
"[ .시트도 손잡이 부분에 있는 .구멍에 알맞게 끼워주면 끝 ], 부정 텍스트 확률 : 63.94%"
"[ .아무리 초경량 유모차라 할지라도.안전을 생각한다면 필수인 점식 안전벨트..어깨에서 잡아주고 허리에서 또한번 잡아주고.아이의 돌발행동을 생각한다면.안전벨트는 필수예요 ], 부정 텍스트 확률 : 51.64%"
"[ .캐노피는 필요해의해서 하면 될거 같아요.저는 실내에 들어갔기때문에.캐노피를 장착하지 않았는데요.밖에서 이동을 하거나 한다면.햇빛으로부터 소중한 아이의 피부를 지켜주기위해서.캐노피는 필수로 장착해주어야겠죠? ], 부정 텍스트 확률 : 54.46%"
"[ .킨즈에어카는 초경량유모차임에도 쿠션이 내장되어있는.등받이 시트로 아이의 피로도를 낮춰줘요.게다가 고급스러운 멜란지 패브릭 시트라.아이가 더욱더 편하게 타고 다닐수 있겠죠? ], 부정 텍스트 확률 : 64.56%"
"[ 그런점을 생각한다면 킨즈에어카의등받이 시트가 이동하는데 편안함을 주도록 도와준답니다. ], 부정 텍스트 확률 : 50.73%"
"[ 안전벨트가 아이를 안전하게 잡아주지만바가 하나 있고 없고의 차이는 굉장히 크죠?따님도 이동하는 내내 바를 꼬옥 잡고 이동을 하더라구요 ], 부정 텍스트 확률 : 92.70%"
"[ 브레이크를 밟아주면 안정적으로 뒷바퀴가 고정이 되고], 부정 텍스트 확률 : 62.99%"
"[ 푸는건 발로 스윽 한번 올려주면브레이크가 풀린답니다 ], 부정 텍스트 확률 : 89.28%"
"[ 그리고 핸들의 높낮이 조절은 버튼을 누르고 내렸다 올렸다 하면 돼요어렵지 않죠? 참 쉽죠잉?? ], 부정 텍스트 확률 : 84.99%"
"[ 평소에 유모차에 앉혀놓으면 답답한지유모차에 앉혀서 벨트를 채우는 순간에엥하고 울어버리기 일쑤인데신기하게도 킨즈 에어카에 앉히면 울지 않더라구요답답한게 싫었던걸까요?마트안에서 끌고다니는 내내따님도 사람구경하느냐고 정신없더라구요물건 구경하느냐고 한자리에 유모차를 오래 세워놓고있으면곧바로 울음소리가 에엥 하고 들렸는데에어카에 앉혀놓으니 안울어서 편하게쇼핑할수 있었답니다. ], 부정 텍스트 확률 : 71.33%"
"[ .킨즈에어카는바퀴라고 .앞바퀴 뒷바퀴모두다바퀴이기때문에.내구성과 안정감 을 더해 부드럽게 유모차를 끌수 있답니다 ], 부정 텍스트 확률 : 88.38%"
"[ 따님께서 좋아하는 바나나 구경도 하고여기서 바나나 하나 집어가지고 왔답니다 ㅋㅋㅋ ], 부정 텍스트 확률 : 71.48%"
"[ 이날 빼빼로데이가 코앞이라서저도 하나 집어가지고 왔어요따님 너는 눈으로만 보거라아직 초콜릿을 먹기에는 이르구나 ㅋㅋㅋㅋ ], 부정 텍스트 확률 : 93.88%"
"[ 마트에서 장 다 보고나서 옆에 스타벅스에 왔어요엄빠 장보느냐고 지쳐서... 카페인 충전을 해야하기때문에 ㅋㅋㅋ ], 부정 텍스트 확률 : 70.36%"
"[ 엄빠는 아메리카노를 마시는 중에따님은 맛있는 떡뻥을 드시고 계십니다 ], 부정 텍스트 확률 : 69.64%"
"[ 평소 같았으면 유모차안에서 답답해해서유모차에서 꺼내 무릎에 앉혀놓거나안고 있거나 하거든요 ], 부정 텍스트 확률 : 90.82%"
"[ 근데 커피마시는 내내 유모차에서답답하다고 꺼내달라고 징징거리거나하지 않고 얌전히 떡뻥을 야무지게먹더라구요 ㅋㅋㅋㅋ ], 부정 텍스트 확률 : 64.30%"
"[ 저렇게 불량한자세로 ㅋㅋㅋ저기요 아가씨?? 불량한자세거든요?? ], 부정 텍스트 확률 : 57.86%"
"[ ....지난포스팅은 여기.▼▼▼ ], 부정 텍스트 확률 : 71.82%"
"[양쪽 사용가능 각도 조절 핸들풀차양 캐노피상태확인창 멜란지 패브릭 고강도 강철 프레임], 부정 텍스트 확률 : 64.12%"
"[쿠션 내장 앞뒤 양방향 출구 안전목줄 개 앞바퀴 고정장치], 부정 텍스트 확률 : 79.04%"
"[앞바퀴 뒷바퀴 서스펜션], 부정 텍스트 확률 : 58.74%"
"[. 가벼운 무게시트 탈부착 가능 바로가기 ..?..? ], 부정 텍스트 확률 : 67.52%"
"[ 쌀보리네 빠방이를 바꾸었어요 워낙 유아 웨건이나 유모차로 잘 알려진 킨즈에서 반려견 또는 고양이를 위한 개모차가 출시된거 있죠? 너무나 반가운 소식이 아닐수가 없습니다.저희 개린이 쌀보리는 두마리라서 제가 기존에 것을 사용하다 많이 느낀건데], 부정 텍스트 확률 : 89.48%"
"[ 비닐 포장 벗기는중. 궁금한 보리 쌀이], 부정 텍스트 확률 : 70.80%"
"[ 본인들꺼인지 정확히 인지하고 있는것 같아요.구욤둥이들.], 부정 텍스트 확률 : 57.43%"
"[ 궁금한 쌀이 ㅋ ㅋ ㅋ 이것이 무엇이냐개], 부정 텍스트 확률 : 82.72%"
"[금방 끝난 조립], 부정 텍스트 확률 : 79.08%"
"[ 이제 탑승해볼까?마음에 드는 부분이 너무 많은 킨즈 강아지유모차.], 부정 텍스트 확률 : 80.74%"
"[안이 매우 넓직해서 보리쌀이가 좋아하더라구요. 기존에 사용하던것은 거의 한마리용. 둘이 탑승하면 좁아서 계속 다리아프게 서있으려고 하더라구요.그런데 요거 타보더니 바로 엎드려버리는 모습을 보여주네요.], 부정 텍스트 확률 : 70.01%"
"[ 조립다하고 나니 궁금한 개린이들.영상에서 보면 딱 보이죠], 부정 텍스트 확률 : 65.21%"
"[ 이제 우리 바로 나가볼까?일산책 보리쌀이.요즘은 보리가 다리가 아파서 많이 걷게를 못하는 중인데 푹신한 쿠션이 있어서 따로 제가 뭘 깔아주지는 않아도 되더라구요. 저희 보리쌀이의 개모차 사용이유는 일단 보리쌀이가 엘리베이터를 무서워해요.예전에 문닫혀서 사고날뻔한적도 있었고...ㅠㅠ 그래서 그후로는 절대 아이들을 엘베 바닥에 두지 못하겠더라구요.엘리베이터 오르락내리락 할때는 필히 개모차탑승하구요.요즘같이 보리가 다리가 아플때는 두마리 산책할때는 특히. 제가 안고 다니기는 버겁더라구요.그리고 제가 안고 다닌다면 보리 다리가 더 불편할것 같기두 하구요.여러모로 요즘은 강아지유모차는 필수 인것 같아요.], 부정 텍스트 확률 : 50.88%"
"[ 날이 금새 추워져서 바람..실화? ㅋ ㅋ ㅋ 바람을 맞으며], 부정 텍스트 확률 : 65.34%"
"[평소에는 걸어서 오던 길인데], 부정 텍스트 확률 : 80.69%"
"[보리 다리를 무리하면 안되니까요.끌고 태워서 원래 자주 오는 자리로 왔어요.], 부정 텍스트 확률 : 78.53%"
"[ 보리는 잠깐 콧바람 쐬라고 내려줬다가], 부정 텍스트 확률 : 80.01%"
"[ 리드줄이 여러개라서 그날그날 상황에 따라 사용하는 편인데], 부정 텍스트 확률 : 79.40%"
"[수납공간...ㅋ ㅋ 넓어서 툭한번 넣어봤습니다.장을 봐도 아주 넉넉하게 들어갈것 같은 크기에요.], 부정 텍스트 확률 : 74.22%"
"[ 화살표 개 보이시나요?제일 위에부터 첫번째는 양쪽손으로 양면 하얀 버튼 눌러주면 핸들 각도 조절이 가능합니다.내가 원하는 각도에 맞춰 사용할 수 있어요.두번째는 양쪽 손으로 잡고 발은 뒷바퀴 브레이크에 놓고 균형 잡은뒤 윗부분으로 올려주면 간단하게 접을수 있어요. 세상쉽다는 ㅋ세번째는 양쪽 손으로 잡고 당겨주면 반대편으로 핸들을 넘길수 있어요. 양대면이 가능하다는. 이런 세심한 부분까지 기능으로 탑재되어 있다니 정말 마음에 안들수가 없습니다.애견동반 식당이나 여행을 가더라도 ], 부정 텍스트 확률 : 90.73%"
"[ 요기가 양대면기능.], 부정 텍스트 확률 : 71.42%"
"[ 여기가 접기. ], 부정 텍스트 확률 : 61.55%"
"[ 여기는 핸들 각도조절.참쉽죠? ], 부정 텍스트 확률 : 82.41%"
"[ 커버를 닫아도 답답하지 않은 시야확보], 부정 텍스트 확률 : 66.94%"
"[뭐가 궁금해?], 부정 텍스트 확률 : 83.71%"
"[ 다니면서 수시로 확인 가능하도록 캐노피 윗부분도 열면? 보여요.], 부정 텍스트 확률 : 88.62%"
"[ 캐노피도 튼튼한데], 부정 텍스트 확률 : 70.57%"
"[ 닫아놔도 밖이 잘보이니 불안해하지 않아요.], 부정 텍스트 확률 : 75.35%"
"[ 잘타고있네], 부정 텍스트 확률 : 62.65%"
"[승차감도 더 좋은것 같아요. 많이 흔들림이 없더라구요.], 부정 텍스트 확률 : 81.28%"
"[ 산책하다가 더워져서 급 옷도 걸어놓고요], 부정 텍스트 확률 : 83.67%"
"[ 보리쌀이도 더운것 같아서 탈의 ㅋ ㅋ], 부정 텍스트 확률 : 57.01%"
"[ 이제 넓직한 개모차덕분에 마음놓고 외출하기도 참 편안할것 같아요.], 부정 텍스트 확률 : 86.64%"
"[ 이제 너무 춥죠. 겨울이 오고 있어요], 부정 텍스트 확률 : 64.47%"
"[지난 주말은 정말 날씨가 따뜻했습니다.미세먼지만 아니라면 아이들과 함께 외출해도 좋을 정도로 좋았지요이 날을 위해서 준비하고 장만했어요쌍둥이 유모차 퀸즈 웨건그럼오랫만에 ? 쌍둥이들과 함께 집 앞 마트 나들이 고고], 부정 텍스트 확률 : 65.54%"
"[ 쌍둥이 부모로 살아간다는 건 옆에서 지켜보니.. 내가 하는 독박육아는 아무것도 아니라는 것 제 딸은 그냥 혼자 큰거야라고 인정하게 되네요 ㅎㅎㅎ쌍둥이는 몸도 마음이 두배가 아닌 열배는 힘들고 손도 더 가게 됩니다 왜냐구요 ?하나를 재우면 다른 하나가 말똥말똥해요즉], 부정 텍스트 확률 : 98.03%"
"[쉴 틈이 없다는 거죠. 그래서 열배는 힘들죠.그런데], 부정 텍스트 확률 : 81.30%"
"[기쁨은 그 배가 됩니다그래서], 부정 텍스트 확률 : 57.77%"
"[ 오 편해보여여사님들편해보이심 ], 부정 텍스트 확률 : 66.59%"
"[ 자 그럼 쌍둥이 유모차 킨즈 웨건 스펙을 봅시다 ], 부정 텍스트 확률 : 80.20%"
"[별 차이 없습니다. 별 차이가 없다는건 그만큼 양호하다는 말 ], 부정 텍스트 확률 : 93.59%"
"[큰 차이없네요일단], 부정 텍스트 확률 : 83.84%"
"[튼튼하다는 느낌은 같네요핸드링이 좋고], 부정 텍스트 확률 : 77.31%"
"[편안해 하네요안전벨트를 했는데], 부정 텍스트 확률 : 70.35%"
"[코에 바람쐬러 고고어디로 가야할지 좀 정해 놔야겠어요 ], 부정 텍스트 확률 : 77.48%"
"[ 원 .. ], 부정 텍스트 확률 : 57.07%"
"[ . 킨즈웨건미스티로즈], 부정 텍스트 확률 : 89.32%"
"[ 원 .. ], 부정 텍스트 확률 : 57.07%"
"[ . 킨즈웨건멜란지그레이], 부정 텍스트 확률 : 84.90%"
"[ 원 .. ], 부정 텍스트 확률 : 57.07%"
"[ 킨즈 펫츠 스트롤러예요.커다란 박스에 배송이 되었는데요.애견유모차는 폴딩 제품이라 박스에서 꺼내면이런 모습이랍니다.이.?유모차유모차 가 자기 탈 유모차라는 건 알았는지얼른 와서 관심을 가지는 토르예요. ], 부정 텍스트 확률 : 80.83%"
"[ 애견유모차와 함께 사용설명서가 들어있고요. ], 부정 텍스트 확률 : 58.30%"
"[ 제품은 완제품 같은], 부정 텍스트 확률 : 63.21%"
"[조립이랍니다.사실 조립이라고 해봐야 분도 안 걸려요.앞], 부정 텍스트 확률 : 71.69%"
"[뒤 바퀴만 달아주면 되거든요. ], 부정 텍스트 확률 : 88.14%"
"[ 분도 안 돼서 조립 끝내고 펼쳐 본킨즈.?애견유모차애견유모차 예요.고급스럽고 튼튼해 보이죠?벌써 저희 토르는 자리를 잡았네요. ], 부정 텍스트 확률 : 87.63%"
"[ 문제는 유모차 안에 자리를 잡은 게 아니라짐을 넣을 수 있는 장바구니에 자리를 잡은 게 문제지만요. ], 부정 텍스트 확률 : 94.28%"
"[ 킨즈 애견유모차 아랫부분에 자리하고 있는대용량 장바구니예요.강아지가 산책할 때는 필요한 준비물이 많잖아요.물티슈나 비닐봉지], 부정 텍스트 확률 : 63.42%"
"[ 손잡이는 각도 조절이 가능한 손잡이로손잡이 부분은 폭신한 쿠션감이 있는 소재로 덧대어져 있어요.손에 땀이 차지 않으면서 부드럽게 잡을 수 있어손목에 피로감이 덜하더라고요. ], 부정 텍스트 확률 : 72.45%"
"[소형견이 탑승 가능한 애견유모차로크기도 제법 크고 몸체는 고강도 강철 프레임으로 튼튼해요.토르와 레이의 합친 몸무게가조금 넘는데거뜬하니까요.하지만 애견유모차 무게 자체는 . 정도로 가벼운 편에 속한답니다. ], 부정 텍스트 확률 : 77.25%"
"[오른쪽으로위치 변경이 가능하지요. ], 부정 텍스트 확률 : 60.65%"
"[ 양쪽으로는 메쉬창이 큼직하게 자리 잡고 있어서탑승한 강아지나 고양이들의 시야 확보에 좋지요.앞쪽에는 지퍼로 된 작은 출구가 있고요.저 출구는 저희 냥이들은 쓸 수가 없었어요.대신 외출할 때 겁을 먹고 바닥에 납작 엎드린 레이에겐밖을 볼 수 있는 창이 되더라고요 ㅎㅎ ], 부정 텍스트 확률 : 93.62%"
"[ 고양이유모차 안쪽은 아늑하고 넓어서 좋더라고요.소형], 부정 텍스트 확률 : 67.28%"
"[중형 강아지들이 탈 수 있는 유모차라공간이 아주 넉넉해요.그리고 안쪽에는쿠션이 내장되어 있는이너매트가 있고요.이전 고양이유모차는 푹신한 쿠션이 없어서집에서 쓰던 이불을 깔고 나가곤 했는데킨즈 고양이유모차는 쿠션이 있어서 좋아요. .?강아지이동장강아지이동장 으로 아주 딱이네요. ], 부정 텍스트 확률 : 77.69%"
"[ 안쪽에는 하네스를 걸어둘 수 있는 애견 걸이가 개 있고요. ], 부정 텍스트 확률 : 55.34%"
"[ 고양이들에게 유모차도 생겼겠다날도 좋으니 한 번 나가보기로 했지요.익숙하지 않을 것 같아서 새 유모차에 태워서집에서 좀 돌아다닌 다음에 밖으로 나왔네요. ], 부정 텍스트 확률 : 83.78%"
"[ 고양이유모차는 저는 동물병원 갈 때 많이 이용해요.평소에는 이렇게 외출도 거의 하지 않는 게고양이인데요.병원 갈 때는 고양이이동장에 넣고 가기에는하나하나의 몸무게가 너무 무겁고요.때마다 차를 가지고 가기에도 번거롭지요.그때 고양이유모차가 있으면 참 편하거든요. ], 부정 텍스트 확률 : 93.14%"
"[ 토르도 레이도 정말 오랜만에 외출을 했어요.유모차 안에서 안전하게 바깥 구경도 하고요. ], 부정 텍스트 확률 : 55.48%"
"[ 손잡이도 각도 조절이 가능하고요.좌], 부정 텍스트 확률 : 69.30%"
"[우로 움직이기 때문에 양대면이 가능하지요. ], 부정 텍스트 확률 : 72.51%"
"[ 넓고 아늑한 킨즈 애견유모차강아지유모차지만 고양이유모차도 되는필수.?애견용품애견용품.?애묘용품애묘용품 아닐까 싶어요.본 리뷰는 킨즈 펫츠 스트롤러에 선정되어 무료로 체험한 후기입니다. ], 부정 텍스트 확률 : 73.05%"
"[초경량유모차 킨즈 에어카 킨즈 유모카 가지고 아기랑 공원 산책 다녀왔어요 ], 부정 텍스트 확률 : 54.17%"
"[ 따라란 그래도 유모차 끄는 맛은 있어야죠? 가볍지만 편안하고 안정적이에요 ], 부정 텍스트 확률 : 62.41%"
"[ 킨즈 에어카 후기라고 적고 아기 산책사진 대방출 ㅋㅋㅋㅋㅋ 그냥 사진보면 느껴지죠? 유모차 군더더기 없음그래서 가벼움 접기 쉬움 펴기쉬움], 부정 텍스트 확률 : 86.69%"
"[ 거기에 원터치 브레이크 시스템그리고 점식 안전벨트로 안전성까지 높여준 킨즈 에어카 ], 부정 텍스트 확률 : 80.61%"
"[...? 킨즈...? 유모카...? 휴대용유모차...? 트라이크...? 트라이크유모차...? 육아용품...? 유아용품...? 아기용품 ...? 기내반입유모차...? 아기유모차...? 초경량유모차...? 체험단...? 이벤트], 부정 텍스트 확률 : 73.64%"
"[“본 리뷰는 킨즈 에어카 체험단으로 선정되어 무료로 체험단 후기 입니다.” ], 부정 텍스트 확률 : 56.15%"
"[ 킨즈 강아지유모차는 앞뒤로 메쉬 소재이고지퍼로 마감이 되어 있다보니 앞 뒤 상관없이양방향으로 우리 강아지가 들어가고 나올수 있어요 ], 부정 텍스트 확률 : 54.42%"
"[ 바로 킨즈 펫츠 스트롤러 애견유모차내부에 부착되있는 안전용 이중목줄 덕분이에요요렇게 걸어주고 나니 뛰어내리려 한다해도이중목줄이 잡아주니 다칠 염려도 없구설사 엄마가 마구 핸들링 꺾어가며무서운 운전을 한다해도 다칠 일이 없어요물론 그렇게 무섭게 운전할 일도 없겠지만요ㅋㅋㅋㅋㅋㅋㅋㅋ ], 부정 텍스트 확률 : 79.68%"
"[ 엄마도 좀 쉴겸해서 앉아서 사진찍고 놀면서보미를 내려주었어요ㅋㅋ이렇게 사진처럼 앞으로도 지퍼 열어승하차가 가능한 개모차이기도 하고 ], 부정 텍스트 확률 : 81.96%"
"[ 그리고눈치채셨나요?ㅋㅋㅋㅋ지금 핸들의 위치가 바뀐 것을ㅎㅎㅎ뒷면의 출구쪽으로 손잡이를 두고우리 보미가 풍경을 보면서 가도록 앞보기유모차 형태로 산책을 했는데집에 갈때는 반대로ㅎㅎ아무래도 개모차를 처음 타보는 우리 보미라서어떤 방향으로 하는걸 더 선호하는지확인해보려고 두 방향을 다 사용해봤어요 ], 부정 텍스트 확률 : 91.99%"
"[ 사이즈도 넉넉해서 이 조금 안되는우리 보미가 타도 굉장히 넉넉한킨즈 펫츠 스트롤러의 내부소형견 유모차], 부정 텍스트 확률 : 52.14%"
"[개모차 끌고], 부정 텍스트 확률 : 68.65%"
"[ 우리집큰딸 고보미도 새로 생긴킨즈 강아지유모차가 마음에 드는건지그냥 애견유모차의 전체샷을 찍고팠을 뿐인데꼬옥 붙어서 안비키더라구요....ㅋㅋㅋㅋ ], 부정 텍스트 확률 : 54.51%"
"[본 리뷰는 해당업체로부터 제품만을 제공받아사용 후 작성한 솔직후기입니다], 부정 텍스트 확률 : 53.14%"
"[사과는 이제 개월이지만 주변 사람들이 살로 볼 정도로 키도 크고 몸무게도 많이 나가요.아이가 크면 유모차는 졸업인 줄 알았는데 안고 다니기 무거우니까 더 자주 쓰게 되네요.요즘은 기내반입 휴대용유모차 킨즈에어 플러스를 주로 사용하는데 쓰면 쓸수록 만족하고 있답니다.오늘은 킨즈에어 플러스 실 사용기를 풀어볼게요. 리얼 후기니까 참고하세요. ], 부정 텍스트 확률 : 92.78%"
"[ 요즘 사과의 하루는 어린이집 갔다가 놀이터에서 잠깐 놀고 집에 오는 게 루틴이에요.그래서 등하원용으로 유모차를 주로 쓰는데 킨즈에어 플러스는 장 볼 때도 잘 쓰고 있어요.마트에 가서 장을 보고 외갓집에 가기로 해서 나서는 길인데 사과가 너무 신났네요. ], 부정 텍스트 확률 : 50.25%"
"[ 폴딩 동영상 첨부합니다.등받이를 눕혀서 접는 게 잘 접히더라고요.발 받침까지 접어주면 더 작아지니까 참고하세요. ], 부정 텍스트 확률 : 97.62%"
"[ 마트에 도착하니까 사과가 먼저 유모차를 찾네요.앉아서 안전벨트까지 야무지게 채우고 출발했어요. ], 부정 텍스트 확률 : 63.32%"
"[ 사과가 좀 비글스러워서 마트에 풀어놓으면 잡으러 다니기 바쁘거든요.쇼핑 카트에 태워도 잠시 앉아있다가 안아줘요. 내려줘요. 도망갈 궁리만 하는데유모차에 앉혀 놓으니 세상 편안하게 아이쇼핑을 즐기네요. ], 부정 텍스트 확률 : 86.25%"
"[ 예전에 사용하던 휴대용유모차는 차광막이 낮아서 머리가 닿았는데킨즈에어 플러스는 높아서 좋네요. 전체적으로 사이즈가 큼직하니 마음에 들어요. ], 부정 텍스트 확률 : 84.63%"
"[ 층 식품 코너 도착 손잡고 에스컬레이터 내려오면 가만히 안 있는데 유모차 태워오니 얌전하네요. ], 부정 텍스트 확률 : 57.37%"
"[바나나], 부정 텍스트 확률 : 53.29%"
"[ 점점 쌓여가는 장바구니], 부정 텍스트 확률 : 88.03%"
"[ 장보고 주차장으로 올라가려는데 층에 승마 체험을 한다길래 구경 왔어요.시내 한복판 마트인데 조랑말들이 마리나 나왔네요.말을 처음 본 사과는 신기방기. 안녕? ], 부정 텍스트 확률 : 66.93%"
"[ 킨즈에어 플러스 덕분에 사과도 편하고 엄마도 편하게 시장 잘 봤어요. ], 부정 텍스트 확률 : 68.21%"
"[ 휴대용 유모차 추천킨즈 에어플러스사용후기 ], 부정 텍스트 확률 : 79.07%"
