"[안녕하세요 으누 첫차 리안 디럭스유모차 베가올해 출시된 신상 모델인데요.최근에 베이비페어에서도 완전 인기 많았던제품으로], 긍정 텍스트 확률 : 79.37%"
"[ 원을 받고..신랑님을 신규 가입 시켜 가입 축하 할인 ], 긍정 텍스트 확률 : 51.85%"
"[ 그리고.. 잊지 않고 쇼핑 적립금 신청도 했습니다. ], 긍정 텍스트 확률 : 67.59%"
"[ ㅋㅋㅋ 월 일이 되면 적립금 ], 긍정 텍스트 확률 : 54.05%"
"[ 역시 홈쇼핑 생방송 구매는 모바일 구매가 최고예요 ], 긍정 텍스트 확률 : 92.80%"
"[ ㅋㅋ ], 긍정 텍스트 확률 : 55.95%"
"[ 신랑한테 밑에 슈퍼에서 사다달랫더니 한 분 후에야 돌아온 신랑밑에 슈퍼에 없어서 옆옆동네 까지 갔다왔댄다..ㅠㅠ최선을 다해서 먹으께ㅋㅋ냉동실에 가득 얼려놧당 ♥ ], 긍정 텍스트 확률 : 99.13%"
"[ 임신 후 수유브라를 일찌감치 구매해서 입고 있었는데날이갈수록 배도 커지고 가슴도 커져서 점점 조여와], 긍정 텍스트 확률 : 82.12%"
"[난 베이비페어 꼭 가보고 싶었거덩ㅠㅠㅠㅠ진짜 참고 참아서 잠들고 나니 다행히 일 당일날은 배아픔이 덜해졌다쉬는게 맞았지만.. 이날 하루는 축복이에게 부탁을 하고 무리해서라도 갔다ㅠㅋㅋㅋ임신중 아니면 베페 언제가보겠어ㅠㅠㅠ ], 긍정 텍스트 확률 : 98.40%"
"[ ㅎ유교전이랑 베페랑 같이 하는데 유교전은 규모가 얼마 안됐고 베페는 기사보니 역대 최대 브랜드가 참여한 대규모라고 한다 ], 긍정 텍스트 확률 : 87.29%"
"[ 아가 옷이랑 웬만한 용품은 구매해놔서우리는 카시트랑 유모차 가격 알아보러 갔다누가 그러기를베페의 꽃은 카시트와 유모차라네 ㅎㅎㅎ조이], 긍정 텍스트 확률 : 79.44%"
"[ 위다이치를 많이들 구매하는거 같은데나는 조이가 디자인도 그렇고 더 튼튼해 보이는거 같아서 조이에 마음이 갔다무조건 회전형으로 봤고 ], 긍정 텍스트 확률 : 94.15%"
"[ 신형은 까지 이용하다.페어 기간 중엔 박람회 가격에서 만원 추가할인이 가능했다일단 조이 시그니처로 마음에 킵핑 해두고 박람회 관람 시작], 긍정 텍스트 확률 : 58.79%"
"[ 지나가다 언뜻 보고 마음이 갔던도노도노 스윙 하이체어바운서도 되고 좀 크면 유아용 식탁으로도 쓸 수 있어서뭔가 유용해 보이는?ㅋ바운서는 사실 지금 중요한게 아니라일단 이런게 있다는것만 알아두고 패스 ], 긍정 텍스트 확률 : 99.78%"
"[ 카시트는 어젯밤 알아보고 왔는데유모차는 안알아봐서 잠깐 카페에서 쉬면서 신랑이 급하게 절충형 유모차 알아봤다 ㅋㅋ디럭스를 사자니 이용기간도 짧고 넘 실용성이 없을꺼 같아서늘 차로 이동하고 맞벌이라 나혼자 걸어서 유모차 끌고 나갈 일은 거의 없을듯], 긍정 텍스트 확률 : 77.03%"
"[리안 솔로 요렇게 세가지 모델이 절충형 유모차 중 인기 모델인듯 하다잉글레시나가 코베 베이비페어 후원사라 그런진 모르겟지만페어 입구에 큰 부스로 자리잡고 있었다 ㅋㅋ사람도 바글바글 ], 긍정 텍스트 확률 : 79.90%"
"[엄청난 대박 할인가다 정말...우리가 갔을땐 이미 끝ㅋㅋ ], 긍정 텍스트 확률 : 92.73%"
"[ ㅋㅋ ], 긍정 텍스트 확률 : 55.95%"
"[ 다시 박람회 투어 ㅋㅋ천기저귀 요즘 누가 쓰냐만은 천기저귀를 기저귀 용도가 아닌 목욕타올이나 담요], 긍정 텍스트 확률 : 65.16%"
"[ 여기는 현금 카드 동일가나는 속싸개나 담요 목적은 아니고새로산 아가 서랍장에 아가옷을 그대로 두기 보다서랍장 바닥에 뭔가 한겹 깔고 옷을 두는게 좋을꺼 같아서서랍장 깔개용으로 쓰려고 개 샀다 월 일 개천절 공휴일이라 그런지사람 엄청많고ㅋㅋㅋ한 두시간 쫌 넘게 걸었더니 배가 막 너무 아파와ㅠㅠㅠ어쩔수 없이 철수], 긍정 텍스트 확률 : 63.41%"
"[ ㅠㅠㅠㅠㅠㅠ미안해 축복아], 긍정 텍스트 확률 : 91.82%"
"[ 다음날 또 감ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ금요일 평일이라 어제보단 훨씬 사람이 없었다 ㅋ ], 긍정 텍스트 확률 : 78.17%"
"[ 또왔어요....ㅋㅋ ], 긍정 텍스트 확률 : 79.16%"
"[ 잉글레시나 트릴로지 절충형 유모차가지 색상 중 판매 위라는 미코노스 색상으로 결정풋머프], 긍정 텍스트 확률 : 53.22%"
"[ 원도 받을 수 있어서사은품 혜택도 짱짱하다온라인 가격보다 싸게사고 사은품 혜택도 빵빵해서진짜 잘산거 같은 뿌듯함이 ㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 84.26%"
"[바퀴 고정하는거알려주실때 살짝 찍어뒀다 ㅎㅎ한 두달 후 쓸때 까먹을까바ㅠㅠㅠㅋ동영상 속 모델은 동일모델 산토리니 색상이것도 이쁜데 이건 프레임이 흰색이라ㅠ미코노스로 ], 긍정 텍스트 확률 : 90.47%"
"[ 잉글레시나 구매하고 조이도 다시 방문ㅋㅋㅋ ], 긍정 텍스트 확률 : 56.35%"
"[ 요것두 나중에 까먹을까바 사용법 동영상으로 저장 ㅎㅎ ], 긍정 텍스트 확률 : 54.64%"
"[크림은 몽디에스에서 사놨는데샴푸워시는 대부분 내가 기피하는 성분인 시트릭애씨드가 들어있어서 못사고 있다가페어에 참가한 업체중 베베루아 라고 있는데여기 베이비 샴푸워시는 시트릭애씨드가 없고 향료가 들어있긴 하지만 성분이 좋아서 이걸로 결정했다드디어 워시 사는구나ㅠㅠㅋ인터넷에선 한개당 ], 긍정 텍스트 확률 : 61.75%"
"[ 원인가가 최저가인데페어에선 에 ], 긍정 텍스트 확률 : 68.41%"
"[ 원이래서 페어 오는구나ㅠㅠㅠ지금보니 세제도 에 ], 긍정 텍스트 확률 : 88.00%"
"[ 원에 팔았네ㅠㅠ살껄.....인터넷에선 에 ], 긍정 텍스트 확률 : 79.36%"
"[ 원배송비 ], 긍정 텍스트 확률 : 52.23%"
"[ 원..아숩당 ㅠㅠ코베 베이비페어에서의 수확은잉글레시나 트릴로지와 조이 스핀시그니처를 싸게 산것사은품도 든든하고거기다 찾고 찾았던 시트릭애씨드 성분 없는 베이비워시 구매사람들이 왜 미어터저도 베페 가는지 알겠다..인터넷가보다 싸고 유모차 카시트의 경우 좋은 사은품도 많이 준다아 또 가고싶어ㅠㅠㅠㅠ중독이야......ㅋㅋ임신 중기쯤 갈껄 ㅠㅠㅠ이젠 조금만 걸어도 배가 아파서 오래 구경을 못한다는게 얼마나 아쉬운지ㅠㅠ축복아 드디어 유모차랑 카시트 샀다ㅋㅋㅋ ], 긍정 텍스트 확률 : 78.06%"
"[안녕하세요 청정구역 유돌프입니다얼마 전 스타필드 부천점이 오픈을 했어요저희 집에서 가까운 곳에 생겨서유돌프 부부가 쉬는 날 구경하러 갔다가원래는 아기 양말 하나만 구매하러 갔던 곳에서유모차를 사버렸어요 ], 긍정 텍스트 확률 : 89.00%"
"[ 바로바로 국민 유모차?라고 할 수 있는리안 솔로제품입니다 ], 긍정 텍스트 확률 : 65.35%"
"[조립 방법 등을 알 수 있답니다역시 모든 제품은 설명서를 봐야 해요 ], 긍정 텍스트 확률 : 99.19%"
"[ 짜잔시트를 끼우기 전 모습이에요오른쪽에 보이는 게 아기 발 커버에요겨울에 씌우면 아기가 따뜻할 것 같더라구요 ], 긍정 텍스트 확률 : 97.37%"
"[ 시트는 분리가 가능해서아기가 앞을 볼 수도 있고 엄마를 바라볼 수도 있어요 ], 긍정 텍스트 확률 : 67.30%"
"[ 캐노피를 씌우면 요런 모습이에요캐노피를 씌우고도 엄마가 아기를 볼 수 있게뚜껑ㅋㅋ도 있어요핸들도 높이 조절이 돼서 엄마 아빠 모두편하게 유모차를 끌 수 있겠더라구요 ], 긍정 텍스트 확률 : 86.06%"
"[ 컵 홀더도 센스 있게 챙겨주셨어요 사실 유모차를 끌어볼 일이 없었는데스타필드 부천점 넥스트맘에서직원분이 넘나 친절하게 설명도 해주시고다른 유모차와 차이점도 알려주셔서잘 비교하고 구매한 것 같아요그리고 궁금한 점도 나중에 방문해서추가로 여쭤봤답니다 이상으로 리안 솔로유모차구매 후기를 마치겠습니다 ], 긍정 텍스트 확률 : 94.82%"
"[장단점이 있고], 긍정 텍스트 확률 : 58.25%"
"[ 가격대도 다르기 때문에 고민이 많이 되는 부분이겠지만이런 비교 포스팅이 사실 많이 없기 때문에한번 적어보려고 해요그래도 무엇보다 매장에서 직접 비교해보고체험해보는 것이 가장 좋은 방법이란 사실 ], 긍정 텍스트 확률 : 98.91%"
"[ 저는 디럭스 유모차가 있지만 얼마 전에 절충형이 생겨요즘엔 외출할 때 더욱 잘 들고 다닌답니다.확실히 무게에 있어서 디럭스와 절충형 차이도 크고무엇보다 무게도 다르고 폴딩도 다르기 때문에더욱 간편한 걸 선호하게 되더라고요.그래서 주변에 유모차 고민하는 분들이 있다면가성비로는 역시 절충형 유모차 추천을 하고 있답니다.실외에서나 실내에서나 어디든 이동할 때모두 잘 사용하고 있는시크롤리팝 에요.롤리팝 유모차의 특징은 멜란지 컬러 캐노피를추가로 선택할 수 있고], 긍정 텍스트 확률 : 99.96%"
"[ 디자인적으로도 캐노피 때문에 마음에 들었지만가장 사용하면서 마음에 들었던 건컴펙트한 폴딩 이었습니다한 번에 폴딩도 가능하지만 접었을 때 크기도콤팩트한 사이즈로 역류방지쿠션 정도 되고], 긍정 텍스트 확률 : 87.62%"
"[ 한 손으로도 거뜬히 들 수 있는 무게도 좋았어요.. .... ], 긍정 텍스트 확률 : 96.35%"
"[ 또 하나 장점으로는양대면 모두도까지 눕혀진다 는 것신생아 유모차로 디럭스 유모차 추천을 많이 하는데물론 튼튼함도 있지만 사용해보니완전히 눕혀지지 않으면 태웠을 때 아기도 불편함을느끼는지 오래 내우지 못하겠더라고요.그래서 신생아 때는 무조건 눕혀서 태우는 유모차를더욱 추천하는 이유에요직접 경험해보고 느낀 점 중 하나랍니다.그리고 무엇보다도양대면엄마보기], 긍정 텍스트 확률 : 98.58%"
"[ 확실히 기울기 차이가 느껴지더라고요.저도 디럭스가 이런 등받이 타입인데태워보니깐 아직 허리에 힘이 없어서허리가 파진 유모차는 태우는데 힘들어해서한두 번 태우다가 오래 타진 못해서외출을 유모차 대신 아기띠를 선택했던 경험이 있네요. ], 긍정 텍스트 확률 : 92.26%"
"[ 롤리팝은양대면 모두 도로 사용가능하지만솔로는 앞 보기 모드에서만 도로 사용 가능하다는 점이 부분도 차이가 있더라고요. ], 긍정 텍스트 확률 : 59.99%"
"[ 디럭스가 있음에도 절충형 유모차를 선택한 이유는바로간편한 휴대성 이었어요하지만 제품에 따라 폴딩 되는 스타일도 차이가 있고접혔을 때 모습도 차이가 있더라고요. ], 긍정 텍스트 확률 : 51.79%"
"[솔로는 으로조금 더 가벼운 느낌은 있었지만폴딩 했을 때 모습은 조금 차이가 있더라고요.이렇게 보면 큰 차이를 모르겠죠? ], 긍정 텍스트 확률 : 74.30%"
"[ 그래서 두 제품 폴딩 했을 때 모습을 비교해봤어요.확실히 같이 두고 비교해보니깐크기부터 차이가 느껴지더라고요.휴대성에 폴딩이 중요한 이유는 설명하지 않아도아시겠지만 바로 차를 타고 이동할 때 중요하죠 ], 긍정 텍스트 확률 : 51.69%"
"[ 소형 를 타고 다니는데 롤리팝은 들어가는 반면솔로는 차에 싣기가 조금은 힘들었어요 ㅠㅠ경차에도 솔로는 안 들어 간다고 친구가 그러더라고요.이래서 다들 차를 바꾼다고 하는 건가??싶을 정도로 ㅠㅠㅠ승용차 트렁크에 들어간 모습도 차이가 있었어요.확실히 솔로가 무게는 가볍긴 했지만부피는 조금 더 큰 편이었답니다.꼭 폴딩 했을 때 트렁크에 들어가는지도확인해보시길 바랄게요 ], 긍정 텍스트 확률 : 94.30%"
"[ 친구가 솔로를 사용하면서 불편했던 점은엄마 보기에서 폴딩이 불가능했다 는 거라고 하더라고요.그래서 더욱 아기가 어릴 때 태울 땐집에서 폴딩 하지 않고], 긍정 텍스트 확률 : 85.11%"
"[집 밖에 외출할 때만 사용했대요.차에 싣기 위해서는 다시 앞보기로 전환해야지만완벽하게 폴딩이 가능해서 번거로우니 어릴 땐 아예 차에 싣기를 포기했다고 ㅠㅠ ], 긍정 텍스트 확률 : 88.05%"
"[앞보기 양대면 모두 폴딩이 가능하기 때문에 방법만 익숙해지면 정말 편하거든요솔로는 엄마 보기에서 다시 앞보기로 바꿔준 다음에폴딩을 해야 한다니..ㅠㅠ그건 조금 제가 봐도 아쉬운 부분이었어요.저 같아도 그냥 집에서 두고 외출할 때만펼쳐두고 사용했을 것 같다고 ㅋㅋ엄청 공감이 되더라고요 ㅠㅠ이 부분은 확실히 눈으로 보이는 차이였고], 긍정 텍스트 확률 : 99.91%"
"[ 솔로 캐노피는 좀 더 쨍쨍한 느낌은 있었어요.두 제품 모두 통풍창이 있던 점은 같았습니다. ], 긍정 텍스트 확률 : 51.19%"
"[ 유모차 아래 장바구니에는가방은 물론 아기띠도 충분히 보관 가능했고요.혹시라도 다니다가 칭얼거릴까 봐안아줘야 할 것 같아서 아기띠를 들고 다녔지만너무 편안하게 잘 누워있어서칭얼거리지도 않아 아기띠는 거의 사용하지 않았네요.확실히 아기랑 다니다 보면 아기랑 함께하는 부모들이 눈에 많이 들어오는데저희 아기보다도 큰 아기들을 아기띠를 하고쇼핑하시는 분들도 많더라고요.저도 몇 번 해봤지만... 정말 어깨허리 나가요 ㅠㅠ웬만하면 어린아이부터 태울 수 있는절충형 유모차추천합니다 ], 긍정 텍스트 확률 : 98.91%"
"[ 아기가 잠들 때는 이렇게 캐노피를 보조차양막까지 내려아늑한 공간을 만들어줄 수 있어서도 좋더라고요.눕혔을 때도 아기가 아늑한 공간을 느낄 수 있게분위기를 만들어줄 수 있는 캐노피 기능도중요한 것 같단 생각이 들었어요. ], 긍정 텍스트 확률 : 57.90%"
"[ 사용자 키에 맞춰서 손잡이를 조절할 수 있는 것도필수적인 기능이었고요덕분에 몇 시간 쇼핑하며 끌고 다녀도편안함을 느낄 수 있었답니다.또 아기띠를 할 때랑 다르게 유모차를 태우니할아버지], 긍정 텍스트 확률 : 81.81%"
"[할머니 누구든지 잘 봐주시니깐편해서 좋더라고요 ], 긍정 텍스트 확률 : 78.92%"
"[ 잠깐 분 정도 걸어서 도착했는데식사를 하려고 기다리는 동안에 잠들어버린 울 아가확실히 유모차를 타면 아가들 정말 잘자요? ], 긍정 텍스트 확률 : 84.89%"
"[할미와 함께외식하러 갔는데 우리 아가는 딱 식사할 타이밍에잠을 자줍니다 정말 세상 효자죠?앞으로 더 자주 데리고 다녀야겠단 생각이 들어요이제 절충형 유모차가 있으니 어디든외출 자신이 생기고 있답니다 ], 긍정 텍스트 확률 : 71.31%"
"[ 다시 걸어서 갈 준비를 하고역시나 이번에도 유모차는 할아버지 담당ㅋㅋ이렇게 거의 시간을 외출할 동안유모차에만 누워있었는데도너무 편해하니깐 아이도 부모도 편하더라고요.정말 어릴 때부터 아이가 편한 제품을 선택해야부모도 편하다는 걸 느끼게 되는 것 같아요.허리에 무리가 되지 않게 침대처럼 눕혀지는유모차가 편하다는 걸 사용해보니 더욱 느끼게 되네요. ], 긍정 텍스트 확률 : 99.03%"
"[ 외출 시 어디서든 흔들림 없이 핸들링도 부드럽고사용자도 편한시크 롤리팝절충형 유모차추천하고 싶은 제품이에요신생아부터 세까지 휴대용이 따로 필요 없이한 번에 쭉 사용하기에도 좋고], 긍정 텍스트 확률 : 90.72%"
"[ 휴대성도 좋아서 외출과 이동에도 좋답니다 ], 긍정 텍스트 확률 : 89.00%"
"[ 아기가 어릴 때는 꼭 엄마 보기 모드로 사용해야 하는 것다들 아시죠??엄마 보기 모드에도 폴딩이 가능해서휴대하기도 편하고], 긍정 텍스트 확률 : 78.53%"
"[둘째가 태어나도여지껏 첫째 등하원에 데려간적은 없었다.신생아시절부터 매일 찬바람 쐬기도 그렇고아직 뒤집기 전이니 무슨일이야 있겠나싶어그래서 웹캠도 샀지아니한가ㅋㅋ여전히 잘쓰는 아이템 샤오이 웹캠 강추드림. 두번드림그런데드디어 그녀가 뒤집기를 똬악월 등하원부터는 무조건 언니랑 함께 나가야겠구나 하면서둘을 데리고 아침마다 씨름할 생각하니아이고예.......... ], 긍정 텍스트 확률 : 96.93%"
"[ 세종 베이비파크에서 전화로 구입카시트 살 때도 느꼈지만], 긍정 텍스트 확률 : 60.15%"
"[인터넷 최저가보다 오히려 매장이 더 저렴 할 수도 있다는 것그레이 색상내 취향 넘나 한결 같은것.....유모차 보더니 울 신랑은타보유모차랑 같은 회사거냐고], 긍정 텍스트 확률 : 56.92%"
"[ 도까지 등받이 조절되고굳불투명 창이 있어 잠자는 아이 상태 확인 가능 ], 긍정 텍스트 확률 : 97.54%"
"[이렇게 둘 태우고도 생각보다 핸들링이 좋아서 깜짝절충형 유모차스럽군 ], 긍정 텍스트 확률 : 89.61%"
"[ 투핸드 초 폴딩이라는데.. 이거 못 찾아서 한참을 헤맸네 ㅋㅋ .?리안트윈폴딩리안트윈폴딩 검색해가면서이너시트 안쪽에 숨어 있어요 ㅋ양쪽 의자에 있는 이 끈만 당겨주면 ], 긍정 텍스트 확률 : 50.71%"
"[ 우선 핸들링 좋아서 굳폭이 넓어 걱정했는데], 긍정 텍스트 확률 : 97.83%"
"[ 유모차 계속 고민하다가이번 베이비페어가 올해 마지막이겠다 싶어 갔어요이것저것 보다가 리안이 눈에 들어와서 바로 샀네요리안 절충형 유모차사니 휴대용까지 서비스로 주더라구요년 연말이벤트래요ㅎㅎ본전은 뽑겠다 싶어서 바로 사버렸내요 휴대용은 기내반입도 된대요다들 이쁜유모차들 사셨나요?리안이 울애기가 편하게 타줘야 할텐데 걱정입니당...... ......? 본문 이미지], 긍정 텍스트 확률 : 96.24%"
"[ .엘썹이에요. ㅎㅎ..오늘은 휴대용 유모차 리안그램플러스을 소개해볼까 해요.기존에 사용하고 있던 리안 솔로에 이어 휴대용유모차 역시 리안 유모차로 선택하였네요.저희 부부의 차는 소형차에요.그러다 보니 솔로를 트렁크에서 넣고 빼기가 남자인 저조차도 쉽지 않았죠.어디 놀러 갈 때 휴대용 유모차가 절실히 필요할 시기였어요 지난달 베페에서 꼭 휴대용 유모차를 구매하고자 하고 가게 되었죠.저희 부부의 휴대용 유모차 선정 우선순위는 초간단 폴딩과 차양막이 우선이었어요.솔로도 폴딩이 어려운 편은 아니었는데], 긍정 텍스트 확률 : 71.19%"
"[통풍창이 있다.먼저 베페에서 구매했을 때 구성품은 아래와 같아요. ], 긍정 텍스트 확률 : 64.71%"
"[ 설명서], 긍정 텍스트 확률 : 54.29%"
"[폼폼백에코백같은거 이렇게에요.포토후기이벤트 참여하면 방풍 커버도 받을 수 있어요폼폼백은 아래 사진처럼 공간 분리가 되어있는 굉장히 잘빠진 가방이었어요. 양쪽에 젖병도 꽃을 수 있구요.요즘 와이프 초이가 잘 들고 다니는 가방이랍니다. ], 긍정 텍스트 확률 : 99.65%"
"[ 다시 유모차 얘기로 돌아오도록 할게요.유모차를 박스에서 꺼냈을 때 바로 찍은 사진이에요.폴딩 되어있는 게 굉장히 작죠.이제는 차 트렁크에 넣어놔도 트렁크 공간이 남을 정도에요. ], 긍정 텍스트 확률 : 93.30%"
"[차양막을 지퍼를 열어서 더 아래로 내릴 수 있어요.그램플러스의 최고의 장점이라고 저는 생각됩니다.유모차 안에서 잘 자는 우리 아가에게 눈뽕을 선사할 수는 없죠], 긍정 텍스트 확률 : 98.97%"
"[ 아이 유모차를 고른다고 거의 한달을 끙끙 거렸네요.ㅠㅠ각종 후기들을 보면 제품마다 장단점이 확실해서 더욱 선택하기 어려웠던 것 같아요.특히나 수입제품을 사야할지 국산제품을 사야할지부터 고민이 되는데], 긍정 텍스트 확률 : 90.10%"
"[ 품질은 수입제품이 더 좋다는 이야기를 들어서 잉글레시나 고민하고 있었는데베이비페어에서 리안 제품을 보고난 후 맘이 확 돌아섰네요.ㅋㅋㅋ국산제품이지만 프레임 튼튼하고 핸들링도 좋고 무엇보다 요람형으로 완전히 눕혀지는 등받이가 맘에 들었어요.한손으로 조절 가능한 등받이라 넘 편할 것 같다는.ㅎㅎ서스펜션도 적당한 쿠션감을 줘서 맘에 들었습니다.폴딩도 순식간에 별 무리없이 되네요.ㅋㅋ게다가 사은품으로 휴대용 유모차를 더 주니 안그래도 여행용으로 휴대용유모차를 하나 더 살까 했는데만원 정도 아낄 수 있어서 좋았습니다.ㅋ리안 유모차 쓰시는 맘들 다들 만족하시죠?이제 우리 애기만 만족해주면 좋겠네요.ㅋㅋㅋ...... ......? 본문 이미지...... ......? 본문 이미지...... ......? 본문 이미지...... ......? 본문 이미지...... ......? 본문 이미지...... ......? 본문 이미지], 긍정 텍스트 확률 : 66.15%"
"[유모차 추천 리안 유모차 리안 솔로], 긍정 텍스트 확률 : 79.58%"
"[ 카시트와 솔로 유모차와 카시트입니다.], 긍정 텍스트 확률 : 78.31%"
"[ 구성품 은 풋머프], 긍정 텍스트 확률 : 69.77%"
"[안전바가 있어요. 조립도 쉽게 할 수 있었습니다.], 긍정 텍스트 확률 : 79.22%"
"[ 아기에게 안정감과 편안한 승차감을 느낄 수 있는 고급 디럭스 유모차 시트를 사용했어요. 디자인도 너무 예쁘고 군더기기 없이 필요한것만 딱 있는 아주 깔꼬롬한 디자인], 긍정 텍스트 확률 : 72.20%"
"[ 대형 바퀴와 바퀴 독립 서스펜션으로 바닥에서 오는 충격을 분산], 긍정 텍스트 확률 : 57.39%"
"[흡수 시켜줘요. 디럭스 유모차급의 안정성을 가지고 있습니다... ], 긍정 텍스트 확률 : 77.27%"
"[ 아래에 넓은 짐칸이 마음에 드는 리안 솔로바구니 사이즈가 작으면 가방을 추가로 꾸려야하고 양손 바리바리 아기에 가방에 정신없는데 커다란 넓은 짐칸이 있으니 걱정없이 외출 가능할거같아요구매링크 .. ], 긍정 텍스트 확률 : 70.69%"
"[후기에 앞서 저의 소비성향을 밝히자면], 긍정 텍스트 확률 : 56.99%"
"[ 그때 그때 맞는걸로 사자는 성향이시라면저의 후기가 도움이 안될수 있음을 밝힙니다어디까지나 제개인적인 후기 이므로가볍게 읽어주세요😆 ], 긍정 텍스트 확률 : 72.11%"
"[ 나 또한 유모차에 대한 고민이 많았었다무게 는 적당하고한번에컴팩트 하게 접히는이 두가지를 기준으로 고르게 됐다. ], 긍정 텍스트 확률 : 76.44%"
"[ 디럭스로 살까절충형으로 살까가로로 살까세로로 살까태어난다면 언제부터 쓸 수 있을까다른 사람의 후기를 찾아봐도다들 성향이 달라 오히려 더 결정장애가..그때 내게 꽂혔던 말들을 정리하자면], 긍정 텍스트 확률 : 98.01%"
"[유모차를 타고 다닐때 아기의 목과 머리흔들림이 심할수록 아기한테 안좋다고절충형도 덜거덕댄다는 의견과반면에 어릴땐 집에 있다가 정작 나가려고 하니디럭스의 무게는 여자 혼자선 버거워서결국 팔수밖에 없었다는 두 의견이 나를 혼란스럽게 했다디럭스 인가.절충형 인가. ], 긍정 텍스트 확률 : 56.46%"
"[ 거기에리안트윈 은 절충형 중에서도 바퀴가 작아서 휴대용 같다니 리스트에만 있었지 나에겐아웃오브안중 이었다당시 키우던 강아지가 .키로였는데.신생아는 또 몸을 못가누잖아..사람아기는 얼마나 연약할지 가늠도 안되고낳아보지 않은 이상이건 풀리지 않을 숙제라는 생각이 들었다그 고민끝에 주쯤 베페가서 한번 끌어보고결국 낳자마자 조리원 퇴소하는날], 긍정 텍스트 확률 : 72.72%"
"[ 리안트윈은트렁크에 여자 혼자 힘만으로도 실을수 있다여기서 여자힘만으로 실을수 있다는 말은], 긍정 텍스트 확률 : 87.89%"
"[ 내년 봄이 되서야 외출할 줄 알았는데생후 일 부터 아이들을 데리고 외출하기 시작했다그때 내게 도움이 되어준건 ], 긍정 텍스트 확률 : 59.73%"
"[한명은 인디럭스로 다녔을것 같다리안트윈을 쓰면서 아쉬운 점이 있다면역시작은바퀴 이다바퀴가 작아서 노면의 질감을 느낄수 있고솔직히 쓸때는 이걸 잘 못느꼈는데웨건이 디럭스급이다 보니 뭔지 알겠더라작은 턱에 걸리기도 한다달쭈들이 깨있을땐 어느정도 속력을 낼수 있어서 걸리지 않는데], 긍정 텍스트 확률 : 91.01%"
"[등원시킬때완전 굳ㅋㅋㅋ ], 긍정 텍스트 확률 : 95.48%"
"[체감 차이가 나지 않는다확실하게 말할수 있는건디럭스를 샀다면], 긍정 텍스트 확률 : 71.13%"
"[ 엄빠는 매일 육아 전투로 점점 쇠약해 진다.달쭈들 스케줄 만큼이나 엄빠의 체력분배에 신경을 쓰게 되는데무조건 안전하고 최대한 가벼운거 내가 덜 무리하게 도와주는 육아템을 사게 되는것 같다그 방향에 운좋게 얻어 걸린게 ㅋㅋ리안트윈조금이라도 가볍게 살고픈게 둥이맘이 아닐까지금도 달콤이랑 이야기 한다유모차가 없었다면 독박육아 상상도 못했을거라고유모차랑 공갈젖꼭지만 있으면어디를 혼자가든 무섭지 않았다 ], 긍정 텍스트 확률 : 66.70%"
"[ 공갈노예 될까봐 걱정 많았었는데지금은 공갈따윈.. ㅋㅋㅋㅋㅋ폭풍 옹알이 에], 긍정 텍스트 확률 : 50.80%"
"[ 의지 라는게 생겨서어딜가든 조잘조잘 꽥꽥 소리질러서 까페같은데에 앉아있을수가 없다 ㅠ왜 공갈물고 있으면 그렇게 부러워 하는 엄마들이 많았던건지알겠는 요즘ㅋㅋㅋㅋ공갈 쓰는데에 겁내지 않아도 될것 같다 신생아땐 몸이 힘들었다면지금은], 긍정 텍스트 확률 : 56.67%"
"[정신적으로 힘들어져가고 있다요그래서 나가면 한명씩 맡아서 다니려고엘레니어 티크를 사려고 알아봤더니따로 움직이는건 신랑 있을때 잠깐이고거의 주사용자는 또 나인데], 긍정 텍스트 확률 : 53.54%"
"[ 그것도 두개를 합치면 키로더라구..무게에 매리트를 못느끼기도 했고간단하게 원터치 폴딩되니까혼자다니기 편해서 개월인 아직도 리안쓰고 있음휴대용사게 되다면 또 올릴게요? ], 긍정 텍스트 확률 : 86.11%"
"[기존 갖고 있던 유모차는 지인분께 받아서 사용한 디럭스 유모차 인데], 긍정 텍스트 확률 : 65.18%"
"[ 차양막도 깊었고], 긍정 텍스트 확률 : 92.91%"
"[ 앞에 바를 자형을 살것인지 자형을 살것인지를 갖고 엄청 고민했다.아직 아기가 어린 관계로], 긍정 텍스트 확률 : 95.83%"
"[ 뒤에 통풍이 잘되겠금아이가 질 있는지 볼 수 있게 그물?로 되어 있다. ], 긍정 텍스트 확률 : 93.76%"
"[ 요즘처럼 햇빛이 강한 날에도 눈이 부실 염려가 없다 ], 긍정 텍스트 확률 : 95.15%"
"[ 충격도 완화시켜주고폭신폭신해서 아기가 잘 있는다ㅎ ], 긍정 텍스트 확률 : 92.25%"
"[진짜 마음에 드는거 사라고 했는데난 진짜 이게 맘에 드는 걸..♥요즘엔 워낙 요요를 많이 끌고 다녀서 요요를 살까 했는데요요를 구매하지 않은 이유 세 가지는..여기서 잠깐], 긍정 텍스트 확률 : 99.73%"
"[ ☆년형까지는 차양막의 길이가 년형에 비해 짧고 유모차 손잡이가 더 낮음☆만약 이 포스팅을 본 이후에 리안 레오를 새것이든 중고이든 구매한다면 꼭 년형 이후 것을 구입하기를 추천 ], 긍정 텍스트 확률 : 83.78%"
