"[예쁜 유모차는 다 너무 비싸서 머뭇거렸다..집에 있는 유모차는 정체불명?], 긍정 텍스트 확률 : 53.80%"
"[ .이번에 는 커스텀 라인와 멜런지 라인이 있는데.딱보고 만져보면 확실히 멜런지 라인이 너무 이쁘고.고급지고 오래쓸 수 있을 것처럼 생겼다ㅋㅋ.처음에는 커스텀라인에 와인커버가 땡겼는데.보면볼수록 멜런지 라인이 더 좋다.가격은 한 십만원 정도 차이가 났나...그닥 차이나지 않기때문에 이왕이면 좋은걸루. ], 긍정 텍스트 확률 : 76.24%"
"[ .카시트 호환이되는 유모차 라는데 .나는 언니가 카시트를 사줘서 굳이 세트 구매는 할 필요가 없었다 ㅋㅋ.여기서 잠깐..왜 오르빗인가 ㅋㅋ.첫번째], 긍정 텍스트 확률 : 79.76%"
"[언니가 오르빗 를 썻는데 사용감을 잘알아서 얼마나 편하고 용이한지 이미 알고 있었다.두번째], 긍정 텍스트 확률 : 53.07%"
"[부가부], 긍정 텍스트 확률 : 56.44%"
"[에그 다 고려해봤는데.양대면이 참 크게와닿았따.실사용자는 나이기 때문에 ㅋㅋㅋㅋㅋㅋㅋ. ], 긍정 텍스트 확률 : 91.67%"
"[아 물론 단점이 있긴 있다지금 나온 핸들은 타원형으로 되어있다요즘 유모차들은 다 타원형인듯그러나 이전 버전의 사각형태의 핸들이 더 안정감있고 다루기 편했던거 같다그게좀 아쉽다면 아쉽다 ㅋ ], 긍정 텍스트 확률 : 61.58%"
"[ 이게 바로 오르빗만 가능한 ㅋㅋ옆보기 기술한손으로도 버튼만 누르면 방향이고 각도고 자유자재로 바꿀 수 있다다행인건 아무리 자유자재로 바꿔도 시트가 빠지지 않기 때문에 안전하다는거근데 버튼을 누르고 정말 쉽게 방향을 바꿀 수 있어서 이건 진짜 너무 좋은거 같다이 유모차를 고민하고 있을때마침 옆에있던 한 부부가 이거 꼭 사세요 진짜 너무좋아요 이러는 것이다 ㅋㅋㅋㅋ그집 부부도 이걸 끌고 있었다는 사실 ㅋ결국 그집부부와 똑같은 유모차 똑같은 색상배색으로 구매를했다 ㅋㅋㅋ ], 긍정 텍스트 확률 : 62.57%"
"[ 왼쪽 녹색버튼을 누르면 유모차 바퀴가 굴러가고오른쪽 주황색 버튼을 누르면 바퀴가 멈춘다브레이크라고 생각하면 된다시트 방향을 바꾸거나 각도조절할때꼭 브레이크를 걸고 하라고 했다ㅋㅋㅋ 직원분이 ㅡㅋ ], 긍정 텍스트 확률 : 65.78%"
"[ 아무래도 얘들을 데리고 오는 경우가 많은데놀 수 있는 공간이 있어부모도 아이도 기다리기 편한 공간이 있다나 갔을때도 진짜 어찌나 많은 사람들이 오던지ㅋ직원이 모자랐을 정도 ㅋㅋㅋㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 68.70%"
"[ 그 유명한 에르고베이비도 있고힙시트도 있다아기띠와 힙시트를 고민하는 사람이라면직접와서 체험해 보는 것도 좋을 듯마치 상시 운영하는 베이비페어같기도ㅋㅋ ], 긍정 텍스트 확률 : 95.79%"
"[ 그 외에 장난감도 있도이유식아이템이나 빨대컵 등등 유명한 아이템들은 다 있었던거 같다나도 알았으면 미리와봤을걸 하는 생각도진짜 앵간한 건 다있다 ㅋㅋ ], 긍정 텍스트 확률 : 55.74%"
"[아기 유모차 식판정도 주신듯ㅋㅋ가격은 진짜 싸다ㅋㅋㅋ정가가 한 정도 하는데 엄청 후려쳤다가격은 비댓으로 문의 주세용ㅋㅋ역시 육아템은 아는게 많아야 이득이 많다ㅠㅠ그럼 이만 안농인스타는 ], 긍정 텍스트 확률 : 60.78%"
"[ 우리 집에 온오르빗 베이비로즈골드 프레임 진짜 너무 예쁘고베이비핑크 선쉐이드도 너무 사랑스럽다♡저번에 친정엄마가 집에 놀러 오셨을 때펼쳐서 보여드리고 직원처럼 설명했는데엄마도 딱 봐도 예쁘고 고급스럽다며..ㅋㅋㅋ시트는 가지 색상 중 택 ], 긍정 텍스트 확률 : 100.00%"
"[ 프레임은 가지 색상 중 택하여원하는 취향으로 믹스 앤 매치가 가능하다.아래 링크에서 여러 가지 클릭해보면서내가 원하는 조합을 미리 보기 할 수 있다. ], 긍정 텍스트 확률 : 93.82%"
"[ 오르빗 를 선택하게 된 이유 중 한 가지도 회전 시트시트 옆에 있는 버튼을 살짝 눌러주면간편하게 회전시킬 수 있고앞보기], 긍정 텍스트 확률 : 87.47%"
"[마주보기로 전환이 편리하다.아기가 앉아 있는 상태일 때 무거울 텐데쉽게 방향을 바꿀 수 있다는 점그리고 옆보기도 가능하기 때문에식당에 가서 아기의자처럼 옆에 두거나동물원], 긍정 텍스트 확률 : 72.30%"
"[아쿠아리움 등을 구경할 때도앞으로 밀면서 아기는 옆을 볼 수 있다. ], 긍정 텍스트 확률 : 66.77%"
"[ 또 한 가지 좋은 점은듀얼 컵홀더와 스낵 트레이가기본 액세서리로 구성되어 있는 것이다.음료도 개 담을 수 있어서남편이랑 사이좋게 사용할 수 있다 ㅋㅋㅋ그리고 가죽 타입 핸들은 촉감이 좋고라운드로 되어 있어 어디를 잡아도 편안하다.높이 조절도 단계로 가능해서키에 따라서 높이를 조절하면 된다. ], 긍정 텍스트 확률 : 68.21%"
"[ 시트는 유모차에서 분리할 수 있어서아기가 혹시 잠들었을 때 시트 채로 내릴 수 있고실내에서 좌식 시트로 사용할 수 있다.발판 길이도 조절이 가능하다. ], 긍정 텍스트 확률 : 76.60%"
"[ 또 하나의 특징은 엄청난 장바구니넉넉한 수납이 가능해서 장 보러 갈 때유모차만 가져가도 된다는 말이 있다ㅋㅋㅋ카페에서 오르빗 의 별명짐르빗 을 듣고완전 빵 터졌었음ㅋㅋㅋㅋㅋ추가 액세서리로 패니어까지 양옆에 장착하면진짜 그냥 수납으로 따라올 유모차가 없을 듯.. ], 긍정 텍스트 확률 : 75.74%"
"[ 폴딩할 때는 시트를 분리하고잠금장치 부분만 풀어준 후에장바구니 뒤쪽 위에 위치하고 있는은색 부분을 잡고 살짝 돌려주면 된다. ], 긍정 텍스트 확률 : 79.26%"
"[ 폴딩 했을 때의 모습셀프 스탠딩으로 세워둘 수 있다. ], 긍정 텍스트 확률 : 78.41%"
"[ 내가 매력을 느낀 점들 위주로 포스팅했지만모든 것들을 글에 담을 수 없어서오르빗 베이비 홈페이지 링크도 함께 첨부 ], 긍정 텍스트 확률 : 78.43%"
"[갤러리아가서 직접 눈으로 확인하고마지막까지 미마자리], 긍정 텍스트 확률 : 62.73%"
"[ 오르빗으로 결정한 가장 큰 이유는 도 회전 기능 부드러운 핸들링 친환경유기농 이너시트 합리적인 가격처음엔 무조건 예쁘고 비싼 유모차가 좋은줄 알았는데점점 출산이 다가오니실용적인 것], 긍정 텍스트 확률 : 94.27%"
"[ 아직 아기가 태어나기 전이라 실질적인 장], 긍정 텍스트 확률 : 68.21%"
"[ 단점을 체감할 수는 없다는게 아쉽..남편과 함께 테스트 해본 결과 가장 크게 느끼는 장], 긍정 텍스트 확률 : 90.35%"
"[ 단점은아기를 다각도에서 볼 수있고 핸들링이 좋아서 밀고 다니기 매우 편하지만], 긍정 텍스트 확률 : 54.83%"
"[가격 저렴한 매장 추천 ], 긍정 텍스트 확률 : 79.58%"
"[ .둘째 유모차는 따로 구매하지 않고.첫째가 쓰던 베이비젠 요요에 .신생아뉴본팩을 추가 구매하려고 했었어요..근데 아무래도 돌 전까진.머리 흔들림 증후군 등의 안전을 생각해서.디럭스 유모차 를준비하기로...이 때부터 또 고민과 선택의 연속.ㅋㅋㅋㅋㅋㅋㅋㅋㅋ.결론은 고소영유모차 로 유명한.오르빗 로 결정했습니다.], 긍정 텍스트 확률 : 51.94%"
"[ .오르빗유모차 로 결정하게 된 이유는.튼튼하면서도 하나하나의 기능이 뛰어난데.거기에 기본구성이 알차다는 것 ..그리고 나서 .또 어디서 구매할 것인가에 대한 .고민 .이 고민을 끝내는데만 꼬박 일주일이 걸렸네여 ..베페가], 긍정 텍스트 확률 : 66.08%"
"[ .주소.서울 강남구 삼성로층.영업.평일.주말.공휴일 포함.전화. . ], 긍정 텍스트 확률 : 61.76%"
"[ .가격이나 구성품에 대한 문의를.여러 곳에 했었는데.유선상으로는 말씀드리기 어렵다며.곤란해하시는 매장들이 좀 많았어요..근데 이 곳은 제가 귀찮을 정도로.여러 번 전화해서 질문드려도.굉장히 친절하고 꼼꼼하게 설명해주시더라고요..구성이랑 색상 때문에 고민을 하고 있으니.이렇게 사진 첨부해서 .문자를 보내주시기도 했고요. .. ], 긍정 텍스트 확률 : 99.78%"
"[ .요건 우리 살 빵이를 위해.추가로 구매한 사이드킥 .이거 산 거 정말 신의 한 수.. ], 긍정 텍스트 확률 : 75.14%"
"[ .신나하는 빵이 표정 보이시나여 .만약 위에 형제], 긍정 텍스트 확률 : 63.68%"
"[자매가 있으시다면.사이드킥 진짜 강추요... ], 긍정 텍스트 확률 : 92.50%"
"[ .오르빗유모차 의 경우.프레임과 선쉐이드], 긍정 텍스트 확률 : 53.56%"
"[시트 컬러의 선택폭이 넓어서.그게 진짜 좋으면서도 머리 아프거든요.............전 젤 무난하게.백화점에 대부분 되어있는.블랙 프레임에 멜란지그레이 시트로 .. ], 긍정 텍스트 확률 : 78.18%"
"[ .다른 디럭스 유모차 의 경우], 긍정 텍스트 확률 : 71.49%"
"[착각?.그리고 아줌마라 그런지.장바구니가 커서 그것도 좋더라고요?.ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ.. ], 긍정 텍스트 확률 : 87.20%"
"[ 차양막햇빛을 충분히 가려주는 길이감이에요.], 긍정 텍스트 확률 : 93.61%"
"[ .방풍커버 양 옆에 있는 .숨구멍? 같은 작은 구멍들 사이로.혹시 바람이 들어갈까 싶어.블랭킷으로 자체 보온처리..근데 걱정과 달리 따뜻한지.애는 땀 범벅이더라고요.. .우주복이불 효과일수도ㅋㅋㅋㅋ.겨울엔 윈터키트가 좋긴 좋을거같은데.이게 생각보다 고가이기도 하고.비쥬얼이 좀 과한면이..... ], 긍정 텍스트 확률 : 57.57%"
"[ .매장 사은품.사계절방풍커버.블랭킷.모기장.쿨시트.요건 선택사항이 있어.변동가능성이 있어요 ], 긍정 텍스트 확률 : 60.67%"
"[얼마 전 베이비플러스 화곡점에 들렀다는 이야기를 드렸었는데요. 출산용품전문매장이다보니까 정말 다양한 육아용품들을 만나볼 수 있었답니다.여러 많은 제품들을 둘러보고 왔지만 제가 이번에 보고 온 것은 바로 오르빗 예요.진짜 많은 육아템 중에서도 사용해보고 싶은 것들이 있잖아요. 유노가 벌써 살이고 많은 제품들을 다양하게 사용해볼 수 있었지만], 긍정 텍스트 확률 : 99.61%"
"[실제로 사용해보지 못한 제품들이 몇개 있답니다. 이번에 소개해드릴 제품도 그런 제품 중 하나예요.], 긍정 텍스트 확률 : 56.64%"
"[ 지난번에도 소개해드렸지만 이 곳은 전문 출산유아용품매장이라서 그런지 정말 다양한 제품들을 만나볼 수 있었어요. 사장님을 포함해 모든 직원 분들께서 육아 쪽 지식이 풍부하시다보니 제가 모르는 것도 쉽게 대답을 해주시더라고요. 친절한 건 당연하고요 아마 아무것도 모르는 초보 엄마아빠가 가서 물어보셔도 친절하게 다 알려주실 것 같다는 생각이 들더라고요. 인터넷에서는 다 좋다고 필요하다고 나올 때가 있는데 막상 제가 써보면 필요하지 않은 제품들도 있는데요. 그런 것들을 콕콕 집어 알려주시기 때문에 쓸데 없는 물품에 돈 쓸 필요도 없고 합리적인 소비를 할 수 있는 곳인 것 같다는 생각도 든답니다. 이 곳에 방문하시면 필요한 것들만 알차게 구입해 올 수 있을 것 같다는 생각이 들죠? ], 긍정 텍스트 확률 : 89.26%"
"[ 주변에서 오르빗 를 사용하시는 분들을 보면 모두 만족해 하시는 것 같다는 생각이 들더라고요. 그래서 그런지 저도 괜히 탐나는 제품 중 하나가 되어버렸고요. 만약 둘째를 갖게 된다면 이 제품으로 미리 준비하지 않을까 싶더라고요. 그만큼 오래 생각하고 있던 제품이기도 했거든요. 이 제품을 알고 나서 나중에 보니 고소영씨가 이 제품을 끌고 나서 인기를 한 몸에 받았다고 하더라고요. 그래서 더욱 인기가 있었나 싶기도 했네요. 그 당시에는 도로 회전하며 도는 유모차가 많지 않아서 더 그랬던 것이 아닐까 싶어요. 요즘은 다양하게 나와있긴 하지만 그 당시에는 많이 없었으니까요. 하지만 여전히 유모차 중에서도 고급스러운 이미지와 편리함 때문에 많은 분들이 사용하시는 것이겠죠? ], 긍정 텍스트 확률 : 59.86%"
"[ 오르빗 의 다양한 장점이 있겠지만 그 중 첫번째는 이 올라운드 핸들인 것 같아요. 체형에 따라 편하게 사용이 가능하도록 생겨서 더 편하게 밀고 다닐 수 있을 것 같거든요. 저렴해지면 이런 핸들이 아닌 양쪽 손잡이로만 나오게 되잖아요. 하지만 이렇게 잡다보면 어디를 잡아도 손목에 무리 없는 핸들링이 가능하다는 사실 ], 긍정 텍스트 확률 : 82.57%"
"[ 저도 아이를 낳고 손목이 약해진 사람 중 하나거든요. 그렇다보니 손목 통증을 최소화 할 수 있는 제품을 선호하는데 그렇다보니 이게 딱이라는 생각이 유노는 이제 커서 맞지도 않을 것 같은데 왠지 갖고 싶다는 생각이 들었답니다.사용자의 신장에 맞춰 단계로 높이 조절까지 가능하다보니 키가 큰 편인 저나 신랑도 쉽게 밀고 다닐 수 있을 것 같아요. ], 긍정 텍스트 확률 : 97.63%"
"[ 세계특허 쿼드쇼크 서스펜션으로 탄성과 복원력이 뛰어난 엘라스토머를 통해서 차 충격흡수를 해준답니다. 어린 아이부터 타는 제품이다보니까 안전성 문제에서도 많은 신경이 쓰이던데 이 제품은 그런 면에서는 조금 덜 고민하게 해주는 것 같은 생각이 들어요. ], 긍정 텍스트 확률 : 98.45%"
"[ 제가 베이비플러스 화곡점에서 본 오르빗말고도 정말 다양한 제품들이 있었어요. 아무래도 출산], 긍정 텍스트 확률 : 75.48%"
"[육아 전문 매장이라 그런것 같다는 생각이 들더라고요. 제가 아이용품을 준비하려고 했을 때는 베이비페어를 꼭 방문해야만 했었는데 요즘은 그럴 필요없이 이렇게 잘 정리된 매장만 방문해도 한번에 구입할 수 있을 것 같다는 생각이 들었답니다.], 긍정 텍스트 확률 : 96.72%"
"[ 저는 멀지만 지인 방문차 갔던 김에 방문한 것이었는데요. 인근에서는 이미 유명하고 입소문이 워낙 많이 나있는 곳이라 멀리서도 많이들 찾아간다고 하시더라고요. 택배로도 배송이 가능하다고 하니 아이를 출산하고 나서도 필요하신 분들이 있다면 전화해서 문의해보셔도 좋을 것 같아요. 위 층에 산부인과와 산후조리원이 있기 때문에 이 곳에서 출산하시는 분들도 많이 방문하실 것 같아요. 아이가 태어나기 전 많은 것들을 준비하곤 하니까요. ], 긍정 텍스트 확률 : 91.54%"
"[ 이 곳에 평일에 오면 사람에 치이지않고 많은 상품들을 구경할 수 있다는 것도 장점인 듯 싶어요. 인터넷보다도 저렴한 매장이지만 사람에 치이거나 복잡하게 보지 않아도 되고], 긍정 텍스트 확률 : 62.51%"
"[포크나 젓가락등도 한번에 볼 수 있었어요. 에디슨은 유노 어릴 때부터 사용하던 것이라 왠지 반갑기도 하고], 긍정 텍스트 확률 : 75.13%"
"[집에 있는 것도 보며 신기했고요. 젓가락 더 구입해야지 하고는 깜빡 잊고 그냥 오게 되었네요. 아마 다음번에 방문할 땐 몇개 집어올 것 같기도 했어요.아이들 로션이나 워시 같은 제품들의 경우 직접 보고 구입할 수 없어서 늘 인터넷으로만 구입했는데 여기서는 한번에 비교해볼 수 있어서 더 좋은 것 같다는 생각이 들었습니다.], 긍정 텍스트 확률 : 96.69%"
"[ 구입 후 일 이내에 후기를 남기면 현금 같은 적립금 만원을 제공하는 이벤트도 진행중이라고 해요. 카페에 가입 하고 인사글만 남겨도 천점 포인트를 적립해준다고 하니 참여하지 않을 수 없겠죠? 구입할 때 적립도 이루어진다고 하니 자주 구입하시는 분들이라면 꼭 이용해야 할 이벤트가 아닐까 싶네요. ], 긍정 텍스트 확률 : 94.88%"
"[ 보러 갔던 오르빗뿐만 아니라 정말 다양한 제품들도 볼 수 있어서 좋았던 베이비플러스 화곡점. 예전에는 제 걸 구입하러 다니는 쇼핑이 즐거웠다면 요즘은 아이 제품을 구경하는 것도 또 다른 재미가 있는 것 같아요. 그래서 더 신나게 구경할 수 있었고요. 조만간 시간이 된다면 또 방문해서 즐거운 시간을 보내봐야겠다는 생각이 들었습니다. ], 긍정 텍스트 확률 : 99.64%"
"[ 나처럼 진짜 쉬지않고 빨빨거리며 스타필드며 이케아며 중간중간 차끌고도 많이 돌아다니는 스타일의 엄마들에게는 꼭 필요하겠더라.유모차 전에 친구에게 유모차를 받았는데 디럭스 아니 진짜 너무 무거워서 내가 차에 싣기가 진짜 너어어어무 힘들더라.그래도 몇번 태우보니 왜 디럭스를 사는줄 알겠던...넘나 무거워서 내가 들고다니긴 힘들고 그 유모차는 엄마 집에 둠 엄마집에 갈때마다 쓰는 유모차다 아주 잘쓰고 있음. ], 긍정 텍스트 확률 : 69.83%"
"[디럭스를 살까말까 고민하다가 그냥 바로 사게 되었고.처음엔 고민안하고 스토케나 부가부를 생각했다. 누구나다 그렇듯 내 아이에게 최고의 유모차를 사주고 싶어지니까어짜피 엄마찬스였고], 긍정 텍스트 확률 : 98.55%"
"[절충형은 시댁 형님에게 선물로 받았으니 가격적인건 사실 좋은 유모차던 아니던 부담되지 않았다. 그런데 내가 말한 유모차들의 최대의 단점이 있으니], 긍정 텍스트 확률 : 64.66%"
"[바로 오래 사용하기가 힘들다는 것...실제로 살아가가 스토케를 사용하는걸 보긴봤는데 엄청 이상함ㅋㅋㅋㅋ너무 끼는데 억지로 태운 느낌이더라. 나는 디럭스가 정말 오래 못탄다고 생각을 했는데 울 형님은 디럭스를 잴 오래 사용했다고?디럭스를 사라고 하시더라.내가 알기론 다들 아는것처럼 오래 못탄다고 했는데....잘 찾아보면 오래 쓸수 있는 디럭스가 있을꺼라고바퀴도 크고 안정적이여서 나처럼 밖에 쏘다니기 좋아하는 형님네 부부는 디럭스를 가장 오래 사용했고 오래 사용할수 있는걸 구매했다고 한다.그래서 다시 서치를 시작했고. 타이니러브의 판매회사로 유명한 엠베이비에서 수입하는 오이스터 을 알게되었다.그리고 실제로 판매되어지고 있는 곳을 찾다가 나의 사무실 근처인 하남 베이비 플러스에 방문했다. 나는 사실], 긍정 텍스트 확률 : 92.83%"
"[이때도 오르빗을 살까? 스토케를살까로 또 겁나 고민했다. 그런데 진짜 아무리 생각해도 스토케를 새걸 사긴 좀 아깝고오래 타지 못하니까 카드가 아닌 현금으로 정도를 주고 사기가 싫더라.중고로 상태 좋은 제품을 구매한다면 ... 그래서 스토케는 포기쓰.하.. 그런데 진짜 오르빗은 실물이 개구리다.. 너무 무겁고 진짜 별로다. 심지어 .키로인 울 아가가 타니 좀만 크면 못탈것 같더라ㅠㅠ여튼 내가 한달간 사용해본 오이스터 의 장단점을 정리해본다.폴딩이 개 쉽다.이건 진짜 내가 너무 강추하고 싶다.그런데 내가 폴딩하는걸 안찍었다. 너무 귀찮은것도 귀찮은거지만 여튼 폴딩이 넘나 쉬움 ㅋㅋㅋㅋ폴딩영상 유투브에서 퍼옴 ..?..? ], 긍정 텍스트 확률 : 65.08%"
"[또한 자리도 널널하게 남는다.디럭스가 대부분 접었다 피는게 힘들어서 보통 아빠들이 함께 다니는 경우가 많다.일단 디럭스임에도 생각보다 가볍다.생각보다임 무겁긴 무거움 위에 설명한것처럼 폴딩이 쉬어서 트렁크에서 꺼내고 넣고가 쉬워서 스타필드에 혼자 갈때도 잘 꺼내 썼다.추가로 하단 바구니?가 넓다. 장바구니가 따로 필요없음 하단에 공간이 꽤 깊고 넓어서 오래 사용할만 하다 . ], 긍정 텍스트 확률 : 99.99%"
"[ 깊고 넓어서 키로 짜리 쌀이랑 유아가방이랑 라면이랑 이것저것 사고 저기에다가 넣었음 ㅋㅋㅋ그래도 안늘어나고 튼튼하더라.핸들링 역시 쉽고 간편쓰. 손잡이의 길이를 자유자재로 바꿀수 있어서 편하다. 키에 맞출수 있음.모기장이 부착되어 있어서 편하게 사용가능하다.특히 밤에는 벌레가 엄청신경쓰이는데 정말 잘 처리되어 있는 모기장이어서벌레가 들어올 수 었다.난 진짜 이 모기장이 넘나 맘에 든다 . 유모차 차양막에 닿지 않는 곳까지 빛을가려줄 뿐 아니라 아에 벌레 차단 ], 긍정 텍스트 확률 : 98.32%"
"[ 디럭스임에도 절충형의 장점이 있어 매우 편리한 유모차큰 바퀴라서 안정적이기도 하지만], 긍정 텍스트 확률 : 88.06%"
"[ 일단 지금까지 사용하기에 만족스럽고 유모차 자체가 위에 언급한 유모차들보다 하단부분이 길어서 충분히 오래 사용이 가능할듯 싶다.정말 우리나라 생각보다 시각장애인을 위한 도로가 많아. 엄청 울퉁불퉁하더라 ㅠ 디럭스 고민을 하다가 결국엔 사게 한 이유.. 오이스터은 안정적인 벨트로 우래기 꿀잠자게한댜. 은근히 밸트 매기 싫어하는 아가들이 많다고 들었는데], 긍정 텍스트 확률 : 98.78%"
"[아주 안정적으로 잘 맴 ㅋㅋ 심지어 잘 자기도 함], 긍정 텍스트 확률 : 86.98%"
"[ 로고를 가리길래 손좀치우라니 살찍 치워주는 끈끈쓰 .세..여튼 뇌가 흔들릴라 척추가 잘못될까 겁나 신경쓰는 내가 지금까지 만족스럽게 쓰고 있는.?엠베이비엠베이비 의.?디럭스유모차디럭스유모차.?오이스터오이스터 이다. ], 긍정 텍스트 확률 : 78.29%"
"[여기저기서 정보를 확인하고 물어물어 알게된 오르빗년 코엑스 베이비 페어에서 살까하다가 베페는 인파가 너무 몰려서 정신이 없더라고요 ㅠㅠ그래서 알게된 하이베베 청담점 설명해주시는 분들도 너무 친절하시고 동작원리도 디테일하게 잘 알려주셔서 두세배로 감사했습니다오르빗 와 함께라면 앞으로 우리 으뜸이와 더 미래의 으뜸이 동생과도 더욱 행복한 유아기를 보낼 수 있게될 것 같아 두근거렸습니다. ], 긍정 텍스트 확률 : 99.93%"
"[ 어쩜 이렇게 사용자의 입장에서 잘 만들어 주신건지 정말 너무 감사합니다추후 지인이 디럭스 유모차를 추천해달라고 한다면 전 손잡고 하이베베로 갈겁니다 정말 좋은 유모차 로 으뜸이와 그 동생을 훌륭하고 행복하게 키우도록 하겠습니다. 이상 제돈주고 직접 구매한 솔직한 후기였습니다], 긍정 텍스트 확률 : 99.88%"
"[ 유모차추천], 긍정 텍스트 확률 : 79.58%"
"[ 월 출산예정이라 일찍 사는게 좋을지], 긍정 텍스트 확률 : 93.37%"
"[명품이라는 제품들 다 장단점을 따져봤고 가격을 떠나 안전한 승차감과 나의 조그마한 욕심디자인적인부분이 적합한 오르빗를 결정하게되었다직접 제품을 볼 수 있는 오프라인 지점을 찾다가 논현하이베베 직영점을 방문했는데], 긍정 텍스트 확률 : 52.76%"
"[물건까지 받아왔다는....ㅎㅎ ], 긍정 텍스트 확률 : 68.67%"
"[ 그리고 정말 오래 고민했던 세트 선택.....유모차만 살것인가..... 카시트까지 살것인가. 올인팩을 살까최대 고민이었다 ㅠㅠㅠ호환이 가능하기때문에 또 알아볼 필요가 없다는 장점에 너무나 흔들려.....결과적으로는 카시트트래블팩 ㄱㄱ ], 긍정 텍스트 확률 : 99.24%"
"[ 완성된 오르빗 색깔이 너무 취저당 ♥ ], 긍정 텍스트 확률 : 99.77%"
"[ 가장 좋았던 부분은 올인원시스템으로], 긍정 텍스트 확률 : 56.85%"
"[핸들링도 좋고], 긍정 텍스트 확률 : 92.18%"
"[한 눈에 꽂힌 오르빗 내 돈 주고 구매..아니 어머니 돈 주고 구매한 후기어머니 감사합니당비쥬얼도 끝내주지만 좌석이 도 부드럽게 돌아가는 점이 완전 맘에 들었다.대구 진천동 베이비파크 사장님의 유쾌한 설명까지 더해지니고민없이 바로 결정했다.매장에는 새 상품이 당장 없어서택배로 받았다. 두둥 하나는 프레임], 긍정 텍스트 확률 : 60.01%"
"[ 여기 저기 흩어져 있는 포장지처럼조립할 때 제일 헤맸던 단계바퀴는 조립 전에 고무 부분을 벗겨야 한다망가 뜨릴까 겁내지 말고 있는 힘껏 당겨 벗기면딸깍 딸깍 아주 잘 들어간다.아 그리고 글로 된 설명서만 보면 어려우니함께 제공되는 그림 설명서를 같이 보세요좌석시트 결합 ], 긍정 텍스트 확률 : 99.71%"
"[ 유모차 조립의 마지막 단계해당 구멍 찾아서 딸깍딸깍 꽂으면 된다.다 갖추니 포근해 보여짱아가 유모차 타는 걸 엄청 좋아했으면 좋겠다.만날 천날 밀고 다니게 ㅎㅎ이상 오르빗 베이비 유모차 조립이 완료되었습니다. ], 긍정 텍스트 확률 : 99.72%"
"[ 이제 막 주 돌입잘 보관하고 있다가짱아가 태어나면 개월 간은집에서 사용하고이후에는 열심히 나들이 다녀야징신생아 유모차로 딱파자마 바람으로 조립 도와준 남편 고마웡선물해주신 어머니 감사합니당 ], 긍정 텍스트 확률 : 76.85%"
"[출산 전 구매 목록 중에 가장 중요하다고 생각했던 것은 유모차목록 중 고가이기도 하고], 긍정 텍스트 확률 : 69.35%"
"[외출 시 아기의 안전과 기능의 활용도에 따라 엄마의 수고로움을 덜 수 있기 때문이다.디럭스], 긍정 텍스트 확률 : 78.10%"
"[ 그리고 편리한기능 내가 가장 끌렸던 기능은 바로 도 회전과 부드러운 핸들링이다.비교군에 있던 다른 유모차들은 앞보기뒤보기 등으로 전환하려면 아이도 내려놓고], 긍정 텍스트 확률 : 61.56%"
"[오르빗은 안전하게 아기만 내려놓고워낙 안정감이 있어서 힘 센 아빠라면 아기를 태우고도 가능할 듯 레버 하나만 당겨서 전환시킬 수 있다. 맘카페 후기에서 특히 식당에 가면 이 기능이 빛을 발한다고 했다 ㅎㅎ ], 긍정 텍스트 확률 : 71.58%"
"[ 또한 핸들링이 너무 부드러워서 키가 작고 체구가 작은 나에게도 전혀 무리없이 한 손으로도 조작이 가능할 정도였다. 엄마아빠 키에 따라 손잡이 위치도 조절이 가능한 점도 편리하다. ], 긍정 텍스트 확률 : 83.32%"
"[ 그리고 의외로 다른 디럭스 유모차에서 실망했던 보관공간], 긍정 텍스트 확률 : 58.02%"
"[ 마지막으로디자인 올하반기에 새로 출시된 로드골드 프레임은 정말 취향저격유모차 프레임과 선쉐이드를 커스텀으로 선택할 수 있다는 점도 오르빗의 장점인 것 같다. 프레임은 무조건 로즈골드로 해야겠다고 마음먹고 선쉐이드를 고르는데 의외로 멜란지카키가 찰떡같이 어울렸다. 같은 브랜드], 긍정 텍스트 확률 : 71.39%"
"[ 올 겨울 출산 후], 긍정 텍스트 확률 : 53.84%"
"[내년 봄부터 우리 아가와 함께 오르빗타고 나들이 다닐 생각에 벌써 설레인다.?오르빗오르빗.?오르빗유모차오르빗유모차.?오르빗오르빗.?디럭스유모차디럭스유모차.?유모차유모차.?유모차추천유모차추천.?디럭스유모차디럭스유모차.?신생아유모차신생아유모차], 긍정 텍스트 확률 : 98.31%"
"[카시트가 아닐까 생각이되요그래서 이번에 고민끝에 유모차를 구입했어요 ], 긍정 텍스트 확률 : 86.87%"
"[ 스토케랑 고민하다가 도 회전되는오르빗 눈이 가더라구요가격도 스토케에 비하면 좀 저렴한 편이기도한데그걸 떠나서 실용성이 더 좋아야된다고판단되기도하고수납함도 넓고많아서 좋고 유모차도 너무 세련되서여러므로 마음에 들더라구요 ], 긍정 텍스트 확률 : 97.09%"
