"[안녕하세요 셀린이에요 다들 즐거운 주말 보내고 계신가요?어제 무지막지하게 불었던 태풍을 뒤로하고], 긍정 텍스트 확률 : 95.17%"
"[ 가입을 진행하면 스타벅스 가방이나 아기용품 다섯가지세트중 하나 선택하면 집으로 냉큼 온답니다전 스타벅스 가방 택해서 가입선물로 받았네용 ..첫째 아이 키우면서 사건 사고들이 많았는데 응급실 가서 병원 치료 받았을 당시를 생각하면 실비 처리 잘되고 보험 처리 잘 되는 게 가장 짱인 듯 싶었어요.], 긍정 텍스트 확률 : 90.44%"
"[입원 치료를 받을수 있잖아요.], 긍정 텍스트 확률 : 56.97%"
"[ 태아특약 이라는 건 태어난 직 후 있을 수 있는 만약의 일을대비 하면서 넣어 두는 담보 특약이에요. 가장 중요한 거죠. 거기다 가입시기가 있어 가지고 임신 주 전에 준비해야 하구요. 엄마가 챙겨야 할 태아특약 내용저체중아입원일당신생아질병입원일당선천이상수술담보입원일당 ], 긍정 텍스트 확률 : 67.28%"
"[ 내 아이가 성장해 필요한 중요 담보도 있어요. 뇌혈관질환], 긍정 텍스트 확률 : 64.44%"
"[뇌내출혈 등등보장범위가 넓어요. 근데 성인이 되어 가입한 경우라면뇌졸중과 뇌출혈만 보장 가능한 상품이고], 긍정 텍스트 확률 : 52.06%"
"[암질환 관련 담보는만기 기간을 최대한 길게 잡아 마무리 하시는 것이 좋구요.전 세만기 세 만기 어떤걸로 진행 하나 고민하다가요즘 세 시대니까 울 아이 커서는 더 오래 살 듯 싶어서세만기로 일단 넣어 두었답니다엄마들실비 처리를 해야지만 비용 걱정 안하고병원 부담 없이 가서 치료 받을 수 있잖아요. 실비까지 꼼꼼하게 잘 알아보면서 아이보험 냉큼 마련해 두세요 새해에는 보험료 인상 된다고 하니까 아이보험 지금 알아보고 있는 엄마들은 늦기 전 올해 가입 마무리 하셔요. 새해는 가격 상승 손해 보지 말고 애 보험 잘 챙기자구요], 긍정 텍스트 확률 : 95.82%"
"[....?연말혜택 육아용품 미치게 받을 수 있는 곳 ....?무료견적도 함께 볼 수 있음], 긍정 텍스트 확률 : 95.49%"
"[ 지금 제가 쓴 후기들 보시게 되면 울 잇님들 예비 엄마들 후덜덜 할거에요. 호호 ], 긍정 텍스트 확률 : 88.50%"
"[미고 유모차받았잖아요.호호현대해상태아보험 선물 금액대가 다양해서 선택 견적에 따라 받을 수 있는 사은품도 있어요. 상담 신청 남기고 설계사님 과 통화 한 후 받은 것은바로 가입 선물인데스벅 가방받았네요.], 긍정 텍스트 확률 : 88.41%"
"[물티슈 한 박스 가 있었구요], 긍정 텍스트 확률 : 58.40%"
"[ 저렴하게 제가 원했던 금액대 로 알아 봐 주시니까좋더라고요. 그건 안되는데.. 막 이런 곳도 있잖아요. 그런데 원하는 내용으로 되도록 저렴하게 아이보험설계 해 주시니까 만족 도 높아 지더라고요.보장내용도 가격대 부담되지 않는 선에서가성비 좋게 챙길 수 있게 해줘서 맘에 듬. ], 긍정 텍스트 확률 : 84.76%"
"[ 아이 보험 중에서는 꼭 들어 둬야 할게 바로태아특약 인데인큐베이터 사용 비용과 신생아 시기에 입원 한 경우에비용 보장을 받을 수 있는 내용 이에요. 출산 하면 바로 적용 되는 사항 인거죠.아이가 성인이 되어서 보장 받을 수 있는 내용도알아 두시고 넣으시면 좋아요. 왜냐? 성인이 되면정말로 일어날 수 있는 질환들이 있을 수 있기에만약을 대비 해야겠죠? ], 긍정 텍스트 확률 : 81.78%"
"[암 관련해서는 세 만기 로 해서든든하게 넣어 두었는데 이 질환들은 나이들면 나타날 수 있기에 설계사님도 상담 하면서몇 번이고 중요 하다 말해 주셨어요. 자 다시 한번 정리해 보자면엄마들이 꼭 챙기면 좋을 담보 내용은태아특약], 긍정 텍스트 확률 : 99.66%"
"[그리고 심혈관], 긍정 텍스트 확률 : 70.21%"
"[ ...완전 마음에 드는 종 ...에시앙 알러지케어 유모차 라이너는.블랙 ], 긍정 텍스트 확률 : 62.33%"
"[핑크 가지 색상으로 나오는데.리안솔로], 긍정 텍스트 확률 : 69.21%"
"[진드기로부터 아기를 보호할 수 있어요 ..여러번 세탁해도 향균], 긍정 텍스트 확률 : 65.77%"
"[항진드기 성능이 지속적으로 유지되는 제품이라.더 편하게 사용할 수 있고요], 긍정 텍스트 확률 : 62.31%"
"[진드기 차단으로 안전하고먼지 발생이 적은 소재로 깨끗하게 사용할 수 있답니다.또한 공식기관에서 인증한 무형광저자극 원단으로우수한 통기성과 보온성을 갖고 있어 계절 사용 가능한 유모차라이너에요 ], 긍정 텍스트 확률 : 93.12%"
"[ 알러지케어 유모차라이너와 동일한 소재로 만들어진 목쿠션이에요.신생아의 머리흔들림 방지를 위해 유모차라이너 목부분에 껴서 사용해도 되고카시트에서 흔들림 방지를 위해 단독으로 사용해도 되는활용도 높은 제품이에요 그리고 너무 꽈악 조이지 않는 디자인이라 아기도 편안하게 착용하고 있더라고요.타브랜드 꽉 끼는 느낌이라 목쿠션 아기가 거부해서 번도 못쓰고 아깝게 방치하는 중인데 에시앙 목쿠션은 재질이 훨씬 더 부드럽고 꽉 조이는 느낌이 아니라 앞으로도 유용하게 잘 쓸 수 있을것 같아요], 긍정 텍스트 확률 : 85.81%"
"[ 유모차 라이너에 합체해서 사용해도 되고단독으로도 사용가능한 활용도 좋은 목쿠션 ♥그리고 통째로 물세탁 가능하며 변형이 적고 건조가 빨라면역력 약한 아기 피부에도 위생적으로 사용할 수 있답니다], 긍정 텍스트 확률 : 99.86%"
"[외부먼지를 차단해주는마이크로화이바와 극세사 조합으로매우 촘촘한 초극세사 섬유조직이 진드기와 세균을 차단해주어예민한 아이피부에 자극을 주지 않는게 특징이에요 ], 긍정 텍스트 확률 : 95.41%"
"[ 앞면은 마이크로화이바뒷면은 극세사엠보극세사 안감을 사용하여가볍고 엄청 부드러워요 보온성도 뛰어나 아기 체온도 유지해준답니다 가을], 긍정 텍스트 확률 : 92.25%"
"[겨울에 피부자극 없이 부드럽고 따뜻한 블랭킷은 필수에요 ], 긍정 텍스트 확률 : 97.42%"
"[수유가리개로도 활용 가능하니 완전 꿀템이죠], 긍정 텍스트 확률 : 78.71%"
"[ 일단 유모차라이너와 목쿠션 색상 예뻐요 아주 딱 마음에 들어요 알록달록 보다 이렇게 단색 심플한 색상이 엄마취향 이잖아요ㅋ ], 긍정 텍스트 확률 : 98.88%"
"[ 개월 아기 조금만 불편해도 유모차에서 버둥거리고특히 목쿠션 하는걸 무척 불편해 하는 눈치였는데에시앙 유모차라이너목쿠션 조합은 편안하게 잘 있더라고요 목쿠션 자체를 불편해하는게 아니라 자기에게 맞는게 따로 있었나봐요 ㅋ목쿠션은 앞쪽에 끈으로 조절 가능하고 저는넉넉하게 해줬어요 더 아기아기 했을때는 머리흔들림 때문에 유모차 태우는게 망설여 졌는데이렇게 목쿠션이 있었음 훨씬 더 편하고 안전하게 유모차 태웠을거 같아요특히 목쿠션은 단독으로 사용할 수 있으니 앞으로 카시트 탈때도 쭈욱 잘 사용할텐데 말이죠요런 육아템은 어차피 필요한거 빨리 사서 많이 쓰는게 이득인거 같아요], 긍정 텍스트 확률 : 68.52%"
"[ 진드기 차단이라 더더욱 안심이 되네요 ㅠㅠㅋ ], 긍정 텍스트 확률 : 84.65%"
"[ 블랙 유모차에에시앙 알러지케어 종 블랙 딱 이죠?.?에시앙에시앙 .?유모차라이너유모차라이너 .?에시앙유모차라이너에시앙유모차라이너 .?목쿠션목쿠션 .?블랭킷블랭킷 ], 긍정 텍스트 확률 : 61.90%"
"[아기도 꼬옥 잡고 있답니다 ㅋ ], 긍정 텍스트 확률 : 81.96%"
"[ 아직 에어컨 나오는 쇼핑몰에서도블랭킷 꿀템이고용], 긍정 텍스트 확률 : 60.68%"
"[ 아기에게 편안한 유모차 승차감을 주고고급스러운 색상에소재 또한 좋으니 유모차라이너목쿠션블랭킷 찾고 계신다면에시앙 알러지케어도 체크해보세요...... ], 긍정 텍스트 확률 : 85.69%"
"[안녕하세요 잇님들저번 주 주말에 너무 이쁜 조카 돌잔치에 다녀왔어요 ㅎ문정동 더 퍼스트 클래스 파티 전체적으로너무 고급 진 분위기에 놀랐지 모에요음식 또한 고퀄리티 짱짱돌잔치 전에 학동 결혼식에도 들렸다 온 나..오늘 두 탕 뛰느라 영혼 탈출이라는 ㅜㅜ어렸을 때부터 친한 친구 돌잔치였기에학창시절 동네 친구들이 모인 자리 여자들의 수다 스타트 ㅋㅋㅋ다들 간만이라 그런지 무척 신나 떠들기 바빴답니다 ], 긍정 텍스트 확률 : 99.98%"
"[ 다들 결혼하고 아이 하나씩은 있는 엄마들이라 그런지육아 애기 한창 중에 친구에게 들은 초대박 정보둘째 아이 태아보험설계 진행하면서 담보도 담보지만 무엇보다 아기용품을 사은품으로잔뜩 받았다는 소식 ?? 에이 거짓말치지마하면서다들 한마음 한뜻으로 그래서 거기가 어딘데 ㅋㅋㅋ엄마들이란], 긍정 텍스트 확률 : 67.76%"
"[알뜰한 존재랍니다 ㅎ친구가 알려준 사이트를 통해 가입 완료 ], 긍정 텍스트 확률 : 97.32%"
"[ 카시트 묻고 유모차 더블로가현대해상태아보험사은품한정수량행사중랍니다 여러 부운엄마들 취향 저격 뿜뿜 제대로 온드앗 우하하하하 왕 뿌듯빨리 알아본 탓에 고퀄리티 두 개 얻고 출산 준비물덜었다는 거 아닙니까ㅜㅜ도 회전이 가능한지비 바야 카시트 와양 대면은 물론 원터치 하나로 휴대가 가능한미고 유모차 까지 훌륭해엄마가 된 이후로 세상 제일 행복하고 제일 잘한 일ㅜㅜ궁금하신 분들을 위해 링크 아래에 남겨 둘게요.?년 품절 대란 .?육아템 알아보러 가기 .?무료상담견적중], 긍정 텍스트 확률 : 99.37%"
"[ 마지막 찬스], 긍정 텍스트 확률 : 75.55%"
"[ 하지만 이제부터 웃음기 빼고 살짝 진지모드 변경지금부터는 엄마들이 알아두고 진행하면 편하고 좋을 태아 보험 담보 얘기 시작하고 싶지만 ], 긍정 텍스트 확률 : 90.78%"
"[ 들어도 들어도 모르겠고 이해가 안 되는 건 모든엄마들이 공감할 거라고 생각합니다 깊은 보험 내용은 상담사와 함께 하시고 저는 정말 중요하게 생각했던가지만 간출여서 정리해보도록 할 것 ], 긍정 텍스트 확률 : 71.42%"
"[산모에게 질병이나조금이라도 이상 소견이 발생할 시 가입이제한될 수 있다는 거 꼭 주의 ], 긍정 텍스트 확률 : 86.44%"
"[ 선천이상 등등 모두 보장받을 수 있으며일 이상 입원하여 치료받았을 경우 입원 일 가입 금액까지 보장이 가능 ], 긍정 텍스트 확률 : 77.12%"
"[ 뇌출혈까지만 보장 이 가능하지만지금 태아 때 가입하게 되면지주막하출혈], 긍정 텍스트 확률 : 84.13%"
"[뇌 경색증 등 더욱넓은 보장으로 가입이 가능 따라서 아이 때 하면 보장이 넓디넓고 만기를 짧게잡아두어 아이가 성인이 되어서 다시 알아보고가입하려다 보면 내용도 더욱 까다롭고 보장 범위도훨씬 좁아진다고 해요금액 오를 걱정 없이 만기를 길게 잡아 주는 것도하나의 꿀팁이 될듯싶습니다 ], 긍정 텍스트 확률 : 99.06%"
"[ 보험은 사후 보장받는 것이 가장중요하다고 생각해요지인에게 여럿 애기를 들었는데 나 몰라라 해버리는회사 들고 많고 없어지는 곳들도 종종 있더라고요하지만 제가 선택한 이곳은 사후를 처리해주는전담반이 따로 배치되어 있어 믿음이 더 더 갔고태아등재], 긍정 텍스트 확률 : 74.74%"
"[납입 관리 등 보다 더 확실하게도움을 받을 수 있다는 것추후 보장], 긍정 텍스트 확률 : 72.66%"
"[처리 잘 되는 곳이야말로 정말 믿음가는 보험사 아닐까요??첫째 때와는 달리 너무 많은 혜택과 의도치 않은 어마어마한현대해상태아보험사은품 들 까지여럿 챙긴 태아보험 포스팅 마쳤는데요둘째 태명은 복권이로 지을까 봐요 ㅋㅋㅋ우리 예비맘들도 저와 같이 뿌듯한 선택을 하시고사은품까지 마니 마니 받아 가셨으면 좋겠습니다 ], 긍정 텍스트 확률 : 90.98%"
"[다들 주말 잘 보내셨나요저는 주말에 꼬맹이가 생일이어서 가까운 토이저러스에 다녀왔는데요 장난감에 정신팔린 딸내미와아기용품구경에 빠진 저를보고 신랑이 고생했잖아욬ㅋ큰애때도 꾀나 핫했던 유모차인 트릴로지가 요즘은더 좋아져서 금액도 만원이 넘는다면서요?유모차나 카시트는 참 늘 봐도 비싸요 ㅠㅠ ], 긍정 텍스트 확률 : 54.52%"
"[신생아질병 같은것들을 보장받을수 있는거잖아요엄마 뱃속에 있을때는 비교전 안전하다고해도세상으로 나오는 순간부터는 위험이 너무 많이 때문에 여러가지 태아보험담보를 고려해서 결정을 하게되는데생각보다 변수가 많기때문에 조금 아시는 분이라면 초기부터 서둘러서준비를 하는경우가 많아요], 긍정 텍스트 확률 : 90.39%"
"[ 저도 차기형아검사를 하기전 끝내는게 목표였다죠그 과정에서 고위험군 판정을 받으면심사가 복잡해지거나 거절될수도 있고제몸의 이상으로 제한될수도 있기때문에더 빠르게 한것도 있는데조금있으면 보험료가 인상된다는 이야기도 있는터라어차피 하는거 좀더 빠르게 끝내서 태아보험담보 내용들도 꼼꼼하게 살피고더 적은 금액으로많은 보장들을 넣고 해야지라는 욕심이 생겼었는데 사실 서두른데에는 또하나의 이유가 있었어요 ], 긍정 텍스트 확률 : 95.47%"
"[ 근데 추가로 고른 아기띠는 물론이구 담당자님이 보내주신 기저귀가방이나 물티슈까지 박스채로 보내주신 통큼에 깜짝 놀랐어요 ㅎㅎ이정도는 받아야 조금 득템했다고 할수있겠죠?주변에 이야기해도 이거 대단한거라고 해서 어깨까 으쓱했는데 덕분에 소개도 많이 했다니까요어차피 할거 조금더 혜택주는곳이 좋잖아요 참고하시라고 정보나눔한답니다], 긍정 텍스트 확률 : 54.69%"
"[ 뭐 견적이야 여러곳 받아보고 상담받아보는게 확실히 도움도 많이 되다보니 부담없이 신청 했던건데너무 꼼꼼하게 설명해주셔서 정보도 많이 얻고상담고객전원선물까지 바로 보내주셔서 가입도 전에 이미 아기용품까지 듬뿍 받았어요 사실 가입하고 받은 선물들이 워낙 짱짱하기는 했지만여기가태아보험담보 구성도 제일 알차고 저렴하게 내주시고 사후처리까지 약속해주셔서 든든 했는데 이왕할거 제대로 알아보려는데 막막하신분들위해 공유해드릴게요 ..?무료견적비교분석받아보기 ..?추가선물 확인하기 ..? ], 긍정 텍스트 확률 : 95.32%"
"[ 그래서 태아관련특약이라는걸 추가해서 가입하기위해주안에 끝내려고 하다가빠르게 할수록 혜택도 많고특히 지금인 행사기간이기도 했어서 서두른건데], 긍정 텍스트 확률 : 89.42%"
"[에 대해 예민하게 반응하게되고챙겨야하는게 많아 머리가 아프기도 했는데요그래도 믿을만한 곳을 알게되서부담없는 금액으로 가입도 하고선물까지 잘 받아 너무 속편해진 요즘왜 주변에서 후딱 해치우라고 했는지 속이다 시원하네요 ㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 99.92%"
"[ 다행이 우리 꼬물이는 별 사건사고 없이 건강하게 쑥쑥크고있어요 참 다행이죠?잇님들도 건강한 임신기간보내면서즐거운 하루되시길 바랄게요], 긍정 텍스트 확률 : 92.52%"
"[ 겨울에는 특별히 유모차를 가지고 나갈 일이 없어서유모차방한커버를 구매하지 않았는데이제 날씨가 따뜻해져서 나갈 일이 많아질 것 같아서 엘츠 유모차방한커버를 구매했어요국내에서 유모차를 구매하면 사은품으로 많이 주던데딱풀이 유모차는 직구를 해서사실 유모차 악세서리는 하나도 없었거든요ㅋㅋㅋㅋㅋㅋㅋ진작에 구매했었어야했는데 귀찮아서 미루고], 긍정 텍스트 확률 : 87.24%"
"[ 미루다가결국 매서운 봄바람과 미세먼지차단 차원에서 결국 구매 ], 긍정 텍스트 확률 : 52.02%"
"[ 지퍼는 투웨이시스템 ㅋㅋㅋㅋㅋㅋㅋㅋ어느 곳에서나 열고 닫을 수 있어요 ], 긍정 텍스트 확률 : 83.99%"
"[지갑 등을 간단히 수납할 수 있어요 ], 긍정 텍스트 확률 : 69.01%"
"[ 엄마 병원가는 날 따라가는 딱풀이ㅋㅋㅋㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 57.71%"
"[ 창이 크고 옆면의 창도 큰 편이라 유모차 안에서도 여기저기 잘 둘러보더라구요병원구경 꾸르잼 ㅋㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 72.13%"
"[ 이렇게 기분좋게 구경하다가 잠들면 이렇게 커버를 씌워주면 숙면모드돌입 ㅋㅋㅋㅋㅋ지난 주 쌍계사 올라가는 길에 완전 곯아떨어져서커버로 덮었더니 완전 꿀잠자더라구요 ㅎㅎㅎ ], 긍정 텍스트 확률 : 90.25%"
"[유모차방한커버진작에 샀었어야했어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아컴서포터즈로 제품을 할인구매하여 사용 후 작성한 후기입니다 ], 긍정 텍스트 확률 : 52.21%"
"[ 얼마전 지비 마리스디럭스 유모차를 구입했어요보통 유모차는 올블랙을 많이 하시던데 저는 드레곤 파이어 빨간색이 더 끌리더라구요ㅎㅎㅎ은은한 와인색이라 남자 아기도 좋아할것같아요아이언맨과 스파이더맨이 떠오르는건 저뿐인가요?ㅎㅎㅎㅎㅎ. 일체형 폴딩 시스템시트를 따로 분리하지않아도 접을수있어서 차에 보관할때나 편할것같아요. 단계 등받이 조절가능 ], 긍정 텍스트 확률 : 75.01%"
"[발받침대도 조절가능. 핸들링도 좋고 방향 전환할때도 잘됨. 무게감도 어느정도 잇어서 안정감있음 . 부드러운 벨트 풀림애기 태웠을때 벨트 잘 안풀리면 힘들까봐 꼼꼼하게 여러번 해봣는데 벨트도 부드럽게 잘풀려서 혼자서 아기 돌볼때도 괜찮을것같아요 사은품으로 쿨시트랑 핸드커버에 레인커버도 함께 받았어요ㅎㅎㅎ따로 구매하지않아도되서 넘 좋네요ㅎㅎㅎ싸이벡스 클라우드큐와 아톤큐 카시트랑도 호환도한다고 하니 참고하세요 ㅎㅎㅎ .?지비마리스유모차지비마리스유모차.?지비디럭스유모차지비디럭스유모차.?카시트카시트.?유모차유모차.?지비지비.? ], 긍정 텍스트 확률 : 99.90%"
"[.안녕하세용.민댕댕입니다 ◕◡◕.이번에 유모차를 새로 샀는데용.하... 진짜 할말이 많아요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ..저는 친정이 부산이라 가끔 비행기를.타고 가거든요...이 외에도 년에 한번씩 해외여행을 가기때문에.무조건 유모차 살때], 긍정 텍스트 확률 : 88.24%"
"[기내반입이 되어서 .시크롤리팝으로 산거였는뎅......물론 평소에 잘 쓰고 있긴함..결국 지비포킷플러스 구매했자나요............... ], 긍정 텍스트 확률 : 91.40%"
"[ ..월에 베페 갈 예정인데 거기서 살까 하다가 .가격이 비싸면 어쩌지 걱정되는거에여 ], 긍정 텍스트 확률 : 70.84%"
"[ .그냥 저는 온라인 지에스샵에서 .만원주고 구매 했어요.저 아는 사람은 베페에서 만 천원에 .구매했다는거에요ㅠㅠㅠㅠㅠㅠㅠㅠㅠ .아이고 배아파라.. ], 긍정 텍스트 확률 : 88.85%"
"[ .방풍커버랑 쿨시트를 사은품으로 받았어용.베페에서 사셔도 주나봐요.지인은 받았대용...ㅋㅋㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 66.14%"
"[ .좋다좋다요.가볍지만 뭔가 튼튼. 탄탄한 느낌 ], 긍정 텍스트 확률 : 99.70%"
"[ .생각보다 가볍고 튼튼하고.밖에서 굴려봐야 더 잘 알겠지만 .일단 만족스럽네용 ㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 92.71%"
"[ .뒷모습입니당 ], 긍정 텍스트 확률 : 75.73%"
"[ .캐노피는 롤리팝쓰다가 포킷플러스 쓰니까.짧아용ㅠㅠ 그래도 휴대용이니까 충분해요.나중에 여행가기전 마니또선쉐이드 추가로 .구매해서 끼워줄예정이에용 ㅋㅋ ], 긍정 텍스트 확률 : 74.71%"
"[ .바스락거리는 재질이 아니에요.그래서 부드럽게 잘 접혔다 펴졌다 해요 ], 긍정 텍스트 확률 : 66.65%"
"[ .작은 유모차지만 있을꺼 다 있는.바퀴 장금장치 인데용 ㅋㅋ ], 긍정 텍스트 확률 : 86.05%"
"[ .일단 회색으로 선택하길 잘한거 같구용 ], 긍정 텍스트 확률 : 63.38%"
"[ .바퀴가 작아서 조금 불안하긴 한데 .의외로 부드럽고 잘굴러가요..근데 좌우로 커브돌때 잘 안되는거 같기도하고.ㅠㅠ 좀 더 써봐야 알꺼 같아용.가볍고 폴딩도 잘되고 기내반입도 되니.여기서 합격입니당 ꈍ◡ꈍ .ㅋㅋㅋㅋㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 75.72%"
"[ .집에 롤리팝있는데 지비포킷플러스에 .손이 더 잘가는거 같은 기분은 모지...ㅋㅋㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 61.07%"
"[ .앞바퀴 장금 풀고 써봤어용..완전 신세계.....저 여태 바보였나봄요ㅋㅋㅋㅋㅋㅋㅋㅋㅋ. ], 긍정 텍스트 확률 : 68.62%"
"[ .오늘 산책도 성공 ], 긍정 텍스트 확률 : 67.05%"
"[ 휴대용 유모차 보고있는데 지비에어스마트 유모차쓰시는분 계셔요?인터넷 후기는 거의 협찬받아쓴글 뿐이네요ㅠ지금 가격할인 행사 하고 있어서 가격도 착하네요만원대.알려주셔요], 긍정 텍스트 확률 : 80.83%"
"[ 제가 유모차 고민중인데 뉴나유모차도 후보에 두고 있어서혹시 사용하시는 분 후기 듣고 싶어요지비마리스 유모차도 고민중인데...절충형으로 혹시 추천해주실만한 유모차 있으시면 추천 해주시면 참고 할께요미리 감사합니다ㅎㅎ], 긍정 텍스트 확률 : 98.91%"
"[ 집콕은 못하는 스타일이라임신중인데도 열심히 문센다닙니다 ㅜㅜ아무리 백화점에서 윰차 빌려준다지만가벼운거 하나 차에 싣고 만삭때까지 열심히 다녀볼까 하는데오늘베페갓더니 지비 에어엣지가 너무맘에들었는데..블로그 체험단 말구 실 사용 후기좀 듣고싶네요ㅠㅠ], 긍정 텍스트 확률 : 96.95%"
"[✋쿠팡추천상품리뷰⬇ ], 긍정 텍스트 확률 : 79.58%"
"[ 원역대가특가 할인 제품을 찾아 보았습니다.제조국 중국중량 .출시년도 년도기내반입 여부 가능최소연령 개월쿠팡상품번호 인기상품은 조기 품절이 되니 유의하시기 바랍니다.해당 특가정보는 년월일 금요일오후 시 분 기준 입니다.가격과 할인정보는 몇일에서 변동이 될수 있습니다.쿠팡에서 일간 최대추가캐시적립중이에요. 꼭 받아가세요품절임박´ ▽.｡ｏ♡상품 구매리뷰 후기는⬇아래 링크로 확인해주세요⬇▼▼▼ .. ], 긍정 텍스트 확률 : 98.91%"
"[ 책임자와 전화번호], 긍정 텍스트 확률 : 62.66%"
"[ 베이비페어에서 즉흥적으로 구입한 휴대용 유모차포킷플러스 직원이 휴대용 유모차를 쉴새없이 펴고 접고 계셨는데 아주 쉽게 접히고 펼쳐지는 것은 물론 접어버리니 정말 앙증맞은 사이즈로 변해버리는포킷플러스. 그 콤팩트함에 반해버렸다 ㅎㅎ ], 긍정 텍스트 확률 : 91.28%"
"[ 디럭스 유모차의 크기와 무게에 지쳐가던 남편은 에 한 눈에 반해버렸고], 긍정 텍스트 확률 : 55.84%"
"[ 접으면 큰 가방에도 들어가버릴 사이즈에 어짜피 기내반입용 유모차를 구입하려고 했던 우리는 를 선택했다.항공사마다 기내반입용 유모차의 사이즈가 다르다지만 작은 사이즈로 기네스북에 오른 포킷플러스만 있으면 해외 여행 시 걱정은 없다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 64.15%"
"[ 차량 의자와 의자 사이에도 쉽게 들어가서 아기 카시트 아래에 보관도 가능 트렁크에 짐이 많아도 걱정이 없다 ㅎㅎ아기들이랑 외출할때 유모차 필수인데 이렇게 휴대가 간편하니 가지고 다닐 걱정을 덜 수 있을거 같아 대만족이다 ㅎ ], 긍정 텍스트 확률 : 80.14%"
"[ 아이 머리 있는 쪽에 밖을 볼 수 있도록 되어 있어요. 여기로 밖에 잘 쳐다봐요. ], 긍정 텍스트 확률 : 81.83%"
"[ 손잡이를 위로 더 뺄 수 있어서 키 큰 분들에게 좋아요], 긍정 텍스트 확률 : 77.75%"
"[ 핸들커버와 침받이도 같이 와서 좋았어요.], 긍정 텍스트 확률 : 90.39%"
"[무게도 가볍고], 긍정 텍스트 확률 : 61.65%"
"[ .남편이 그렇게 좋아해요 .다른 친구들 만나도.?유모차유모차 자랑부터한답니다 ㅋㅋ.꼭 사라고 ㅋㅋ..젖병 세척용품만큼 만족도가 높네요 .기내반입은 가능할까요?.네.?기내반입유모차기내반입유모차 . .?기내반입기내반입 이 가능한 유모차에요아래 쁘레베베 공식블로그 입니다 ], 긍정 텍스트 확률 : 95.49%"
"[ ..그럼 기내반입 및 휴대성은 확인이 됬고요 .가격은 어떨까요??..쿠팡에서 가지 사은품까지 껴서 만원대라는 것. ], 긍정 텍스트 확률 : 83.96%"
"[ 원으로 할인 중 ], 긍정 텍스트 확률 : 68.24%"
"[ .잘보면 롯데홈쇼핑 상품이라서 가격이 싼거 같아요.사은품까지 포함인데요 .기회를 놓치면 저렴한 가격에 못사시겠죠?? ], 긍정 텍스트 확률 : 64.39%"
"[ .저도.?베페베페 에서 보고.?쿠팡쿠팡 에서 구입했답니다 ㅋㅋㅋ.설명해주신분에게는 미안하지만 어찌됬건 선택한거니 삼천리 자전거입장에선 이죠.. .?육아맘육아맘 들 남편에게 장비빨 한번 보여주시면 .끄덕끄덕 할겁니다 .언제 사은품이 빠질지 모르니 서두르세요..발빠른.?육아템육아템], 긍정 텍스트 확률 : 99.70%"
"[사본 후기 육아템의 였습니다 ], 긍정 텍스트 확률 : 59.58%"
"[ 그리고 도 지금 사은품을 주고 있어요놓치지마세요 ], 긍정 텍스트 확률 : 80.02%"
"[ 마이크라라이트 슈퍼라이트 휴대용 유모차는이더운 여름을 날 수 있는 해먹유모차입니다.로켓배송제품이라 바로 내일 배송되고요가격대는 할인해서만원대에요 ], 긍정 텍스트 확률 : 89.39%"
"[ .마지막으로.?임산부임산부 배려 캠페인.이글을 읽는 모든분들 지하철에 임산부.?배려석이배려석이 아니라도 자리를 양보해주세요. .?임산부뱃지임산부뱃지 용기를 갖고 필요해서 표시하는거에요. ], 긍정 텍스트 확률 : 82.09%"
"[.볕좋은 봄이 될 무렵 급히 유모차를 구매하게 되어 제대로 알아보지도 않고 홀리듯 아이가 자면 편히 눕힐수 있게 요람형모드 되고하이체어인 가지에 끌려리안 디럭스를 샀어요. 뚜벅이인 저는 부지런히 다녔어요. .아기 개월수가 늘어가는 만큼 눕지 않고 앉아있는데 반해 튼튼하기는 하나 요람형으로 변형할수 있는 강점이자 단점이 들어나더라구요. 스트랩으로 조절하는 등받이와 발받침은 꽉 조여 고정을 해도 아이가 무지 불편해 보였어요..아이가 크도 큰편이라 뭔가 어정쩡.. 그러다 다른 유모차에 눈독을 들이기 시작합니다. .마리스... .한두달 전부터 눈여겨보고 네이버스토어에서 판매하는거 살까말까 고민하던차에 핫딜이라고 올라오는 글과 댓글에 휩쓸리듯 구매했어요.], 긍정 텍스트 확률 : 62.54%"
"[ . 포킷 휴대용 유모차예요..네이버 검색해보니.포킷이 있고 포킷플러스가 있더라구요..제가 베페에 갔을 때는 그냥 포킷만 있어서.포킷 플러스가 있는 줄.집에 와서 알았어요 🤭.. ], 긍정 텍스트 확률 : 55.79%"
"[ .이렇게 햇빛 가리개도 있구요], 긍정 텍스트 확률 : 54.00%"
"[ .랑 포킷 빨간 택 넘 귀엽죠 ], 긍정 텍스트 확률 : 93.54%"
