"[ .감동해서 퀴니 후기도 썼었음ㅋ.돌 지나서도 태웠었던..ㅋㅋ ], 긍정 텍스트 확률 : 95.24%"
"[ 신랑이 설명서보고 조립준비하고 있어요.], 긍정 텍스트 확률 : 83.71%"
"[ 사용설명서에요.클릭하여 확대하면 더 크게 보실수 있어요.어렵지 않더라구요. 바퀴부분만 끼워주면 되요], 긍정 텍스트 확률 : 88.25%"
"[ 설명서 한번보고 조립하고설명서 또 보고 조립하고], 긍정 텍스트 확률 : 91.03%"
"[ 벌써 누워버린 쌀이 . . . .ㅋ ㅋ ㅋ ㅋ일단 소형견은 여러마리가 탑승할수 있어요. 한눈에 보이시죠], 긍정 텍스트 확률 : 69.90%"
"[ 아래에 장바구니가 엄청 커요.요즘은 스타필드 쇼핑몰 같은곳은 애견동반이 가능하잖아요.정말 자주 나갈일이 있다면 더욱더 강추 수납공간 최고에요.], 긍정 텍스트 확률 : 99.67%"
"[ 다시 이동할때는 태워서 이동했어요. 다리에 혹시 무리가 갈까봐 노심초사입니다.쌀이는 탁탁탁탁 걷다가 뒤한번 돌아보고], 긍정 텍스트 확률 : 61.97%"
"[우리 똑똑이. ], 긍정 텍스트 확률 : 62.63%"
"[ 앞바퀴부분이에요. 지면으로부터 충격을 흡수하는 앞바퀴 서스펜션. 그리고 내구성이 좋은 휠.방향회전도 편안하게 할수 있도록 안정감 있는 승차감을 위한 앞바퀴 브레이크도 있구요. 저기 가운데 부분을 달칵. 하면 잠깁니다. ], 긍정 텍스트 확률 : 94.99%"
"[ 원터치 브레이크 잠금 뒷바퀴브레이크에요. 물론 뒷바퀴도 편안한 승차감 뒷바퀴 서스펜션잠그는 방법도 발로 툭 눌러주기만 하면되요. 엄청 쉽고 간단합니다.], 긍정 텍스트 확률 : 85.05%"
"[필요한 양대면기능 너무나 좋아요.], 긍정 텍스트 확률 : 94.16%"
"[ 엎드려서도 시야확보양쪽으로 편리한 출입구도 있구요.요즘은 그레이가 대데 멜란지그레이에 킨즈자수로고까지], 긍정 텍스트 확률 : 67.31%"
"[디자인또한 너무 마음에 쏙 들어요. ], 긍정 텍스트 확률 : 92.43%"
"[ 손잡이 핸들 각도조절도 내마음대로 디자인만 예쁜게 아니라 기능적인면이 정말 너무 다양해서], 긍정 텍스트 확률 : 79.69%"
"[이가격에 이게 가능한가 싶을정도로 가성비도 너무 좋은 제품이라고 느꼈어요. ], 긍정 텍스트 확률 : 61.97%"
"[풀차양캐노피. 최고에요. 우리 개린이들이 불안해할 일이 없습니다. 그리고 고강도 강철 프레임이라서 매우 튼튼하게 만들어졌다는 점. 그런데도 .의 가벼운 무게라는점. 칭찬해요 정말], 긍정 텍스트 확률 : 88.03%"
"[이렇게 잘 보이게 해놔서 그런지 보리도 계속 잘 타고 있더라구요. 너도 마음에 쏙 들지?], 긍정 텍스트 확률 : 62.54%"
"[ 푹신한 쿠션감 보이시나요? ㅋ ㅋ], 긍정 텍스트 확률 : 59.05%"
"[ 여기저기 사람들 지나다니는거 구경하는 중. ], 긍정 텍스트 확률 : 81.95%"
"[ 핸들링도 너무 좋네요.확실히 앞바퀴부분이 다양하게 회전이 가능해서 그런지 방향바꿀때도 너무 편하고], 긍정 텍스트 확률 : 86.91%"
"[ 산책끝.엘리베이터 기다리는 중], 긍정 텍스트 확률 : 82.36%"
"[ 안정감이 정말 제대로 느껴지는 킨즈 강아지유모차소형견유모차로도 중형견유모차로도 손색없이 좋을뿐더러], 긍정 텍스트 확률 : 92.96%"
"[애견동반여행할때 빨리 가져가고 싶은 마음이 생깁니다.], 긍정 텍스트 확률 : 80.14%"
"[ 디자인도 너무 마음에 드는데기능들도 정말 마음에 쏙 드는 개모차에요.정말 이가격 실화인가? 가능한가 싶을정도로 튼튼하고 안정감이 느껴집니다.제가 또 몇년동안 개모차를 사용해봐서 더 확실히 비교가 되는것 같아요.보리쌀이가 이제 두발로 서기보다는 넓어서 그런지 누워도 있고 엎드려도 있고 앉아있는걸 보니 정말 제마음이 너무 뿌듯했어요.얼른 개모차 타고 굴먹으러 친구랑 한번 고고씽 해야겠어요], 긍정 텍스트 확률 : 99.97%"
"[예쁘고 튼튼한 킨즈유모차덕분에], 긍정 텍스트 확률 : 78.89%"
"[기분이 좋아지는 월인것 같습니다.유모차 필요하세요? 킨즈제품 정말 쌀보리가 꾸욱 추천합니다.읽어주셔서 감사합니다. ], 긍정 텍스트 확률 : 97.51%"
"[본 리뷰는 킨즈 펫츠 스트롤러 체험단으로 선정되어 무료로 체험한 주관적인 후기입니다], 긍정 텍스트 확률 : 66.21%"
"[ 이분은 아빠가 아닙니다 월 하랑이와 하윤이 서윤이와 함께새로 산 쌍둥이 유모차 킨즈 웨건 타고 봄나들이쌍둥이 유모차 킨즈웨건도 구입했으니 시승해보고 구매 사용 후기도 고고참고로 전 타사 제품을 사용하고 있습니다 ], 긍정 텍스트 확률 : 94.00%"
"[오늘도 힘을 내서 쌍둥이 맘은 아이들 키워요각설하고쌍둥이 유모차 킨즈 웨건을 타고 마트롤 이동 ], 긍정 텍스트 확률 : 57.70%"
"[ 자 스펙은 이정도구요한번 아이들 태우고 돌아볼까요 ?아이의 몸무게가 . 입니다쌍둥이를 태우고 쌍둥이 유모차를 밀어 봅니다핸드링 좋네요. 그리고], 긍정 텍스트 확률 : 86.75%"
"[아이들에게 중요한 서스펜션 지금 내가 사용하고 있는 유모차와 비교해보니], 긍정 텍스트 확률 : 89.75%"
"[ 내가 사용하고 있는 웨건과 재질의 차이가 있습니다.킨즈 웨건과 비교했을 때], 긍정 텍스트 확률 : 52.83%"
"[수납공간 여유롭습니다.아이들이 앉아있는 모습을 보니], 긍정 텍스트 확률 : 67.01%"
"[가만히 잘 있네요신기 방기 한거죠이제 사람들의 이목을 확실히 끌겠네요 ], 긍정 텍스트 확률 : 71.03%"
"[ 이 날 우리는 동네 마트의 이목을 끌었다 쌍둥이 유모차 킨즈 웨건 굿입니다.이제 월이 되고 날이 따뜻해지고], 긍정 텍스트 확률 : 97.45%"
"[ 이곳 저곳 기웃 해봐도 쿠팡입니다 쿠팡 최저가로 구매하세요 . 킨즈웨건카데트블루 ], 긍정 텍스트 확률 : 63.92%"
"[요즘 반려견이나 반려묘를 키우시는 분들 참 많죠?고양이의 경우 외출할 일이 거의 없어서 .?고양이유모차고양이유모차 를 사용하시는 분들을 거의 보지 못하는데반려견을 키우시는 분들은.?강아지유모차강아지유모차 를 많이사용하시더라고요.가끔 제가 고양이유모차에 토르와 레이를 데리고 나가면신기하게 쳐다보기도 하시고요 ㅎㅎ저는 이 고양이유모차를 정말 잘 사용하고 있는데요.아무래도 토르가 뚠뚠이가 되고...레이가 너무 예민해서 좀 더 큰 고양이유모차가 필요하더라고요. ], 긍정 텍스트 확률 : 99.09%"
"[이 조금 넘는 토르와 이 조금 넘는 레이를 태워도 끄떡없는넓고 튼튼한 고양이유모차 .?킨즈킨즈 펫츠 스트롤러예요. 브랜드는 정말 유명하죠?유모차부터 웨건까지 다양한 제품으로 이름이알려진 킨즈의 애견유모차인데요.고양이들도 탈 수 있답니다 ㅎㅎ ], 긍정 텍스트 확률 : 92.56%"
"[ 고급스럽고 넓어서 아늑한 고양이유모차에오랜만에 토르와 레이를 데리고 산책을 나왔어요.조용한 아침 시간에 사람 없는 곳으로 나와서잠시 햇볕도 쬐고 들어왔답니다. ], 긍정 텍스트 확률 : 79.31%"
"[ 해먹과 비슷한 느낌이라 그런지저 장바구니에서 한동안 나오지를 않더라고요.사실 어떤.?고양이고양이 용품이건 처음 접한 건적응할 시간이 필요해서 고민이긴 했는데이 유모차는 너무 쉽게 들어와서 놀랐어요. ], 긍정 텍스트 확률 : 83.53%"
"[물과 간식 같은 거..그리고 사람 짐도 있고요.그런 짐들을 충분히 넣을 수 있을 만큼 넓고 커요. ], 긍정 텍스트 확률 : 66.08%"
"[ 이 손잡이 부분은 각도 조절도 가능하지만양 대면이 가능하도록 손잡이가 왼쪽], 긍정 텍스트 확률 : 71.70%"
"[ 부드럽고 고급스러운 원단은멜란지 원단이에요.손에 닿는 촉감이 굉장히 좋더라고요.우리 댕댕이와 냥이들 몸에 직접 닿는 부분이기도 하니부드러운 소재의 멜란지 원단이 만족스러워요. ], 긍정 텍스트 확률 : 93.73%"
"[ 오늘의 목적지는 동물병원이 아닌햇볕 잘 들고 사람들이 없는 조용한 놀이터예요.아이들은 학교 가 있을 시간이 조용하죠.놀이터 가는 길부드럽게 움직여서 힘도 들지 않고 참 좋아요.킨즈 펫츠 스트롤러는 풀 차양 캐노피로위쪽을 완전히 막을 수 있어서 안전하고요.양쪽으로 시야를 확보할 수 있는커다란 메쉬창이 있어서 아이들이 좀 더 자유롭게 바깥 구경을 할 수 있어요.통풍도 잘 되고요. ], 긍정 텍스트 확률 : 86.85%"
"[ 햇빛이 잘 드는 곳에 잠시 고양이유모차를 세워두고캐노피를 다 열어줬어요.처음 나올 때는 있는 줄도 모르게 쿠션에 납작 엎드려죽은 듯 있던 레이도 새소리에 따뜻한 햇볕이 내리쬐니얼굴을 살짝 들더라고요. ], 긍정 텍스트 확률 : 57.54%"
"[ 고양이유모차는 안전을 위해 뒤쪽 바퀴와앞쪽 바퀴에 서스펜서가 있어요.뒤쪽에는 브레이크가 있고요.발로 살짝 눌러주는 것만으로도 유모차가 굴러가는 걸막을 수 있으니 편하지요. ], 긍정 텍스트 확률 : 61.99%"
"[ 상태확인창은 풀 차양 캐노피 위쪽에도 하나 있어요.다만 밑쪽에 있는 메쉬창과는 소재가 달라서고양이 손톱에는 찢길 수 있으니 되도록열지 않는 걸로 ㅎㅎ ], 긍정 텍스트 확률 : 91.40%"
"[ 이왕 나온 김에 레인커버도 씌워봤어요.비 오는 날에 외출을 하게 될 경우레인커버를 씌우면 걱정 끝이죠.저는 바람이 많이 불거나 많이 추운 날에도이 레인커버를 이용해요], 긍정 텍스트 확률 : 62.24%"
"[ 강아지이동장이나 고양이이동장으로반려동물을 데리고 다닐 수 있지만좀 무게가 나가는 아이들은 솔직히 너무 힘들어요.이렇게 힘들이지 않고 아이들을 데리고외출할 수 있는 유모차가 있다면 그야말로신세계가 따로 없거든요 ㅎㅎ ], 긍정 텍스트 확률 : 60.58%"
"[ 트렁크 안에서도 공간차지 거의 하지않는 휴대용유모차라서 기내반입유모차로도 사용가능한 킨즈 유모카 초경량유모차다 보니 아빠 없이 외출할때 엄마 혼자 차에 올리고 내리기도 가벼워 좋네요. 동네에서 바로 끌고 나가기에는 디럭스유모차가 안정적이고 좋지만 정말 차에 올리고 내리다 혈압올랐거든요 ㅠ 이제 걱정없어요 ], 긍정 텍스트 확률 : 97.22%"
"[ 폴딩은 정말 간편 게다가 폴딩 후에 사이즈나 무게가 대박인 초경량유모차 킨즈 유모카 킨즈 에어카와 함께하니 외출이 정말 가벼워서 좋아요 ], 긍정 텍스트 확률 : 95.16%"
"[ 캐노피까지 부착하면 뜨거운 햇볕도 가려줄 수 있고 앞쪽에 있는 바는 스퀘어가드로 변경할 수도 있고 시트까지 교체해서 트라이크로 사용할 수도있어요 트라이크 사용은 우리아기가 아직 어려서 조금 더 크면 보여줄게요 ], 긍정 텍스트 확률 : 96.48%"
"[ 육아는장비빨 이라는 말이 정말 실감나는 외출이었네요. 비싸고 묵직한 유모차 안정적이고 좋긴해요 근데 외출이 너무 힘들면 사용 안하게 되고 무용지물이잖아요. ], 긍정 텍스트 확률 : 69.59%"
"[ 가벼운 휴대용 유모차 가지고 가볍게 외출하면 아기도 새로운 것 많이 보고 좋아하지 않을까 생각하는 요즘이에요 ㅎㅎ ], 긍정 텍스트 확률 : 99.93%"
"[ 킨즈에어카 휴대용유모차 가볍고 사용하기 쉽기도 하고 트라이크로 변형해 사용 가능하니까 실용적으로 사용할 수 있어서 더 자주 손이 가는 아기유모차 아기가 조금 더 커서 해외여행 갈때도 기내반입유모차로 활용 할 수 있을 것 같아요 ], 긍정 텍스트 확률 : 74.60%"
"[지난 번 킨즈 강아지유모차 개봉기 및조립기에 이어 이번엔 실제로 사용한 후기를가지고 왔어요ㅎㅎㅎㅎ아니 우리집큰딸 고보미씨 인스타 계정에도킨즈 펫츠 스트롤러 사진올리니댓글과 개인적으로 연락하셔서개모차 어떠냐고 물어보는 견주님들이 계셔서오늘 직접 강아지산책 때 가져가서사용해본 솔직후기를 남겨보고자 합니다ㅋㅋ ], 긍정 텍스트 확률 : 72.06%"
"[ 햇빛이 눈부신 우리집큰딸 고보미.의 강아지유모차다보니무겁지 않아서 아빠없이 엄마가 직접빌라 층에서 잘 들고 내려왔어요ㅋㅋㅋ엘베없는 우리집 빌라..허허초 폴딩이 되니 쉽게 운반했긴한데폴딩한 사진과 영상이 없음..아빠오면 같이 찍어서 해봐야겠어요ㅜㅜ신랑은 제주도에 가있는 지금ㅋㅋ그리고는 부지런히 끌고 강아지산책으로매일 나오는 연남동 경의선숲길에 도착 ], 긍정 텍스트 확률 : 99.36%"
"[ 장바구니가 크다보니 짐을 넣기가 아주 편했는데그 덕에 이왕 애견유모차 가지고 나오는 김에고마운 분들에게 귤을 조금 나눠드리기로 하고장바구니에 싣고 편하게 왔던 엄마 깜꾸리예요 ], 긍정 텍스트 확률 : 54.13%"
"[ 그리고 바로 뒷바퀴 브레이크 페달도원터치라서 가로로 된 긴 바를 밟아주면끝이라서 편하다는 것은 지난번에도언급했으니 패스하고?ㅎㅎㅎ ], 긍정 텍스트 확률 : 56.53%"
"[ 위에서 내려다보면 이렇게 확인할 수 있는확인창이 있다보니 우리 보미가 애견유모차에서편하게 쉬고 있는지], 긍정 텍스트 확률 : 88.71%"
"[아니면 내리고 싶어하는지확인할 수가 있어서 좋더라구요잘 앉아있다가도 내리고프면 엉덩이 들고중간중간 일어서는 시늉을 하길래그때마다 내려줄 수 있었거든요ㅋㅋ ], 긍정 텍스트 확률 : 98.59%"
"[ 앞 쪽을 개방해주면 요런 모습ㅎㅎ ], 긍정 텍스트 확률 : 91.35%"
"[ 넘나 외로워보이는 한컷ㅋㅋㅋㅋ근데도 가만히 잘 앉아있던 울 보미의 비밀은 ], 긍정 텍스트 확률 : 84.51%"
"[ 게다가 내장된 쿠션이 푹신하다보니우리 보미도 참으로 잘 앉아서 강아지산책 하고넘나 기특하더라구요ㅋㅋ ], 긍정 텍스트 확률 : 63.27%"
"[ 뒷면을 열어서도 승하차가 가능한킨즈 애견유모차 펫츠 스트롤러ㅎㅎㅎ ], 긍정 텍스트 확률 : 60.54%"
"[ 양방향으로 앞보기], 긍정 텍스트 확률 : 57.82%"
"[마주보기가 가능한애견유모차인 것도 마음에 드는데손잡이도 각도 조절이 가능한 핸들이라견주가 유모차를 끌기에 편하도록 설계된디자인이 마음에 들었답니다ㅋㅋㅋ물론 오른쪽처럼 하고 다니진 않겠지만요?ㅋㅋ오른쪽으로 하려면 핸들을 앞보기 상태로뒷면으로 옮겨야할 듯요ㅋㅋㅋ ], 긍정 텍스트 확률 : 95.04%"
"[중형견 유모차로 넉넉하고아이들이 편하게 사용이 가능하더라구요 ], 긍정 텍스트 확률 : 52.39%"
"[ 핸들링도 좋아서 연남동 경의선숲길강아지산책 길에 들어서서는 보미를 내려주어한손엔 보미잡고], 긍정 텍스트 확률 : 72.28%"
"[다른 손으로는핸들링이 얼마나 부드러운지 촬영해본 영상인데요핸들링이 부드럽게 잘 되는 편이었어요ㅋㅋ ], 긍정 텍스트 확률 : 78.35%"
"[ 그리곤 태워달라고 눈빛 발사하길래집에 오는길에도 킨즈 강아지유모차에 타고편하게 오셨던 고보미씨인데요 ], 긍정 텍스트 확률 : 69.73%"
"[ 지나가는 분들마다 우리 보미가 유모차 타고가는 모습보고 넘 귀엽다고 난리였습니다ㅋㅋ영상 초쯤에 누군가가 개귀엽다라고함엄마 참으로 뿌듯ㅎㅎㅎ그리고 원래 사람 많은 연남동 경의선숲길이라사람없을 시간에 오는 편이지만이렇게 지나는 사람이 많을 때 유모차로지나가게 되면 우리 강아지 안전도 보장되고아이의 스트레스도 덜한 것 같아 좋았어요여튼 킨즈 애견유모차는 개인적으로양대면 유모차로 핸들 이동이 되서 편리했구요승하차 입구 역시 앞 뒷면 모두에 있어서 편했구요유모차 핸들링도 괜찮고], 긍정 텍스트 확률 : 99.99%"
"[장바구니도 넉넉해서짐을 넣고 다니기에 아주 좋았습니다ㅎㅎ강아지유모차를 알아보시는 분들은킨즈 펫츠 스트롤러 한번 알아보시길 바래요꽤나 만족스러우시리라 생각된다며 ], 긍정 텍스트 확률 : 94.66%"
"[ 노트북 하나 정도는 거뜬히 들어가는 대용량 장바구니라서 이동할 때 손이 편해졌어요.제가 매고 다니는 기저귀 백팩도 꽤 큰데 쏙 들어가니까 좋아요. ], 긍정 텍스트 확률 : 80.93%"
"[ 킨즈에어 플러스는 작게 폴딩이 되기 때문에 기내반입도 가능하답니다.요즘은 휴가로 해외여행 자주 가기 때문에 비행기 탈 일이 종종 있잖아요.그냥 봤을 때는 다른 휴대용유모차보다 큰 느낌이지만 납작 폴딩 되니까 좋아요. ], 긍정 텍스트 확률 : 71.25%"
"[ 사과 키가정도로 유모차 타기엔 좀 크지만 발받침 내려주면 사이즈가 딱 맞아요.아이가 앉는 좌석도 넓은 편이라 살까지도 충분히 쓸 수 있을 거 같아요. ], 긍정 텍스트 확률 : 79.17%"
"[ 옥수수를 발견하고 흥분한 사과요즘 마트 오면 사과], 긍정 텍스트 확률 : 80.07%"
"[복숭아 과일 이름 말하기 바쁘답니다.카트에 앉아 있을 때보다 더 편안해 보이니까 좋네요. ], 긍정 텍스트 확률 : 63.44%"
"[대용량 바구니라 너무 좋아요.넓이도 넓지만 깊어서 파 한 단도 통째로 들어가니까 대박이네요. ], 긍정 텍스트 확률 : 99.80%"
"[ 오늘 장본 물건들이에요. 이게 다 휴대용유모차 장바구니에서 나왔다니 대박 ], 긍정 텍스트 확률 : 92.63%"
"[ 너무 가까이 오니까 깜짝 놀랐어요. 근데 생각보다 안 무서워하네요.유모차에 타고 있어서 도망 못 간거 같기도 하고 ㅋㅋㅋ ], 긍정 텍스트 확률 : 87.29%"
"[ 튼튼한 레인커버가 있어서 비 오는 날에도 잘 타고 다녔어요.전체를 다 덮어주는 구조라 사과가 벗기려고 해도 잘 안되니 좋더라구요.액세서리가 다양해선 원하는 모양으로 변신시키면서 사용할 수 있으니까 너무 좋아요.휴대용유모차지만 디럭스 유모차보다 만족합니다 편하게 자주 쓸 수 있는 게 최고잖아요. ], 긍정 텍스트 확률 : 92.63%"
"[저도 드디어 극한직업 봤어요 ㅋㅋ 저 조리원에 있을때 애기들 재워두고 신랑이 심야영화 보고 왔었는데 재미있다며], 긍정 텍스트 확률 : 97.14%"
"[보고 웃으라고 저도 봤으면 좋겠다고 그랬거든요. 그런데 마침 지난 주말에 올레에 올라왔다며 결제해줘서 집에서 같이 다시 봤어요극한직업 유행어를 따라해봤는데 정말 킨즈 에어플러스를 사용하다보면 다 비슷하게 느끼게 되는거 같아요. 휴대용 유모차로 가성비 좋게 나오고 심지어기내반입 유모차 인데], 긍정 텍스트 확률 : 92.35%"
"[최대 도까지 눕혀져서 신생아를 눕히기 좋구요], 긍정 텍스트 확률 : 69.54%"
"[풋머프가 기본적으로 장착되어 있어서 발 부분을 감싸주기에도 좋아요. 캐노피도 완전히 가릴 수 있도록 내려지고], 긍정 텍스트 확률 : 87.44%"
"[이 유모차가 간단히 폴딩이 된다는 점 그리고 기내반입 유모차로도 된다는 점. 그래서 휴대용 유모차로 추천하는 바에요. ], 긍정 텍스트 확률 : 81.84%"
"[는 블랙 알루미늄으로 되어있는데 가벼우면서도 충격에는 강도가 높은 소재에요. ], 긍정 텍스트 확률 : 68.51%"
"[신생아를 눕히게 될때나 아이들이 유모차에서 잠들었을때 편하게 올려서 사용 할 수 있어요. ], 긍정 텍스트 확률 : 67.89%"
"[킨즈 에어플러스에서 첫째아이가 가장 좋아하는 모드는 바 인데요], 긍정 텍스트 확률 : 87.84%"
"[ 유모차를 완전히 접은 폴딩상태에서는 바를 잡고 유모차를 끌고 다닐 수 있어서 이동도 편리하답니다. ], 긍정 텍스트 확률 : 58.93%"
"[ 그런데 사실 바의 윗부분을 제거하고 트레이를 장착하면 아이의 많은 짐을 올려줄 수 있답니다. 저 날은 미처 트레이를 챙겨나가지 못해서 바에 올려두고 핫도그를 먹었지만], 긍정 텍스트 확률 : 86.40%"
"[ 음료를 얹을 수 있는 곳이 두군데라서 가끔 아빠엄마의 차가운 음료를 같이 올려두기도 해요.], 긍정 텍스트 확률 : 88.81%"
"[핸드폰을 세워둘 수 있는 핸드폰 거치대도 있기에 필요시에는 영상 찬스를 사용할 수도 있어요 ㅎㅎ ], 긍정 텍스트 확률 : 84.50%"
"[ 그리고 핸드바로 장착해서도 사용할 수 있어요. 가지 버전 중에 원하는대로 사용가능해요 ], 긍정 텍스트 확률 : 88.29%"
"[ 킨즈 에어플러스는 신생아부터 개월까지 사용가능한 휴대용 유모차에요.첫째 토리는 개월이라 ㅎㅎ 이제 내려주고 앞으로 둘째 신생아를 위해 더 많이 사용하게 될 것 같아요.그래도 참 편안하게 앉아있더라구요. 아이들을 합리적으로 붙잡아두기에? 유모차는 좋은 도구가 되어주지요 ㅎㅎ ], 긍정 텍스트 확률 : 84.18%"
"[ 얼마전 신랑이 첫째아이를 유모차에 태우고 마트에 다녀왔는데요. 장바구니가 꿀 이라고 카톡을 보내줬어요.킨즈 에어플러스는 장바구니가용량이라서 정말 많이 들어가요. ], 긍정 텍스트 확률 : 76.12%"
"[ 바구니가 꽉 차도록 장을 봤어요. 매쉬 창을 들어올리면 더 많은 짐도 떨어트리지 않고 이동 할 수 있어요 ], 긍정 텍스트 확률 : 78.69%"
"[ 내가 이만큼 사서 장바구니에 담았다를 보여주는 사진이에요 ], 긍정 텍스트 확률 : 87.99%"
"[짐이 있더도 유모차가 접힌다니 넘 좋은거 있죠 ], 긍정 텍스트 확률 : 74.88%"
"[ 아이를 볼 수 있는 창도 있어서 이렇게 까꿍놀이 하며 다니기도 해요 ], 긍정 텍스트 확률 : 90.21%"
"[ 휴대용 유모차 추천 해요♡ ], 긍정 텍스트 확률 : 50.34%"
"[킨즈에어플러스버전인터넷 검색 백날 해봐야 답 안나와요유명하다고 인기 많다고 사봐야 내 아이한테 안맞아요직접 태워도 보고 직접 눈으로 봐야지 답이 정해지더라구요.얼마전 베이비플러가보니 어떤 기준으로 골라야 하는지 결정이되더라구요.우리집 아드님의 휴대용유모차 조건과직접 사용하는 엄마아빠에게도 맞아야겠죠. 등받이와 발받침대가 길어야함. 햇빛가리개 공간도 넓어야함. 등받이 조절이 끈이 아니여야함. 장바구니가 크면 좋음. 기내반입 가능. 하이포지션. 트레이도 있으면 좋고. 가장 중요한 본체가 튼튼해야하고 핸들링이 좋아야함그것이. 있더라구요아드님과 우리 부부의 마음에 쏙 드는 것이바로바로킨즈에어플러스킨즈...?처음들어봤어요 ㅋㅋㅋㅋ근데 친구가 어느날 가지고 나왔는데헉 이것은 바로 내가 찾던 것이다.싶더라구요사실 와이지니를 사려고 기다리고 있었어요. 조금있으면 리뉴얼 되서 나온다기에 바로 안사고 기다리고 있었는데 킨즈에어플러스는 장점은 다 가지고 있고 단점은 장점으로 보완해서 가지고 있는 것이더라고요 ], 긍정 텍스트 확률 : 99.88%"
"[ 제일 마음에 들면서가장 주목받고 있는킨즈에어플러스의 트레이베이비젠요요 유저들이 요거 보고 모두 반했어요휴대폰고정도 된다구욧 ], 긍정 텍스트 확률 : 68.81%"
"[ 등받이 조절 단손으로 쉽게 조절되어서 너무 편해요 ], 긍정 텍스트 확률 : 54.32%"
"[ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ가장 놀라운건장바구니중량 무려 징짜 너어어어어ㅓ무 좋아요가방걸이 없어도 되요애견유모차로도 유명하죠 ], 긍정 텍스트 확률 : 51.32%"
"[ 햇빛가리개는 통풍 또는 아이를 볼 수 있도록 여닫을 수 있게 되어 있어요 ], 긍정 텍스트 확률 : 81.80%"
"[ 그냥 위에서만 볼 수도 있고요 ], 긍정 텍스트 확률 : 64.46%"
"[ 여기저기 구멍이 슝슝 숨어있음 ㅋㅋ ], 긍정 텍스트 확률 : 50.59%"
"[ 핸드폰 주머니도 있어요 ㅎㅎ근데 이건 등받이를 최대한 눕혔을 때 가능하겠더라고요난 맨날 세울 건데...?ㅎㅎ ], 긍정 텍스트 확률 : 89.32%"
"[ 요건 브레이크제가 딱 좋아하는 스타일이에요오른쪽이고신발 윗부분이 닿지 않도록 발 바닥으로 조절가능합니다 ], 긍정 텍스트 확률 : 98.34%"
"[ 이너시트를 감싼 모습이에요끝 가운데부분에 자석이 있더라구요 ], 긍정 텍스트 확률 : 74.36%"
"[ 아이가 좀 더 크면 어깨끈 빼고 저렇게 점만 허리고정도 가능시트도 넓고 길고하이포지션이라서 바닥의 먼지나 더운 열의 전달이 좀 더 덜 되는 것전 키가 작지만 그래도 하이포지션이 좋더라고요초경량 .가볍고], 긍정 텍스트 확률 : 91.48%"
"[핸들링좋고], 긍정 텍스트 확률 : 88.39%"
"[ 킨즈에어플러스 휴대용유모차는 요즘에 많은분들이 사용하고 계시더라구요], 긍정 텍스트 확률 : 79.46%"
"[ 킨즈 에어플러스와 함께 외출이 가벼워졌어요. 혼자 택시를 탈때 가장 유용한것 같고 근처에 마실나가거나 문화센터 갈때에도 함께하고 있죠. ], 긍정 텍스트 확률 : 67.38%"
"[ 장점이 정말 많아 모든면에서 만족하고 사용하고 있는 휴대용유모차에요. 지난번 개봉기를 포스팅 했었죠.킨즈에어플러스 휴대용유모차를 실내에서 먼저 몇번 타서 익숙해진 후 외출하기 시작했어요.특히나 우리 반려견은 개모차를 타본적이 없어 연습우 필수였어요. ], 긍정 텍스트 확률 : 98.54%"
"[ 우리아들과 우리집 반려견 크림이는 평생 친구이지요. 외출 나갈때 한손은 유모차를 끌고 햔손은 반려견 애견줄을 잡고 길을 가자니 여간 불편하게 아니었어요.울 댕댕이 콧바람은 쐬게 해주고 싶은 마음은 굴뚝같은데 둘이 데리고 나가자니 너무 힘들더라구요. ], 긍정 텍스트 확률 : 92.87%"
"[ 킨즈에어플러스의 수많은 장점중 베스트라면 베스트로 만족하는점 반려견을 태우기 편하게끔 제작된 공간덕분이에요. 사실 장바구니로 쓰이길사지만 울 댕댕이가 들어갈 수 있어 애견유모차로 쓸 수 있답니다. ], 긍정 텍스트 확률 : 95.10%"
"[ 개모차를 처음타보는 우리 댕댕이는 처음엔 들어가는게 어려웠어요. 밖에서 이럼 힘드니 집안에서 여러번 연습해봤죠.캐노피를 안정적으로 고정해서 울집 댕댕이가 탈출할 수 없게끔 되어 있어안심하고 태우고 다닐 수 있어요. ], 긍정 텍스트 확률 : 89.17%"
"[ 외출했을때 용이하게 사용할 수 있는 트레이에요.외툴시간이 길어지면 밖에서 이유식을 먹여야하는경우도 많아지니 잘 활용하고 있어요.휴게실에서 수유실에 가보니 우리아이가 앉아서 먹을곳이 없더라구요? 이럴때 사용하라고 트레이는 항상 챙겨다닌답니다. ], 긍정 텍스트 확률 : 99.12%"
"[ 엄마아빠 휴대폰도 놔둘수 있어요. ], 긍정 텍스트 확률 : 86.41%"
"[ 외출해서 유모차에 앉아서 먹는걸 잘할 수 있을까? 염려되어 집안에서 연습몇번 해봤어요.각도도 우리아이가 먹기 편하게 가장 높우 각도로 맞춰주고 먹이니 아주 잘먹더라구요. ], 긍정 텍스트 확률 : 99.89%"
"[ 우리 아이 안전을 위해개 안전벨트 패드가 장착되어 있어서 안심하고 유모차를 태울 수 있어요. 실내에서 안전벨트 하는것도 연습해보고 외출하는 중이랍니다. ], 긍정 텍스트 확률 : 94.46%"
"[ 저는 사실 점식 안전벨트만으로 외출하는 편이긴 한데요], 긍정 텍스트 확률 : 67.22%"
