"[쭈쭈네는 지난주 다낭여행을 다녀왔어요 일주일전 급 예약해서 다녀온거라 부랴부랴 준비하느라], 부정 텍스트 확률 : 74.02%"
"[쇼핑 소감], 부정 텍스트 확률 : 53.29%"
"[위메프 쇼핑후기], 부정 텍스트 확률 : 53.29%"
"[위메프 꿀팁 ], 부정 텍스트 확률 : 53.29%"
"[위메프 성공], 부정 텍스트 확률 : 53.29%"
"[ 나단스 유모차 후기는 별로없길래 올려봐요.핫딜때 산건 아니고 핫딜이후에 필요해져서 조금 더 비싸게샀어요오늘도 두서없이 사진이랑 같이 설명 갑니다.원래 쓰던 유모차가 디럭스같은 절충형이라 처음 박스에서 꺼냈는데 너무 작고 가벼웠어요....... .......? 본문 이미지측면샷은 이러합니다폴딩 언폴딩 넘나 쉬운것. 작고가볍고........ .......? 본문 이미지뒤통수 부분 걷으면 메쉬로 돼있는것도 좋아요........ .......? 본문 이미지그리고 각도조절.. 원래 쓰던건 각도가 단만 할수있는데 다른 휴대용유모차들 보니 양쪽으로 잡아당기는게 좀 불편하더라구요. 이건 그냥 버튼누르고 살짝 잡아당기면 돼서 편해요........ .......? 본문 이미지이렇게 좋은점만 쓰니 체험단 같나요ㅋㅋ이제 단점을 나열해봅니다.손잡이부분 각도조절.다른유모차는 모르겠지만 원래쓰던게 각도조절이 되다가 안되는거 쓰려니 여간 불편한게 아니지 않네요. 그것도 얘는 키큰사람이 쓰기 편할듯.. . 단신인 저한테 약간 높은느낌이예요........ .......? 본문 이미지게다가 아기 자리는 높이가 낮은 편? 이고 차양막이 풀차양이라는데 아기를 덮지못한다는ㅜㅜ특히나 등받이도 도라 밖이 궁금한 아가는 가만히 기대고 있지를 않네요.......... .......? 본문 이미지그리고 이 차양막은 왜 높은 손잡이대 보다 더 높게 올라올까요? 차양막 걷어놓으면 손잡기가 걸리적거리네요. 차양막 뜯어버리고 싶음....ㅋㅋㅋ발사진 아님 주의....... .......? 본문 이미지또 최대의 단점 하나 더 있어요.보통 길가다가 턱 있으면 뒷바퀴사이에 바? 이걸 뭐라 부르나요를 발로 툭 차서 올리잖아요. 그게 없어요. 사진처럼 장바구니 더럽혀짐ㅜ제가 이것 땜에 계속 미니랑 미니플러스랑 고민했는데.. 미니에 있던 좋은 기능을 왜 없앴는지 모르겠네요. 결국 새버전으로 구매하긴 했지만 진짜 아쉬워요....... .......? 본문 이미지물론 다른 유모차를 안써봐서 비교하기는 힘들겠지만 나름 괜찮은 유모차예요.다른 휴대용도 마찬가지겠지만 차에 항상 넣어놔도 부담없으니 좋네요그리고 얘 만의 특장점이라 광고하는 볼베어링신랑이 자동차 베어링 연구원이라 예민 때문인지 주행할때 휴대용이라는 느낌 없이 부드럽게 굴러가요.그것만해도 충분히 가격대비 매력적인 유모차예요.어차피 샀으니까 애정하며 써야지요 ㅜ.ㅜ참. 추가하자면 배송은 목욜저녁 주문했는데 월욜 받았고 해외배송이라더니 받았는데 화학냄새?가 좀 나서 하루 밖에 빼놨다 사용했어요.], 부정 텍스트 확률 : 100.00%"
"[.나단 플러스유모차 쓰시는분 계신가요? 실제후기좀들려주세요 블로그나 카페에후기가많은데 실제로돈주고산후기여도 이벤트때문에 만원돌려받으려고 쓴글이많아서 좋은얘기밖에없네요.. 가격이 저렴하던데 튼튼하긴하나요? 앉는폭은 어떤가요? 시트길이는긴가요? 짧으면 아기목이뒤로꺾인다는데 솔직한실사용후기좀 들려주세요♡], 부정 텍스트 확률 : 99.27%"
"[상품명나단스 미니 절충형 휴대용 유모차], 부정 텍스트 확률 : 89.07%"
"[선택 미니그레이ⓛ.가격은 ], 부정 텍스트 확률 : 52.44%"
"[ 나단스 미니 절충형 휴대용 유모차 ], 부정 텍스트 확률 : 89.07%"
"[ ＞＞＞], 부정 텍스트 확률 : 53.29%"
"[.▣ 보고있는 상품 열어보기 ▣ ], 부정 텍스트 확률 : 54.03%"
"[ 포스팅된 내용은 제공받은 내용으로만 작성됩니다. 시간 경과에 따라 일부 내용이 차이가 있을 수 있습니다. ], 부정 텍스트 확률 : 52.74%"
"[ .. ★★★★★후기가건밖에없어서긴가민가하면서구입해봤는데다른분들이제후기보고도참고하셔서구매하셨음해서후기남기게됐네요.ㅎㅎ일단저희아이는개월.키로.아주튼튼한여아입니당], 부정 텍스트 확률 : 55.47%"
"[ .. ★★★★☆색상블랙인데촌스런블랙아니고요접고펴는것도저혼자할수있네요장바구니도넉넉하구안전바탈부착도쉽구요핸들링도나쁘지않네요가격대비진짜갠춘네요근데유모차컵홀더는어디다끼우는지도통모르겄네], 부정 텍스트 확률 : 51.49%"
"[ .. ★★★☆☆이거도대체어떻게접는거에요.설명서도엉뚱한거보내오고], 부정 텍스트 확률 : 70.31%"
"[ 이 게시물은 년 월 일 시 분에 게시되었습니다], 부정 텍스트 확률 : 76.44%"
"[한정특가할인 나단스 미니 절충형 휴대용 유모차], 부정 텍스트 확률 : 90.60%"
"[선택 미니블], 부정 텍스트 확률 : 74.93%"
"[ 원 즉시할인가 ], 부정 텍스트 확률 : 75.70%"
"[ 인기상품은 조기 품절되니 유의하시구요.휴대용유모차 역대가특가 할인 찾아 보았습니다 해당 특가정보는 년 월 일 금요일 오후 시 분 기준입니다. 상품 구매리뷰후기는 아래 링크로 들어가세요 ▼▼▼.. ], 부정 텍스트 확률 : 68.79%"
"[한정특가할인 나단스 미니 절충형 휴대용 유모차], 부정 텍스트 확률 : 90.60%"
"[선택 미니블], 부정 텍스트 확률 : 74.93%"
"[ 원 즉시할인가 ], 부정 텍스트 확률 : 75.70%"
"[이유식 할 때가 되어서 하이체어를 알아봤어요이유식을 바운서에서 먹이다가 하이체어로 바로 앉히려고범보의자를 따로 사진 않았어요제가 원하는 원목하이체어가 있었는데 가격대가 할인을 해도 만원 후반대.. 그럼 개를 사면 거의 만원인데], 부정 텍스트 확률 : 96.22%"
"[ 인터파크에서 할인쿠폰으로 받아서하나는 ], 부정 텍스트 확률 : 52.22%"
"[하나는 ], 부정 텍스트 확률 : 62.13%"
"[ 원에 구매했어요내 아이디랑 신랑 아이디로 하나씩 구매했는데], 부정 텍스트 확률 : 84.50%"
"[ 쿠폰이 왜 다르게 왔는지 그건 저도 모르겠어요ㅎㅎ운나쁘면 한 달 정도 걸린다고 했는데], 부정 텍스트 확률 : 83.22%"
"[저는 열흘 만에 왔어요 ], 부정 텍스트 확률 : 57.91%"
"[ 후기에서 다리 쪽에 기름이 많다고 해서 꺼내자마자 닦았어요..세 번 정도 닦이니까 깨끗해지긴 하더라고요 ], 부정 텍스트 확률 : 86.72%"
"[ 벨트는 견고하진 않아요ㅎㅎㅎ약간 싸구려 플라스틱 같은 느낌..하지만 가격이 저렴한 만큼 제 기능만 하면 된다고 생각해요간혹 아가가 벨트를 빨아서 그게 단점이라고 하시는 분들이 있는데..저희 아가들은 뭐], 부정 텍스트 확률 : 69.98%"
"[카시트 벨트도 빨고], 부정 텍스트 확률 : 73.06%"
"[유모차 벨트도 빨아서그게 특별한 단점으로 보이지는 않았어요벨트 커버 하나 사줄까 봐요 ], 부정 텍스트 확률 : 88.02%"
"[그땐 김장 비닐 바닥에 깔 거예요ᄒᄒᄒ ], 부정 텍스트 확률 : 53.02%"
"[ 식판 설치한 모습크고 괜찮죠??바퀴도 있는데 바퀴는 설치하지 않았어요저희 아가들은 개월이라 아직 의자에 오래 앉지는 못해요그래도 앉혔을 때 거부하지 않고 분 정도는 잘 앉아있더라고요릿첼의자는 앉자마자 싫어해요ㅎㅎ여기서 앉는 연습한 다음 이유식 먹었는데이유식 먹이기도 괜찮더라고요아직까지 사용한 지 얼마 안 돼서 특별한 단점은 찾지 못했어요혹시나 쓰다가 단점이 있다면 추가 포스팅할게요내 돈 주고 사서 쓰는 후기입니다. ], 부정 텍스트 확률 : 66.84%"
"[우산형 접이식 휴대용 윰차를 쓰다가도저히 한손핸들링이 안돼는 스타일이 적응불가어쩌지 사고싶다..고민고민..때마침 알게된 나단스 미니플러스핸들링좋구 폴딩 쉽다길래..찾아보니..세상에..가격이..너무 착함..사실 그래서 고민함..너무 저렴하니 고민하게돼는 이..모순..신랑이 외식한번한셈치고 사보라고..ㅋㅋ그래서 바루결제..추석이 꼈지만..생각보다 빨리옴추석 없었는 일주일도 안걸렸을것 같은디..무튼개봉해보니..컬러 폴딩 디데일 핸들링 대박 ], 부정 텍스트 확률 : 89.61%"
"[ 이건 안전바 미착상태 ], 부정 텍스트 확률 : 90.04%"
"[ 가성비 갑 디럭스유모차 추천대륙의 실수라는 나단스웨일 ], 부정 텍스트 확률 : 81.83%"
"[튼튼하고 안전한 디럭스유모차 나단스 웨일 ], 부정 텍스트 확률 : 53.29%"
"[유모차의 조립은 간단해요. 프레임만 펼치고 시트랑 바퀴만 껴주면 끝설명서에 너무나도 자세히 나와있어서 초보자 분들도 문제없이 조립이 가능해요.거기다 폴딩도 간편해서 어찌나 편한지요 ], 부정 텍스트 확률 : 98.81%"
"[그리고 커가면서 아이 성장에 맞춰서 각도 조절이 가능하기 때문에 나무가 걷고 나서도 요긴하게 쓰겠더라구요총 단계로 시트 각도 조절이 가능하답니다. ], 부정 텍스트 확률 : 88.09%"
"[캐노피도 단계로 조절이 가능해서 자외선으로부터 차단을 도와주고요오염에 강하고 견고한 원단으로 제작되서 더더욱 예쁘게 사용이 가능해요 ], 부정 텍스트 확률 : 60.10%"
"[핸들바는소재로 폭신해서 그립감도 넘 좋구요 ], 부정 텍스트 확률 : 97.27%"
"[그리고 요새는 넓찍한 장바구니는 당연 기본이죠최대 까지 수납이 가능하다고하니 외출시에 수납걱정은 끄떡 없을 것 같아요 ], 부정 텍스트 확률 : 55.12%"
"[단계의 각도조절 외에도 뒷면에 등받이 각도를 조절할 수 있는 벨트가 있어요.이걸로 더 미세하게 원하는 각도로 조절이 되서 아기가 편안해 하겠더라구요.거기다 포켓 또한 완전 취향저격ㅋㅋㅋㅋㅋ저렇게 망사포켓에는 핸드폰 넣고], 부정 텍스트 확률 : 82.11%"
"[지퍼수납에는 손수건이나 물티슈 같이 자주쓰는 물건넣어두면 완전 요긴하게 잘 쓸거 같아요 ], 부정 텍스트 확률 : 96.62%"
"[컵홀더가 있어서 세 제품다 완전 잘 쓸 수 있겠더라구요.요 풋커버는 잘 뒀다가 곧 다가올 겨울에 잘 사용해보려구요 ], 부정 텍스트 확률 : 74.62%"
"[안전벨트는 요새 다 기본이라는 점식으로 ], 부정 텍스트 확률 : 82.72%"
"[비록 멀리 나들이는 못갔지만], 부정 텍스트 확률 : 57.26%"
"[사용해보니 정말 고가의 다른 유모차들과 크게 다른점도 못느끼겠구요폴딩], 부정 텍스트 확률 : 96.11%"
"[차양막], 부정 텍스트 확률 : 90.69%"
"[디자인], 부정 텍스트 확률 : 53.29%"
"[핸들링 등 뭐하나 빠지는거 없이 넘 괜찮은거 같아요.진짜 가성비 갑 인정이고], 부정 텍스트 확률 : 66.27%"
"[대륙의 실수라는거 인정이요ㅋㅋㅋㅋㅋㅋㅋ사실 디럭스유모차 비싸게 주고사면 오래 못써서 아깝다는 후기 정말 많이봤는데], 부정 텍스트 확률 : 95.48%"
"[ 웨일유모차 정도면 가격대비 훨씬 만족하며 사용하실 수 있을 것 같아요가성비갑의 디럭스유모차 찾고계신다면 나단스 제품도 한번 눈여겨 보시길 바래요더욱더 자세한 내용은 아래 홈페이지 참고해주세요. ], 부정 텍스트 확률 : 78.78%"
"[ 나단스 미니 휴대용 유모차 한달 사용후기 ], 부정 텍스트 확률 : 85.28%"
"[며칠 전 나단스 미니 유모차를 구입한 이유를 끄적끄적 했었죠... .. ], 부정 텍스트 확률 : 82.78%"
"[제주도 여행전 집안에서 잠자는 용도로 사용하다가 드디어 비행기에 몸을 싣게됩니다.엇? 난.. 기내반입용이라고 해서 구입한건데... 정사각형모양이 아니라 애매하다는 소견을 듣고 화물로 보내야한다고 통보ㅠ 그래도 비행기 타기전까지 태우다가 타기전에 화물로 옮겨주겠다고 했다. 그런데 청주공항은 검색대 가자마자 탑승구여서 바로 화물로 보내졌다는 올때찍어서 비닐이 꾸깃꾸깃. 돌아올 땐 저가항공을 이용했는데 비닐 따로 안주더라고요. 안버리길 잘했어요 ], 부정 텍스트 확률 : 99.87%"
"[아시아나 비행기를 이용했고], 부정 텍스트 확률 : 60.25%"
"[김장봉투같은 큰 비닐을 줘서 거기에 담아서 보냈어요. 미니플러스는 미니보다 정사각형에 가까워서 기내반입이 될듯합니다만. 혹시 모르니 꼭 항공사에 문의해보세요. 사이트 들어가면 기내반입가능한 유모차사이즈가 친절하게 나와있답니다. ], 부정 텍스트 확률 : 81.05%"
"[짠 그리고 제주도여행에서 제 역할을 톡톡히 해낸 나단스 미니 유모차입니다. ], 부정 텍스트 확률 : 63.28%"
"[나단스 미니플러스가 아니라 미니를 선택한 이유가 넓게빠진 차양막때문이였는데....얼굴에 해가 들어요.ㅠ물론 해질녘이였고 해를 바라보며 걷는 걸 감안하면 괜찮은 걸까요? 이럴땐 휴대용이라 양대면 안되는게 아쉽네요. ], 부정 텍스트 확률 : 92.04%"
"[엄마 뜻을 알았는지 안전벨트를 하지 않아도 얌전히 앉아있네요. ], 부정 텍스트 확률 : 52.65%"
"[뜨거운 날엔 외출을 삼가하심이... 다리쪽에 해가들어 블랭킷으로 덮어줬어요. 아무래도 아기보는창이 메쉬가 아니다보니...통풍이 아쉽긴합니다. ], 부정 텍스트 확률 : 84.60%"
"[미니 플러스는 안써봐서 모르지만 핸들링 진짜 좋거든요. 충격흡수하는 볼베어링이 앞쪽에만 있다고 하는데 암튼 좋아요. 그리고 앞바퀴쪽이 더 넓어요. 그래서 어디 들어가거나 할때 앞부분이 통과하면 뒤에는 당연히 들어가기때문에 좋더라고요. 디럭스 사용할때 뒷바퀴가 크고 넓어서 꼭 걸렸거든요. ], 부정 텍스트 확률 : 96.33%"
"[그리고 부속품으로 함께 들어있는 컵홀더 고정이아니라 움직여서 편해요. ], 부정 텍스트 확률 : 74.46%"
"[바람통하라고 살짝 걷어봤어요. 양말아니면 발만 새카맣게 타겠어용. ], 부정 텍스트 확률 : 71.32%"
"[마지막으로 단점 하나 더 추가요.ㅋㅋㅋ 장바구니가 넓어서 좋긴한데 낮다보니 물건담기가 수월하진않고 볼록한 길을 걷거나 무거운 물건을 담으면 쳐져서 바닥에 끌리는....ㅠ 그래서 왠만하면 가벼운 옷가지정도 담고있어요. 카메라 담았다가], 부정 텍스트 확률 : 75.44%"
"[옆에 찍찍이가 풀려가지고 바닥에 끌려 흠칫했더라죠. ], 부정 텍스트 확률 : 67.45%"
"[ 접을 때 아직도 헤매고 있어요. 헤드부분 뒤로 젓히는건 쉬운데 앞으로 밀어서 접는 방법이 쉽지 않네요. 핸들링 좋으니 봐줍니다. 이제 적응할 때도 됐는데. 미니플러스는 원터치로 접고펴기 쉽다고 하니 미니플러스 추천합니다.ㅋㅋㅋ 만원 더 주고 미니말고 플러스 사세요. 장바구니는 별로 의미 없는 것 같고.. 미니는 발받침도 각도조절이 안되거든요. 짝꿍이 그부분 딱 케치해서는 민망 ], 부정 텍스트 확률 : 99.40%"
"[참 그러고보니 미니는 어깨끈이 설치?되어 있어서 접고나면 바로 어깨로 멜수있답니다. 미니 좋은 점 하나 겨우 찾았네.ㅋㅋㅋ막 쓰는 휴대용 유모차를 원하신다면 나단스 유모차 한번 써보세요 가격대비 좋아요. 미니플러스를 안산게 후회되지만 그래도 잘 쓰고 있어요. ], 부정 텍스트 확률 : 59.47%"
"[첫째부터 셋째까지 년간 육아를 해오며그간 대의 유모차가 울집을 거쳐갔다😢처분한것들도 있고 아직 집에두고 쓰는 디럭스], 부정 텍스트 확률 : 87.25%"
"[ 절충형], 부정 텍스트 확률 : 53.29%"
"[또 유모차를 사다 ], 부정 텍스트 확률 : 61.00%"
"[박스에서 꺼낸유모차는 폴딩된채로 셀프스탠딩 되게끔 되어있다. 셀프스탠딩 가능함 칭찬해주고픔ㅋ ], 부정 텍스트 확률 : 63.75%"
"[차양막은 단이라 볼 수 있다. 하지만 손잡이로부터 두단은 팽팽하게 펼쳐지고 정면쪽 두단은 좀더 연장된 느낌으로 팽팽히 쫙 펼쳐지진 않는다. 그러나 그 두단을 위쪽 단추에 고정하면 아이쪽에서 좀 더 환하게 시야확보를 할 수 있어서 덜 답답해보일듯. 크게 신경쓰이는 부분은 아닌것 같다. ], 부정 텍스트 확률 : 98.30%"
"[전체적으로 훑어보고 좀 더 상세하게 유모차를 살펴봤다. 먼저 손잡이에 달린 스트랩. 아마 내리막길에서 행여나 유모차를 놓칠까봐 운전시 손목에 끼우라고 되어있다. ], 부정 텍스트 확률 : 50.73%"
"[등받이는 뒤쪽에 지퍼로 되어있는데 그 부분을 열면 저렇게 망사로 시원히 뚫려있다. 여름에 굉장히 시원할 듯 싶다. 다시 지퍼를 내리면 어색하지 않게 깜쪽같이 숨는 망사부분. 그리고 그 지퍼부분은 주머니로 되어있어서 핸드폰], 부정 텍스트 확률 : 72.72%"
"[이 부분을 다리받침이라고 해야하나...아무튼 의자끝부분도 각도조절이 된다. 요거 뭐 크게 신경쓰이나 싶지만 살형아도 가끔? 이용하게 될때 각도를 내려서 다리가 불편하지 않게 해줄 수 있고 막내는 아직 발받침까지 발이 닿지 않으니 평행하게 하여 앞으로 다리를 쭉 펼수 있게 해준다. ], 부정 텍스트 확률 : 97.94%"
"[어깨끈조절이 상당히 쉽다. 휴대용은 어깨높이와 상관없이 등받이에 고정된 경우도 있고], 부정 텍스트 확률 : 56.00%"
"[장바구니는 휴대용치고 굉장히 크다. 또 장바구니로 짐을 넣는 입구가 앞쪽이나 뒤쪽 다 넓어서 어디로든 쉽게 넣고 뺄 수 있을것 같다. ], 부정 텍스트 확률 : 93.80%"
"[폴딩은 바에 달린 두가지 버튼을 동시에 누르면서 접을 수 있는데 안전바가 장착된채로 폴딩되며 안전바를 잡아당기면서 접으니 더 쉬웠다. 또 폴딩상태에서 안전바를 손잡이로 이용해서 가방처럼 들 수도 있었다.아이를 태워 운전도 다 해보고 최종적으로 느낀점은 앞에도 언급했듯이 안전벨트에 끼우기전에는 어깨끈과 허리끈이 쉽게 분리되는점과 폴딩하여 세웠을 경우 유모차 천이 바닥에 닿는다는 아쉬움이 있지만 직접적으로 유모차주행시 나와 아이에게 불편한점은 아니니 다행. 요 두가지 살짝 아쉬운점 외에는 너무 너무 장점이 많은 유모차임에는 분명한 것 같다. 거기에 착한가격까지 더하니 가성비 끝판왕✌ㅡ내돈주고 사서 직접쓰고 느끼는 유모차 후기ㅡ ], 부정 텍스트 확률 : 99.53%"
"[ 대륙의실수 디럭스유모차 나단스 웨일 가성비 갑 ], 부정 텍스트 확률 : 80.86%"
"[전 그레이 색상으로 주문했는데 전면 타이어가 폴리우레탄으로 되어있더라고요지면과의 마찰력이 높아 안정적이라 좋았는데요추가적으로 설치되어있는 서스펜션은 울퉁불퉁한 길에서도 충격을 완화시켜줘요뒷바퀴는 빅 사이즈 휠이 설치되어있었어요펑크 걱정 없는 튼튼한 나일론 우레탄 타이어를 사용해서 부드러운 주행이 가능해요 ], 부정 텍스트 확률 : 79.37%"
"[핸들 조절이 가능해서 제가 운행할 때 더 편안했어요핸들 사이드 버튼을 꾹 눌러주고 높이 조정을 해주면 됐는데요 ], 부정 텍스트 확률 : 70.59%"
"[땅에서부터의 높이가 최소 에서 최대 까지 조절이 가능한 멀티 앵글 핸들이 탑재되었어요그래서 제가 나단스 디럭스 유모차를 운행할 때도 신랑이 운행할 때도 손쉽게 조정해서 운행을 하니 편하더라구요 ], 부정 텍스트 확률 : 79.87%"
"[컵홀더랑 모기장도 구성품에 들어있어서 더 좋았어요정말 가성비 최고디럭스유모차가 만 원대 초반이라니 이게 말이나 됩니까? 원터치로 뒷바퀴 제어가 가능한 레버 브레이크가 달려있어요발로 간단하게 조절이 가능해서 편했어요 ], 부정 텍스트 확률 : 85.50%"
"[추운 겨울에는 요렇게 덮개를 끼워주시면 돼요아이들 발이 따뜻하겠죠?이게 다 기본 구성품으로 들어있더라구요나단스 웨일 혜자스러워요 ], 부정 텍스트 확률 : 57.03%"
"[양쪽 버튼을 눌러주시면 도까지 눕힐 수 있어요도], 부정 텍스트 확률 : 61.93%"
"[평소에는 이렇게 닫혀있어서 쌀쌀할 때나 추울 때는 그냥 사용하시면 되구요 ], 부정 텍스트 확률 : 90.17%"
"[처음 해보는 신랑도 손쉽게폴딩 하는데 초도 안 걸리는 것 같아요디럭스 폴딩 하는 거 맞나요?ㅋㅋㅋㅋ대륙의실수 웨일 접고 펴는 거 정말 최고예요 ], 부정 텍스트 확률 : 61.65%"
"[마트에 방문했는데 따봉이가 잠들었더라구요 요람형으로 침대처럼 만들어줬어요아이도 편안하게 꿀잠자는중 ], 부정 텍스트 확률 : 53.97%"
"[돌아다니다 보니 잠에서 깬 따봉이근데 잠에서 덜 깨서 멍 때리더라고요 ㅋㅋㅋㅋㅋ시트를 빼서 돌린 뒤에 다시 끼워주면 양 대면으로 사용이 가능했어요 ], 부정 텍스트 확률 : 95.49%"
"[가장 안정적으로 몸을 감싸준다는 점식 안전벨트가 장착되어있었어요따봉이도 편안해하더라구요앞에 손잡이가 있어서 더 안정감이 있었어요핸들은 푹신한소재로 감싸져 있어서 그립감도 좋았어요 ], 부정 텍스트 확률 : 51.05%"
"[대륙의실수 나단스 웨일 디럭스유모차이런 실수는 정말 반갑네요만 원 초반대의 가격으로 이런 기능과 구성이라니?너무 괜찮은 것 같아요 ], 부정 텍스트 확률 : 53.33%"
"[ ...? ...? ], 부정 텍스트 확률 : 53.29%"
"[ 찹쌀이의 첫 붕붕이 대륙의 실수라는 나단스 웨일 유모차 ], 부정 텍스트 확률 : 64.14%"
"[친구한테 택배를 집에 넣어달라고 부탁해놓고 친정집 나들이를 다녀왔더니 현관에 커다란 박스가 뙇요건 유모차다 유모차 울 찹싸뤼 첫 붕붕이구나 싶어서 신랑을 졸라서 바로 조립 시작구성품은 안내책자랑 꼼꼼히 확인다행히 아래처럼 안내책자가 한글], 부정 텍스트 확률 : 77.27%"
"[자 이제 바퀴를 조립해 볼까큰거는 뒤쪽 작은거는 앞쪽으로 착착 끼워주기만 하면 끝 완전 초간단 울신랑이 나 뭐하러 부른거야..? 이러심..ㅋㅋ난 촬영해야 하니깐 어여어여해봐 ], 부정 텍스트 확률 : 99.23%"
"[요 바구니도 그냥 맞춰서 끼우기만 하면 끝완전 초간단ㅋㅋ유모차 조립 정말 어려운줄 알았는데 이리 쉬울 줄이야 그냥 착착 가져다 꽃으면 그만이더라구요얘기 들어보니 요즘엔 다 이렇다고는 하더라구요 암튼 제가 한번더 빼가 넣어보고 했는데 정말 쉬웠어요 ], 부정 텍스트 확률 : 95.29%"
"[자 이제 캐노피를 연결합시당 그냥 지퍼만 올려주면 끝 짱짱하게 땡겨지는게 전 딱 마음에 들어써욤캐노피 쭈글거리는 거도 많던데 전 이렇게 짱짱한게 조음 ], 부정 텍스트 확률 : 99.12%"
"[이너시트도 깔고 제대로 ], 부정 텍스트 확률 : 80.01%"
"[풋커버도 채워주고 ], 부정 텍스트 확률 : 61.06%"
"[채우고서 모기장까지 씌우고 제대로근데 솔직히 모기장은... 훔... 왜 주는지 모르겠음 나단스꺼에 딱 맞는거도 아니고 그냥 아래쪽은 너덜너덜... 내가 따로 사두었던 모기장이 오히려 도 잘맞는... 내가 잘못 씌운건 아닌거 같은뎅..ㅎㅎ ], 부정 텍스트 확률 : 99.65%"
"[엄마들사이에서 유명하다는 나단스 아기식탁의자를 구입했다.아기가 자리에 앉아서 맛있게먹어주길바라며..집에 조카가쓰던 원목식탁의자가 있으나 둘중 하나를 서브로 쓸 예정 ], 부정 텍스트 확률 : 55.95%"
"[아직 허리힘이부족하여 원목식탁의자에는 못앉혀봤는데 나단스는 유모차 형태라 일부터 잠깐씩앉혀가면서 적응시키고있다.배송은 일주일정도걸린것같고 박스상태는 쏘쏘옆부분이 찢어졌는데 예민한사람은 불만을가질수도있으나 나는 제품손상이없었기에 그냥 개봉했다.내가구매한건 베릴민트 ], 부정 텍스트 확률 : 89.42%"
"[나단스 유모차...처음 휴대용 유모차를 사려고 보는데...맘카페에... 저렴하다고 공유글이 올라왔더라구요생소하기 그지 없는 이름이었어요그래도 가격이 저렴하기에어차피... 차에 짱박힐 유모차라는 생각에그냥 질렀죠물론 이 과정에서 당연히 다른 휴대용 유모차들과의 무게 비교], 부정 텍스트 확률 : 93.07%"
"[폴딩 방법 비교], 부정 텍스트 확률 : 83.74%"
"[사이즈 비교는 당연한거죠판매글에 나와있은 것들로 비교한거라...실제 직접 폴딩하고 핸들링 해보며 써본 비교는아니었지만.. 차에 넣고 다니면서...임산부가 아이 데리고 다니기엔..뭐 얼마나 험한 곳 다니랴 싶어서...스펙은 비슷비슷 하기에 그냥 지르고 봤는데왠걸 생각보다 괜찮더라구요 ], 부정 텍스트 확률 : 55.74%"
"[일단은 접고 피는게 간단해요얼마전에 제 차에 요요 새로 산 친구가 윰차를 실으려는데 못접어서 ㅎㅎ 제가 동영상 찾아봐서 접어줬어요... 그런데 제 유모차는 손잡이 윗쪽에 접는 버튼이 있어서 그거 누르고 그냥 접으면 되는 반면...요요는 아래쪽에 버튼이 있어서.. 허리를 숙여야 하고..임산부에겐 힘들어요 허리 숙이기도 ㅠㅜ그리고.. 생각보다 스킬이 필요하더라구요..뭐 쓰다보면 금방 익숙해지겠지만물론 요요가 더 작게 접혀요근데 무게나 이런건 큰차이 없더라구요쇼핑몰에서 끌고 다니기엔... 핸들링도 저같이 둔감한 사람은 크게 못느끼겠고...요건 펴는 영상이에용 영상 찍는다고 좀... 제가 바벅대서 ㅎㅎ 평소보다 시간이 걸렸네요 ], 부정 텍스트 확률 : 90.63%"
"[그리고 이건 접는 영상직접 찍으며...초 이상 동영상 만든다고 천천히 접었어요 ], 부정 텍스트 확률 : 83.97%"
"[발판이랑 안전바 정리하면 더 작아지겠지만제겐 저정도도 충분해요애기 카시트 앉히고 탁 접어 척 하고 윰차에갤 임산부도 거뜬하죠 ], 부정 텍스트 확률 : 74.43%"
"[ .?대륙의대륙의 실수.?나단스유모차나단스유모차.?나단스미니플러스나단스미니플러스 .?유모차유모차.?휴대용유모차휴대용유모차 ], 부정 텍스트 확률 : 91.49%"
"[ 가성비갑 휴대용 유모차 대륙의 실수 나단스 미니플러스 실사용 장 단점 ], 부정 텍스트 확률 : 88.61%"
"[내 돈 주고 산 나단스 미니플러스 후기], 부정 텍스트 확률 : 95.90%"
"[가성비갑 휴대용 유모차 나단스미니플러스 장단점 ], 부정 텍스트 확률 : 89.07%"
"[별이는 개월이에요. 아직 휴대용 유모차를 타기엔 이른 시기이고 ], 부정 텍스트 확률 : 81.45%"
"[절충형 디럭스급 유모차가 두대맥클라렌], 부정 텍스트 확률 : 64.08%"
"[페도라가 있는 별이네지만], 부정 텍스트 확률 : 54.39%"
"[외출과 여행시 짐이 점점 많아지는 탓에간단히 실내 외출용으로라도 사용하고자 ], 부정 텍스트 확률 : 91.02%"
"[휴대용 유모차를 조금 일찍 알아보고 구매했어요 ], 부정 텍스트 확률 : 77.02%"
"[우선 제가 고른 휴대용 유모차는], 부정 텍스트 확률 : 83.81%"
"[맘카페에서 가성비 갑으로 유명한 브랜드], 부정 텍스트 확률 : 66.21%"
"[나단스 ], 부정 텍스트 확률 : 53.29%"
"[초보 블로거라 앞바퀴 사진이 없어요 ㅜㅜ ], 부정 텍스트 확률 : 82.59%"
"[한손 주행을 하며 찍은 사진인데요.], 부정 텍스트 확률 : 91.79%"
"[한 손 주행이 가능하다는 점핸들링이 좋다라는 뜻이겠죠 ], 부정 텍스트 확률 : 56.58%"
