"[ 강추드립니다 개월 아기 태울려고 구매했어요 가격이 저렴해서 부실하진 않을까], 긍정 텍스트 확률 : 76.88%"
"[ .?에어보스에어보스.?기내반입기내반입.?유모차유모차.? 이 포스팅은 제휴마케팅이 포함된 광고로 일정 커미션을 지급 받을 수 있습니다. ], 긍정 텍스트 확률 : 60.57%"
"[.디럭스 유모차 사용중인데 이번에 기내용으로 구입했네요.제품은 에어보스 이고 케리어처럼 접어서 밀거나 끌고다닐수 있어서 이동성과 편리성이 우수한 제품이네요.시승자는 이제 개월된 딸내미입니다.부피도 접으면 상당히 작아지네요.다만 기내용이다보니 안정감은 다소 떨어지는것 빼고는 만족합니다.워낙 디럭스유모차를 무게가 더 많이 나가는걸로 사용해봐서 그런지 더 그렇게 느껴지는듯 싶네요.물론 디럭스 유모차와 비교한다는거 자체가 안맞긴 하지만요.사용하는 유모차가 디럭스뿐이라서요..다음달에 비행기 탈예정인데 그때 제대로 사용해봐야죠.가성비적으로 괜찮은것 같습니다.. .?에어보스에어보스. .?에어보스캐리어유모차에어보스캐리어유모차. .?기내반입유모차기내반입유모차 ], 긍정 텍스트 확률 : 50.57%"
"[..❤❤❤❤❤❤❤.유모차도 물려받은거라서신생아때부터 개월까지.열심히 타다가 이번기회에 바꾸자 해서 위메프.쿠팡.네이버 다뒤져봣는대 후기가 진짜좋은 가성비도 좋다고해서 위메프에서 구입♡ ], 긍정 텍스트 확률 : 83.53%"
"[ .배송도빨라서 너무좋앗어요.오자마자 신랑오기전에 바퀴장착하고.보니 너무이쁘네요ㅜㅜ.보낭커버도 가격이 만원이던대.구매하니 같이주셔서진짜굿👍👍..놀고잇는 아들래미 언능 유모차태워보고.집에서 밀어보니깐 안정감잇고 가성비 갑이네요 ], 긍정 텍스트 확률 : 99.98%"
"[ .🤗 아들 모자이크🤗..마음에들었는지 요기저기 보면서 만져보고❗❗❗.가격착하면 꼭 문제있었는대.에어보스캐리어유모차는 가격도착하고 가성비도최고네요.. ], 긍정 텍스트 확률 : 96.92%"
"[안녕하세요 안이네에요아직 아이들이 유모차를 타는 나이대들은 겨울철 필수 준비물이 있죠유모차 방한커버인데요꼭 겨울철만 아니라 봄가을에도 유모차 바람막이로 필요하잖아요저는 유모차를 밖에 세워두는데 햇빛이 잘 들거든요어느새 햇빛에 유모차 방한커버가 빛이 바랬더라고요원래 살던 곳이 햇빛이 별로 없던 곳이라 이렇게 햇빛에 색이 바래는걸 생각치 못한거 있죠겸사겸사 이번 겨울에 유모차 방한커버 준비했어요 ], 긍정 텍스트 확률 : 99.56%"
"[ 저는 이래저래 유모차가 여러대가 있는데 원래 디럭스형이나 브랜드 유모차들?은 전용 유모차 방한커버가 있잖아요근데 저는 에어보스], 긍정 텍스트 확률 : 82.63%"
"[해피캐시 바꿔둔게 있어서 그걸로 구매했어요색상은 그레이], 긍정 텍스트 확률 : 75.99%"
"[버건디음 가지고 있는 유모차가 대부분 그레이인데...하필 주로 사용하는게 레드라 그냥 레드하자며 ㅋㅋ별 생각없이 주문함제가 구매한 에어보스 사이트에요], 긍정 텍스트 확률 : 91.41%"
"[ 일단 가장 먼저 눈에 보인 것이에어보스 유모차 바람막이재질이 엄청 탄탄해요보온성이 뛰어난 발수 누빔 원단의적용으로 보온효과를 극대화 하고 면창은 시력보호창으로 제작했데요 이 누빔원단이 엄청 짱짱하고요방수기능도 갖고 있어서 생활 방수도 가능하데요가끔 외출시 우산 없는데 비 내리면 다 젖는데 그 정도는 커버해주겠죠? 아직 그런 경운 없었어요겨울엔 아무래도 눈이 많으니까 눈 정도는 커버 할것 같아요봄가을에는 유모차 바람막이로 든든히 하겠어요 ], 긍정 텍스트 확률 : 64.74%"
"[ 에어보스 유모차 방한커버 살짝 펼치면 이런 모습이에요대부분의 절충형], 긍정 텍스트 확률 : 97.30%"
"[ 유아의 시력 보호를 위해 면이시력보호창이 적용되어서 비닐 떼고 이용하면 된답니다 ], 긍정 텍스트 확률 : 63.86%"
"[ 이건 아래 고정하는 벨크로에요대부분 유모차 발판이 있는데 그 발판에 고정하면올라가지 않고 안정감있게 유모차에 고정되요 ], 긍정 텍스트 확률 : 65.03%"
"[ 으응??우리 작은 안이 어딨지ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아니 사진 찍다가 짐깐 부엌다녀오니 이녀석이 이러고 있어요 ㅋㅋㅋㅋ오늘 옷도 색깔을 맞췄네요 아이들 어디 구석 들어가고 기어들어기는거 좋아하니까 이런데 찾아들어가는거 넘 좋아하죠다 좋은데 창쪽이 구겨질 엄마는 걱정그래도 비키라고 해도 안 들어서 포기요 ㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 50.38%"
"[ 에어보스 유모차 방한커버 장착한 모습이에요우리 작은 안이 안에 있는데 잘 안 보이죠이게 버닝 유모차인데 잘 맞이요미니미고플러스에도 사용하니 잘 맞답니다 근데 우리 작은 안이 다리가 내려올 부분이 좀 부족하다고 해야하나? 타이트해요 조금 작은 느낌이 있긴한데 이건 유모차에 따라서 달라질꺼라 에어보스 유모차 방한커버의 문제라고 하긴 어렵고 나름 잘 사용하고 있으니 저렴하게 잘 산듯해요 ], 긍정 텍스트 확률 : 99.15%"
"[ 이건 햇빛가리개를 내린 모습이에요 아이들 잠들었을때 내려줄수 있어서 좋죠색상도 너무 밝은 빨강이 아니라 버건디라차분한 느낌을 줘서 전 마음에 들어요햇빛을 받으니까 그래도 밝아보이기는 하네요재질이 짱짱해서 생활방수도 되고 킬바람도 막아주니 이만하면굿장점 재질 짱짱한 에어보스 유모차 방한커버휴대용 유모차에 대략적으로 맞음색상이 차분함단점살짝 작은 느낌이 있음제 돈으로 구매한 에어보스 유모차 방한커버 후기입니다], 긍정 텍스트 확률 : 98.22%"
"[ .리뷰기존에 사용하던 유모차가 너무 무거워 무게만 보고 주문했습니다.그전 제품이 워낙 무겁기도 하지만 에어보스 정말 가볍게 잘 나왔네요.아이가 오개월인데 유모차 태우고 시승 했더니 잠도 잘 자네요.아기 확인 가능한 망도 커서 잘 보이구요. 애기도 누워서 잠깐씩 절 찾아서 올려다 보기도 하네요.조립도 여자 혼자 하기 수월합니다.바퀴랑 안전바 컵홀더], 긍정 텍스트 확률 : 97.54%"
"[시트만 부착하면 되니깐 어려울거 전혀 없구요.바퀴는 그냥 끼우면 딱 소리 나면서 고정 됩니다.처음 포장 뜯어서 조립 끝내고 태우려는데 발받침 부분이 펴지지 않아 애를 먹고 쿠팡에 문의 드렸네요.발받침대는 조절 버튼이 따로 있는데 그걸 못 찾고 헤맸다는 ㅠㅠ주말 내내 동네 마실 다녀보니 일단 가벼워서 전 애기 태운 상태로 들고 오르락 내리락 했어요.저 원더우먼임?? ㅎㅎ바퀴 잘 굴러 가고 바구니 넉넉하고 펴는 것도 간편합니다.대신에 접는건 다룬분들 얘기처럼 두손으로 해야 하네요.아기띠 한 상태로 하면 문제 없어요.앞에 안전바를 바닥으로 향하게 하면서 위에서 누르면 잘 접히는데 더러운 곳에선 하지 마시길...아 그리고 바구니 똑딱이 중 하나가 불량이라 고정이 안되서 교환할까 하다가 어차피 뗏다 붙였다 할거 아니고 계속 고정해놓을꺼라 망치로 두들겨서 고정 시켰네요.그리고 차양이 전 아기를 거의 눕힌 자세로 있다보니 좀 작은 편이라 느껴집니다.좀 더 길게 내려 왔음 좋았을 것 같아요.그래서 별하나 뺍니다.상품평에 어깨끈 없어서 불편하단 글 봤는데 어깨끈은 없지만 손잡이 따로 있어서 전 크게 불편하진 않아요.에어보스 사용한다고 집에 있는 디럭스는 이제 창고행일듯이제 아침 저녁으로 선선해서 자주 외출 해야겠어요.동네 공원 산책할 때 짱인듯 .▼▽ 자세한정보알아보기▼▽ ], 긍정 텍스트 확률 : 66.51%"
"[♥출산유아동⬇ ], 긍정 텍스트 확률 : 99.57%"
"[ ♥월 초특가 에어보스 기내반입 유모차 ], 긍정 텍스트 확률 : 99.12%"
"[ 원역대가특가 할인 제품을 찾아 보았습니다.▷ 출산유아동 ▷ 유모차웨건제조국 중국쿠팡상품번호 인기상품은 조기 품절이 되니 유의하시기 바랍니다.해당 특가정보는 년월일 월요일오전 시 분 기준 입니다.가격과 할인정보는 몇일에서 변동이 될수 있습니다.쿠팡에서 일간 최대 추가캐시적립중이에요. 꼭 받아가세요품절임박상품 구매리뷰 후기는⬇아래 링크로 확인해주세요⬇▼▼▼ .. ], 긍정 텍스트 확률 : 98.70%"
"[ 주엠버], 긍정 텍스트 확률 : 52.19%"
"[ 책임자와 전화번호], 긍정 텍스트 확률 : 62.66%"
"[ .?에어보스에어보스.?기내반입기내반입.?유모차유모차.? 이 포스팅은 제휴마케팅이 포함된 광고로 일정 커미션을 지급 받을 수 있습니다. ], 긍정 텍스트 확률 : 60.57%"
"[ 이런 형태에 타사 유모차는 만원대여서 부담이되더라고요.근데 에어보스캐리어쌍둥이유모차는 만원대더라고요. ], 긍정 텍스트 확률 : 56.90%"
"[ 저희 아파트문과 엘레베이터는 그전 쌍둥이 유모차도 겨우 들어 갔거든요.그래도 분리되니깐긍정적으로 ㅎㅎ ], 긍정 텍스트 확률 : 82.22%"
"[우리아이가 개월이 지났지만.. 한창 뛰어다니고 걸어다닐 때에 유모차는 타지 않겠다고 그러기에 앞으로 걷기를 아주 잘 하는 건가보다 하고 육아초보답게 유모차를 처분했었죠...그런데 처분하고 나니 주말에 나들이를 가거나 집근처 마트라도 갈라치면 짐도 많은데 안아달라고 투정부리는 아이때문에 결국 다시 유모차를 구입하게 됐어요...ㅠ.ㅠ ], 긍정 텍스트 확률 : 86.42%"
"[ 바퀴에요.조립이 간편했던만큼 굴러가는 것도 부드러웠어요. ], 긍정 텍스트 확률 : 71.14%"
"[ 풋브레이크 부분이에요. ], 긍정 텍스트 확률 : 94.37%"
"[ 안전벤트에요.원버튼으로 쉽게 풀 수 있어요. ], 긍정 텍스트 확률 : 87.39%"
"[ 커버 전체를 내려봤어요.길게 내려오는 편이고 그 전 사용 유모차에선 저 통풍구가 작은 편이라아이를 들여다보는데에 조금 불편했는데이번거는 넓어서 쉽게 잘 보일 수 있을것 같아요. ], 긍정 텍스트 확률 : 79.05%"
"[ 뒷 면 버클을 잡아 당기면 시트의 각도를 조절할 수 있어요.낮잠을 자는 경우 저걸로 조절해서 눕히면 될 것 같고도 정도로 거의 다 펼쳐지더라구요. ], 긍정 텍스트 확률 : 64.16%"
"[ 아까 말했던 시트 각도 조절이 필요할 경우 당겼을 때의 모습이에요. ], 긍정 텍스트 확률 : 94.30%"
"[ 벨트를 완전히 고정했을 때의 모습이에요. ], 긍정 텍스트 확률 : 89.62%"
"[ . .?에어보스에어보스 .?에어보스유모차에어보스유모차.?기내반입유모차기내반입유모차 ..와우 대박 유모차.여태까지 본 유모차 중 가성비 최고.여행 준비를 하면서 발견한 에어보스 기내반입 캐리어 유모차.살 애가 걷다지쳐 안아달라고 하면 서로 힘들까봐 급 구입했어요.휴대용도 되면서 기내 반입까지.트렁크에는 항상 짐을 실으면 유모차를 넣을 공간이 부족했는데 반에 반으로 슬림하게 접히니 좋고.비행기 탈때 들고 바로 가서 내릴 때도 그대로 태워서 좋고.손잡이로 접어서 끌 수도 있고 장볼 때 수납함도 무지 크고 튼튼하네용 핸들링도 좋고 차양막도 좋고 특히 아기 잘때 유모차를 많이 이용하는데 도 각도로 거의 눕혀져서 넘 좋네요 ], 긍정 텍스트 확률 : 99.37%"
"[ ...이글은 애드픽이 추천한 제품의 이용후기가 포함되었으며], 긍정 텍스트 확률 : 50.75%"
"[ 에어 보스 기내 반입 은 원터치로 한 번에 펴진답니다 펴고 접는 방법이 간단하답니다 디럭스 유모차는 접고 펼 때 손이 많이 가는데 정말 편리하더라고요너무 접고 펴는 게 편해서 깜작놀랐어요 ], 긍정 텍스트 확률 : 96.21%"
"[ 펼쳤을 때 모습이 예용 휴대용 유모차인데도 짱짱하더라고요 그래서 그런가다른 휴대용 유모차보다는 무게감이 있더라고요인 저희 딸을 태우고도 핸들링이 좋더라고요어제 처음의로 사용했는데정말 핸들링도 좋고 짱짱하더라고요가격대 비해서 너무 좋더라고요 ], 긍정 텍스트 확률 : 78.19%"
"[ 안전가드 또한 옆에서 여는 것이 아닌가운데서 열리니까 좋더라고요기존의 디럭스 유모차는 옆에서 열리니까아이 태울 때 자꾸 제자리로 돌아와서불편하더라고요 근데 에어 보스 기내 반입 은 모든 면에서 편하게 사용할 수 있는 제품이 더리고요 ], 긍정 텍스트 확률 : 79.38%"
"[ 원 입니다제품 가격은 달라질 수 있습니다 하단 링크 참고.상품후기 알아보기여기저기 다양한 제품 및 상품들을 소개하고 있습니다 판매자에 의해 제품의 정보는 변동이 될 수 있습니다 ↓쿠팡 공식사이트 바로가기↓], 긍정 텍스트 확률 : 50.32%"
"[ 위에 소개하고 있는 제품의 경우 쿠팡 공식 사이트 내용임을 밝힙니다년 월 일 시 분에 발행하였습니다이커머스 쇼핑은 삶을 행복하게 해줍니다 ], 긍정 텍스트 확률 : 82.81%"
"[ 원역대가특가 할인 제품을 찾아 보았습니다.▷ 출산유아동 ▷ 유모차웨건인기상품은 조기 품절이 되니 유의하시기 바랍니다.해당 특가정보는 년월일 화요일오후 시 분 기준 입니다.가격과 할인정보는 몇일에서 변동이 될수 있습니다.상품 구매리뷰 후기는아래 링크로 확인해주세요▼▼▼ .. ], 긍정 텍스트 확률 : 90.75%"
"[ 매일 매일 쏟아지는 핫 세일 정보♡이웃 추가로 핫 세일 정보 받으세요♥좋은 상품 저렴하게 구매하세요.이 포스팅은 제휴마케팅이 포함된 광고로 일정 커미션을 지급 받을 수 있습니다..?에어보스에어보스.?.?초경량초경량.?유모차유모차.?출산출산.?유아동유아동.?유모차유모차.?웨건웨건.?소셜커머스소셜커머스.?타임타임.?하이마트하이마트.?하루세일하루세일.?인터파크인터파크.?특가상품특가상품.?티몬티몬.?위메프위메프.?마켓마켓.?번가번가 ], 긍정 텍스트 확률 : 99.82%"
"[우리 아가들이 어느덧 개월이 넘었다.디럭스 유모차 못 쓰겠어서 절충형 알아보던 중 훌륭한 가격대의 제품 발견 신제품인데 후기가 좋아서 일주일 고민 후 구매했다.토요일에 주문해서 화요일에 받았다. 칼배송좋아요낮에 받아서 혼자 박스에서 꺼내고 바퀴 꽂아서 펼쳐봤는데 내가 악력이 약한 편인데 빠듯하게 혼자 들을 수 있었다.너무 가볍지 않아서 오히려 튼튼할거 같아 맘에 들었다.조립이랄 것도 없이 바퀴만 꽂으면 되는데 볼트 조이는 거 없이 원터치로 꾹 꽂아만 주면 바로 사용가능나는 쌍둥이 디럭스 유모차 있긴한데 세로형이라 한명 태우고 그 위에 한명 태워야 하는 구조라 안장을 뗏다 붙였다 해야해서 외출 엄두도 안났다...조립 너무 힘들고 핸들링도 무겁다. 왠만한 넓은 장소 아니면 주행도 어렵다 ㅜㅜ그래서 집에서만 몇번 태워보고 외출 나간 적이 없다그런데 개월 넘은 지금 외출할 일이 잦아져서 구매한건데 너무 맘에 든다.디럭스와 비교했을 때 압도적으로 편리하고 완전 신생아 시절처럼 무진동일 필요 없는 지금 단연코 디럭스보다 좋다바퀴도 튼튼한 편이라 왠만한 요철은 별 요령없이 슥슥 지나갈 수 있다.하단 바구니도 엄청 넓어서 짐 많이 싣고 다닐 수 있다. 가뜩이나 가방 꽉 차는데 보온용품은 여기다 넣어도 될듯ㅎㅎ배송 받자마자 게시해서 혼자 장 보고 왔는데 둥이들이 이제 눕는거 싫어해서 적당히 등받이 세워주니 너무 얌전하게 잘 있더라.거의 감금생활하는 둥이맘에게 꿀템이라 연년생맘이나 둥이맘에게 추천해주고 싶다 ], 긍정 텍스트 확률 : 74.96%"
"[ 그러다 쿠팡 후기 위주로 찾아보던 와중에 에어보스 리머 아이 후기가 천명이 넘어 에어보스에서 출시된 여러가지 휴대유모차들을 다 서치해봤어요 에어보스 후기들을 보니 가격은 합리적인더], 긍정 텍스트 확률 : 64.52%"
"[디자인도 밀리지 않고], 긍정 텍스트 확률 : 59.45%"
"[기능도 웬만큼 다 갖췄더라구요믿고 살 수 있고 브랜드이겠다싶어 최종적으로 리머아이 년로 확정하던 차에 년형으로 업그레이드 되어 새로 출시됐다는 정보를 입수 쿠팡에 뜰 때까지 기다리고 바로 구입했어요 개봉기따끈따끈 신상 휴대용유모차], 긍정 텍스트 확률 : 97.70%"
"[컵홀더 끼우면 끝저렴한 유모차이다보니 이너시트와 페브릭에서 새 신발 샀을 때 나는 냄새가 좀 나네요 통풍되는 베란다에 하룻밤 내놨더니 냄새가 많이 날아갔어요 사용기 .유모차의 기본은 핸들링정말 만원짜리 휴대용유모차 부럽지 않아요앞바퀴가 도 자유롭게 돌고], 긍정 텍스트 확률 : 58.44%"
"[년형은 한손핸들링 가능하게 리뉴얼 되었어요 양손잡이 핸들보다 훨씬 편해요. 휴대용유모차는 무게와 폴딩이 관건여자 혼자서도 정말 가뿐하게 들 수 있는 무게에요 정확히 저울에는 안재봤지만], 긍정 텍스트 확률 : 53.55%"
"[접힌 상태에서 캐리어처럼 끌고 다닐 수 있어요. 편안한 승차조건 시트시트는 센치 키로 여아가 타기엔 등쪽 길이가 좀 짧아서 누우면 머리쪽이 시트 끝 위로 올라오네요. 엉덩이 깊이나 너비는 충분하고], 긍정 텍스트 확률 : 84.28%"
"[ 단이면서 메쉬단도 있어 더운 여름 통풍도 원활하고], 긍정 텍스트 확률 : 55.88%"
"[ 아이 상태 확인도 잘 되어 좋은 것 같아요.캐노피 양쪽에 캐노피 언폴딩 고정장치가 있어 바람 불때 캐노피 접힐 우려도 없구요. 시트 각도 뉘우면 뒤쪽 캐노피 길이도 넓어 아이머리 가려주네요. 더울 때 올려접고 싶은데 고정장치가 없네요], 긍정 텍스트 확률 : 65.76%"
"[ . 안전창치안전바폭신한 느낌의 안전바가 양쪽 탈착 가능해요. 새 상품이라 그런지 탈착이 좀 뻑뻑한데], 긍정 텍스트 확률 : 57.39%"
"[안전바가 있어 아이도 엄마도 마음이 놓이네요. 요즘 인기있는 휴대용유모차들 안전바가 없거나 바인 경우가 많은데], 긍정 텍스트 확률 : 94.87%"
"[턱을 지나다닐 때 유모차가 덜컥하는 경우가 있어 안전바가 더 안전하더라구요.안전바 페브릭 안쪽으로 푹신한 스티로폼이로 되어있어 부딪혀도 안전할듯해요. 안전장치 브레이크네 바퀴 모두 브레이크가 각각 있는데], 긍정 텍스트 확률 : 51.81%"
"[컵홀더년형 아이리머플러스는 칼라 다 맘에 들더라구요고심고심 끝에 파인블루로 선택], 긍정 텍스트 확률 : 67.94%"
"[여아라고 핑크만 고집하는 시대는 지났잖아요 그레이칼라가 무난하긴한데 워낙 다른 유모차들도 그레이를 많이 끌고다니니 쉽게 식별 가능하면서 고급스럼까지 챙기려고 파인블로로 구매했어요. 조직감 살어있는 두툼한 페브릭도 맘에 드는데], 긍정 텍스트 확률 : 79.61%"
"[디자인 다 갖춘 가성비 최고의 신상 유모차에요♡♡♡ ], 긍정 텍스트 확률 : 95.51%"
"[ 둘째개월 셋째개월 이예요돌째 어린이집 갈때 유모차 태우고 셋째 안고다니는데 저도 힘들고 안겨있는 셋째도 힘든거 같아 연년생 유모차를 사볼까 고민중이예요다른건 가격대가 좀 높고 에어보스 윙카가 가격이 무난한 편이던데..영 후기가 없네요혹시 사용해 보신분 있음 어떤지 좀 알려주세요], 긍정 텍스트 확률 : 78.59%"
"[ 두번째 참석한 월정모...... ......? 본문 이미지떨리는 마음으로 참석한 정모맛있는 점심도 먹고 큰 기대안하고 앉아 있었는데 에어보스 휴대용 유모차에 당첨됐어요...... ......? 본문 이미지...... ......? 본문 이미지집에 있는건 색깔이 어두워서 딸이 좋아하는걸 몰랐는데 이 유모차에는 타니 딸 얼굴색이 바뀌고 너무 좋아했어요...... ......? 본문 이미지에어보스 유모차 감사히 잘 쓰겠습니다], 긍정 텍스트 확률 : 73.70%"
"[ 써 보신 맘님 사용후기 어떠한지 정보 좀 부탁드려요 ㅜ 마루스 트리니도 고민 하고 있답니다ㅜ 혼자서 검색해 보고 후기들 보니 결정하기 더 어렵네요 꼭 정보 부탁드려요♡], 긍정 텍스트 확률 : 99.04%"
"[쌍둥이 유모차 디럭스 썼었는데 애들이 크면서 유모차 무게에 아이들 무게까지 더해지니 너무 무거워서 처분을 하고 각각 유모차를 태우고 다녔는데 유모차 두대를 끌고 애들 둘을 보긴 쉽지않아 다시 쌍둥이 유모차를 사게 되었다휴대하기도 간편하고 많이 안무겁고 핸들링도 좋은만원대의에어보스 소보 유모차아이들이 참 좋아해서 더 좋은듯..발판도 조절되서 좋고 폭도 많이 좁지 않고아직 밖에는 안나가봤지만 핸들링도 나쁘지 않은듯 십다진즉에 알았으면 신생아 때부터 이거 하나로 쭈욱 쓸 수 있었을텐데 라는 생각이.. ㅜㅜ무엇보다 가각 시트 등받이 각도를 조절할 수 있어서 너무 좋다진짜 가성비 좋은듯유모차 사고 구매후기쓰면 전용 보낭커버를 주는 이벤트도 하고 있음 .?에어보스유모차에어보스유모차 .?소보트윈소보트윈 .?에어보스쌍둥이유모차에어보스쌍둥이유모차 .?쌍둥이유모차쌍둥이유모차 ], 긍정 텍스트 확률 : 76.58%"
"[두 돌 전에는 아기띠와 힙시트가 편했고아이도 유모차를 거부해서한쪽에 고이 모셔둔 물려받았던 유모차들을 이사 전에 정리했어요....웨건이 있으니 괜찮겠지 했는데이젠 걸으니까 필요없겠지 했는데엄마 힘들어요 안아주세요...ㅠㅠ이젠 힙시트도 못하는 너의 무거움...ㅠㅠㅠ덕분에 제 어깨와 손목이 너덜너덜...그래서 결국 저렴이로 하나 구입했어요.에어보스 리머플러스만원 안됨ㅋㅋㅋㅋㅋ핫딜에 사면 더 쌈ㅋㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 65.88%"
"[유모차와 함께 대공원 나들이 다녀왔습니다.전에 웨건 끌고 안성팜랜드 간 적 있었는데그때도 뭐 언덕길 끌만 했다 했는데 ㅋㅋㅋ대공원 언덕길 리머아이유모차 다녀오니까아니었음을 깨달았어요 ㅋㅋㅋㅋㅋ저희집 웨건은 진짜 웨건ㅋㅋ유아용아님ㅋ간편하고 가볍고 핸들링 괜찮다아이 낮잠 시간에 눕혀서 이동했는데 자더라고요ㅋㅋㅋㅋㅋㅋㅋㅋ안락한 핸들링ㅋㅋㅋㅋㅋㅋㅋ짐이 있는데도 아이가 밀 정도로 잘나가고 휴대용이라 가볍습니다무거운 걸 넣지 않아서 모르겠지만아직까진 저 상태에서 쓰러진 적은 없어요폴딩하면 시트가 바깥으로 나가서 좀 아쉽지만폴딩하면 스스로 서지 못해서 아쉽지만그것 빼고는 다 만족스러워요.잘 산 것 같아요제 어깨이제 살 수 있을 것 같습니다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 92.72%"
"[설렘 주의 크리스마스 선물 추천], 긍정 텍스트 확률 : 79.58%"
"[남녀노소할 것 없이 크리스마스에는 설레고 들뜨는 마음을 감출 수 없죠. 더 기분 좋은 하루를 선사할 특별한 크리스마스 선물을 추천합니다 ], 긍정 텍스트 확률 : 85.80%"
"[우리 가족 건강 지킴이광동 의감녹용 ], 긍정 텍스트 확률 : 76.85%"
"[아이와 엄마의 건강을 생각한뉴트리맘 영양바 ], 긍정 텍스트 확률 : 76.96%"
"[년부터 년 이상 엄마와 아기의 영양을 연구해온 뉴트리시아. 최근 수유 중인 산모를 위한 영양 보조 간식인 뉴트리맘 영양바’를 국내에서 새롭게 출시했다. 식사로 채우기 어려운 영양소를 간편하게 보충할 수 있으며 특히 칼슘 흡수에 필요한 비타민 의 일 권장량을 함유해 큰 인기를 끌고 있다. 둘째를 출산한 방송인 김나영도 건강관리를 위해 챙겨 먹을 정도. 올해월 중순에는 닷컴에서 구매 혜택 이벤트가 진행되며 내년에는 임신부가 먹을 수 있는 영양바도 선보일 예정이다.문의뉴트리시아], 긍정 텍스트 확률 : 92.38%"
"[’ 친구의 출산 축하 선물을 고민하다가 수유를 하려면 영양 보충이 중요하겠다는 생각에 뉴트리맘 영양바를 골랐어요. 맛도 좋고 떨어진 기력도 보강할 수 있어 만족했다고 친구한테 연락을 받아 참 뿌듯했어요.], 긍정 텍스트 확률 : 94.93%"
"[’ 디즈니썸썸 스티커와 보드마카로 아이가 직접 놀이집을 꾸밀 수 있어 좋아해요. 집 모양도 정교해 가게놀이 등을 더욱 실감 나게 할 수 있어 시간 가는 줄 몰라요.], 긍정 텍스트 확률 : 95.08%"
"[상상력과 창의력을 높이는 장난감메가블럭 우리아기 첫블럭 빅빌딩백 ], 긍정 텍스트 확률 : 78.93%"
"[피셔프라이스의 자매 브랜드인 메가블럭은 북미 . 베이비블럭으로 손꼽힌다. 블럭놀이를 이제 막 시작한 아이를 위한 메가블럭 우리아기 첫블럭 빅빌딩백’은 안전을 고려해 면과 모서리는 둥글게 디자인하고 삼킬 수 없게 대형 크기로 만들었다. 블록 한 칸이 미만으로 제작되어 손힘이 약한 아이들도 손쉽게 조립하고 해체할 수 있으며 놀이를 반복할수록 눈과 손의 협응력뿐 아니라 상상력], 긍정 텍스트 확률 : 53.64%"
"[메가블럭 우리아기 첫블럭 빅빌딩백가지의 피스로 구성된 블록세트. 상상한 이미지를 다양한 모양의 블록으로 만드는 재미가 크다. 친환경 소재의 휴대용 가방이 함께 제공되어 보관이 용이하고 외출 시에도 휴대가 간편하다. 블루와 핑크 가지 색상이 있다. ], 긍정 텍스트 확률 : 85.06%"
"[’ 아이가 블록 쌓기에 푹 빠졌어요. 어른들도 함께 할 수 있어서 온 가족이 시간 날 때마다 이용해요. 아이들의 상상력을 무한대로 키워줄 수 있어 유용한 것 같아요.], 긍정 텍스트 확률 : 96.30%"
"[중 피부 보습 및 수분 손실 완화 효과가 있어 민감한 아기 피부를 순하게 보호해준다. ], 긍정 텍스트 확률 : 68.73%"
"[’ 물티슈로 아기의 엉덩이를 닦으면 피부가 빨개지고 건조해져서 속상했는데 범범크림을 바른 뒤부터 확실히 덜 건조하고 덜 빨게 지더라고요. 자극적이지 않아 꾸준히 발라주니 긁는 횟수도 많이 줄어서 만족해요.], 긍정 텍스트 확률 : 64.93%"
"[아이가 건강하게 자라길 바라는 마음으로 연구에 매진하는 깨끗한나라의 보솜이 리얼코튼’은 예민한 피부를 보송하게관 리해주는 기능이 탁월한 기저귀다. 흡수성·보온성·안전성이 뛰어난미국산 코튼을 함유한 안커버가 자극을 줄이고 트러블을 방지한다. 안심흡수 통로와 더블업 다리 밴드가 넘치거나 새지 않도록 빠르게 소변을 잡아줘 걷거나 기어 다니는 아이들에게 제격이다.문의깨끗한나라], 긍정 텍스트 확률 : 92.52%"
"[ 보솜이 리얼코튼도 에어커버를 적용해 안쪽에 갇힌 습기를 배출하고 공기가 원활하게 통하는 제품.순간흡수], 긍정 텍스트 확률 : 64.80%"
"[보송보송 역류케어의 단계 시스템을 갖춰 아이 엉덩이를 쾌적하게 만드는 효과가 뛰어나다. ], 긍정 텍스트 확률 : 60.91%"
"[놀이와 학습을 동시에브이텍 단계 스마트 러닝 붕붕카 ], 긍정 텍스트 확률 : 56.17%"
"[동물 등을 재미있게 익힐 수 있다.문의키보스], 긍정 텍스트 확률 : 96.99%"
"[’ 아이의 첫 번째 승용 완구로 선택했어요. 단순히 놀이만 하는 것이 아니라 숫자나 알파벳을 배우면서 놀 수 있어 일석이조예요. 돌 되기 전에 샀는데 세 살 때까지 사용할 수 있을 것 같아요.], 긍정 텍스트 확률 : 90.40%"
