"[.디럭스 유모차를 차에 싣는 건 신랑의 역할.외출이 많아지다 보니], 부정 텍스트 확률 : 55.14%"
"[거부감이 심해서 오래 사용하지 못했다. 번 정도 입힌 듯. 진리의 애바애...ㅎ ], 부정 텍스트 확률 : 96.26%"
"[ ·방수매트방수매트는 보험사 사은품], 부정 텍스트 확률 : 66.26%"
"[친구에게 선물받은 것 이렇게 두개를 미리 준비해뒀었다. 기저귀 갈때 갑자기 소변을 발사하는 경우가 있어서 최소 두개 준비하는 게 좋고], 부정 텍스트 확률 : 95.64%"
"[통풍때문에 기저귀를 분정도 벗겨놓는 경우가 종종 있어서 대형 사이즈로 추가 구매해서 거실에 깔아뒀다. 여기저기 다 방수매트로 깔아두고 싶지만 이제는 자제해야할 때...ㅎ·바구니카시트페도라신생아바구니카시트병원 바로 옆이 조리원이라 걸어갈 수 있었고], 부정 텍스트 확률 : 72.53%"
"[잠깐 병원가는 길에는 내가 안고가면 된다고 생각했다. 하지만 사고라는 건 한순간에 나는 것이고], 부정 텍스트 확률 : 68.81%"
"[애기를 안고 있을 때 사고가 나면 끔찍하지만 아기는 전혀 보호가 되지 않는다고 해서 구매했다. 안전용품은 새걸로 사는걸 추천하지만], 부정 텍스트 확률 : 75.34%"
"[바구니카시트는 사용시기가 짧다고 하길래 상태가 좋은 중고로 구했다. 받아보니 거의 새것이라 잘 쓰고있다. 카시트에 누워서 진동이 있으니 아기도 불편해 하지 않고 꿀잠잔다. 병원가는길도 분이내지만 확실히 내가 아기띠로 안고 안전벨트를 매고있으면 나도 아기도 보호가 전혀 안된다. 무조건 필수로 준비해야할 것. ], 부정 텍스트 확률 : 99.09%"
"[ ·온습도계휴비딕드레텍아기들은 온습도에 매우 민감하니 온도는 도], 부정 텍스트 확률 : 92.66%"
"[습도는잘 유지시켜주려면 꼭 필요하다. 하나로는 믿을 수 없어서 두개 구매해서 뒀는데 놓는 위치에 따라 수치가 좀 다르긴 해서 아직도 신뢰는 안가지만...ㅋㅋㅋ 필수품. 안방에 하나는 창가쪽우리 침대 머리맡에 두고 하나는 애기침대방문쪽에 뒀는데 온도는 얼추 비슷하지만 습도는 가끔차이나기도 한다..? 진실은 무엇..?·가습기. 한일 에어미스트 촉촉초음파식이 안좋다고 하는데 일단 관리하는게 편해야 될 것 같아서 알아본 끝에 한일에어미스트로 했다. 그리고 아무리 안좋다 하는데 병원가면 다 초음파식 가습기 쓰고 있고요..? 여기저기 의견이 분분하다.. 통세척이 매우 간편해서 좋은데 용량이 최대 . 라 자주 갈아줘야 하는게 번거로움. 습도가 빠르게 올라가진 않아도 밤에 틀어놓으면 자는 동안은 대로 유지돼서 애기침대옆에두고 사용 하다가 거실로 뺌. 샤오미 자연기화식가습기 세대초음파식 가습기를 아기 침대 옆에 두기엔 아무래도 찝찝한 마음에], 부정 텍스트 확률 : 63.41%"
"[ ·체온계브라운아기 개월수를 입력해서 측정하는 것도 있다고 하지만 그게 더 번거롭다고 해서 그냥 일반적인 모델로 구매했다. 아기가 계속 움직여서 귓구멍에 정확히 넣는게 의외로 힘들기도 해서 두세번 넣어서 측정함. 간혹 양쪽체온이 다른 경우가 있는데 높게 나온 쪽으로 체크하면 된다고 한다소아과 선생님께 물어봄·기저귀낮기저귀 하기스네이쳐메이드한번도 샌 적 없고 발진도 없어서 만족. 밤기저귀 팸퍼스베이비드라이스아실 일 이전에는 새벽에도 낮밤구분없이 시간 수유를 해주면서 기저귀를 갈아줬기때문에 구분하지 않고 하기스만 쓰다가], 부정 텍스트 확률 : 96.93%"
"[조금씩 밤잠이 늘어나면서 흡수가 더 잘 되는 팸퍼스 베이비드라이로 사용중이다. 파우더냄새가 난다고 해서 걱정했는데난 이 냄새가 별로 거부감도 없고 만족스럽다. 단계 개 사놔서 당분간 낮에도 밤에도 팸퍼스로 쓸 예정.기저귀는 절대 미리 사지말고 조리원이나 병원에서 구입해도 늦지않다. 애기 체형에 따라 기저귀사이즈를 업그레이드 해줘야 하는데], 부정 텍스트 확률 : 80.47%"
"[크게 태어난 애기들은 단계는 정말 잠깐 사용하기에 많이 살 필요 없다. 샘플로 여기저기서 받아보고 아기에게 잘 맞는걸로 고르면 될 듯 · 젖병세제애티튜드· 세탁세제애티튜드 고농축더블하트젖병이나 세탁이나], 부정 텍스트 확률 : 85.80%"
"[세제는 정확히 판단이 어렵지만 애기빨래라 해봤자 토 한거 묻은 정도라 빨래 잘 빨리고], 부정 텍스트 확률 : 85.48%"
"[분유 기름기도 잘 닦여서 쭈욱 사용중·바디워시궁중비책머리부터 발끝까지 올인원이라 간편하게 사용하려고 샀다. 주로 머리만 샴푸로 해주고 몸은 바디워시 풀린 물로 닦아준다.· 로션], 부정 텍스트 확률 : 84.96%"
"[크림 피지오겔아기피부는 그 자체로도 회복력도 뛰어나지만 겨울에 보습이 필요한 것 같아서 찾아봤다. 종류가 많았는데 게중에 그나마 친숙한 브랜드로 사는게 좋을 것 같아서 피지오겔로 선택했다. 혹시 애기 피부에 안맞으면 내가 쓰려고 했는데 트러블 없이 잘 사용중이고], 부정 텍스트 확률 : 83.78%"
"[크림은 나도 잘 쓰는 중· 수딩젤집에 와서 올라온 태열때문에 부랴부랴 주문하느라 많이 비교하진 못하고 샀는데 태열 잘 잡혔다.·기저귀 발진크림 데시틴괌에서 샀던 발진크림. 응꼬에 발진나지 말라고 열심히 발라줌. ·침독크림 아쿠아퍼이것도 괌에서 사온 것. 아직 침독은 없어서 사용을 안했는데 가끔 얼굴에 손톱에 긁힌 흉터가 생기면 발라준다. 금세 낫긴 하는데 애기의 빠른 재생력 덕분인지 아쿠아퍼 덕인지는 정확히 모를 일. 후시딘 연고같은 꾸덕한 제형· 로토토역류방지쿠션역류방지쿠션은 로토토 말고도 종류가 많으니 비교하고 구매해도 좋을 것 같다. 모로반사방지 커버?가 포함된 제품도 있고], 부정 텍스트 확률 : 86.19%"
"[ · 타이니러브모빌이건 정말 입이 마르고 닳도록 모두가 강추하는 육아템. 아이가 직접 손으로 만지는게 아니라서 깨끗한 중고로 구해서 완전 뽕을 뽑고 있다. 처음엔 흥미가 없는 듯 하지만 일즈음 부터 모빌 보면서 팔다리 팔딱팔딱 움직이며 신나게 운동하고], 부정 텍스트 확률 : 94.42%"
"[ · 피셔프라이스 아기체육관모빌을 보면서 힘차게 다리를 팔딱 거리길래 역시 국민템이라는 아기체육관 구입. 처음엔 흥미가 없는 듯 하지만 아마도 일즘 부터 관심갖고 제대로 갖고 논 듯? 모빌을 잡기 시작하면 더 재밌게 논다. 요즘엔 좀 시들해 진 것 같지만 그래도 하루 회는 매우매우매우매우 신나게 갖고 논다. 모빌을 잡는 재미가 있어서 소근육 발달에도 좋은 듯. ], 부정 텍스트 확률 : 53.68%"
"[나중에 이유식하기 시작하면 욕조에서 국수 같은걸로 촉감놀이 하면 후처리 하기에도 매우 좋다는 꿀팁을 얻어서 오래오래 사용할 예정이다. ], 부정 텍스트 확률 : 81.71%"
"[ ·아기비데치코 베이비코콜라주변에서 너무 강추해서 미리 사둔거였는데], 부정 텍스트 확률 : 70.26%"
"[의외로 나는 너무 불편해서 못썼다. 초반엔 거의 방치해뒀었고], 부정 텍스트 확률 : 89.14%"
"[그래도 좋은데는 이유가 있겠지 싶어서 여러번 시도했는데 요령이 없는건지 아기비데 쓰는게 더 불편했다. 그러다가 콩콩맘에게 팁을 얻어 애기 응가를 물티슈로 살짝 닦아 낸 후에 데려가서 닦이면 편하다고 해서 그리 했더니 이제 내 손목을 지킬 수 있게 되었다 아기비데에 눕혀 놓고 찹찹찹 해주면 깨끗하게 잘 닦인다. · 머미쿨쿨 좁쌀이불모로반사때문에 스와들업을 입혀서 재웠는데 거부감이 심해서 머미쿨쿨을 깨끗한 중고로 찾았다. 사실 이것도 거부감이 심할거라 예상해서 중고로 산건데 의외로 찰떡같이 잘 사용하고 있다. 잠든 아기를 침대에 눕히고 팔을 버둥거리지 않도록 가슴으로 잠시 눌러둔 후 안정되었을 때 머미쿨쿨로 눌러주면 모로반사 없이 잘 잔다. 요즘은 모로반사는 없어졌고], 부정 텍스트 확률 : 95.80%"
"[머리가 간지러운지 자다가 긁느라 자꾸 팔을 빼는데 머미쿨쿨덕에 그나마 편하게 자는 것 같다.], 부정 텍스트 확률 : 97.11%"
"[ · 아기띠. 백효정 아기띠 버클형백효정아기띠로 애기 재운 사람들이 많다는 후기를 보고 구매했으나], 부정 텍스트 확률 : 61.08%"
"[우리 애기는 거부감이 심했음. 아무래도 백효정을 하면 시야가 완전히 가려져서 답답해 한 것 같다. 엄청나게 발버둥친다. 그나마 백효정아기띠백색소음 틀어서 재운 건 번 이내뿐이다. 그런데 남편이 포대기처럼 뒤로 메서 둥가둥가 해주면 금세 잠든다. 그래서 아직까지 되팔지 못하고 사용중인 아이템.], 부정 텍스트 확률 : 99.45%"
"[혼자서 탈착하기 매우 편하고 아기 뒷목은 받쳐주되 시야도 가리지 않아서 아기도 베이비뵨은 거부감이 심하지 않다. 이걸로 낮잠은 많이 재운다. 열이 많은 아기라 아묻따 메쉬소재. ], 부정 텍스트 확률 : 98.60%"
"[ · 거실매트리코코 클린 롤매트매트는 좀 빨리 구매한 편인데], 부정 텍스트 확률 : 73.58%"
"[거실에 깔았던 러그에서 먼지가 폴폴 날려서 어차피 살 거 좀 일찍 산 셈이다. 폴더매트냐 통매트냐를 두고 고민하다가 폴더매트가 청소할 때 편한반면에 틈새에 먼지가 많이 낀다는 치명적인 단점을 듣고 통매트로 다시 서치를 하다가. 리코코롤매트는 폴더임에도 불구하고 틈새에 먼지가 끼지 않는다는 장점을 보고 결정했다. 층간소음을 대비해로 샀다. 사이즈 체크를 잘못해서 상품 교환하는 과정에서 우여곡절이 있었지만 여튼 거실에 잘 깔아놓고 사용중. 크림색이라 인테리어도 크게 해치지 않고 만족스럽다. 폴더 접히는 부분을 밟으면 뽁뽁 소리가 약간 나는건 감안하고 사용 중... 그리고 이건 우리집에만 해당되는 거겠지만], 부정 텍스트 확률 : 53.18%"
"[실내복과 장난감 등을 보관하기에 좋은 수납장. 한샘키즈장이 유명하지만 불매중이라 동일한 디자인의 리바트로 구매했다. 뚜껑도 구매했는데 뚜껑을 여닫으려면 서랍을 완전히 다 빼야하는 형식이라 뚜껑없이 사용하는게 훨씬 편하다. 먼지도 그닥 많이 안들어간다. 나중엔 애기 옷서랍장은 따로 구매하고 이건 장난감 보관함으로만 사용해도 좋을 듯싶다.], 부정 텍스트 확률 : 92.15%"
"[백화점 외출이라도 잠깐 하게되면 대여유모차는 너무 불안정하여 결국 디럭스를 구매했다. 디럭스도 경우에 따라 사용기간이 짧대서 깨끗한 중고를 찾았는데], 부정 텍스트 확률 : 92.03%"
"[딱 한번 사용했다는 유모차로 잘 산것 같다. 집에서 가끔 바운서 대용으로 놀아줌. ], 부정 텍스트 확률 : 67.06%"
"[ · 아기침대아기침대는 지인이 빌려줘서 잘 사용하고 있다. 침대 없었으면 무릎 아작날 뻔. 뒤집기 시작하면 못쓴다 하지만 쓸 수 있을 때까지는 뽕 빼도록 써야지.· 책상 의자바퀴달린거웬 육아템에 책상의자냐 싶겠지만? 이건 조리원에서 얻은 팁인데], 부정 텍스트 확률 : 97.33%"
"[조리원선생님들이 애기들 맘마 먹일 때 책상 팔걸이에 딱 받혀서 주는거 보고 옳다구나 하고 안방에 옮겨다 놨는데], 부정 텍스트 확률 : 78.71%"
"[아기침대 높이가 어중간에서 굽혔다 폈다 하다보면 허리가 아작나기 딱 좋게 생겼는데], 부정 텍스트 확률 : 58.56%"
"[의자에 앉아서 토닥토닥 케어하기에 높이가 아주 적당하고], 부정 텍스트 확률 : 84.20%"
"[모유수유할때도 난 이게 왜그리 불편했는지 모르겠다. 차라리 내가 애기 들춰 안고 수유하는게 훨씬 편했다. 그래서 실사용 몇번 안되고], 부정 텍스트 확률 : 99.64%"
"[그래도 분유수유 할때도 가끔 눕혀서 먹였었는데 이거 챙기는게 더 귀찮아서 안씀. ], 부정 텍스트 확률 : 83.97%"
"[ · 분유독일단계분유는 곽병원에서 남양 아이엠마더], 부정 텍스트 확률 : 66.09%"
"[황달로 세브란스 입원했을때는 매일유업정확히 뭔지 모름], 부정 텍스트 확률 : 88.20%"
"[아기똥솔루션에 문의해도 정상이라 하지만], 부정 텍스트 확률 : 90.68%"
"[엄마가 되어보니 아기 응아 색깔에 이렇게 집착하게 될 줄 몰랐다. 그래서 다시 찾아서 정착한 건 힙콤바이오틱. 처음엔 무전분단계로 먹이고 단계 시도해보니 잘 먹길래 정착시켰다. 직구를 해야해서 떨어지기 전에 미리 준비하는게 귀찮긴 하지만], 부정 텍스트 확률 : 64.64%"
"[요즘은 해외배송도 빨라서 날짜만 잘 맞추면 문제없고], 부정 텍스트 확률 : 72.61%"
"[국내분유와 비교해도 가격면에서도 만족스럽다.], 부정 텍스트 확률 : 87.54%"
"[ ·분유포트솔리스 분유포트조리원생활을 끝내고 집으로 온 첫날], 부정 텍스트 확률 : 52.60%"
"[허둥지둥 보내며 제일 시급하게 주문한건 바로 분유포트였다. 물 끓여서 식혀서 먹이면 되겠다는 생각은 정말 오산이였다. 애기는 우는데 유축기가 없어서 유축해둔것도 없고], 부정 텍스트 확률 : 88.05%"
"[물은 식으려면 오래 걸리고.. 둘다 넋이 나간 상태로 바로 분유포트 주문. 혹시 필요하다면 사려고 했기에 미리 검색해뒀던 솔리스로 바로 구매했다. 세척이 편해서 좋음. 도로 끓인 후에 도로 유지시켜서 먹이면 진짜 편함. 완모하지 않을거라면 분유포트부터 사길 고민보다], 부정 텍스트 확률 : 97.75%"
"[스펙트라 젖병소독기 디자인을 본 후론 다른 소독기는 눈에 들어오지도 않았다. 젖병을 소독기로 돌리면 변색이 되어 안좋다고는 하는데], 부정 텍스트 확률 : 65.35%"
"[작은욕조], 부정 텍스트 확률 : 53.29%"
"[견고하고 사용이 용이하다. 무거운게 단점이라면 단점. 지금까지도 잘 쓰고 있는신생아용 욕조는 곧 출산하는 친구 빌려줌 아이템 중 하나. 중고로 사도 상관 없음.], 부정 텍스트 확률 : 80.20%"
"[ ....?젖병추천젖병추천 .. .?닥터브라운배앓이방지젖병닥터브라운배앓이방지젖병.?더블하트더블하트.?아벤트아벤트 쓰다가 더블하트로 정착. 확실히 더블하트를 가장 편하게 빨더라. 아벤트는 자꾸 겉돌고ㅠ 닥터브라운배앓이는 설거지가 너무 귀찮아서... 비싼 쓰레기였음ㅋㅋ 더블하트가.?마더케이일회용젖병마더케이일회용젖병 등 웬만한 제품들이랑 호환도 잘되서 괜찮은 듯.], 부정 텍스트 확률 : 94.19%"
"[코니는 아기가 영 불편해하기도 하고 나도 손에 안익어서 처분해버렸다. 써본 경험에 따르면... 이거 잘쓰는 사람들 너무 신기할 따름ㅎㅎ 고데기나 드라이기로 머리 잘만드는 사람들 너낌. 광고만큼 나에겐 신박하진 않았던 아이템..?포그네포그네 는 지금까지도 너무 잘쓰고 있고... 이것도 비싸고 후회없는 아이템. 아기용품은 가성비용품이 많지만], 부정 텍스트 확률 : 97.27%"
"[ ....?뉴나리프바운서뉴나리프바운서 .. .?국민육아템국민육아템 이래서 중고로 샀는데 별로 못태우고 팔았다. 이쯤되면 우리 아가는 아이템거부자가 아닐까 할정도로ㅋㅋㅋㅋ 아이템빨 받은 게 별로 없군. 잘 안타더라. 재워놔도 금새 깨고. 깨끗한 중고상품으로 사서 태워보고 안타면 팔면 될 듯.], 부정 텍스트 확률 : 91.93%"
"[ ....?마더케이수유쿠션마더케이수유쿠션.?아덴앤아나이스속싸개아덴앤아나이스속싸개 .. .?수유쿠션수유쿠션 선물받았는데 잘안썼다. 수유쿠션에 익숙해지면 그렇게 편하다는데... 난 그냥 내 무릎에 앉혀 젖병수유 하거나 직수할 땐 리클라이너 젖혀서 배위에 비스듬히 기대어놓고? 하니 편해서 잘 안쓰게 됨. 하지만 필수 구비 아이템 중 하나. 익숙해지면 좋으니.?속싸개추천속싸개추천.?아덴앤아나이스아덴앤아나이스 도 속싸개 중 꽤 비싼데쓰다보니 비싼용품 예찬론자 같군ㅠㅠ 뱀부소재가 너무 부들부들하고 좋다. 다른 브랜드타티네쇼콜라나 블루독것도 있는데], 부정 텍스트 확률 : 70.11%"
"[장단이 나뉜다. 아덴앤아나이스는 부드럽고 먼지가 나고 다른 브랜드들은 약간 거친 대신 먼지가 안난다. 나는 후자를 선호하긴 하지만 세탁 할수록 아덴앤아나이스는 먼지가 덜나고 망가짐도 덜해서 지금까지 잘 쓰는건 이거. 타티네는 면이 좋아서 면제품은 다 사용중인데 뱀부천은 별로였다. 기술력 차이인가... 속싸개 수유쿠션도 좋은 선물아이템. 수유쿠션은 민트컨디션 중고로 사도 될 것 같고나처럼 새것 상태인 경우가 많을듯... 속싸개는 새거 사는거 추천.], 부정 텍스트 확률 : 90.26%"
"[ ....?보니숑짱구베개보니숑짱구베개 ..ㅋㅋㅋㅋ신박템이라 샀는데...일단 아가가 싫어하면 신박이고 나발이고ㅋㅋㅋ 이것도 새것 상태로 중고로 처분ㅎㅎ 양옆으로 달려있는 날개가 아기 모로반응을 방지해준다는데 아니던데요... 아기가 움찔하니 날개가 같이 움찔하단데요...ㅋㅋㅋㅋ 우리 아가는 신생아 때 모로반응이 꽤 심했어서 그랬을지도. 후기는 참 좋기만 하던데 우리에겐 그닥이었다. 사진엔 없지만.?스와들업스와들업 도 입혀봤는데 답답해해서 잠을 더 못자더라.], 부정 텍스트 확률 : 85.54%"
"[첫 여행갈 때 쓰고 단한번도 안씀. 지금도 아기 매트리스 구석탱이에 고이 접혀있다. 한세트 만원 넘게 주고 샀는데... 사실 겉싸개], 부정 텍스트 확률 : 93.16%"
"[속싸개], 부정 텍스트 확률 : 53.29%"
"[베개 정도면 충분할 듯. 아기이불 따로 살 필요는 없는 것 같다. 비추], 부정 텍스트 확률 : 61.31%"
"[ ....?스위마바아기수영장스위마바아기수영장..이건 우리집 템은 아니고ㅋㅋ 아는언니네 집에서 체험 해봤는데 수영 좋아하는 우리 아가 너무 좋아하긴 했는데 물도 어마어마하게 들어가고 넣었다 뺐다 보통일이 아닌 것 같더라. 아기 좀 더 크고 볼풀겸 물놀이장겸 해서 얕은 튜브수영장 사주는게 더 좋을 듯.], 부정 텍스트 확률 : 97.49%"
"[ ....?아기의자아기의자.?리첼의자리첼의자.?마마스앤파파스마마스앤파파스 ..신생아땐 마마스가 편하고], 부정 텍스트 확률 : 71.35%"
"[책이나 사운드북은 조동엄마들이랑 몇달씩 돌려가며 사용하기도 한다. 청결문제가 좀 신경쓰이지만 천제품은 세탁 돌리고 플라스틱 제품은 알콜솜으로 싹 닦고 쓰면 괜찮은 듯 하다. 장난감은 많이 갖춰놓을 필욘 없을 것 같고], 부정 텍스트 확률 : 99.93%"
"[흑백모빌], 부정 텍스트 확률 : 53.29%"
"[타이니모빌], 부정 텍스트 확률 : 63.08%"
"[초점책], 부정 텍스트 확률 : 77.66%"
"[책 한두권], 부정 텍스트 확률 : 77.66%"
"[애착인형 정도만 갖춰놓고 차차 개월수에 맞게 늘려가면 좋을 것 같다.], 부정 텍스트 확률 : 88.66%"
"[ .....?유모차유모차.?유모차추천유모차추천.?잉글레시나트릴로지잉글레시나트릴로지.?잉글레시나트릴로지듀오잉글레시나트릴로지듀오.?잉글레시나트릴로지플러스잉글레시나트릴로지플러스 ..헥헥 드디어 유모차 육아템 중에 카시트와 함께 이견이 가장 많은 아이템이기도 해서 우리도 정말 많이 고민 하고 보고 샀다..?스토케스토케.?부가부부가부 같이 비교했었고], 부정 텍스트 확률 : 60.44%"
"[스토케는 기동력이 딸려 애당초 탈락시키고 부가부랑 비슷한 가격으로 트릴로지듀오는 캐리콧신생아 때 누워있는 크래들인데 유모차와 호환 됨이 포함되어 있어 이걸로 선택. 부가부 오르빗인가? 걔보다 접고 펴는게 훨씬 편하기도 하고. 쓰다보니 아쉬운 점 아무래도 기동력 좋게 만들다보니 내구성이 스토케만큼 견고하지 않은 것 같고벌써 바퀴에서 소리남ㅠ 손잡이 길이 조절스토케 부가부 다 됨이 안되서 키 큰 신랑이 불편해한다는 점. 그 외엔 만족스럽게 쓰는 중.], 부정 텍스트 확률 : 51.80%"
"[ .....?신생아카시트신생아카시트.?신생아카시트추천신생아카시트추천.?뉴나카시트뉴나카시트 ..안전 때문에 신랑이 순성], 부정 텍스트 확률 : 85.99%"
"[ ....?괌육아용품괌육아용품.?괌카터스괌카터스 ..ㅋㅋㅋ친오빠가 괌 놀러갔다가 사온 조카 선물. 책], 부정 텍스트 확률 : 73.07%"
"[장난감], 부정 텍스트 확률 : 53.29%"
"[ ....?디자인스킨놀이패드디자인스킨놀이패드.?디자인스킨패드디자인스킨패드 ..우리집은 매트를 디자인스킨으로 샀다. 첨에 지인이 빌려준게 이 브랜드라 쭉 쓰고 있는데 만족스럽다. 무엇보다 두께가 두껍고 관리가 쉬워서 만족..?아소방아소방 도 생각했는데], 부정 텍스트 확률 : 69.54%"
"[ .....?가정용가정용.?샤오미씨씨티비샤오미씨씨티비.?샤오미미캠샤오미미캠 ..씨씨티비로 샤오미것 두개 사용중인데 추천. 국내용으로 한국어 나오는건 개당 중국 내수용보다 약 두배 비싸서ㅠ 내수용으로 직구했고], 부정 텍스트 확률 : 99.19%"
"[내가 중국어를 대충 알아들어서 설치하는데 문제 없었고], 부정 텍스트 확률 : 59.67%"
"[만약 못알아들어도 네이버나 유툽에 잘 설명되어 있어서 문제 없을 듯 하기에 굳이 국내용을 사야하나 싶다. 녹화], 부정 텍스트 확률 : 98.29%"
"[ ....?오샤인멀티펀보행기오샤인멀티펀보행기.?보행기추천보행기추천.?오샤인멀티펀오샤인멀티펀 ..보행기 원래 안사주려 했는데ㅠ 이모님이 사달라고 하시기도 하고 양가 부모님들도 써도 상관없다고 하셔서 중고로 구매. 근데 우리 아가는 프로 아이템거부러 답게ㅋㅋㅋㅋ 유모차도 잘 안탐..ㅋㅋㅋㅋ 좀 더 있어야 탈런지. 아직은 기는게 재밌는지ㅋㅋ 치코랑 비교하다가 단순히 치코보다 장난감이 많이 달려 잇어 재밌을 것 같아서 이걸로 샀다.], 부정 텍스트 확률 : 57.81%"
"[ ..헥헥. 깔끔하게 정리 한번 싹 해야지 했는데 너무 너저분?하고 별 도움도 안되는 글로 마무리 된 것 같으다ㅠㅠ 나 자체가 별로 아이템에 관심 있는 엄마가 아니고], 부정 텍스트 확률 : 94.76%"
"[기저귀도 이것저것 비교 않고 하기스 쓰고 분유도 조리원에서 먹이던 산양분유 그대로 먹이고... 뭔가 막 깐깐꼼꼼한 스타일도 아니라서 아이템 추천이 정갈?하지 못하지만ㅋㅋ 아이템은 정말 아기와 궁합차가 너무 커서 막 이건 강추 무조건 사야해요 이건 정말 아니에요 라고 말도 못하겠다. 참고라도 하시길 바라며. 다음 육아템 정리는 돌 지나고 어겠지... ㅎㅎ .. .?육아템육아템.?육아용품육아용품.?육아용품추천육아용품추천.?육아템추천육아템추천], 부정 텍스트 확률 : 99.92%"
"[책기린], 부정 텍스트 확률 : 77.66%"
"[모형기린], 부정 텍스트 확률 : 53.29%"
"[ .저희는 특이 하게 매점이 있는 곳을 기점으로.왼쪽으로 돌았어요.다들 오른쪽으로 돌길래 ], 부정 텍스트 확률 : 70.55%"
"[ .이제 등산시작], 부정 텍스트 확률 : 59.78%"
"[ .라마가 멀리 보여요.열대관부터 ], 부정 텍스트 확률 : 68.09%"
"[ .들어가자마자 앵무새들 우는 소리에 정신이.혼미 ], 부정 텍스트 확률 : 84.58%"
"[ .큰 거북이 작은거북이 들도 있고요. ], 부정 텍스트 확률 : 63.43%"
"[ .에뮤??? 넌 뭐니 칠면조 같기도 하고.처음 보는 조류 ], 부정 텍스트 확률 : 96.56%"
"[ .염소 친구들 절대 먹을것을 따로.가져가서 주시면 안될것 같네요..아이들이 아파한데요.어떤분이 양배추 가져오셔서 아이들에게.주셨는데], 부정 텍스트 확률 : 59.05%"
"[쥐도 아닌 넌 누구냐?.신기하네요 ], 부정 텍스트 확률 : 94.51%"
"[ .아기아기 말.너무 이쁜데 한녀석이 구석으로 만 가네요.더워서 였으면 합니다.. ], 부정 텍스트 확률 : 53.04%"
"[ .구석에 말아기ㅜㅠ ], 부정 텍스트 확률 : 67.72%"
"[ . .?원숭이원숭이 ], 부정 텍스트 확률 : 62.92%"
"[ .호랑이 물음 소리가 동물원전체를 울려요 ], 부정 텍스트 확률 : 81.99%"
"[ .잠든 치타 ], 부정 텍스트 확률 : 62.92%"
"[ .잠든 표범.무늬로 구별한다네요 ], 부정 텍스트 확률 : 51.16%"
"[ .더운 날씨에 고생하는 사자들 ], 부정 텍스트 확률 : 52.61%"
"[ . 청주동물원.?사슴사슴 ], 부정 텍스트 확률 : 62.92%"
"[ .보리차 한잔 하고 가실께요♡ ], 부정 텍스트 확률 : 71.69%"
"[ .극한직업 아빠 초식동물을 지나 ], 부정 텍스트 확률 : 59.53%"
"[ .사막여우너무 귀여웠어요.미어켓.너희는 누구냐 ㅋㅋㅋ너 ㅋㅋㅋ 땅을... ], 부정 텍스트 확률 : 91.00%"
"[ .지한군 최애 얼룩말 ], 부정 텍스트 확률 : 73.81%"
"[입장료], 부정 텍스트 확률 : 53.29%"
"[ .다칠위험이 없어 샀습니다..아직 다리가 안 닿는 관계로 리뷰는 다음에.작고 디자인 맘에들고 좋습니다..샤오미어린이몰티자전거.일단 디자인은 합격 엄마 맘에 쏙..오늘하루 고생하셨습니다.모든 엄빠들 ], 부정 텍스트 확률 : 82.41%"
"[.?임신개월임신개월.?임신주임신주.?임신주임신주 .?출산준비출산준비.?출산가방출산가방 .?신생아욕조신생아욕조.?타이니러브모빌타이니러브모빌.?부가부부가부 .?해피추석해피추석.?해피명절해피명절 ], 부정 텍스트 확률 : 69.03%"
"[ .월 일 화요일신랑과 함께하는 저녁식사. 칼퇴하는 줄 모르고 나 혼자서 단호박죽 먹으려고 끓이구 있었는데 신랑 칼퇴하구 마침 친정엄마가 낮에 오셔서 주고가신 마른반찬들도 있어서 밥도 휙휙 해서 먹었는데 이렇게 맛있기 있기 없기?🤭...... ], 부정 텍스트 확률 : 97.35%"
"[ .월 일 수요일당근마켓으로 두번째 거래한 물품 신생아 보넷이랑 내년 여름즈음에 쓸 수 있을 것 같은 파인애플무늬의 핑크모자👒.두개 합쳐서 ], 부정 텍스트 확률 : 57.90%"
"[ 원에 샀당👍🏻........... ], 부정 텍스트 확률 : 59.00%"
"[ .지현언니가 물려준 유팡 젖병소독기를 주방에 설치했드아 육아용품은 물려받는게 짱인듯 제 돈 주고 사기 아까웠는뎅 넘 잘됬당🥰..... ], 부정 텍스트 확률 : 93.09%"
"[ .한샘 샘키즈장 설치 앞두고 책방 정리를 했다. 정리한게 이정도ㅋㅋㅋㅋ 버리고 버려도 버릴게 계속 나오는구나 바구니셋트 사길 아주 잘한듯 아주아주 깔끔해졌구만😚👍🏻..... ], 부정 텍스트 확률 : 81.97%"
"[ .소나기 뚫고 오신 한샘기사님은 완전 비에 쫄딱 젖은 생쥐같으셨다ㅜㅜ 네스프레소버츄오 디카페인으로 아아랑 함께 마너 웨하스를 대접해드렸다. 설치가 끝나고 바구니를 우선 넣어봤는데 너무 이쁘당 당장은 사용 안하니까 사용할 때 즈음 물로 깨끗이 씻어내야지 이제 조이가 나올 때가 되니 조이 짐이 많이 늘어난당👧🏻..... ], 부정 텍스트 확률 : 70.83%"
"[진미채], 부정 텍스트 확률 : 53.29%"
"[ .그리고 태아보험 가입선물로 신청한.?타이니러브모빌타이니러브모빌.?마더스로렐라이욕조마더스로렐라이욕조 도착해서 꺼내보았다..... ], 부정 텍스트 확률 : 64.34%"
