"[한달후기 에 대해서 얘기를 해볼까해요 ], 긍정 텍스트 확률 : 81.22%"
"[산양분유로 바꾸고나서 변비가 심해졌다 였어요. 변비라니 어른도 힘든데 아이가 그러면 정말 멘붕이잖아요. 황금변을 보는 것도 얼마나 중요가요. 그래서 소화도 잘 되고], 긍정 텍스트 확률 : 87.54%"
"[변비도 없고 황금변을 볼 수 있는 산양분유를 선택하기로 마음먹었고. 바로 아이배냇 산양분유가 그런 제품이었네요.], 긍정 텍스트 확률 : 59.84%"
"[모유처럼 β 카제인이라서 구조적으로 소화·흡수가 잘 된답니다. 소화 흡수 잘 되어야 아이도 무럭무럭 자라잖아요 게다가 산양유의 지방입자도 달라요.], 긍정 텍스트 확률 : 93.05%"
"[크기가 우유 지방의 에 불과해 위장 기능이 미숙한 아가들에게도 좋답니다. 특히 영양성분의 열변성 최소화 설계를 한 다음], 긍정 텍스트 확률 : 60.04%"
"[살아있는 상태의 유산균 프로바이오틱스를 배합하여 아기 성장에 맞게 설계한 분유랍니다.], 긍정 텍스트 확률 : 65.17%"
"[혹은 번 황금응아를 누고 있습니다. 기저귀를 보여드릴 수 없는게 안타까울 따름 ㅋㅋㅋ 무엇보다 아이가 분유를 타오면 너무 신나하며 빨리 달라고 하는 걸 보니], 긍정 텍스트 확률 : 64.60%"
"[제 마음도 뿌듯하고 안심이 되더라고요.], 긍정 텍스트 확률 : 85.52%"
"[하지만 솔직히 사건이 있긴 했죠. 얼마전에 산양유아식 단계에서 문제가 있었다는ㅠ 저도 처음에 듣고 얼마나 놀랐는지 몰라요. 제 아가는 단계를 먹고 있는데 혹여나 단계도 문제가 있는 게 아닌가 의심이 되기도 하고요. 아이배냇 측의 빠른 후속 조치를 지켜보고], 긍정 텍스트 확률 : 81.04%"
"[순산양분유를 먹으며 너무 상태가 좋아졌어요. 분수토 안하고 게워내지도 않고 말입니다. 지금도 너무 신나하며 잘 먹어요.], 긍정 텍스트 확률 : 97.62%"
"[ 아이배냇 산양분유 정말 추천해요. 아이가 토하지 않고 배앓이 하지 않는 게 최대의 관심사였던 시기에 접하게 되었고 아이의 변화가 확연히 눈에 보이니], 긍정 텍스트 확률 : 59.60%"
"[정말 바꾸길 잘 했다는 생각이 들어요. 이제 생후 개월], 긍정 텍스트 확률 : 64.06%"
"[다음달엔 생후 개월이 되는 우리 아이가 지금까지 잘 성장하도록 도와준 게 바로 아이배냇 산양분유인 것 같습니다. 앞으로도 꾸준히 먹여봐야겠어요.], 긍정 텍스트 확률 : 99.45%"
"[ 아이배냇 산양분유 개월간 먹여본 솔직후기 장단점 ], 긍정 텍스트 확률 : 51.99%"
"[아이배냇 산양분유 ], 긍정 텍스트 확률 : 50.77%"
"[.핑요 ], 긍정 텍스트 확률 : 50.53%"
"[니니가 아이배냇 산양분유를 먹은지 어느덧 개월이 지났어요.], 긍정 텍스트 확률 : 74.68%"
"[사실 신생아때도 먹었으니 더 먹은거지만 연속으로 쭉 정착하고 먹은지], 긍정 텍스트 확률 : 84.13%"
"[개월 이네요. ], 긍정 텍스트 확률 : 56.31%"
"[ 단점에 대해], 긍정 텍스트 확률 : 81.46%"
"[적어보려고 해요.], 긍정 텍스트 확률 : 85.86%"
"[분유를 고를때 상당히 많은 고민을 했어요.], 긍정 텍스트 확률 : 72.03%"
"[먹이려는 마음도 있었지요.], 긍정 텍스트 확률 : 93.01%"
"[이렇게 예쁜 내 자식인데 뭐든 최고로 좋은걸 해주고 싶지요.], 긍정 텍스트 확률 : 99.58%"
"[게다가 잘 게워내서 조리원에서 부터 고생도 많이하고], 긍정 텍스트 확률 : 70.68%"
"[그리고 그땐 모유도 잘 나오던때라.. ], 긍정 텍스트 확률 : 53.00%"
"[스푼 찾으려고 분유를 휘적휘적 안저어도 되는점이 너무 좋아요.이렇게 위생적으로 보관되어 있으니 사용할때도 괜히 기분이 좋더라구요. ], 긍정 텍스트 확률 : 89.33%"
"[ 물에 잘 녹는건 기본이지요. ], 긍정 텍스트 확률 : 56.25%"
"[개월 상애기일때 입원을 했을때도 아이배냇 산양분유 챙겨가서 먹였어요.하지만 이때 단점을 발견하게 되지요.자주 안나가다 보니 그동안은 별로 불편함이 없었는데개월부터 놀러를 많이 다니니 스틱분유나 액상분유가 없는게 조금 불편했어요. ], 긍정 텍스트 확률 : 66.92%"
"[두 종류만 나오니까구입할때도 선택권이 없지요.스틱이나 액상이 있었으면 좋았을텐데..이런 아쉬움이 들어요.다른 액상분유를 먹여보기도 했지만 아이배냇 산양분유 먹을때처럼많이 못먹는거 같아서 어딜가나 분유를 소분해서 챙겨다니게 되었지요. ], 긍정 텍스트 확률 : 97.60%"
"[그럼에도 불구하고아이배냇 산양분유를 쭉 먹였던 이유는니니에게 잘 맞기 때문이에요.한번도 배앓이], 긍정 텍스트 확률 : 62.44%"
"[ 아기변비 없이 지나갔구요.게워냄도 점점 줄더니 지금은 아예 안게워내니까쉽게 바꿀수가 없더라구요.구입은 정기배송 걸어놓고 꼬박꼬박 받고 있구요.아직 몸무게가 많이 작아서 단계를 쭉 먹는 니니이지만얼른 몸무게가 늘어서 단계 먹을수 있겠지요. ], 긍정 텍스트 확률 : 94.11%"
"[ 니니를 이만큼이나 키워준 아이배냇 산양분유조리원에서 늘 키로대라 맘이 아팠는데 이렇게 많이 자랐어요.앞으로도 쭉 먹일 니니 주식이랍니다], 긍정 텍스트 확률 : 99.31%"
"[ 개월아기 아이배냇 산양분유 단계 혼합 성공], 긍정 텍스트 확률 : 50.77%"
"[개월아기 아이배냇 산양분유 단계 혼합 후기], 긍정 텍스트 확률 : 50.77%"
"[이번에 배냇밤 기로 뽑혀서], 긍정 텍스트 확률 : 68.49%"
"[산양분유라는걸 처음으로 희망이에게 먹여보게 되었어요. 분유 종류도 워낙 많고], 긍정 텍스트 확률 : 84.34%"
"[도우미 이모님이 추천해주신거 먹이고 있었거든요.지금까지 별 탈없이 자라왔던 희망이지만], 긍정 텍스트 확률 : 86.05%"
"[한번쯤 산양분유를 먹여보고 싶었는데 개월이 되어서야 먹여 보게 되었어요.], 긍정 텍스트 확률 : 90.93%"
"[아이배냇], 긍정 텍스트 확률 : 50.77%"
"[국내 최초로 산양유성분 인 순산양분유를 출시한 곳이 바로 아이배냇이예요. 기존에 젖소우유가 함유되어 있는 산양분유와는 차별화되어 엄마들 사이에서도 유명한 제품이죠.], 긍정 텍스트 확률 : 99.06%"
"[ 관세인하로 아이배냇 산양분유는 가격을 인하해 많은 사랑을 받아 한동안 판매가 중단되었던 순산양유아식이 년 월 리뉴얼 출시를 함으로써 안심캡을 장착], 긍정 텍스트 확률 : 67.79%"
"[위생적인 스푼으로 지금까지 많은 사랑을 받고 있답니다.], 긍정 텍스트 확률 : 87.79%"
"[단백질 와 지방산 조성 살아있는 유산균], 긍정 텍스트 확률 : 71.04%"
"[부드럽고 편안하게 소화되는 산양유아식 특성에 영양성분의 열변성 최소화 설계한 아이배냇 ], 긍정 텍스트 확률 : 53.70%"
"[유통기한은 분유통 아래에 적혀있구요. 희망이는 기존에 먹던 분유와 섞어서 먹였어요. 기존 분유와 혼합하는 경우 입맛이 예민한 아기라면 기존분유아이배냇 순 산양 비율을 ], 긍정 텍스트 확률 : 52.98%"
"[그이후로는로 먹였어요남아있는 기존 분유가 있기에비율로 먹이는게 괜찮더라구요.], 긍정 텍스트 확률 : 90.80%"
"[분유안에 파묻혀 있는 스푼을 볼때면 참 찝찝했거든요. 깨끗하게 씻은 내 손이라지만..그래도 왠지 세균이 들어갈것만 같은..하지만 아이배냇 산양분유는 위생적인 클린캡으로 편리하게 사용할수있어요 ], 긍정 텍스트 확률 : 54.97%"
"[개봉해보니 입자가 정말 곱더라구요.기존에 먹이던것과 차이가..ㅋㅋ 한눈에 보일정도였어요. 이래서 비싸고 좋은 분유 먹이나 싶기도하구요.개월이되서야 산양분유 맛보게해줘서 살짝 미안한마음이 들기도ㅠㅠ], 긍정 텍스트 확률 : 99.57%"
"[그리고 사실 분유때문에 아이가 황금변을 본다? 이말을 대수롭지 않게 생각해왔는데], 긍정 텍스트 확률 : 56.25%"
"[이유식을 하고있음에도 불구하고 산양분유 먹으니 황금변이 나오더라구요ㅋㅋ 이건 정말 신기했어요.분명히 닭고기시금치당근죽을 먹었는데 녹변이 아니더라구요. 요새 늘 초록채소가 들어간 이유식을 먹여서 항상 녹변이였는데 말이죠.], 긍정 텍스트 확률 : 87.46%"
"[간식이 유명하잖아요? 저도 아이배냇 핑거요거트를 조카가 먹고 있는걸 보고 아이배냇을 처음 알았던 기억이 나요. 국내 최초 ..이유식재료 레시피], 긍정 텍스트 확률 : 93.08%"
"[국내 최초 아기 쌀국수순보들면], 긍정 텍스트 확률 : 74.97%"
"[국내 최초 동결 건조 치즈 핑거치즈 등 영유아를 위한 이유식과 간식이 대부분 국내 최초로 선보인게 아이배냇이예요 최근에 햅쌀이유식과 떠먹는군고고구마바나나를 출시해 희망이에게 먹여볼 예정인데 넘 기대되네요ㅎㅎ], 긍정 텍스트 확률 : 96.34%"
"[세계덮밥소스], 긍정 텍스트 확률 : 81.47%"
"[꼬마 국등으로로세이상 어린이들이 거부감 없이 간편하게 먹을 수 있는 제품들이 한가득이예요 아이배냇꼬마는 희망이가 먹기에 이르니까조카에게 선물로 줘야겠어요 ㅎㅎ ], 긍정 텍스트 확률 : 54.93%"
"[마지막으로], 긍정 텍스트 확률 : 85.65%"
"[아이배냇몰 할인 쿠폰월 최대 할인 만원이 제공 된답니다. 할인쿠폰 받는 방법 아이배냇몰 신규 회원의 경우], 긍정 텍스트 확률 : 55.88%"
"[일반회원으로 가입하여 추천인란에 제 아이디 을 입력하면 자동 발급됩니다. 아이배냇몰 기존 회원의 경우], 긍정 텍스트 확률 : 79.27%"
"[저에게 따로 알려주세요 쿠폰발급 도와드릴게요 쿠폰 사용방법아이배냇몰 상단의 특별회원 카테고리에서만 사용이 가능해요], 긍정 텍스트 확률 : 50.61%"
"[아이배냇산양분유 아이가 너무 잘먹어요], 긍정 텍스트 확률 : 81.60%"
"[첫째 혜성양이 모유에서 분유로 갈아타던 시절 배냇맘이라는 기회로 알게 된 그당시에는 너무나 생소했던], 긍정 텍스트 확률 : 96.56%"
"[아이배냇산양분유 ], 긍정 텍스트 확률 : 50.77%"
"[산양유성분로 흔히 많이 먹이는 타사 산양분유보다 더 산양유 성분은 많은데 가격은 더합리적인 분유라서 태양군 분유도 망설임없이 아이배냇산양분유로 선택했어요], 긍정 텍스트 확률 : 85.60%"
"[태양군때는 아이배냇 산양분유를 구매하고 혜성양때보다 더 좋아졌다고 느낀게 바로 이 안심캡 뚜껑이 쉽게 분리가 되는데 어른들기준분리해서 내부에 있는 진공포장을 뜯으면 분유가루가 나와요], 긍정 텍스트 확률 : 53.41%"
"[강아빠가 이미 태양군에게 태워 준 뒤라 분유가 조금 적지요 ㅎ ], 긍정 텍스트 확률 : 96.81%"
"[타사 분유는 스푼보관함이 있어도 스푼이 내부에 들어가 있거나별도로 붙어 있어도 진공포장?이 안되어 있는 경우가 많더라고요 그런데 아이배냇 산양분유는 스푼이 윗칸에 들어있고 비닐로 또 한번 포장되어 있어서 굿 사진에 분유 가루가 많이 있는건 내부포장을 뜯은 뒤 한번 흔들었...기 때문 ㅠ], 긍정 텍스트 확률 : 55.02%"
"[스푼이 동그란 모양이라서어떤 형태의 젖병에도 흐르지 않게 담을 수 있어요], 긍정 텍스트 확률 : 88.28%"
"[분유 개봉일자 적는칸도 있어서 언제 개봉했는지도 잊지 않고 수유 가능하지요 분유는 개봉 후 주 이내에 드시는게 좋고공기가 접촉되지 않게 뚜껑을 꼭닫아 주셔야 해요 태양군은 변비가 있다보니 유산균을 꼭 챙겨먹이는데분유에도 유산균이 있어야 더 효과적이더라고요유산균이 없는 유기농분유를 먹였더니 변보기를 힘들어하는 ㅠㅠ아이배냇 산양분유], 긍정 텍스트 확률 : 95.34%"
"[그래서 태양군이 더 잘먹나봐요 ㅎ ], 긍정 텍스트 확률 : 89.62%"
"[태양군은 스스로 잡고 먹는 아기니 ㅎ누워서 냠냠 먹고요 젖병은 절대로 안주지요 맘마타임에는 건드리면 안된다는 ㅎ ], 긍정 텍스트 확률 : 69.59%"
"[아침에도 태워주면 분유를 주자마자 폭흡 해 버리는 신공을 발휘합니다 한손에는 과자까지 들고요 ㅎ혜성양도 태양군도 아이배냇산양분유를 먹고 넘나 잘 자랐기 때문에 믿고 먹이고 있어요 ], 긍정 텍스트 확률 : 64.77%"
"[ 아이배냇 산양분유로 건강하게 자라자 ], 긍정 텍스트 확률 : 50.77%"
"[지난 월부터 아이배냇 산양분유를 먹이기 시작했는데요먹이고 나서 지금까지 건강하게 잘 자라는 것 보니까계속 정착하게 되는 것 같아요저희 아들이 잘 먹지만 살이 잘 안찌다보니까이왕이면 살도 잘 찌고 아기성장이 잘 되는 분유를 찾고 있거든요 ], 긍정 텍스트 확률 : 91.26%"
"[산양분유의 장점이단백질과 지방 구성이 모유와 가깝잖아요.제가 모유수유를 개월하고 단유를 했는데그 이후에도 이왕이면 모유와 닮은 성분을 가진 것을 먹이고 싶었거든요산양분유에는 모유의 단백질 구조와 비슷한 카제인이 들어있어서아직 소화기관이 미숙한 신생아 분유로도 많이 먹고 있는데요저희 아들이 월에 아팠어요그러니까 확실히 먹는게..줄고..먹고 게워내고. 하니까 어찌해야할지 모르겠더라고요마침 그 때 잠깐 다른 분유를 먹어볼까해서 바꿨는데..그래서결국 다시 아이배냇 산양분유로 돌아오니 게워냄이 줄더라고요 ], 긍정 텍스트 확률 : 92.20%"
"[우리 아기 분유 먹일때 소화흡수가 잘되는게 중요하잖아요무엇보다 소화흡수가 잘되니 게워내지 않고 잘 자고 하니까엄마 입장에서는 뿌듯해요아기가 소화가기 어려운 카제인이 적고 베타카제인이편안한 소화흡수에 도움준다고 하니..믿고 먹이고 있는데잘 먹고 아침에.잘 싸고 해서...엄마는 그저 뿌듯합니다 ], 긍정 텍스트 확률 : 89.87%"
"[분유를 열어보니 이렇게 안심캡으로 더위생적으로 관리할 수 있어요스폰전용거치대가 있어서 분유 안에 있는 스푼을 찾을 필요도 없고그렇다고 따로 빼두면 잃어버리잖아요일체형 안심캡이라서 그냥 분유를 넣고 다시 거치대에 잘 놓으면 되요 ], 긍정 텍스트 확률 : 62.73%"
"[순산양유아식을 잘 먹이는 방법은요끓인 물을 도로 식혀서 잘 소독된 젖병에 수유량의 을 물을 넣어줍니다그리고 전용스푼을 이용해 유아식을 푼 후 윗면을 수평으로 깍아줍니다.이젠 정량의 순산양유아식을 넣은 후 젖병을 흔들어서분말이 완전히 녹으면 조유량에 맞춰서 물을 넣어서 잘 흔들어주면 됩니다저는 분유포트가 있어서 미리 끓이고 다시 도로 맞춰두는데최근에 날씨가 추워져서인지 도가 예전처럼 따뜻하지 않더라고요그냥 도로 맞추어서 하면 딱 맞을 듯해요 ], 긍정 텍스트 확률 : 95.80%"
"[분유를 먹이다보면 유산균은 필수이지요저는 근데 좀 늦게 먹이기 시작했어요이유는 아이배냇 산양분유에는 프로바이오틱스 살아있는 유산균이 들어있어서인데요그래도 이유식도 병행하다보니 분유에 생유산균도 넣어주는데요그래서 그런지 이유식하고도 변비없이 너무 잘 싸서..ㅎㅎ 똥송을 요즘 잘 들려주고 있어요 ], 긍정 텍스트 확률 : 67.65%"
"[단유를 하고 우리 아기에게 맞는 분유 찾는 여정을 했었는데요까다롭지 않은 아들이라 분유를 확확 바꿔도 잘 먹어주긴 했었는데요그래도 제일 길게 먹인 것은 아이배냇 산양유아식이네요. ], 긍정 텍스트 확률 : 71.70%"
"[젖소우유를 일체 섞지 않아 탈지하지 않은 원유 그대로이니산양유의 장점은 팍팍 먹일 수 있어서 좋아요산양분유 속에 사이아릴올리고당의 함량이 높으니 우리 아기 장건강도걱정 안하니 얼마나 좋은가요 ], 긍정 텍스트 확률 : 95.15%"
"[저희 아들은 단계 먹이고 있는데요단계별로 아기성장에 맞춘 영양 과학적 설계가 되어 있어 산양유고형분 비율이등이 달라지는데요아기에게 꼭 필요한 성분만 설계해서 만들었다 하니우리 아들이 튼튼하게 자라주기만을 바라고 있어요 ], 긍정 텍스트 확률 : 87.18%"
"[지난 월부터 아이배냇 산양분유 개월차로 먹이고 있는데요역시 잘 먹고 아파도 게워냄없이 잘 먹고 있어서앞으로도 계속 먹이려고요산양분유가 배앓이하거나 소화를 잘 못시키는 아기들에게도도움이 될 수 있으니 추천드려요 ], 긍정 텍스트 확률 : 99.41%"
"[꺄아 우리 튼이 간식이 이만큼이나 ], 긍정 텍스트 확률 : 77.69%"
"[아이배냇 ], 긍정 텍스트 확률 : 50.77%"
"[간식을 먹는 시기가 되면한번쯤 구입해본 브랜드일거에요.산양분유 전문기업인 아이배냇에서 얼마전 서포터즈를 모집하길래저도 지원했거든요.이전부터 지원해볼까 고민하다가 중기이유식 들어갈때쯤튼이 간식도 본격적으로 챙겨줘야할 것 같아 이 시기에 맞춰서 지원해봤어요.정말 운 좋게도 당첨우리 튼이는 복덩이라며 ㅋㅋㅋ ], 긍정 텍스트 확률 : 99.42%"
"[아이배냇 덕분에 우리 튼이한테 다양한 간식 맛보여줄 수 있겠네요 앞으로 직접 먹이고 사용해본 후기 많이 들려드릴게요. ], 긍정 텍스트 확률 : 62.44%"
"[배냇맘 기로 선정된 후 집으로 배송된 시크릿박스에요.원래는 발대식도 있어서 참석하고싶었는데 지난 일주일동안 튼이가 입원하는 바람에 ㅠㅠ발대식은 못 갔어요.시크릿박스에는 아기간식부터 이유식재료까지 다양하게 들어있더라구요.아이배냇 제품은 산양분유 외에 다양한 제품이 있는데요. ], 긍정 텍스트 확률 : 83.78%"
"[ 기존에 젖소우유가 함유되어있는 산양분유와는 차별화된 전략으로 반응이 핫한 분유였어요. ], 긍정 텍스트 확률 : 67.34%"
"[관세인하로 아이배냇은 가격을 인하하여 많은 고객들의 사랑을 받아 한동안 판매가 중단되었던 순산양유아식이 년 월 리뉴얼 출시를 했고 그 후로 인기폭발이래요. ], 긍정 텍스트 확률 : 82.93%"
"[ 열어보니 가루형태가 꽤 고운편이었고물에 잘 녹을 것 같아요. ], 긍정 텍스트 확률 : 69.16%"
"[ 밀봉된채로 뚜껑에 있던 스푼을 떼어낸 후 분유계량을 해봤어요.평평하게 깎아서 스푼이양이에요. ], 긍정 텍스트 확률 : 90.35%"
"[리뉴얼된 산양유아식은 안심캡 장착으로 위생적인 스푼 사용이 가능하다는것요렇게 꽂아두는 형태에요. ], 긍정 텍스트 확률 : 64.58%"
"[튼이도 관심보이는 산양분유 ], 긍정 텍스트 확률 : 51.44%"
"[ 또한 국내 최초 산양유당 사용 ], 긍정 텍스트 확률 : 87.51%"
"[급기야 분유통을 뜯어먹기 시작하는 튼이 ㅋㅋㅋㅋ배가 많이 고팠나봐요실은 요즘 어찌나 물어뜯는지너무 아파요 ㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 78.02%"
"[좋은 분유구나 ], 긍정 텍스트 확률 : 88.39%"
"[살아있는 유산균 프로바이오틱스 배합 한 아이배냇 순산양유아식. 산양분유 찾는다면 전문기업에서 만든 아이배냇 순산양유아식 추천해요 ], 긍정 텍스트 확률 : 93.18%"
"[ 산양분유 전문기업 아이배냇 믿고 먹여요 ], 긍정 텍스트 확률 : 80.87%"
"[단계부터 단계까지], 긍정 텍스트 확률 : 56.27%"
"[아기에게 꼭 필요한 성분만을 과학적으로 설계하여 직접 만들었으니 이보다 더 좋은 아기분유 또 있을까요?분유추천 해달라고 한다면 아이배냇 산양분유부터 추천하고 싶더라구요 ], 긍정 텍스트 확률 : 99.47%"
"[살아있는 유산균이라고 불리우는 프로바이오틱스가 함유되어우리 아기 장을 더 건강하고 튼튼하게 설계해주는 아이배냇 산양분유 ], 긍정 텍스트 확률 : 68.19%"
"[아이배냇 산양유아식의 특별한 안심캡타 분유보다 더 위생적인 스푼으로 리뉴얼되었어요한눈에봐도 참 깔끔해보이죠? ], 긍정 텍스트 확률 : 94.72%"
"[근데 개월 울 아들은.. 또다시 시작된 분유거부로 젖병을 안물고 있답니다 ㅠㅠ돌전까지는 분유가 주식이라고 하는데요후기이유식 세끼 들어간 이후로 저도 모유량이 줄어든 느낌이라 걱정이 이만저만이 아니거든요그래서 생각해낸 방법아기 놀 때나 자고 일어났을때 목마를 거 같으면 빨대컵으로 아이배냇 산양분유 먹이고 있어요 ㅋㅋㅋㅋㅋㅋ물이나 보리차 색 아닌거 보이시죠?ㅋㅋㅋㅋㅋ이렇게라도 ], 긍정 텍스트 확률 : 76.25%"
"[ 먹어주니까 그래도 조금은 안심되더라구여 ㅠㅠ조금이라도 좋은거 더 먹여주고 싶어서 아이배냇 산양분유 먹이는 엄마마음 안다면 나중에 효도하기를...ㅋㅋㅋㅋ 아이배냇 산양분유 분유 고민하시는 맘들께 추천해요 ], 긍정 텍스트 확률 : 99.99%"
"[ 아이배냇 산양분유 갈아탔네요 ], 긍정 텍스트 확률 : 50.77%"
"[오미...........육아 너무 어렵네요ㅜㅜ현재 즈집 호씨는 혼합수유중인데요.원래 먹던 분유를 갑자기 거부하기 시작.답답한 마음에 지인들에게 ..아이배냇 산양분유를 추천받았어요.마침 아이배냇 서포 중이라시크릿 박스를 선물받았는데요.그 안에 한 통 있지뭐에요 아싸 지화자운좋게 먹여볼 수 있었네요.검색하다보니 정품신청 이벤트도 있더라구요.고민중이신 분들은 참고하세요 ], 긍정 텍스트 확률 : 98.28%"
"[ 햅쌀이유식등다양한 영유아 식품들을 판매하고 있는아이배냇은 냉장보관 필요없는 편리함 때문에많은 어뭉들이 좋아하시는 것 같아요.특히 세이상부터 먹을 수 있는 제품들로구성된 아이배냇 꼬마 브랜드도 런칭해서첫째 준이도 아이배냇 꼬마에서 나오는한끼 영양밥 같은 경우 아주 잘 먹고 있네요. ], 긍정 텍스트 확률 : 99.87%"
"[제가 처음 아이배냇이라는브랜드를 접했을 때가첫째 준이 까까를 마련할 때라전 분유가 유명한 줄 몰랐는데요.국내최초 산양유성분순산양분유를출시한 산양분유 전문기업이더라구요. ], 긍정 텍스트 확률 : 51.51%"
"[ 국내 유일 전단계 산양유성분국내 최초 산양유당 사용 산양분유 탈지하지 않은 산양원유 산양유 단백질 와 지방산 조성 살아있는 유산균 프로바이오틱스 배합 안심캡 장착으로 안심사용아이배냇 산양유아식의 가장 큰 특징들이에요.자연목초로 키운 산양원유를 기본으로영유아에게 꼭 필요한등을 배합하고칼슘 함유량이 높혔다고해요.국내], 긍정 텍스트 확률 : 96.99%"
"[최초라는 수식어가 많이 붙으니왠지 더 믿음직스러운 이 느낌 ], 긍정 텍스트 확률 : 62.95%"
"[안심캡이라 쉽게 오픈 할 수 있었네요.오픈하자마자 본 모습이랍니다.깔끔하게 포장되어 있는 스푼이눈에 확 들어오더라구요 ], 긍정 텍스트 확률 : 82.88%"
"[사용시 보관할 때도 이렇게분유 속에서 찾을 필요도 없고분리되게 보관할 수 있으니 위생적이라너무 마음에 들었네요. ], 긍정 텍스트 확률 : 96.31%"
"[맞지않는 분유를 먹게 되면배에 가스차고 배앓이를 하게 되기도하는데요.아이배냇 산양분유는프로바이오틱이 살아있는 유산균이 첨가와소화흡수가 잘 되는 단백질], 긍정 텍스트 확률 : 58.79%"
"[소화가 확실히 잘된다는글들을 볼 수 있었네요. ], 긍정 텍스트 확률 : 83.97%"
"[야무지게 쥐더니 쫍쫍 거리며 잘 먹네요.이유식을 하고 있어서하루 번 씩 먹고 있는데요.다행히 즈집 호씨에게 잘 맞는지가스참이나 밤 칭얼거림도 없고응가 상태 또한 평소와 다른게 없네요. ], 긍정 텍스트 확률 : 67.65%"
"[영양밥 등아이배냇 제품을 많이 먹이는데요.생각보다 제품들이 다 괜찮더라구요이번에 아이배냇 꼬마에서 새로 출시한꼬마 잡채도 괜찮다는 소문듣고 준비했는데요큰 아이가 무지무지 좋아하더라구요요건 다음 포스팅에서 따로 보여드릴께요아이배냇몰에서 월 한달간꼬마 잡채 출시기념 이벤트도하고 있으니 참고하세요 ], 긍정 텍스트 확률 : 99.85%"
"[.?아이배냇산양분유아이배냇산양분유 .?산양분유산양분유 .?산양유아식산양유아식 ], 긍정 텍스트 확률 : 50.77%"
"[ 아이배냇 순산양유아식 분유 영양가득한 분유네요], 긍정 텍스트 확률 : 70.01%"
"[아가 분유 어떤브랜드 먹이시나요?ㅎㅎ저는 완모로 모유수유하다가], 긍정 텍스트 확률 : 71.39%"
"[완분으로 갈아탄지 달정도 되었네요.울아가 이젠 모유를 완전 잊었는데요요즘 워낙 분유들이 잘나오다보니], 긍정 텍스트 확률 : 95.46%"
"[순산양분유 전문기업이에요아기먹거리 순수주의를 추구하고있어요분유 외에도 아기 간식], 긍정 텍스트 확률 : 72.58%"
"[국내최초로 산양유성분 에요.], 긍정 텍스트 확률 : 65.55%"
"[기존 젖소우유가 함유되어 있는 산양분유와는], 긍정 텍스트 확률 : 69.53%"
"[차별화됨], 긍정 텍스트 확률 : 53.56%"
"[ 년월이후 리뉴얼되어], 긍정 텍스트 확률 : 67.83%"
"[안심캡 장착과위생적인 스푼 사용이 ], 긍정 텍스트 확률 : 52.87%"
"[장점이에요.], 긍정 텍스트 확률 : 95.72%"
"[원산지는 프랑스 이구요.캔에제품이에요. 분유를 먹이다보니], 긍정 텍스트 확률 : 53.38%"
"[캔을 일주일채 안되서다 먹더라구요...울아가 먹성이 참 좋아요 ㅋㅋㅋ ], 긍정 텍스트 확률 : 64.93%"
"[제 손가락이 위치한 곳을잡아서 당기면 분유가 오픈됩니다 ], 긍정 텍스트 확률 : 70.23%"
"[스푼당이구요. ], 긍정 텍스트 확률 : 50.53%"
"[아이배냇 순산양분유 스푼보관은 스푼 전용 거치대가 있어스푼이 분유에 닿지않고깔끔하게 보관할 수 있는게 좋더라구요.스푼 사용후], 긍정 텍스트 확률 : 66.90%"
"[위 사진처럼 보관하시고분유 뚜껑을 닫으시면 됩니다], 긍정 텍스트 확률 : 50.54%"
"[ 최근에 산양분유 위생 관련된 기사들이 나오고 있는데], 긍정 텍스트 확률 : 58.89%"
"[아이배넷 이유식], 긍정 텍스트 확률 : 50.77%"
"[아이배넷에서는 산양분유 외에도 ], 긍정 텍스트 확률 : 61.36%"
"[ 간식 제품도 출시하고 있답니다 ], 긍정 텍스트 확률 : 63.40%"
"[엄청많네요 ㅎㅎㅎㅎ], 긍정 텍스트 확률 : 88.33%"
"[제가 몇일전에 오키나와 여행다녀온다고], 긍정 텍스트 확률 : 62.89%"
"[햅쌀이유식 팩을 들고갔는데 야무지게 잘 먹이고 ], 긍정 텍스트 확률 : 52.17%"
"[속상했는데 ㅠ.ㅠ 간식은 잘 먹어주어서], 긍정 텍스트 확률 : 64.70%"
"[다행이었어요], 긍정 텍스트 확률 : 57.95%"
"[아이배넷 꼬마 ], 긍정 텍스트 확률 : 50.77%"
"[ 유아 식품 외에 세 이상 아가들이 섭취할 수 있는 제품이에요], 긍정 텍스트 확률 : 87.44%"
"[세계덮밥소스], 긍정 텍스트 확률 : 81.47%"
"[아이배냇 많이 많이 사랑해주세요], 긍정 텍스트 확률 : 79.21%"
"[어제 딱 개월차에 들어가게된 우리 토실이.아침기상하면 분유 이유식 하루 번 씩 간혹 중간에 분유 자기전 분유 를 먹고있어요.확실히 후기 이유식 들어가면서부터 분유량이 확 줄었어요.우리 토실이는 워낙 어른들 먹는 음식에 관심이 많아 분유 젖병에 그닥 애착이없어 쉽게 땔 수 있을거같아요.ㅋㅋ ], 긍정 텍스트 확률 : 84.29%"
