"[ .딱풀이의 첫 시판이유식.. 팜투베이비로 시작했다ㅎㅎ.내가 집에서 육아를 하니], 긍정 텍스트 확률 : 77.34%"
"[ 포인트 적립도 해주고 .첫 구매를 하게 되면 무려 ], 긍정 텍스트 확률 : 50.64%"
"[포인트를 추가 적립해주는 통큰 이벤트. ], 긍정 텍스트 확률 : 50.95%"
"[ .나도 이 기회를 이용해서 추가 퍼센트 할인 받아서 아이간식 주문 했는데 .이번에 처음으로 주문해본 유기농주스 .근데 정말정말 너무 잘마신다..맛있냐고 물어봤더니 대답도 안하고 쉬지 않고 먹는게 정녕 맛있다는 증거 .내가 살짝 먹어보니까 당근 맛도 꽤나 나던데 그래도 엄청 잘 먹음 ㅋㅋ .굿 초이스.. ], 긍정 텍스트 확률 : 99.42%"
"[ .매일매일 유기농 아기 간식과 함께하는 우리 아이 일상.지난번에 김장하러 시댁 갈때도 챙겨갔더니 .역시나 이번에도 우리 형님네 실 살 아이들도 참 잘먹었던 .팜투패밀리 오가닉 라이스퍼프 레인보우칩 ..초등학교 학년도 이 과자 어디 사냐고 물어보는 마성의 아이간식 ㅋㅋㅋㅋ. ], 긍정 텍스트 확률 : 99.90%"
"[ .개월이나 된 우리 아이도 이렇게 좋아하고 잘 먹는데 당연히 어린 아이들은 더더욱 잘 먹을거고.우리 아이 이유식을 온통 책임져주었던 팜투베이비..리뉴얼되어 더더욱 많은 친환경 재료로 만들어진.배달이유식 이다보니 자신있게 다른 사람들에게도.추천할만한 유지태이유식], 긍정 텍스트 확률 : 99.92%"
"[ .이유식만큼 아이간식도 넘 좋고 또 배도라지나 유기농김도 아이가 엄청 잘 먹어서 .정말 자주 이용하는 배달이유식..이번에 하이프레시에도 입점했다는 좋은 소식이 있던데 그래서 입점 기념 이벤트가 빵빵하다고.하이프레시에서 이유식], 긍정 텍스트 확률 : 99.97%"
"[유아식 전제품 구매 하면 거버 오가닉 개 증정하고 있고 .유기농 건강한 김 세트개 구매 시 거버 오가닉 개를 증정 .그리고 이유식 정기 식단 상시할인정기 식단 주문 시 네슬레 거버 오가닉종 세트 증정 하고.정기 식단 주문 시 해피랜드 손수건 증정소진 시 까지 하고 있다고 한다 ...좋은 재료가 만드는 좋은 친환경이유식.앞으로도 계속해서 만나요 팜투베이비 .. ..팜투베이비로부터 제품만을 제공받아 작성된 후기입니다], 긍정 텍스트 확률 : 55.33%"
"[.삼계죽이나 닭곰탕진밥 같은걸 시키는편이에요..약간 보양식같으면서 별미같은 느낌으로? 먹일 수 있죠... ], 긍정 텍스트 확률 : 83.20%"
"[ . .완료기 진밥입니다..이유식 먹을때는 요거 하나를 소분해서 먹였지만], 긍정 텍스트 확률 : 62.02%"
"[유통기간은 일 정도입니다...다른 배달이유식 브랜드들보다 유통기한이 짧긴 한데], 긍정 텍스트 확률 : 87.39%"
"[ ..한 팩을 끼로 소분해서 먹이고 있습니다..나누면 양이 적어보이지만 식판에 담으면 딱 적당한 양이에요...이 날 메인반찬은 요즘 제일 좋아하는 갈치였네요?아기국은 뚝배기 소불고기탕 이었습니다... ], 긍정 텍스트 확률 : 59.08%"
"[무항생제 육류를 써서 안심하고 먹여요.오히려 제가 사서 쓰는 재료보다 더 꼼꼼하게 잘 골라서 만들어주니까요. ], 긍정 텍스트 확률 : 79.50%"
"[.......지금 홈페이지에서는 유지태 광고 공유 이벤트까지 하고 있으니], 긍정 텍스트 확률 : 63.40%"
"[.관심있으신 어머님들은 함께 참여해보시고 선물도 받아가 보세요.그럼 이만 뿅..내일은 또 무얼 먹이나. ], 긍정 텍스트 확률 : 88.16%"
"[.아이들 밥잘먹을때가 정말 예쁘죠.개월인 우리 봄이는 밥을 잘먹는편이지만 아직 편식을 많이해요ㅜㅜ익숙한거만 먹으려고하는데요..두아이의아빠 유지태가 선택한이유식.배달이유식 중 가장 많은 친환경 재료를 사용하는 이유식 팜투베이비로 유아반찬을 주문해보았어요 ], 긍정 텍스트 확률 : 99.60%"
"[ 외출하고 돌아와서 저녁챙기기도 바쁜데 친환경 팜투베이비를 데워주기만하면되니 참좋네유 ], 긍정 텍스트 확률 : 91.08%"
"[ 아이가 먹기좋은 크기로 심심한간에 딱먹이기 좋더라구요잘먹더니 무를 골라네네유ㅎㅎㅎ그래도 맛있게 냠냠 ], 긍정 텍스트 확률 : 97.31%"
"[ 대장균수], 긍정 텍스트 확률 : 68.64%"
"[ 용해추출유분 검출량관리를 통해 생태계와 자연환경을 유지], 긍정 텍스트 확률 : 61.38%"
"[ 우리봄이가 좋아하는 짜장이예요아직 채소를 잘않먹어서 밥에 비비면서 야채를 조금 으깼어요ㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 89.00%"
"[ 배달이유식이나유아반찬은 유통기한내에 꼭 섭취해야겠죠제조일로부터 일이지만 영유아제품이니 가급적 빠른시일내에 먹는게 좋답니다 ], 긍정 텍스트 확률 : 62.53%"
"[ 팜투베이비 첫 런칭 기념으로 최대혜택 이벤트도 있는데요신규고객전품목할인 적립기존고객상품할인 적립할인된가격으로 친환경배달이유식이나 유아식 먹어보는것도 좋은기회일것같네요 ], 긍정 텍스트 확률 : 51.41%"
"[ 본제품은 업체로부터 제품을 무상으로 제공받아 사용후 작성한 솔직한후기입니다 ], 긍정 텍스트 확률 : 51.10%"
"[그리고 ㅠㅠ 어떻게 해먹이나요? 시간이 없는것 같은데? ㅋㅋㅋㅋ 하면서 그냥 시판이유식으로 무조건 먹이는중 그게 오히려 나의 스트레스도 줄이고..좋은것 같다는 생각에 열심히 쟁여두는중 그러다가 요새 시판이유식 샘플을 알아보고], 긍정 텍스트 확률 : 67.13%"
"[정착하려고 하는중인데 다양한 이유식을 먹여보는것도 중요하지만], 긍정 텍스트 확률 : 52.24%"
"[ 산골이유식과 팜투베이비 이유식은 모두 모바일과 로 신청이 가능한데], 긍정 텍스트 확률 : 69.23%"
"[예전에 어떤 제품을 연예인 이미지만 떠올리고 긍정적이게 생각을 했는데..아닌 경우도 있어서 구매나 특히 아기것을 고를때는 신중한 편이다. 그리고 팜투베이비도 친환경재료를 강조하고 있는편인데], 긍정 텍스트 확률 : 61.60%"
"[해당광고를 보게되면 우리 자연에서 좋은 재료를 찾고 깐깐하게 고른다는 문구를 볼 수 있다. 원산지나 재료 자체 설명이 쌀을 제외하고는 조금 두루뭉실하게 설명이 되어있는것을 볼 수 있다. 이 점이 조금은 재료나 자세하게 보고 싶은 나같은 엄마들에게 아쉬웠던 부분이였다.그와 반대로 산골이유식은 재료 출처가 확실해서 좋았다. 각각의 재료를 지리산섬진강 등 다양한 지역적 특색을 활용해서 재료를 가져왔다고 되어있고], 긍정 텍스트 확률 : 97.63%"
"[이 부분에서 신선함이나 친환경이라는 이미지가 느껴졌던것 같아서 좋았다. 지금은 아니지만 최근에 이유식 거부와 이유식 알러지가 조금 있어서 ㅠㅠ 특히 재료를 자세하게 비교하기로 해보았다. ], 긍정 텍스트 확률 : 91.61%"
"[국내산 무항생제 한우무항생제], 긍정 텍스트 확률 : 65.13%"
"[무항생제], 긍정 텍스트 확률 : 51.42%"
"[흰살생선], 긍정 텍스트 확률 : 62.91%"
"[홍메기원양산], 긍정 텍스트 확률 : 52.23%"
"[대구살미국], 긍정 텍스트 확률 : 50.11%"
"[가까운 남해에서 신선하게 공수], 긍정 텍스트 확률 : 62.32%"
"[메추리알국산], 긍정 텍스트 확률 : 76.42%"
"[지리산 유정란자연 방사환경], 긍정 텍스트 확률 : 61.12%"
"[아기들이 먹기에는 나는 조금 더 국내산을 선호하는 편이라서 출처가 확실하고 국내산을 사용하는 산골이유식이 더 눈길이 갔다. 그리고 특히 도영이가 닭가슴살이랑 흰살생선을 즐겨 먹는 편인데], 긍정 텍스트 확률 : 98.92%"
"[흰살생선 자체가 산골이유식 자체가 신뢰가 갔다. 남해달고기 굉장히 유명한 것인데..다른 이유식재료 출처들을 봤을때는 원산지가 다 원양산인데..유독 산골이유식 흰살생선은 남해달고기로 가져와서 이유식을 만든다고 하니 도영이에게 더욱 더 주고싶다는 생각이 들었다.아무래도 우리가 놓치기 쉬운 재료들도 꼼꼼하게 체크해야될 것은 ㅠㅠ 우리 아기가 어떤 작은 재료에 알러지 반응을 보일지 모르기에 체크를 해야된다는 점이 이번에 알러지 반응을 겪고 확실히 느끼게 되었다. ], 긍정 텍스트 확률 : 82.30%"
"[ 팜투베이비는 잘 먹는가 싶었더니 이유식거부..완전 예민한 이유식 거부 때문에 은근 스트레스 받는듯..근데 웬걸 ㅠㅠ 후기 이유식 골랐더니 밥알 크다고 아주 헛구역질 계속 하고...어휴 샘플이라서 다행이지 진짜 큰일날뻔했다.그래서 진짜 밥알크기도 정말 체크 잘해서 먹여야된다는것을 느꼈다. 아무래도 물을 조금 태워서 그나마 조금씩 먹여서 한 반?정도는 먹었는데..먹으면서도 밥알이 크다보니 계속 거부하고 시선을 돌려서..ㅠㅠ 먹였다. 너무 아쉬웠던 부분..그리고 용량도 라고 되어있었는데 조금 차이가 있었다. 아무래도 지금 시기에는 작은 양으로도 차이가 나기때문에 조금씩 먹는 아기들에게는 또 소분을 해서 따로 먹여야하는 소일거리가 자꾸 생겨서 아쉬웠다.], 긍정 텍스트 확률 : 99.87%"
"[ 도영이가 산골이유식을 기존에 먹었었지만 후기이유식을 먹을때는 더 잘먹었던것 같다. 아무래도 산골이유식 재료 자체도 나도 굉장히 신뢰가 가는 부분이고], 긍정 텍스트 확률 : 64.77%"
"[채소의 푸드마일이 채소를 직접 지리산텃밭에서 키우는중 짧고 유기농이라서 더욱 그랬다. 그리고 국내 대 프리미엄 이유식배달 전문 브랜드에 맞게 여러가지를 갖추고 있었는데 산골이유식 자체가 위에서 봤던것처럼 지리산 산골 지역에서 생산되는 제철 농산물로 유기농이유식 등을 비롯해 아기반찬], 긍정 텍스트 확률 : 94.77%"
"[판매하고 있는 중이다. 그래서 그런지 맘카페나 다른 후기를 봐도 항상 신뢰가 가득했다.], 긍정 텍스트 확률 : 81.33%"
"[ 정말 그 중에서도 용기가 굉장히 마음에 들었다. 젖병소재용기로 백화점에서 판매하는 고급용기 브랜드로 재활용도 가능하고], 긍정 텍스트 확률 : 97.29%"
"[뚜껑도 있어서 중간에 덜어놓고 먹기도 굉장히 편했다. 휴대하기도 정말 좋고], 긍정 텍스트 확률 : 98.88%"
"[쏟거나 어디 묻을일없이 아주 튼튼해서 더욱 좋았다. 다른 이유식용기들 보면 한번 사용하고 그냥 버려야되는경우가 많은데 ㅠ 아무래도 그냥 소재가 아니라 젖병소재처럼 아기가 물고 뜯어도 괜찮을 소재라서 더욱 좋았다.], 긍정 텍스트 확률 : 88.51%"
"[진짜 많은 양좋은 친환경 재료아주 잘 먹을 수 있다. 그래서 더욱 선호한다는 것 팜투베이비산골이유식 중에서 어떤것이든 도영이가 잘 먹는것을 선호하게 되는데..그것은 바로 산골이유식이였다. 샘플 주문을 이번에도 했지만], 긍정 텍스트 확률 : 99.95%"
"[ 저는 이번에 팜투베이비 유아식 반찬과 소스를 주문했어요언제나 박스에 보이는 벤틀리와 윌리엄ㅋ ], 긍정 텍스트 확률 : 73.71%"
"[ 아이스팩과 함께 안전하게 배송되어 왔습니다전자레인지 사용이 가능한 용기에 들어있는 맛있는 아이 반찬들ㅋ ], 긍정 텍스트 확률 : 94.48%"
"[ 가끔 이렇게 쟁여두면 며칠 반찬 걱정이 없어서 좋아요ㅋㅋ ], 긍정 텍스트 확률 : 61.05%"
"[ 먼저 팜투베이비 유아반찬 신메뉴 중 한우 들깨 애호박찜이에요애호박], 긍정 텍스트 확률 : 95.30%"
"[무항생제한우], 긍정 텍스트 확률 : 51.42%"
"[ 흰살생선 버섯 무조림입니다홍메기], 긍정 텍스트 확률 : 78.40%"
"[새송이버섯 등이 들어있는데 괜찮았어요 ], 긍정 텍스트 확률 : 76.58%"
"[ 백일송이찜닭입니다닭가슴살], 긍정 텍스트 확률 : 95.43%"
"[ 새우살 청경채 감자그라탕입니다새우살], 긍정 텍스트 확률 : 75.99%"
"[ 제가 주문한 마지막 신메뉴인 연어 파프리카 토마토찹이에요연어], 긍정 텍스트 확률 : 80.98%"
"[ 한우 불고기 뚝배기입니다이것도 아이들이 좋아할 것 같은 메뉴에요 ], 긍정 텍스트 확률 : 94.43%"
"[ 채소 짜장 소스입니다짜장은 거의 실패가 없는 메뉴인거 같아요ㅋ ], 긍정 텍스트 확률 : 77.50%"
"[ 흰살생선 감자그라탕입니다홍메기], 긍정 텍스트 확률 : 77.60%"
"[ 쉬림프 크림리소토소스입니다새우살], 긍정 텍스트 확률 : 77.60%"
"[ 부드러운 청국장 소스입니다이건 지난번에 잘먹어서 이번에도 주문했는데 괜찮아요 ], 긍정 텍스트 확률 : 98.24%"
"[ 오늘은 뭐먹지? 하며 한팩씩 골라 먹었어요ㅋ아이도 잘 먹으니 좋네요], 긍정 텍스트 확률 : 90.50%"
"[ 구성도 푸짐한데 이걸 매월 명에게 드린다고하니 완전 좋은거 같아요ㅋ이번에도 맛있는 유아반찬으로 잘 먹었습니다...... ], 긍정 텍스트 확률 : 99.36%"
"[업체로부터 제품만을 제공받아 작성한 후기입니다. ], 긍정 텍스트 확률 : 66.35%"
"[밥과 함께 먹일 국], 긍정 텍스트 확률 : 75.46%"
"[반찬도 여러 종류로 시키고 있어요.... ], 긍정 텍스트 확률 : 63.16%"
"[ ..... .?팜투베이비이유식팜투베이비이유식 은.?친환경이유식친환경이유식.?유지태이유식유지태이유식 으로도 유명해요. 친환경브랜드 대상을 받을 만큼 재료에 신경을 많이 쓰고 있고요. 배달이유식 중에서 가장 많은 여 가지의 친환경 재료를 사용한다니 엄마 마음에 안 들 수가 없답니다..... ], 긍정 텍스트 확률 : 96.99%"
"[급하게 밥을 먹여야할 때 아주 유용 해요. 이날도 외출 나갔다가 살짝 밥 때 놓쳐서 들어와서 울 아드님이 배가 고팠을 무렵이네요. 바로팜투베이비 완료기 이유식을 전자렌지에 분 초 정도 돌려서잘 섞은 후], 긍정 텍스트 확률 : 99.48%"
"[ ....팜투베이비 이유식을 맛있게 먹는 법 중], 긍정 텍스트 확률 : 56.17%"
"[아기김에 싸먹기 가 있어요. 깔끔하고 스피디하게 먹일 수 있다는 점에서 아주 좋아요. 또한], 긍정 텍스트 확률 : 83.99%"
"[조금 밋밋할 수 있는 이유식 간에서], 긍정 텍스트 확률 : 74.72%"
"[김의 맛이 더해지니 맛의 포인트가 될 수도 있고요..... ], 긍정 텍스트 확률 : 73.67%"
"[ ....요건 즈이 남편처럼 깔끔하게 이유식을 먹이고 싶은 분께도 추천해요. 물론], 긍정 텍스트 확률 : 64.57%"
"[아기가 김밥을 집어서 으깰 수도 있단 점...울 러봉이는 이렇게 먹는 걸 진짜 좋아하거든요. 특히], 긍정 텍스트 확률 : 96.07%"
"[김에 싸주면 별미인양 진짜 잘 먹어요. 단.. 아빠가 싸주니 참 느리네요ㅜㅜ 기다리다가 우리 러봉이 목빠져용ㅜㅜ... ], 긍정 텍스트 확률 : 99.27%"
"[ ....아빠표 김밥을 계속 먹던 우리 러봉이는 기다리다 못해 끝내 이유식 그릇으로 와서 이유식을 접수하고야 마네요ㅋㅋ... ], 긍정 텍스트 확률 : 88.40%"
"[ ....일반 이유식도 이젠 스스로 수저질해서 잘 먹어요. 늘 맛있게 먹는 모습이 제일 예쁜 우리 러봉이랍니다.... ], 긍정 텍스트 확률 : 98.85%"
"[ ....팜투베이비이유식을 맛있게 먹는 방법 그 두번째는 친환경재료의 맛을 음미하면서 따뜻하게 데워서 그대로 먹는다], 긍정 텍스트 확률 : 88.97%"
"[ ....러봉이는 아주 맛있게 잘 먹어주더라구요. 이렇게 덮밥식으로 먹여도 좋고 건더기만 밥찬과 함께 줘도 좋겠더라구요..?팜투베이비아기반찬팜투베이비아기반찬 은 수분이 많아서 아기가 퍽퍽하게 목에 걸려가며 먹을 걱정할 필요가 전혀 없어요. 혼자 먹어도 안심이에요. 유아식할 때 반찬걱정 스트레스 대박인데], 긍정 텍스트 확률 : 78.11%"
"[ ....외출할 때도 빠뜨릴 수 없는 게 바로 팜투베이비 완료기이유식이랍니다. 보냉백이면 더 좋고요], 긍정 텍스트 확률 : 86.69%"
"[전 근처라서 아이스팩 작은 거와 함께 파우치에 담아왔어요.... ], 긍정 텍스트 확률 : 84.88%"
"[배달 이유식 팜투베이비. 엄마의 수고로움을 대신해주는 착한 친환경이유식. 두 아이의 아빠인 유지태가 고른 이유식인 만큼 더욱 안심하고 믿고 먹일 수 있어서 계속 우리 아기에게도 먹이고 있어요. 앞으로도 쭉 아기반찬과 아기국], 긍정 텍스트 확률 : 99.78%"
"[아기김 등 유아식도 함께 하자♡.... ], 긍정 텍스트 확률 : 64.97%"
"[ 원과할인을 해준답니다. 기존고객은 상품은할인 추가 할인 혜택을 드리고 있다고 해요. 또한], 긍정 텍스트 확률 : 89.06%"
"[포인트를적립해준답니다.. ], 긍정 텍스트 확률 : 68.06%"
"[유기농 건강한 김 세트를 개 구매해도 거버 오가닉 개가 증정된다고 합니다..이유식 정기 식단은 항상할인이 되고요], 긍정 텍스트 확률 : 57.76%"
"[ 반찬을 해줄 여력이 없다고 해야하나ㅋㅋㅋ그래서 보통 따심이의 아침은 간단한빵들이 되었고 저녁은 볶음밥이나 덮밥종류를많이 주게 되더라구요근데 또 그런게 지겨울때가 있잖아요가끔 따심이도 흰밥줘 할때가 있더라구요그래서 반찬을 좀 시켜보자 싶어서팜투베이비에서 또 주문을 했다지요 흐흐 ], 긍정 텍스트 확률 : 85.88%"
"[ 팜투베이비가 이번에가 새로 나왔는데요유지태님께서 모델이시더라구요 좋은 재료와 좋은 이유식이라는 주제로팜투베이비 이유식 재료들이 얼마나 친환경적인지보여주는같아요 두 아이의 아빠인 유지태님이 선택하신거니좀 더 믿음이 가더라구요저는 를 잘 안보지만 에서 보신분들도계실 것 같네요 ㅎㅎ ], 긍정 텍스트 확률 : 99.85%"
"[ 무엇보다 이렇게 이지필로 되어있는팜투베이비 아기반찬은 열어서 바로 전자렌지에돌려줄 수 있다는 장점이 있어요뚜껑이 있어서 덜어서 먹이고 남은건다시 뚜껑을 닫아 보관하기도 편리하더라구요저거 한팩이면 따심이 밥 끼정도먹을 수 있는 양이예요간이 짜지 않아서 반정도 덜어주면서먹이는데 밥에 비벼먹기도 하면서잘 먹어주고 있어요 ], 긍정 텍스트 확률 : 77.70%"
"[ 입자도 굉장히 작아서 살 따심이는밥에 비벼먹기도 하고 그냥 먹기도 하지만], 긍정 텍스트 확률 : 85.12%"
"[ 돌을 갓 지나 유아식을 시작하는아이들도 부담없이 먹을 수 있는 사이즈예요재료들이 전부 잘게 썰어져 있어서씹는게 어색한 아이들도 충분히 먹을 수 있어요 ], 긍정 텍스트 확률 : 83.15%"
"[ 팜투베이비 아기반찬이 있으니다른건 거창하게 준비하지 않아도 식판이가득차는게 너무 편한 것 같아요 ㅎㅎ사실 둘째는 이유식도 그냥 다 시켜서배달이유식으로 먹일 예정인데팜투베이비 지나칠 수 없죠게다가 팜투베이비에는 굿스타트 프로그램이라고이유식을 처음 시작하는 아이들을 위해알레르기 반응이 적은것부터 가지 재료를먹일 수 있는 주문프로그램으로알레르기를 확인하며 먹일 수 있는 게 있더라구요 ], 긍정 텍스트 확률 : 99.24%"
"[ 우리 따심이도 먹방 찍었죠 ㅋㅋㅋ맛도 좋고 재료도 다양해서 사실 요리꽝손인엄마가 해주는 반찬보다 더 건강할 것 같다는생각이 마구마구 샘솟더라구요 ㅋㅋㅋ엄마가 해주느니 시켜줄게..... ], 긍정 텍스트 확률 : 81.97%"
"[ 막상 시켜먹어보니 삶이 윤택해지더라는배달이유식의 실체 ㅋㅋㅋ다들 주변 엄마들이 얘기하더라구요그중에서도 저는 좋은 재료로 만든 좋은 이유식인유지태이유식 팜투베이비 참 맘에 들어요 맛있게 건강하게 먹을 수 있는팜투베이비 하세요 ], 긍정 텍스트 확률 : 96.47%"
"[이유식배달유아식배달유지태이유식 팜투베이비 아이가 잘 먹어서 계속 이용중 ], 긍정 텍스트 확률 : 89.87%"
"[ 요즘에서 자주보게되는 배우 유지태두 아이의 아빠인 유지태가 선택한 유지태이유식 팜투베이비친환경이유식 답게 배달 이유식중 가장 많은 친환경 재료를 사용한다고 해요.좋은 재료를 사용해서인지항상 둘째가 배달이유식부터 유아식까지 잘 먹고 있답니다.월인 이번달에 혜택이 참 많네요월 일 까지니 배달이유식 이용하신다면 꼭 혜택 받으시길 바래요. 첫만남 응원 쿠폰 ], 긍정 텍스트 확률 : 99.92%"
"[ 원 할인기존 고객은 할인추가혜택으로 회원가입시 ], 긍정 텍스트 확률 : 55.95%"
"[거버도 먹이시는 분들은 무브무브 ], 긍정 텍스트 확률 : 61.10%"
"[ 아마 돌이 지나고 유아식을 시작할때막상 엄마가 아기반찬을 해서 먹이려면 어렵기도 하고아이가 잘 못 먹기도 할거에요.그럴땐 저처럼 유아식소스를 이용하시는 것을 추천해요 ], 긍정 텍스트 확률 : 67.74%"
"[국이 다양하게 있으니엄마가 유아식단 짜서 요리하는 것 보다는 훨씬 영양가 있게 먹일 수 있더라구요.사실 막상 유아식단을 짜도 재료가 한정적이니 준비하기도 힘들고요. ], 긍정 텍스트 확률 : 70.43%"
"[ 팜투베이비 친환경이유식냉장고 한켠에 배달유아식들을 쌓아두니 마음이 든든해요 ♥ ], 긍정 텍스트 확률 : 99.73%"
"[ 이번엔 약밥도 간식으로 먹여보려고 주문했어요.유아식소스는 소스만 있는데], 긍정 텍스트 확률 : 55.61%"
"[약밥은 밥도 같이 있더라구요. ], 긍정 텍스트 확률 : 54.07%"
"[ 달달한 냄새가 나니 배달유아식에 관심을 보이는 둘째에요. ], 긍정 텍스트 확률 : 77.04%"
"[ 역시나 냠냠 잘 먹는 둘째ㅋㅋ팜투베이비 이유식배달은 사랑입니다. ], 긍정 텍스트 확률 : 85.45%"
"[ 집에 있는 누나 반찬과 함께 주면 더 잘 먹어요 ㅋㅋㅋ ], 긍정 텍스트 확률 : 63.37%"
"[ 유아식단으로 엄마가 해주기 조금 난이도 있는생선유아반찬도 팜투베이비로 편리하게 아이에게 제공 해 줄 수 있어요. ], 긍정 텍스트 확률 : 69.25%"
"[ 사실 엄마가 해주는 생선이란게 구이만 주게되는데], 긍정 텍스트 확률 : 69.99%"
"[ 팜투베이비 유아식배달을 이용하게 되면 다양한 요리를 줄 수 있어 좋은 것 같아요.], 긍정 텍스트 확률 : 68.85%"
"[ 그리고 무엇보다 간편하고 아이가 잘 먹는다는 점집에서 제가 유아식단을 짜서 주게되면 계속 비슷한 음식의 틀에서벗어나기가 힘들더라구요.그러다보면 아이도 먹다가 질려하기도 하는데], 긍정 텍스트 확률 : 52.21%"
"[ 팜투베이비와 제 식단을 잘 섞어서 제공해주면 아기도다양한 음식을 먹어 매 끼니 잘 먹더라구요. ], 긍정 텍스트 확률 : 83.24%"
"[ 생각보다 너무 잘먹어서 리필해줘서 또 먹고 ㅋㅋㅋㅋ결국 계속 리필하다 한끼에 다 먹어버렸어요. ], 긍정 텍스트 확률 : 87.03%"
"[ 아기 백짬뽕이라니 엄마가 해주기에 벅찬 메뉴이죠?ㅋㅋ관자새우살이 들어있는 영양만점 유아식소스톽 열자마자 맛있는 냄새가 확 나더라구요.그리고 개월수에 맞게 야채 덩어리를 보시면 큼직큼직 하죠? ], 긍정 텍스트 확률 : 94.85%"
"[ 순식간에 다 먹어버리더라구요 ㅋㅋㅋㅋㅋㅋ우리 아기 입맛에 잘 맛는 친환경이유식 팜투베이비오래도록 유아식도 편리하게 이용할 예정입니돠 ], 긍정 텍스트 확률 : 52.93%"
"[ 매번 소스류 반찬류 골라담다가이번엔소스팩 패키지와 아이들이 좋아하는 반찬팩구매해봤어요 ㅋ요렇게 패키지로사면 좀 더 저렴하더라구요? ㅋ대신 랜덤이라는거그래도 하나같이 아이가 잘 먹으니전 랜덤이라도 상관없었어요 ㅋ ], 긍정 텍스트 확률 : 93.60%"
"[ 다양한 아기밥소스가 있어서 골라먹는 재미가 쏠쏠ㅋㅋ특히 울집 꿍이자매는 워낙에 소스류를사랑하는 아이들이라 밥에다 덮밥소스 착 얹어주면 잘 먹거든요 ], 긍정 텍스트 확률 : 74.96%"
"[ 전 집에서 기껏해야카레나 짜장을 만들어줬는데팜투베이는 다양하게 있어 좋더라구요소스류 이외에도 아기반찬 종류도 많아서자주시켜도 아이가 물려하지 않아요 ㅋ], 긍정 텍스트 확률 : 71.79%"
"[ 우리애들이 좋아하는 메츄리알조림도 한팩 구매했네요 ㅋ ], 긍정 텍스트 확률 : 72.46%"
"[ 이날의 저녁메뉴는우엉 덮밥소스 와 메추리알 조림선택 ], 긍정 텍스트 확률 : 83.60%"
"[ 국물이 자작하게있는 메추리알조림여기에 한우와 무가 들어가 있어더욱 맛있게 먹을 수 있어요], 긍정 텍스트 확률 : 81.96%"
"[ 그냥 평소엔 밥소스에비벼서 주었겠지만이날 신랑이 퇴근하며 포장해온설렁탕이 있어서아이들 식판에덜어 주었어요 ㅎㅎ 집근처에 있는설렁탕집인데 여기꺼 애들이정말 잘 먹거든요 ㅎㅎ ], 긍정 텍스트 확률 : 80.53%"
"[ .소고기 듬뿍 밥이랑 함께 떠서. ], 긍정 텍스트 확률 : 58.52%"
"[ ..투꿍이 입으로ㅎㅎ.아기새처럼 입을쩍 벌리며 받아먹는 투꿍이.ㅋㅋ.혼자서 먹다가도 엄마가 입에넣어주면.또 잘 받아먹네요. ], 긍정 텍스트 확률 : 98.60%"
"[ ..메추리알도 야무지게 냠냠ㅎㅎ.오늘 제대로 포식하는 투꿍이예요. ], 긍정 텍스트 확률 : 90.49%"
"[ ..첫째 까꿍이도 아기반찬 정말 잘 먹었어요.메추리알은 진짜 이날 인기메뉴였답니다.. ], 긍정 텍스트 확률 : 96.16%"
"[ ..바쁜아침에도 팜투베이비 소스는 빛을 발해요ㅎ.대충 챙겨주지 않고 밥위에 부어서 주면.든든한 한끼가 되거든요. ], 긍정 텍스트 확률 : 62.96%"
"[ ..퀴노아 채소덮밥인데요.잘못보면 자칫 벌레?같이 보이는데.ㅋ.저거 퀴노아예요 걱정말고 드셔도되구요.퀴노아는 집에선 해먹은 적이 없는데.이렇게 소스류로도 만드는걸 보니 저도 한번 도전해 보고싶어지네요... ], 긍정 텍스트 확률 : 84.12%"
"[ ..한우사관카레하이라소스.카레가루와 하이라이스가루가 들어간걸까요?ㅋ.무튼 사과가 들어가 달콤한 맛이 난다고하더라구요.바쁜아침 두아이 정말 든든하게 한끼 잘 해결했어요.. ], 긍정 텍스트 확률 : 69.09%"
"[ ..점심으로 먹은 해물 덮밥소스예요.잘게다져진 재료들이 한팩가득 들어있어요ㅎ. ], 긍정 텍스트 확률 : 65.83%"
"[ ..뜨끈한 밥위에 부어서 투꾸이에게로ㅎㅎ.투꿍이가 관심있게 쳐다보죠.바로 숟가락으로 손이가더라구요.ㅋㅋ. ], 긍정 텍스트 확률 : 92.88%"
"[ .엄마가 주는것도 한입 크게 먹습니다.. ], 긍정 텍스트 확률 : 75.58%"
"[ .음바로 이맛이야ㅋ.너무나 맛있게 먹죠??.투꿍이는 맛있으면 음 이러면서 먹는데.팜투베이비 반찬 먹을때마다 음하며 먹어요.ㅋㅋ.이번에 아기반찬 잔뜩 쟁여놓으니 한동안.반찬걱정 없어 너무나 좋네요.ㅎㅎ.저희집 투꿍이가 잘먹는 팜투베이비.지금 홈페이지에서는 다양한 이벤트가 진행 중 인데요. ], 긍정 텍스트 확률 : 99.95%"
